ItemID,ItemName,SupplierID,StockQty,ReorderLevel,UnitPrice,LastRestockedDate
INV2781,Plastic,SUP0017,29,181,33280.12,23/10/2024
INV2782,Steel,SUP0012,161,233,1002.99,09/20/2022
INV2783,Chemicals,SUP0004,12,69,34682.69,01-10-2022
INV2784,Plastic,SUP0007,-1,298,33376.76,29/03/2024
INV2785,Steel,SUP0003,69,142,8999.83,02/09/2024
INV2786,Plastic,SUP0003,256,215,19529.48,07-08-2023
INV2787,Electronics,SUP0004,41,9999,27819.68,16/04/2022
INV2788,Rubber,SUP9999,171,16,4387.53,30/06/2022
INV2789,Steel,SUP0016,272,44,43337.23,2023-03-12
INV2790,Rubber,SUP0013,208,275,24061.18,2024-04-17
INV2791,Rubber,SUP0018,157,82,13282.73,09/07/2023
INV1544,Electronics,SUP0010,262,165,7282.68,21/05/2022
INV2793,Electronics,SUP0006,255,154,16329.67,09/19/2024
INV2794,Steel,SUP0013,0,215,17589.05,27/08/2022
INV2795,Electronics,SUP0004,93,231,45552.16,10/05/2023
INVALID_47,Chemicals,SUP0017,1,51,33357.08,03-03-2022
INV2797,Plastic,SUP0019,102,276,32187.02,30-03-2023
INV2798,Plastic,SUP0002,6,176,24120.96,12/11/2023
INV2799,Rubber,SUP0004,166,221,26710.36,2022-10-08
INV2800,Electronics,SUP0003,180,95,13725.32,02-10-2024
INV2801,Rubber,SUP0001,235,265,29910.51,03/17/2023
INV2802,Chemicals,SUP0006,48,65,41237.65,24-03-2023
INV2803,Chemicals,SUP0009,179,143,33146.18,25-04-2023
INV2804,Rubber,SUP0020,72,33,32489.55,31-12-2023
INV2805,Plastic,SUP0002,249,11,0,08/31/2023
INV2806,RUBBER,SUP0015,84,154,22771.86,06/27/2022
INV2807,Plastic,SUP0019,287,254,13121.95,06/13/2022
INV2808,Rubber,SUP0018,297,209,25208.85,18/08/2024
INV2809,Steel,SUP0006,17,199,6572.08,2022-06-02
INV2810,Rubber,SUP0011,70,142,13088.01,27-07-2022
INV2811,Plastic,SUP0004,238,193,11883.61,26/10/2022
INV2812,Chemicals,SUP0020,102,104,27046.67,26-12-2024
INV2813,Electronics,SUP0013,189,152,27478.41,08-10-2024
INV2814,Chemicals,SUP0006,40,39,-2000.9,18-11-2024
INV2815,Plastic,SUP0020,275,247,21923.51,18/07/2024
INV2816,Rubber,SUP0003,56,35,37089.14,07-07-2023
INV2817,Plastic,SUP0004,240,27,47943.92,2022-10-24
INV2818,CHEMICALS,SUP0019,62,298,25544.83,01/30/2024
INV2819,Steel,SUP0015,202,128,Ten Thousand,21/10/2022
INV2820,Electronics,SUP0009,90,138,45341.7,2023-11-17
INV2821,Chemicals,SUP0001,191,43,46182.48,02-06-2024
INV2822,Chemicals,SUP0010,116,143,7758.09,01/10/2022
INV2823,Electronics,SUP0002,251,44,9318.68,2024-02-12
INV2824,Rubber,SUP0007,125,286,27721.48,22/07/2022
INV2825,chemicals,SUP0007,28,275,30629.07,21/09/2023
INV2680,Rubber,SUP0001,59,165,49517.07,04/02/2024
INV2827,Plastic,SUP0005,288,168,,16/08/2024
INV2828,RUBBER,SUP0020,140,91,33560.85,10/29/2022
INV2829,Rubber,SUP0009,125,194,31464.35,2024-08-19
INV2830,Steel,SUP0002,107,112,19950.8,05-03-2024
INV2831,Rubber,SUP0013,120,136,41352.07,27/07/2022
INV1636,Plastic,SUP0004,279,262,10898.55,25-02-2024
INV2833,Rubber,SUP0015,1,235,29737.12,03/27/2023
INV2834,Electronics,SUP0007,49,15,2815.97,01/10/2024
INV1354,Electronics,SUP0018,275,48,Five Hundred,2022-12-30
INV2836,Electronics,SUP0017,26,69,30648.5,06/04/2022
INV2837,Chemicals,SUP0002,64,7,28461.39,23-12-2022
INV2838,CHEMICALS,SUP0009,199,94,,29/12/2022
INV2839,Steel,SUP0018,140,208,23615.36,20-05-2023
INV2840,Plastic,SUP0015,199,241,8650.51,18/01/2023
INV2841,Plastic,SUP0008,216,149,,02/15/2024
INV2842,Electronics,SUP0019,103,120,37137.43,2024-04-16
INV2843,Steel,SUP0016,54,147,8240.21,04/04/2024
INV2844,Steel,SUP0004,50,53,21162.12,07/16/2024
INV2845,Chemicals,SUP0011,286,164,19056.77,12/11/2024
INV2846,Rubber,SUP0012,105,27,23263.23,07/12/2023
INV2847,Steel,SUP0005,248,82,33269.54,07-01-2022
INV2848,Electronics,SUP0017,192,66,37108.75,11/01/2023
INV2849,Electronics,SUP0013,233,245,11212.59,01/05/2024
INV2850,Electronics,SUP0010,18,258,30813.96,22/06/2023
INV2851,Electronics,SUP0006,245,204,32074.52,2022-10-22
INV2852,Rubber,SUP0004,5,290,28806.59,2023-07-24
INV2853,Steel,SUP0009,116,274,40244.0,12/09/2023
INV1322,Steel,SUP0010,59,52,25216.66,06/23/2022
INV2855,Plastic,SUP0020,203,236,4006.03,2024-04-10
INV2856,Rubber,SUP0008,171,0,9329.97,09-12-2023
INV2324,Plastic,SUP0006,139,161,17610.03,02/25/2022
INV2858,Chemicals,SUP0012,201,234,44401.56,12/04/2022
INV2859,Chemicals,SUP0009,106,266,20029.28,03/15/2022
INV2860,Electronics,SUP0017,170,300,Five Hundred,10/10/2024
INV2861,Electronics,SUP0015,140,10,0,04/11/2024
INV2862,Chemicals,SUP0013,7,115,9952.71,08/03/2022
INV2342,Chemicals,SUP0016,167,225,32686.77,31-01-2022
INV2864,Plastic,SUP0010,0,283,47240.29,2023-04-20
INV2865,Plastic,SUP0012,16,12,4896.56,01/24/2024
INV2452,Steel,SUP0011,239,247,23453.52,2024-10-19
INV2867,Plastic,SUP0010,202,106,37635.83,2023-07-25
INV2868,Chemicals,SUP0001,104,144,26773.73,27/05/2022
INV2869,Electronics,SUP0019,70,142,44084.58,04/05/2022
INV2870,Steel,SUP0014,295,45,16670.03,2022-09-06
INV2871,Plastic,SUP0001,177,233,38111.47,14/04/2023
INV2872,Chemicals,SUP0013,11,289,49639.18,07/04/2024
INV2873,Steel,SUP0015,69,97,11359.15,05/23/2024
INV2874,Chemicals,SUP0002,165,-1,25763.01,08-11-2024
INV2875,Rubber,SUP0002,142,13,35983.56,12/08/2023
INV2876,Electronics,SUP0002,155,174,3330.87,05/09/2023
INV2877,Steel,SUP0018,225,59,6509.89,09/28/2023
INV2878,Plastic,SUP0005,132,109,4904.43,10/25/2023
INV2879,Steel,SUP0010,19,119,4880.6,08/10/2023
INV2880,Plastic,SUP0006,257,162,22676.88,11/06/2024
INV2881,RUBBER,SUP0014,203,285,20475.27,2024-02-08
INV2882,chemicals,SUP0006,300,20,7472.9,30-10-2024
INV2883,Steel,SUP0002,95,198,41198.7,19-05-2022
INV2884,Chemicals,SUP0009,122,3,17224.6,01/07/2024
INV2885,Plastic,SUP0015,51,125,34392.31,05/06/2023
INV2886,electronics,SUP0004,39,292,12057.97,15/04/2022
INV2887,Steel,SUP0005,240,154,36087.69,17/10/2024
INV2888,Electronics,SUP0020,167,273,43833.58,01/03/2022
INV2889,electronics,SUP0003,202,130,29151.01,07/07/2023
INV2495,Electronics,SUP9999,189,230,14801.14,2023-04-16
INV2891,Plastic,SUP0004,192,125,9185.55,04/06/2022
INV0743,Steel,SUP0007,74,179,48876.45,27-09-2024
INV2893,Plastic,SUP0011,155,142,29445.82,12/22/2023
INV2894,Steel,SUP0005,50,9,40691.99,29/12/2022
INV2895,electronics,SUP0004,289,19,0,03/28/2022
INV2896,Electronics,SUP0012,199,285,38899.32,18-04-2022
INV2897,Electronics,SUP0016,150,161,18844.99,06/13/2023
INV2898,Chemicals,SUP0010,4,228,40442.09,12/11/2022
INV2899,Electronics,SUP0005,205,251,28260.81,27/09/2023
INV2900,Chemicals,SUP0018,23,138,38191.74,2022-06-12
INV2901,Plastic,SUP0001,48,295,9362.03,07/11/2024
INV2902,Chemicals,SUP0017,167,250,25729.33,26-11-2023
INV2903,Electronics,SUP0017,263,130,Twenty Five Thousand,17-09-2024
INV2904,Steel,SUP0012,205,290,40183.64,12/09/2023
INV2905,Chemicals,SUP0006,165,292,10885.47,01/01/2023
INV2906,Plastic,SUP0011,110,120,25135.31,07/09/2022
INV2907,STEEL,SUP0008,143,249,17033.53,05/09/2024
INV2908,Steel,SUP0016,70,269,,14-09-2024
INV2909,Chemicals,SUP0014,101,69,2055.94,31/05/2024
INV2910,Electronics,SUP0010,14,297,43969.85,04-02-2023
INV2911,Chemicals,SUP0006,207,124,30736.44,11-05-2022
INV2912,Electronics,SUP0006,0,128,9136.16,2022-10-10
INV2913,Steel,SUP0018,0,78,49158.18,28/03/2023
INV2914,Steel,SUP0001,1,60,32670.93,15-03-2024
INV2915,Chemicals,SUP0002,33,104,41377.12,01/05/2023
INV2916,Chemicals,SUP0017,162,134,10513.74,01/14/2022
INV2917,Chemicals,SUP0016,274,285,1245.33,06/11/2024
INV2918,Electronics,SUP0019,228,158,3621.45,22/12/2024
INV2919,Steel,SUP0019,180,94,39790.5,2023-08-17
INV2920,Rubber,SUP0004,55,269,7415.8,07/18/2022
INV2921,Rubber,SUP0005,55,164,25295.82,24/07/2022
INV2922,Plastic,SUP0010,276,113,34098.02,2023-01-13
INV2923,chemicals,SUP0006,17,220,40516.66,06/21/2023
INV2924,Rubber,SUP0011,108,23,29488.27,07-12-2022
INV2925,Steel,SUP0010,177,63,23547.88,24-02-2024
INV2926,Plastic,SUP9999,25,219,3944.58,01-11-2022
INV2927,Chemicals,SUP0010,216,86,34316.36,21-05-2024
INV2928,Rubber,SUP0015,127,64,13942.77,02/21/2022
INV2929,Steel,SUP0017,192,17,38616.03,13-06-2022
INV2930,RUBBER,SUP0004,298,190,13766.45,23-10-2024
INV2931,Plastic,SUP0011,269,189,25539.2,25/11/2023
INV2932,Rubber,SUP0003,193,43,3607.87,26/04/2022
INV2933,Chemicals,SUP0018,150,206,41305.76,2024-10-28
INV2934,Chemicals,SUP0010,281,80,38784.65,16-07-2022
INV0505,Plastic,SUP0012,179,107,49287.33,25-12-2024
INV2936,Rubber,SUP0010,239,188,32366.23,03/19/2024
INV2937,Plastic,SUP0002,188,157,41814.89,04/30/2024
INV2938,Chemicals,SUP0010,167,50,41787.49,2024-10-02
INV2939,Rubber,SUP0016,83,9,Ten Thousand,10/12/2024
INV2940,Steel,SUP0020,63,109,20438.67,25-03-2022
INV2941,Electronics,SUP0020,291,133,,11/12/2024
INV2942,Chemicals,SUP0006,25,30,0,04/07/2023
INV2943,Chemicals,SUP0002,68,25,17794.36,2022-02-15
INV2132,Rubber,SUP0015,182,184,Ten Thousand,23-11-2024
INV2945,Electronics,SUP0006,196,74,47004.69,03/16/2023
INV2946,Chemicals,SUP0016,13,41,1483.12,15-12-2024
INV2947,Steel,SUP0012,50,90,49493.29,09/26/2023
INV2948,Plastic,SUP0020,232,-1,17080.16,28/07/2022
INV2949,Steel,SUP0020,198,33,31046.99,31/10/2022
INV2950,Chemicals,SUP0012,236,284,19143.26,2022-04-01
INVALID_42,Rubber,SUP0005,57,142,23767.54,03/31/2022
INV2952,Chemicals,SUP0009,175,24,2692.51,2023-08-17
INV2953,Electronics,SUP0017,217,-1,15513.81,18-06-2024
INV2954,Chemicals,SUP0011,177,6,20710.51,10/09/2024
INV2955,Chemicals,SUP0008,288,14,35080.8,03-08-2023
INV2956,Plastic,SUP0020,246,130,15154.41,24/11/2023
INV2957,Plastic,SUP0016,170,190,15352.52,03/05/2022
INV2958,Electronics,SUP0002,34,224,,2022-03-23
INV2959,Plastic,SUP0015,269,48,31026.27,29-04-2022
INV2960,Rubber,SUP0013,0,161,37556.84,02/07/2023
INV2961,Electronics,SUP0017,9999,88,4953.42,12/12/2022
INV2962,Rubber,SUP0012,246,225,14298.89,15/12/2023
INV2963,Steel,SUP0002,139,4,21736.88,02/20/2022
INVALID_15,Plastic,SUP0004,142,100,26981.76,2022-04-13
INV2965,Plastic,SUP0018,0,207,Ten Thousand,2023-08-31
INV2966,Chemicals,SUP0016,92,41,42995.68,2024-03-30
INV2967,Chemicals,SUP0002,253,171,5613.48,01/03/2022
INV2968,Steel,SUP9999,183,39,27563.9,17/10/2024
INV2969,Chemicals,SUP0019,131,189,4582.68,10/29/2022
INV2970,Chemicals,SUP0003,109,122,3494.4,01/03/2023
INV2971,Steel,SUP0008,207,117,14189.35,11/13/2022
INV2972,Plastic,SUP0011,247,263,8670.6,11/23/2024
INV2973,Plastic,SUP0003,96,218,19390.01,2023-03-14
INV2974,Electronics,SUP0019,295,214,18928.7,07-02-2022
INV2975,Electronics,SUP0018,124,241,2106.32,04-11-2022
INV2976,Rubber,SUP0010,1,111,16809.98,21-05-2024
INVALID_2,Plastic,SUP0003,157,139,20059.33,27-03-2024
INV2978,Rubber,SUP0016,62,103,,08/09/2024
INV2979,Chemicals,SUP0006,297,4,35461.54,05/09/2023
INV2980,Rubber,SUP0016,120,269,24986.74,2022-10-20
INV2981,Electronics,SUP0018,19,239,25631.91,2024-02-11
INV2982,Electronics,SUP0018,135,270,8005.03,03/28/2022
INV2983,Electronics,SUP0020,278,197,15565.04,2023-02-25
INV2984,Rubber,SUP0012,224,259,10265.85,11-05-2023
INV2985,Steel,SUP0017,174,138,2506.85,21-11-2023
INV2986,Chemicals,SUP0018,208,33,32429.17,16/05/2023
INV2987,Chemicals,SUP0002,249,149,2117.1,27/12/2024
INV2988,Electronics,SUP0012,34,0,8561.07,2023-12-12
INV2989,Chemicals,SUP0008,288,180,7916.25,13-05-2023
INV2990,Plastic,SUP0018,9999,9999,49943.16,2022-07-08
INV2991,Electronics,SUP0016,257,268,21180.32,2023-05-11
INV2992,Rubber,SUP0014,0,134,,31/05/2024
INV2993,Electronics,SUP0014,95,84,3438.26,30/04/2023
INV2994,Electronics,SUP0012,283,155,47539.65,04/29/2022
INV2995,Steel,SUP0008,80,293,8925.9,08/17/2024
INV2996,Chemicals,SUP0001,290,9999,20958.59,02/04/2024
INV2997,Steel,SUP0018,223,166,Twenty Five Thousand,18-04-2024
INV2998,Plastic,SUP0018,219,151,21901.93,23-05-2023
INV2999,Electronics,SUP0001,115,41,0,11-07-2024
INV3000,Rubber,SUP0008,21,231,40531.94,2022-03-12
INV3001,Steel,SUP0015,252,106,19518.63,10/02/2024
INV3002,Rubber,SUP0016,148,168,49450.42,25/07/2023
INV3003,Steel,SUP0007,236,267,5509.57,2023-01-25
INV3004,Rubber,SUP0018,65,233,14462.36,22-01-2023
INV3005,Chemicals,SUP0005,150,231,43493.19,11-02-2023
INV3006,Electronics,SUP0019,113,168,11409.68,25-02-2022
INV1154,Chemicals,SUP0005,123,-1,8173.29,2024-10-21
INV3008,Chemicals,SUP0018,153,123,8526.28,03/02/2024
INV3009,Plastic,SUP0020,159,20,16738.22,06/05/2024
INVALID_3,Chemicals,SUP0008,14,-1,20539.05,2024-02-18
INV3011,Chemicals,SUP0016,240,193,32570.95,2023-05-20
INV3012,Plastic,SUP0003,275,270,23874.38,2023-09-08
INV3013,RUBBER,SUP0019,94,105,26204.61,02/12/2023
INV0312,Chemicals,SUP0003,0,285,3263.11,12/05/2022
INV3015,Chemicals,SUP0013,73,284,10169.48,09/07/2023
INV3016,Chemicals,SUP0012,299,205,7947.56,27/07/2022
INV3017,Plastic,SUP0011,86,155,15809.07,01/27/2022
INV3018,Chemicals,SUP0019,186,148,34794.17,02/05/2023
INV3019,Plastic,SUP0015,214,32,16623.73,2022-11-22
INV3020,Electronics,SUP0008,3,225,Twenty Five Thousand,10/09/2022
INV3021,plastic,SUP0010,78,131,14271.18,15/05/2022
INV3022,Chemicals,SUP0007,185,171,40944.98,12/19/2024
INV3023,Chemicals,SUP0017,8,162,12324.45,04/07/2023
INV1639,Rubber,SUP0009,229,153,47422.22,2022-03-17
INV3025,Plastic,SUP0004,165,0,38709.15,12/27/2022
INV3026,Chemicals,SUP0008,60,109,1779.4,03/28/2022
INV3027,Steel,SUP0015,76,34,34745.85,15-11-2023
INV3028,Rubber,SUP0008,28,238,,27/05/2022
INV3029,Steel,SUP0003,16,240,31895.72,16-03-2024
INV3030,Plastic,SUP0006,0,71,9943.92,11/12/2023
INV3031,Electronics,SUP0016,123,267,4840.63,17-10-2022
INV3032,Chemicals,SUP0001,137,171,10363.35,06/17/2023
INV3033,Steel,SUP9999,151,170,48202.35,24/10/2024
INV3034,chemicals,SUP0016,-1,267,18012.26,2024-02-26
INV3035,Steel,SUP0018,274,62,1877.36,06/20/2023
INV3036,Chemicals,SUP0016,250,235,16907.08,28/10/2023
INV3037,Plastic,SUP0017,23,39,28613.17,16-01-2023
INV3038,Electronics,SUP0012,83,114,10256.34,27/03/2024
INV3039,Electronics,SUP0016,9999,95,18103.57,12/03/2023
INV3040,Electronics,SUP0009,206,293,4218.87,12/10/2024
INV3041,Rubber,SUP0020,240,96,15623.81,20/03/2024
INV3042,Rubber,SUP0017,168,72,8909.09,02/26/2022
INV3043,Electronics,SUP0010,116,157,24105.71,25-04-2024
INV3044,Chemicals,SUP0014,170,34,25663.09,06/20/2024
INV3045,Chemicals,SUP0002,216,-1,9955.15,01/24/2024
INV3046,Chemicals,SUP0015,132,287,37390.35,09/03/2022
INV3047,Electronics,SUP0001,171,262,15671.42,08/28/2022
INV3048,Rubber,SUP0016,179,263,46240.7,07/24/2022
INV3049,Plastic,SUP0015,154,83,32904.56,04/21/2023
INV3050,Rubber,SUP0011,9999,9999,2637.33,2024-10-08
INV3051,Steel,SUP0010,262,280,36972.87,15/03/2022
INV3052,Rubber,SUP0020,233,86,35996.56,29-11-2022
INV3053,Chemicals,SUP0012,93,137,13330.88,02/16/2023
INV3054,Steel,SUP0006,0,193,9912.74,26-05-2022
INV3055,ELECTRONICS,SUP0019,122,175,5055.77,04/02/2024
INV3056,Rubber,SUP0002,83,153,2392.09,04-08-2024
INV3057,Rubber,SUP0013,47,57,28272.61,03/09/2023
INV3058,Chemicals,SUP9999,237,208,36649.33,25/08/2023
INV3059,Chemicals,SUP0016,16,31,33052.3,2024-07-14
INV3060,Electronics,SUP0004,21,136,32502.79,2024-08-11
INV1204,Chemicals,SUP0014,12,221,6388.12,22-08-2023
INV3062,Electronics,SUP0005,6,131,46475.24,2022-02-17
INV3063,Rubber,SUP0003,220,195,23055.87,06/25/2023
INV3064,Electronics,SUP0004,96,135,32589.22,2024-12-18
INV3065,Rubber,SUP0014,52,-1,18410.53,01/27/2023
INV3066,Rubber,SUP0006,293,148,42106.52,12-10-2022
INV3067,Steel,SUP0009,155,87,-585.15,12-08-2024
INV3068,Electronics,SUP0003,207,226,25996.7,04/21/2022
INV3069,Rubber,SUP0006,139,166,45851.39,2024-06-23
INV3070,Steel,SUP0015,89,47,26842.96,2023-05-03
INV3071,Electronics,SUP0006,258,122,40286.89,21/02/2023
INV1918,Rubber,SUP0007,172,33,41141.84,03/07/2024
INV3073,Steel,SUP0013,88,169,18531.34,14/04/2023
INV2309,Electronics,SUP0015,131,150,3842.73,23-07-2023
INV2966,Steel,SUP0002,238,12,-2658.8,12/15/2023
INV3076,Rubber,SUP0008,49,7,44855.59,2022-09-15
INV3077,Rubber,SUP0009,270,92,8387.12,02/25/2022
INV3078,Rubber,SUP0017,64,254,42290.66,25/02/2024
INVALID_78,Rubber,SUP0003,198,53,-1794.62,20-09-2023
INV3080,Plastic,SUP0012,174,117,49759.54,01/23/2022
INV3081,Plastic,SUP0016,82,241,33231.09,27-07-2024
INV3082,Rubber,SUP0002,289,103,27039.39,08-09-2022
INV3083,Electronics,SUP0020,75,268,48256.59,26-12-2023
INV3084,Rubber,SUP0002,163,40,0,2023-01-20
INV3085,Plastic,SUP0002,300,65,44306.18,10/14/2022
INV3086,Electronics,SUP0003,38,9999,11127.3,22/06/2022
INV3087,Chemicals,SUP0018,106,282,29401.82,06/06/2023
INV2742,ELECTRONICS,SUP0013,104,165,10169.03,01/08/2023
INV0620,Steel,SUP0018,6,89,7392.0,16/04/2024
INV3090,Plastic,SUP0008,239,244,25878.86,30/03/2024
INV3091,Chemicals,SUP0007,185,18,45823.25,2022-03-18
INV3092,Plastic,SUP0007,14,169,19010.09,2022-04-15
INV3093,Rubber,SUP9999,162,293,22322.8,10/25/2024
INV3094,Plastic,SUP0001,0,136,4266.63,14-02-2023
INV3095,STEEL,SUP0010,-1,24,13178.12,17/12/2022
INV3096,Steel,SUP0003,281,152,33014.29,20/11/2023
INV3097,Plastic,SUP0003,97,108,42615.61,16-08-2024
INV3098,Steel,SUP0019,263,277,14378.62,01/10/2024
INV3099,Electronics,SUP0014,110,102,11630.51,10/31/2022
INV3100,Chemicals,SUP0014,206,168,7470.32,05/11/2024
INV3101,Plastic,SUP0019,17,116,29908.02,2022-06-27
INV3102,Rubber,SUP0005,119,165,18592.83,2023-02-07
INV3103,Electronics,SUP0003,145,23,2452.79,2023-06-23
INV3104,Plastic,SUP0017,240,181,9215.88,25/07/2022
INV3105,Electronics,SUP9999,180,247,16378.99,27/03/2022
INV3106,Chemicals,SUP0015,6,251,18486.14,03/03/2022
INV3107,Steel,SUP0010,250,216,8472.29,02/06/2022
INV3108,Plastic,SUP0003,152,70,24301.62,2024-03-03
INV3109,Chemicals,SUP0016,219,128,13588.89,2023-11-24
INV3110,steel,SUP0006,55,238,3640.09,03/12/2024
INV3111,Chemicals,SUP0016,209,25,19957.31,05-01-2022
INV0665,Steel,SUP0013,81,1,38539.51,08-03-2024
INV3113,Rubber,SUP0019,276,60,49291.85,14-11-2023
INV3114,Plastic,SUP0012,72,38,44923.93,27/05/2023
INV3115,Chemicals,SUP0007,27,133,13194.02,07/11/2023
INV3116,Plastic,SUP0017,218,209,12094.84,09-03-2022
INV3117,Plastic,SUP0019,228,13,10686.93,2024-04-03
INV3118,Rubber,SUP0010,276,300,29680.83,2024-06-01
INV3119,Electronics,SUP0006,105,282,39762.53,02/03/2022
INV2766,ELECTRONICS,SUP0001,178,136,31017.16,2024-04-11
INV3121,Steel,SUP0002,0,274,25780.31,08/01/2023
INV3122,Steel,SUP0010,259,150,23865.57,08-12-2023
INV3123,Steel,SUP0014,216,101,25439.1,06/18/2024
INV3124,Electronics,SUP0012,168,39,15083.11,2024-11-26
INVALID_27,Steel,SUP0009,9999,287,4672.93,26-07-2024
INV3126,Chemicals,SUP0006,46,226,14254.17,2023-03-06
INV3127,Steel,SUP0018,23,251,,03/03/2024
INV3128,Electronics,SUP0010,92,183,31583.63,2022-12-28
INV3129,ELECTRONICS,SUP0002,183,85,42199.48,10/14/2024
INV3130,Chemicals,SUP0004,263,185,42569.28,01/03/2022
INV3131,Chemicals,SUP0018,56,254,45942.81,2024-12-03
INV3132,Steel,SUP0016,169,17,18875.94,18/03/2023
INV3133,Rubber,SUP0010,17,137,20718.32,2023-08-09
INV3134,Plastic,SUP0005,0,292,1608.65,2024-12-11
INV3135,Rubber,SUP0016,180,86,20690.95,2022-10-17
INV3136,Chemicals,SUP0007,111,51,16754.98,13/03/2022
INV3137,Chemicals,SUP0016,13,39,14176.06,2024-01-08
INV3138,Steel,SUP0012,263,232,26609.96,23-06-2024
INV3139,Rubber,SUP0018,199,247,28150.03,2024-05-15
INV3140,Rubber,SUP0017,2,142,18955.52,15/02/2024
INV3141,Chemicals,SUP0016,166,246,2230.73,2022-06-09
INV3142,Chemicals,SUP0011,97,203,0,22-10-2023
INV3143,ELECTRONICS,SUP0018,79,261,Twenty Five Thousand,2023-07-29
INV3144,Steel,SUP0005,116,13,17597.42,24-05-2023
INV3145,Rubber,SUP0018,291,247,43216.63,03/07/2022
INV3146,Steel,SUP0017,55,10,4196.19,08/16/2022
INV3147,Chemicals,SUP0008,216,93,32359.52,2023-07-31
INV3148,Rubber,SUP0019,37,110,6589.4,10/22/2024
INV3149,Rubber,SUP0004,223,191,36716.96,2022-04-15
INV3150,Plastic,SUP0017,112,205,46660.0,2022-10-28
INV3151,Steel,SUP0017,33,97,15912.04,2024-02-22
INV3152,Chemicals,SUP0005,58,34,11074.58,2023-10-17
INV3153,chemicals,SUP0006,16,262,37083.69,02/28/2023
INV3154,Electronics,SUP0019,256,152,35684.22,06-10-2024
INV3155,Steel,SUP0001,4,58,24170.57,18-07-2024
INV3156,Chemicals,SUP0003,211,195,25297.49,2024-11-07
INV3157,Chemicals,SUP0013,14,106,43202.5,04/06/2023
INV3158,Electronics,SUP0014,190,33,24380.41,21-08-2023
INV3159,Plastic,SUP0020,266,225,10957.95,03/08/2024
INV3160,Plastic,SUP9999,154,212,49474.79,08/19/2022
INV3161,Plastic,SUP0007,30,41,44435.75,19/06/2024
INV3162,Rubber,SUP0015,59,137,44075.22,29-05-2024
INV3163,Electronics,SUP0008,115,31,27317.72,2022-05-20
INV3164,Plastic,SUP0018,40,143,10590.3,03/24/2022
INVALID_53,Electronics,SUP0007,12,68,,2024-12-09
INV3166,Steel,SUP0009,70,149,,06/15/2023
INV3167,Steel,SUP0009,153,231,29427.62,24/04/2022
INV3168,Rubber,SUP0002,279,9999,10647.13,2022-11-02
INV3169,Electronics,SUP0020,87,278,48047.43,2022-11-29
INV3170,Chemicals,SUP0003,226,14,22221.47,02/26/2022
INV3171,Electronics,SUP0008,62,137,46852.24,01/08/2024
INV3172,Plastic,SUP0011,17,213,33729.18,06-06-2024
INV3173,Rubber,SUP0015,151,76,45586.87,13/08/2022
INV3174,Rubber,SUP0013,261,161,42944.53,03/28/2024
INV3175,Electronics,SUP0011,83,123,46089.64,18/01/2022
INV3176,Chemicals,SUP0018,236,264,,07-02-2023
INVALID_2,Electronics,SUP0002,147,138,46527.53,02-04-2024
INV3178,Electronics,SUP9999,258,249,46053.7,23/02/2022
INV3179,Chemicals,SUP0006,33,253,43500.44,2023-01-07
INV3180,Plastic,SUP0004,161,88,47736.22,03-06-2024
INV3181,Steel,SUP9999,9999,70,27453.71,07/28/2023
INV3182,Electronics,SUP0014,166,189,10322.38,09/02/2023
INV3183,Electronics,SUP0011,199,70,22948.07,2022-10-18
INV3184,Steel,SUP0001,59,262,31538.88,11-08-2024
INV3185,Electronics,SUP0012,204,300,49564.35,16/06/2022
INV3186,Steel,SUP0018,132,113,29384.52,14-04-2023
INV3187,rubber,SUP0004,270,88,36592.59,2024-12-28
INV3188,Plastic,SUP0015,144,253,31014.28,08/31/2022
INV3189,Electronics,SUP0010,50,300,47344.75,12/10/2024
INV3190,Electronics,SUP0016,8,56,15503.21,05/15/2024
INV3191,Electronics,SUP0001,108,78,8154.85,21-12-2022
INV3192,Chemicals,SUP0007,15,95,6435.54,2023-09-23
INV3193,Electronics,SUP0016,256,200,19076.25,27-07-2024
INV3194,Steel,SUP0003,272,227,20120.33,04/08/2023
INV3195,Plastic,SUP0009,20,209,9478.18,27-06-2023
INV3196,Plastic,SUP0003,277,132,20278.73,07/05/2022
INV3197,Electronics,SUP0005,184,60,13834.61,11/12/2022
INV3198,Rubber,SUP0003,164,55,25178.69,2023-09-19
INV3199,Rubber,SUP0014,127,284,0,11/06/2023
INV3200,Rubber,SUP0016,0,87,27266.35,19/03/2023
INV3201,Chemicals,SUP0014,227,84,0,2022-05-06
INV3202,Steel,SUP0004,69,52,Five Hundred,04-04-2023
