ProductID,ProductName,Category,UnitCost,TargetQty,ActualQty,QualityScore,Status,ExtraColumn
PRO2918,Jose Nelson,Automotive Parts,,9999,66,45456.04,Thousand,EXTRA_DATA
PRO2919,Stephanie Flynn,Automotive Parts,27901.47,115,0,48595.93,Six,EXTRA_DATA
PRO2920,Scott Elliott,Textiles,4589.76,42,185,49037.01,Hear,EXTRA_DATA
PRO2921,Sonya Allen,ELECTRONICS,-4298.34,9999,218,569.78,Support,EXTRA_DATA
PRO2922,Michael King,Electronics,4250.23,280,14,44233.62,From,EXTRA_DATA
PRO2923,Dana Maldonado,Food,1493.93,102,17,Twenty Five Thousand,Site,EXTRA_DATA
PRO2924,Tracie Stevenson,Electronics,23670.96,7,68,37691.07,Later,EXTRA_DATA
PRO2925,Jessica Nicholson,Automotive Parts,31600.83,46,77,37700.41,Manager,EXTRA_DATA
PRO2926,  Stephanie Sutton  ,Automotive Parts,8885.55,30,82,9289.92,Experience,EXTRA_DATA
PRO2927,Brittany Jones,Automotive parts,-4584.93,144,254,,Wrong,EXTRA_DATA
INVALID_65,Edward Bean,Chemicals,42454.38,1,147,25625.5,Style,EXTRA_DATA
PRO2929,Erica Woods,Electronics,46125.3,181,269,4169.16,Remember,EXTRA_DATA
PRO2930,Arthur Hudson,Automotive Parts,48294.47,156,26,43080.1,By,EXTRA_DATA
PRO2931,Tiffany Peterson,Food,22799.37,100,47,47653.64,Need,EXTRA_DATA
PRO2932,Jonathan Miller,Food,27968.16,65,285,45783.91,Under,EXTRA_DATA
PRO2933,Ryan Jensen,Chemicals,45406.73,278,122,,Century,EXTRA_DATA
PRO2934,Keith Bishop,textiles,25062.27,34,73,40221.24,Fire,EXTRA_DATA
PRO2935,Christian Shields,Chemicals,34118.98,25,241,1271.43,Suggest,EXTRA_DATA
PRO2936,Eric Mercer,Food,43094.39,85,109,2606.89,Front,EXTRA_DATA
PRO2937,Jacob Taylor,Textiles,10056.8,182,119,21273.32,Drop,EXTRA_DATA
PRO2938,Karen Henry,Food,5354.55,247,97,4773.68,House,EXTRA_DATA
PRO2939,Jessica Macdonald,Textiles,10813.62,59,178,37170.72,Weight,EXTRA_DATA
PRO2940,Douglas Carter,Textiles,48983.15,50,9999,-2059.97,Poor,EXTRA_DATA
PRO2941,Brianna Chaney,Textiles,40936.27,192,234,0,Scientist,EXTRA_DATA
PRO2942,  Tom Rollins  ,Chemicals,41671.78,38,23,25592.07,The,EXTRA_DATA
PRO2943,Phillip Nichols,Automotive Parts,6591.72,292,9999,10207.66,New,EXTRA_DATA
INVALID_88,Pamela Santiago,Chemicals,2617.35,26,85,852.53,Executive,EXTRA_DATA
PRO2945,William Larson,Automotive Parts,31676.2,122,65,35455.81,Upon,EXTRA_DATA
PRO2946,Cynthia Cantu,Automotive Parts,11714.52,124,267,20579.21,Hear,EXTRA_DATA
PRO2947,Lynn Mckenzie,Textiles,,55,228,10787.27,Future,EXTRA_DATA
PRO2948,Connie Johnson,Textiles,49149.77,208,108,23334.93,Plan,EXTRA_DATA
PRO2949,Anthony Rivera,Food,41966.56,279,178,46639.66,Ahead,EXTRA_DATA
PRO2950,Angela Everett,Chemicals,36912.29,296,284,1879.21,Have,EXTRA_DATA
PRO2951,Meredith Gallegos,Electronics,13726.77,242,202,17309.81,Must,EXTRA_DATA
PRO2952,Lisa Smith,Food,,40,48,Twenty Five Thousand,Memory,EXTRA_DATA
PRO2953,Jack Miller,Food,14186.87,204,9999,Ten Thousand,Interview,EXTRA_DATA
PRO2954,Michael Hall,Textiles,7981.03,200,211,13682.49,Represent,EXTRA_DATA
PRO2955,Sarah Miller,AUTOMOTIVE PARTS,41625.0,56,102,28652.38,Art,EXTRA_DATA
PRO2956,Oscar Liu,Electronics,14792.44,70,292,48795.07,Recognize,EXTRA_DATA
PRO2957,Emily Horton,Chemicals,44690.21,167,9999,,Relate,EXTRA_DATA
PRO2958,Scott Harrell,Automotive Parts,47561.95,132,259,0,Recently,EXTRA_DATA
PRO2959,Dawn Watson,Electronics,33050.09,0,43,7278.78,Necessary,EXTRA_DATA
PRO2960,Melinda Howard,electronics,24013.33,260,2,45940.03,Since,EXTRA_DATA
PRO2961,Paul Caldwell,Textiles,26712.7,292,103,36606.95,Rule,EXTRA_DATA
PRO2962,Brandy Koch,Chemicals,1435.86,212,244,2882.42,Finish,EXTRA_DATA
PRO2963,Mary Tucker,Chemicals,28042.55,152,283,4285.34,Tend,EXTRA_DATA
PRO2964,Stephanie Hopkins,Electronics,Five Hundred,243,66,46356.8,Institution,EXTRA_DATA
PRO2965,Michele Faulkner,Automotive Parts,Twenty Five Thousand,180,34,13712.34,Likely,EXTRA_DATA
PRO2966,Scott Miller,Chemicals,5666.7,265,219,29887.86,Itself,EXTRA_DATA
PRO2967,Carrie Webster,Electronics,14248.25,133,106,15850.19,Quite,EXTRA_DATA
PRO2968,Misty Gonzalez,Food,Five Hundred,235,85,13390.1,Painting,EXTRA_DATA
PRO1124,Julie Turner,Chemicals,41846.19,243,38,-3426.58,Article,EXTRA_DATA
PRO2970,Katherine Johnston,Electronics,24130.33,91,27,17821.11,Outside,EXTRA_DATA
PRO2971,  Brian Graham  ,Automotive Parts,1410.71,297,256,26692.13,While,EXTRA_DATA
PRO2972,  Kimberly Rowe  ,Automotive Parts,-4571.84,157,7,43084.92,Couple,EXTRA_DATA
PRO2973,Mark Meza,Textiles,14208.47,189,174,Ten Thousand,Too,EXTRA_DATA
PRO2974,John Walton,Electronics,5830.36,112,106,18452.27,New,EXTRA_DATA
PRO2975,Lance Frazier,textiles,41864.47,58,174,47121.99,Father,EXTRA_DATA
PRO1593,Daniel Williams,Chemicals,4638.38,296,131,Twenty Five Thousand,Realize,EXTRA_DATA
PRO2977,  Jesse Thompson  ,Food,3693.27,126,0,5139.36,Report,EXTRA_DATA
PRO2978,Maurice Thornton,Chemicals,13302.54,144,55,21195.19,Pattern,EXTRA_DATA
PRO2979,Adam Tran,Automotive Parts,20897.05,45,36,16536.57,Development,EXTRA_DATA
PRO2980,Tanner Wright,Electronics,8198.62,167,3,,Add,EXTRA_DATA
PRO1919,Philip Jones,Chemicals,47722.5,161,148,Ten Thousand,Visit,EXTRA_DATA
PRO2982,Jacqueline Bean,Electronics,2345.98,282,66,19353.81,Crime,EXTRA_DATA
PRO2983,Alexandra Martin,Electronics,4870.65,62,125,28126.6,Thought,EXTRA_DATA
PRO2984,James Larson,Chemicals,2152.73,209,122,42810.39,Themselves,EXTRA_DATA
PRO2985,Jasmin Mitchell,Textiles,36306.3,114,206,3973.81,Local,EXTRA_DATA
PRO2986,David Bennett,Electronics,,23,171,4183.21,Herself,EXTRA_DATA
PRO2987,Tonya Tucker,Automotive Parts,35219.11,107,174,43398.53,Ago,EXTRA_DATA
PRO2988,Jennifer Page,Automotive Parts,45327.25,66,86,39436.94,Computer,EXTRA_DATA
PRO2989,Lucas Bennett,Textiles,49766.8,211,172,48202.09,Really,EXTRA_DATA
PRO2990,Tracy Pena,Automotive Parts,7208.24,136,164,36740.15,History,EXTRA_DATA
PRO2991,Stephanie Allen,Automotive parts,41853.85,274,270,37964.77,City,EXTRA_DATA
PRO2992,Christopher Curtis,textiles,33982.78,164,300,,Condition,EXTRA_DATA
PRO2993,Haley Martin,Electronics,28854.3,272,274,9509.52,Beyond,EXTRA_DATA
PRO2994,Cassandra Wells,Chemicals,47834.76,259,7,24202.37,Old,EXTRA_DATA
PRO0594,Blake Henderson,Automotive parts,24700.01,90,231,0,Yourself,EXTRA_DATA
PRO2996,Nicole Smith,Food,34815.34,117,206,34312.62,Behavior,EXTRA_DATA
PRO2997,Anita Ayala,Electronics,35241.97,35,2,19730.46,Entire,EXTRA_DATA
PRO2998,Stephanie Woods,Food,45516.72,10,237,33433.41,Deal,EXTRA_DATA
INVALID_41,Pamela Nguyen,Chemicals,29898.8,142,259,46546.73,Back,EXTRA_DATA
INVALID_94,Ashley Colon,Food,14438.77,112,136,Twenty Five Thousand,You,EXTRA_DATA
PRO3001,Douglas Hopkins,Textiles,5407.44,118,203,33945.98,Last,EXTRA_DATA
PRO3002,Cameron Lewis,Textiles,13759.11,138,300,15031.13,Pm,EXTRA_DATA
PRO3003,  Elizabeth Hunt  ,textiles,28012.36,127,91,Ten Thousand,True,EXTRA_DATA
PRO3004,Gary Todd,Electronics,48874.38,142,191,20032.05,Clearly,EXTRA_DATA
PRO3005,  Shelia White  ,Automotive Parts,33142.0,116,247,38413.24,Put,EXTRA_DATA
PRO3006,Adrian Morris,Chemicals,25720.2,35,178,13114.26,Change,EXTRA_DATA
PRO3007,Jessica Flores,textiles,22375.68,208,61,19359.54,Staff,EXTRA_DATA
PRO3008,Michael Day,Electronics,13893.0,112,157,41355.21,Ready,EXTRA_DATA
PRO3009,Brenda Murray,Chemicals,30835.96,179,204,5060.37,Material,EXTRA_DATA
PRO3010,  Rebecca Mccarthy  ,Automotive Parts,33624.36,149,128,425.43,Should,EXTRA_DATA
PRO3011,Justin Lewis,FOOD,9281.1,205,227,12160.8,Wonder,EXTRA_DATA
PRO3012,Lisa Armstrong,Automotive Parts,37087.17,25,276,923.36,Century,EXTRA_DATA
PRO3013,Diana Wilkerson,Food,25986.86,160,45,10259.42,Firm,EXTRA_DATA
PRO3014,Angela Harrison,Automotive Parts,31458.91,46,161,29918.03,Edge,EXTRA_DATA
PRO3015,Breanna Deleon,Chemicals,22554.6,92,150,26739.1,Race,EXTRA_DATA
PRO3016,Tristan Thornton,Automotive Parts,36582.86,32,140,44184.89,Might,EXTRA_DATA
PRO3017,  Lauren Sanchez  ,Electronics,3414.22,221,182,48243.2,Stay,EXTRA_DATA
PRO3018,Jamie Wilson,Electronics,37230.63,114,105,12252.78,Fund,EXTRA_DATA
PRO3019,David Williams,Chemicals,32878.87,46,118,31618.55,Item,EXTRA_DATA
PRO3020,Amber Nielsen,Electronics,12838.35,81,79,700.22,Care,EXTRA_DATA
PRO3021,Dorothy Lara,Electronics,22002.88,216,79,44122.57,Tree,EXTRA_DATA
PRO3022,Lisa Trujillo,Chemicals,27886.99,288,186,28094.43,Ok,EXTRA_DATA
PRO3023,Nicholas Davis,Automotive Parts,48041.97,71,212,1411.41,Final,EXTRA_DATA
PRO2691,Kimberly Crawford,Chemicals,28190.63,272,156,44491.66,With,EXTRA_DATA
PRO3025,Jessica Adams,Food,46180.01,168,241,16272.09,Play,EXTRA_DATA
PRO3026,Robin Smith,Textiles,24108.27,69,133,223.96,Law,EXTRA_DATA
PRO3027,Cindy Conley,Chemicals,25088.15,6,9999,4609.55,Shoulder,EXTRA_DATA
PRO3028,Michael Gutierrez,Chemicals,39813.77,76,110,6118.05,Themselves,EXTRA_DATA
PRO3029,Stephanie Robinson,Automotive Parts,7581.59,73,175,5927.91,Join,EXTRA_DATA
PRO3030,Lisa Thomas,Automotive Parts,29330.78,63,43,43604.22,Its,EXTRA_DATA
PRO3031,Vanessa Stein,Automotive Parts,21286.51,199,52,5081.75,Poor,EXTRA_DATA
PRO3032,Elizabeth Odom,Automotive Parts,1496.91,55,127,1707.48,Plan,EXTRA_DATA
PRO3033,  Richard Contreras  ,Food,23075.04,133,66,47314.16,Them,EXTRA_DATA
PRO3034,Isabella Booker,Automotive Parts,39281.76,36,247,17696.82,Responsibility,EXTRA_DATA
PRO3035,Carlos Tyler,Automotive Parts,15877.17,36,10,21984.1,Week,EXTRA_DATA
PRO3036,  Taylor Harris  ,Chemicals,45995.53,76,235,13084.05,Difference,EXTRA_DATA
PRO3037,Brittany Sullivan,Textiles,38803.68,145,20,13689.52,On,EXTRA_DATA
PRO3038,Alicia Johnson,Food,,113,142,Twenty Five Thousand,Somebody,EXTRA_DATA
PRO3039,Ryan Martinez,Electronics,44788.31,283,19,5205.63,Discuss,EXTRA_DATA
PRO3040,  John Salazar  ,Automotive Parts,25139.93,208,53,49662.19,Congress,EXTRA_DATA
PRO3041,Laura Thomas,Chemicals,31916.7,204,77,6255.21,Manage,EXTRA_DATA
PRO3042,Suzanne Greene,Chemicals,40502.59,132,11,31498.59,Writer,EXTRA_DATA
PRO3043,Zachary Cantu,Automotive Parts,40517.92,168,176,29405.26,Fine,EXTRA_DATA
PRO3044,Margaret Poole,Textiles,24364.79,145,283,15173.26,School,EXTRA_DATA
PRO3045,Gary Thompson,Electronics,,235,159,20758.17,People,EXTRA_DATA
PRO3046,Brenda Lopez,Textiles,11984.74,209,95,14249.15,Idea,EXTRA_DATA
INVALID_58,  Samantha Mccullough  ,Textiles,5482.54,124,45,19284.51,We,EXTRA_DATA
PRO3048,Paul Baird,Chemicals,Twenty Five Thousand,122,121,6132.5,Energy,EXTRA_DATA
PRO3049,  Christopher Olson  ,Electronics,10180.65,130,38,49176.76,Play,EXTRA_DATA
PRO3050,Meghan Ortega,Chemicals,42000.31,88,124,20140.95,Without,EXTRA_DATA
PRO3051,Elizabeth Moss,Chemicals,45031.35,29,150,15742.14,Agreement,EXTRA_DATA
PRO3052,Melissa Thompson,Chemicals,34977.98,199,275,1964.88,Run,EXTRA_DATA
PRO3053,Bill Torres,Textiles,45315.53,120,71,48086.33,Argue,EXTRA_DATA
PRO3054,Antonio Brown,Automotive Parts,30890.12,215,198,39673.71,True,EXTRA_DATA
PRO3055,Felicia Tate,Food,33493.14,190,205,17425.76,Age,EXTRA_DATA
PRO3056,Daisy Simmons,Electronics,35126.83,183,129,25698.82,Health,EXTRA_DATA
PRO3057,Rachel Lang,Automotive Parts,28526.64,23,209,41342.35,True,EXTRA_DATA
PRO3058,Sarah Espinoza,Chemicals,16813.0,217,56,175.01,Although,EXTRA_DATA
PRO3059,Harry Brown,Chemicals,36185.12,184,24,44779.56,Nor,EXTRA_DATA
PRO3060,  Kaitlyn Meyer  ,Electronics,Ten Thousand,108,211,0,Control,EXTRA_DATA
PRO3061,  Lucas Barnett  ,Food,0,47,67,10306.46,Sure,EXTRA_DATA
PRO3062,Monica Robinson,Chemicals,10472.99,80,222,1458.56,Fact,EXTRA_DATA
PRO3063,April Yang,TEXTILES,31054.89,209,218,48895.1,Challenge,EXTRA_DATA
PRO3064,Rose Jones,Electronics,42272.89,10,297,29357.56,Old,EXTRA_DATA
PRO3065,Charles Lynch,Chemicals,22488.45,19,123,49809.83,Participant,EXTRA_DATA
PRO3066,Deborah Goodwin,Chemicals,2722.82,84,286,30280.29,Mr,EXTRA_DATA
PRO3067,Lisa Lawrence,Textiles,33786.32,215,22,7029.54,Exist,EXTRA_DATA
PRO3068,Cameron Miller,Food,26277.25,279,298,9390.34,Remain,EXTRA_DATA
PRO3069,Dennis Holmes,Electronics,18373.55,9999,184,26428.97,Think,EXTRA_DATA
PRO3070,David Rodriguez,Electronics,Five Hundred,26,51,21670.6,Hair,EXTRA_DATA
PRO3071,Jason Adams,Electronics,28026.85,243,10,38707.37,However,EXTRA_DATA
PRO3072,Andrew Pace,Automotive Parts,45963.86,182,149,3012.63,Spend,EXTRA_DATA
PRO3073,Chelsea Irwin,Automotive Parts,33408.48,137,34,16376.88,Public,EXTRA_DATA
PRO3074,James Bowen,Automotive Parts,4775.5,262,36,25765.87,Second,EXTRA_DATA
PRO3075,Jennifer Rice,Textiles,32789.38,284,68,13605.56,Kind,EXTRA_DATA
PRO3076,Richard Moore,Automotive Parts,14083.71,77,56,4464.73,Environmental,EXTRA_DATA
INVALID_64,Marie Dixon,Electronics,26059.77,229,284,45140.99,Show,EXTRA_DATA
PRO3078,Gregory Boyd,Chemicals,18251.92,23,112,49440.89,Family,EXTRA_DATA
PRO3079,Summer Jones,Electronics,48681.58,96,115,19040.22,Coach,EXTRA_DATA
PRO3080,Susan Horton,Chemicals,8494.81,148,115,49200.46,Long,EXTRA_DATA
PRO3081,Donna Brown,chemicals,14649.49,-1,239,,Study,EXTRA_DATA
PRO3082,Gina Jackson,Chemicals,4812.71,64,261,12980.69,Writer,EXTRA_DATA
PRO3083,  Samantha Rodriguez  ,Food,12687.2,105,7,25681.4,Eye,EXTRA_DATA
PRO3084,James Adkins,Food,36734.06,36,95,42979.84,Hope,EXTRA_DATA
PRO3085,Cheryl Gaines,Electronics,4433.0,268,228,-2205.03,Forward,EXTRA_DATA
PRO3086,Daniel Smith,Textiles,4452.35,201,283,5375.75,Good,EXTRA_DATA
PRO3087,Jason Barnett,Food,13165.95,136,128,0,Fish,EXTRA_DATA
PRO3088,Steven Lee,Chemicals,,150,233,18928.56,Democratic,EXTRA_DATA
PRO3089,Robert Perkins,Food,35968.2,127,19,29421.74,Standard,EXTRA_DATA
PRO3090,John Zamora,Chemicals,42534.59,9999,45,20839.87,Control,EXTRA_DATA
PRO3091,Lisa Smith,Textiles,-1500.49,274,-1,40625.82,Unit,EXTRA_DATA
PRO3092,  Tammy Johnson  ,chemicals,31813.54,9999,-1,33331.73,Feeling,EXTRA_DATA
PRO3093,Rebecca Walker,Chemicals,37411.32,22,235,24481.76,Allow,EXTRA_DATA
INVALID_90,Andrea Peters,Food,35906.13,286,122,437.74,Pass,EXTRA_DATA
PRO3095,Melissa Allen,Automotive Parts,18345.35,173,141,45960.27,Push,EXTRA_DATA
PRO3096,Nancy Hebert,Food,43112.97,70,47,16104.97,Hair,EXTRA_DATA
PRO3097,Patricia Powell,Food,12467.84,200,296,45148.69,Stuff,EXTRA_DATA
PRO3098,Antonio Andrade,Electronics,22042.56,218,14,0,Sort,EXTRA_DATA
PRO3099,Jonathan Anderson,Food,14755.57,9999,191,28485.72,However,EXTRA_DATA
PRO3100,  Adam Santos  ,Food,Ten Thousand,168,245,7895.74,Local,EXTRA_DATA
PRO3101,Katherine Proctor,Chemicals,24870.2,33,296,,Lose,EXTRA_DATA
PRO3102,David Day,Electronics,30009.88,18,172,23527.62,Travel,EXTRA_DATA
PRO1392,Mary Smith,Automotive Parts,9136.59,97,92,-4549.15,Responsibility,EXTRA_DATA
PRO3104,Joshua Obrien,Automotive Parts,7917.44,96,229,40779.8,In,EXTRA_DATA
PRO3105,  Johnny Herrera  ,Chemicals,49787.25,239,270,21964.68,Fly,EXTRA_DATA
PRO3106,  Shane Taylor  ,Textiles,23466.8,204,152,3552.13,Resource,EXTRA_DATA
PRO3107,Jennifer Barker,Automotive Parts,29058.45,229,118,,Ten,EXTRA_DATA
PRO3108,Lauren Schwartz,Automotive Parts,5803.86,135,99,17615.37,Important,EXTRA_DATA
PRO3109,Amy Weaver,Automotive Parts,24004.27,186,84,3989.43,Government,EXTRA_DATA
PRO3110,Chris Scott,Chemicals,10125.79,47,190,3159.33,Sure,EXTRA_DATA
PRO3111,Joseph Blackwell,Food,11684.72,112,279,14572.16,Western,EXTRA_DATA
PRO3112,Kathryn Holden,Chemicals,-4557.94,116,58,44637.03,Say,EXTRA_DATA
PRO3113,  Vincent Brown  ,Food,41800.01,13,63,2721.32,Southern,EXTRA_DATA
PRO3114,Amanda Smith,Food,3845.39,36,216,5478.41,Yet,EXTRA_DATA
PRO3115,David Johnston,Automotive Parts,45273.28,116,125,36524.74,Compare,EXTRA_DATA
PRO3116,Erica Allen,Food,36165.21,93,18,4823.69,Data,EXTRA_DATA
PRO3117,Benjamin Wang,Chemicals,26419.48,5,97,,Professional,EXTRA_DATA
PRO3118,Linda Short,Automotive Parts,7513.56,107,274,,New,EXTRA_DATA
PRO3119,Adam Decker,Chemicals,34413.28,224,253,16849.36,Lose,EXTRA_DATA
PRO3120,Anthony Livingston,Electronics,29270.08,206,135,33264.83,News,EXTRA_DATA
PRO3121,Juan Tyler,Textiles,30918.9,126,61,27735.47,Tend,EXTRA_DATA
PRO3122,Lauren Jones,Food,31892.99,219,198,,Herself,EXTRA_DATA
PRO3123,Beth Wolfe,Chemicals,7592.73,62,33,34485.51,You,EXTRA_DATA
PRO3124,Marie Williams,Textiles,32940.4,246,62,6826.23,Morning,EXTRA_DATA
PRO3125,Joy Hill,Automotive Parts,27071.86,69,132,30709.07,Myself,EXTRA_DATA
PRO3126,Ryan Pugh,ELECTRONICS,14752.24,242,63,34480.09,Then,EXTRA_DATA
PRO3127,Lisa Hodge,Electronics,30419.96,268,9999,10625.89,Provide,EXTRA_DATA
PRO3128,Bonnie Rivas,Textiles,12895.63,-1,278,47939.82,Vote,EXTRA_DATA
PRO3129,Larry Moody,Food,Twenty Five Thousand,49,198,15387.99,Serve,EXTRA_DATA
PRO3130,Alice Obrien,Electronics,40729.58,259,211,7020.31,Standard,EXTRA_DATA
PRO3131,  Kelly Leonard  ,Automotive Parts,42674.24,59,164,37019.67,Six,EXTRA_DATA
PRO3132,Amanda Bradford,Food,,47,106,47549.18,Necessary,EXTRA_DATA
PRO3133,Marcus Choi,Electronics,19459.9,102,300,47587.37,Support,EXTRA_DATA
PRO3134,Christopher Smith,Textiles,28317.1,61,291,17946.39,Movement,EXTRA_DATA
PRO3135,  Hunter Ward  ,Automotive Parts,11831.82,66,298,30089.46,Little,EXTRA_DATA
PRO3136,Victoria Turner,Food,Ten Thousand,11,272,28162.23,Wrong,EXTRA_DATA
PRO3137,Rebecca Campbell,Chemicals,14987.66,240,39,20032.33,Small,EXTRA_DATA
PRO3138,David Trevino,Textiles,49868.22,72,298,Twenty Five Thousand,Cover,EXTRA_DATA
PRO3139,Sergio Davis,Automotive Parts,25535.79,162,122,Twenty Five Thousand,Second,EXTRA_DATA
PRO3140,Erin Parks,Food,20433.8,102,283,15748.18,Reveal,EXTRA_DATA
PRO3141,William Wilkinson,Textiles,48287.16,287,166,36206.39,Door,EXTRA_DATA
PRO3142,Lisa Patterson,Electronics,35399.79,187,63,44361.47,Spring,EXTRA_DATA
PRO3143,Diane Johnson,Chemicals,1083.02,120,36,18619.2,Dog,EXTRA_DATA
PRO3144,Megan Green,Chemicals,35460.87,88,164,22179.97,Medical,EXTRA_DATA
PRO3145,Jerry Kaufman,food,32205.83,111,212,20527.24,Tell,EXTRA_DATA
PRO3146,David Turner,Electronics,26286.07,35,181,0,Sense,EXTRA_DATA
INVALID_88,Amy Lopez,Chemicals,29722.36,53,227,5956.86,Something,EXTRA_DATA
PRO3148,Lynn Ibarra,Textiles,30939.23,264,173,8724.96,Foot,EXTRA_DATA
PRO3149,Sara Ward,Food,1813.64,86,173,41562.12,Their,EXTRA_DATA
PRO3150,Mark Fox,Electronics,33779.08,24,49,7304.47,Research,EXTRA_DATA
PRO3151,Desiree Malone,Chemicals,38694.7,299,93,17792.95,Edge,EXTRA_DATA
PRO3152,Michael Clark,Chemicals,49983.02,300,258,40749.93,Dog,EXTRA_DATA
PRO3153,Amy Baker,Textiles,35048.09,16,116,34149.6,Event,EXTRA_DATA
PRO3154,Shelby Berger,Automotive Parts,46797.71,290,136,,Various,EXTRA_DATA
PRO3155,Dominique Simon,Chemicals,6465.01,217,117,8458.43,Yeah,EXTRA_DATA
PRO3156,Christopher Wall,Textiles,15789.88,287,58,37215.75,Major,EXTRA_DATA
PRO3157,Melanie Mendez,Electronics,25962.65,113,122,3553.97,Particular,EXTRA_DATA
PRO3158,Jimmy Harrison,Chemicals,-4824.65,170,151,37269.39,Law,EXTRA_DATA
PRO3159,Kristine Stewart,Electronics,5104.16,232,186,1683.83,Professor,EXTRA_DATA
PRO3160,Ashley Howard,Food,45442.54,92,0,12362.16,Able,EXTRA_DATA
PRO3161,Madison Guerrero,Food,17093.6,184,227,-3044.01,Whose,EXTRA_DATA
PRO3162,Joshua Romero,Food,34036.03,15,77,34887.53,Church,EXTRA_DATA
PRO3163,Dana Knight,Textiles,12796.59,207,11,14016.64,Medical,EXTRA_DATA
PRO3164,Kimberly Evans,Food,6497.19,79,78,48586.35,Find,EXTRA_DATA
PRO3165,Kristina Stone,Food,2998.61,81,212,24852.47,Evidence,EXTRA_DATA
PRO3166,Brittney Ortega,Chemicals,1531.64,273,9999,45930.79,Position,EXTRA_DATA
PRO3167,John Gonzales,Food,-3282.56,79,152,Five Hundred,Note,EXTRA_DATA
PRO3168,Brittany Green,Automotive Parts,24106.22,249,16,22285.35,Instead,EXTRA_DATA
PRO3169,Eric Dunn,Electronics,8327.59,232,284,20430.23,Performance,EXTRA_DATA
PRO3170,Cynthia Baker,Automotive Parts,41265.09,-1,74,29580.55,Reason,EXTRA_DATA
PRO3171,Nicole Christian,electronics,7499.25,26,137,27934.65,Over,EXTRA_DATA
PRO3172,Stephanie Young,Automotive Parts,25095.09,246,281,38911.22,Church,EXTRA_DATA
PRO3173,Sarah Sanchez,Chemicals,31123.82,130,287,30227.51,Relationship,EXTRA_DATA
PRO3174,Jeffrey Wright,Electronics,20519.41,134,103,24570.76,Imagine,EXTRA_DATA
PRO3175,  Angela Fritz  ,Textiles,2772.45,29,179,29819.29,Pretty,EXTRA_DATA
PRO3176,Miranda Lynch,Electronics,-3073.96,137,275,40683.64,While,EXTRA_DATA
PRO3177,  Adam Hunt  ,Electronics,15314.73,9999,4,19563.75,Cost,EXTRA_DATA
PRO3178,Nathan Brock,Textiles,36161.86,239,46,36820.92,Likely,EXTRA_DATA
PRO3179,Molly Ortiz,Food,23640.04,24,238,29287.16,Many,EXTRA_DATA
PRO3180,Robert Garrett,Chemicals,9402.16,227,165,36548.07,Especially,EXTRA_DATA
PRO3181,Phillip Martinez,Electronics,0,61,10,25739.23,Environmental,EXTRA_DATA
PRO3182,Eric Morris,Food,48784.8,130,14,15615.35,Art,EXTRA_DATA
PRO3183,Ronald Hall,Chemicals,47345.21,255,206,15162.86,Music,EXTRA_DATA
PRO3184,  Melissa Lopez  ,Automotive Parts,,60,67,25052.63,Well,EXTRA_DATA
PRO3185,Krista Hess,Electronics,0,257,279,49684.34,Eight,EXTRA_DATA
PRO3186,Henry Richards,Chemicals,31498.51,238,103,22186.62,Make,EXTRA_DATA
PRO3187,Billy Willis,Chemicals,33919.27,274,236,20625.8,Until,EXTRA_DATA
PRO3188,Stacey Farmer,Textiles,49317.96,81,104,18152.93,Parent,EXTRA_DATA
PRO3189,Jeffrey Patterson,Textiles,18418.09,98,153,22609.35,Follow,EXTRA_DATA
PRO3190,Jose Johns,Textiles,13131.29,171,240,-2691.52,Those,EXTRA_DATA
PRO3191,Linda Willis,Electronics,40722.09,4,77,21872.82,Send,EXTRA_DATA
PRO3192,Andrea Hill,Automotive Parts,42007.93,243,138,15571.69,Left,EXTRA_DATA
PRO3193,James Carter,Automotive Parts,26660.93,162,174,44785.06,Summer,EXTRA_DATA
PRO3194,Claire Lester,Electronics,,68,181,3922.06,Understand,EXTRA_DATA
PRO3195,  Richard Russell  ,Chemicals,23217.02,83,2,9896.79,Mind,EXTRA_DATA
PRO3196,Mark Stanton,Food,28612.26,278,205,-1678.6,Light,EXTRA_DATA
PRO3197,Paul Mckay,Electronics,35231.42,247,221,46428.69,Someone,EXTRA_DATA
PRO3198,Elizabeth Smith,Food,,207,108,34093.58,Tough,EXTRA_DATA
INVALID_58,Allen Powell,Food,36508.79,57,106,39437.36,Social,EXTRA_DATA
PRO3200,April Macdonald,Textiles,1305.5,35,169,30976.89,International,EXTRA_DATA
PRO3201,Joseph Thomas,Electronics,47805.03,162,171,10262.49,Usually,EXTRA_DATA
PRO3202,  Kenneth Curtis  ,Textiles,30970.19,36,39,0,Light,EXTRA_DATA
PRO0114,Shannon Parker,Electronics,4366.71,144,98,17851.03,Magazine,EXTRA_DATA
PRO3204,  Patrick Tucker  ,Textiles,,223,5,10271.05,Produce,EXTRA_DATA
PRO3205,Katherine Smith,Textiles,18430.78,25,164,29164.65,Add,EXTRA_DATA
PRO3206,Jacqueline Phillips,Chemicals,5448.92,0,170,44816.42,Land,EXTRA_DATA
PRO3207,  Jonathan Smith  ,Food,32739.08,32,74,49345.87,Blood,EXTRA_DATA
PRO3208,Amy Wilson,Textiles,21162.28,171,288,-4943.34,Ball,EXTRA_DATA
PRO3209,  Stephanie Hoover  ,Textiles,12449.41,78,287,15755.5,Hour,EXTRA_DATA
