MachineID,MachineName,LineID,LastMaintenanceDate,Status,OperatingHrs
INVALID_2,Than,LIN0016,2024-04-26,Operational,10795.67
MAC3361,Wide,LIN0015,08/08/2023,Operational,
MAC3362,Few,LIN0008,16/06/2023,operational,26168.47
MAC3363,Audience,LIN0004,12-08-2023,Faulty,9211.17
INVALID_96,Field,LIN0012,14-05-2022,Operational,26421.84
MAC3365,Actually,LIN0005,2024-11-24,Faulty,28917.8
MAC3366,Night,LIN0019,31/07/2022,under maintenance,45172.29
MAC3367,Rise,LIN0016,24/05/2024,Operational,32421.54
MAC3368,Before,LIN0002,01/11/2022,Under Maintenance,3228.17
MAC3369,Back,LIN0006,20-05-2022,Under Maintenance,33982.29
MAC3370,Else,LIN0009,06/12/2023,Under Maintenance,12232.12
MAC3371,Water,LIN0001,19/11/2023,Under Maintenance,20190.85
MAC3372,Strategy,LIN0005,08-06-2024,Under Maintenance,45279.47
MAC3373,Arm,LIN0006,13-04-2024,Faulty,48574.92
MAC3374,Support,LIN0016,2022-02-22,Operational,1930.36
MAC3375,Former,LIN0014,08/25/2023,faulty,17156.62
MAC3376,Again,LIN0015,04/02/2022,Under Maintenance,33015.17
MAC3377,See,LIN0015,31-08-2022,Operational,45692.9
MAC3378,Assume,LIN0007,10/12/2022,Operational,21156.53
MAC3379,Trade,LIN0013,24/07/2023,Operational,16609.81
MAC3380,Senior,LIN0008,15/11/2024,Operational,19582.32
MAC3381,I,LIN0011,10/02/2023,Operational,36524.53
MAC3382,Middle,LIN0012,25/12/2022,Faulty,48916.1
MAC3383,Take,LIN0015,18/08/2022,Under maintenance,20262.83
MAC3384,Especially,LIN0005,2024-10-12,Faulty,33262.57
MAC3385,Study,LIN0017,23-05-2022,Operational,49331.15
MAC3386,Realize,LIN0015,2024-02-26,Faulty,-1725.12
MAC3387,Thing,LIN0016,11/17/2022,Operational,24101.28
MAC3388,Few,LIN0006,04-06-2023,Operational,27675.29
MAC3389,Work,LIN0020,10-09-2024,Faulty,48127.89
MAC3390,Over,LIN0017,2022-07-18,Operational,9156.36
MAC3391,Allow,LIN0015,11/05/2022,Operational,9702.31
MAC3392,Center,LIN0001,09/10/2022,Operational,24438.86
MAC3393,Feel,LIN0018,25/05/2022,Faulty,29463.41
MAC3394,Better,LIN0020,03/14/2024,Faulty,26466.54
MAC3395,Technology,LIN0009,06/19/2022,Operational,0
MAC3396,Past,LIN0011,05/01/2023,Faulty,
MAC3397,Cost,LIN0019,06/15/2022,Faulty,31210.89
MAC3398,Heavy,LIN0019,30/04/2024,Operational,37242.46
MAC3399,Share,LIN0004,10/07/2023,Operational,46989.94
MAC3400,Degree,LIN0012,08-01-2024,Operational,39380.67
MAC3401,Tax,LIN9999,18/06/2023,Under Maintenance,19828.97
MAC3402,Main,LIN0010,02/08/2024,Operational,16013.38
MAC3403,Month,LIN0013,10/17/2023,Under Maintenance,931.31
MAC0020,Wonder,LIN0020,01-01-2024,Under Maintenance,26812.74
MAC3405,Can,LIN0005,16-06-2022,Faulty,36049.2
MAC3406,Discussion,LIN0013,2024-11-19,Operational,7409.83
MAC3407,Hot,LIN0003,22/11/2022,Operational,25528.38
MAC3408,Middle,LIN0005,27/03/2022,Operational,1826.74
MAC3409,Wife,LIN0013,24-04-2022,Faulty,49567.68
MAC3410,End,LIN0015,05-09-2023,Under Maintenance,24047.47
MAC3411,Explain,LIN0014,09/12/2023,Under Maintenance,44149.14
MAC3412,Enough,LIN0020,16/10/2024,Operational,7894.05
MAC3413,Something,LIN0019,08-07-2024,Operational,28504.5
MAC3414,Window,LIN0004,03/04/2023,Faulty,1655.48
MAC3415,Popular,LIN0003,12-01-2023,Faulty,27764.48
MAC3416,Station,LIN0005,2022-07-05,Operational,31077.08
MAC3417,Great,LIN0007,30/03/2022,Operational,43457.86
MAC3418,Determine,LIN0018,06/22/2024,Faulty,6713.73
MAC3419,Commercial,LIN0012,21/12/2023,Operational,20100.68
MAC3420,Blue,LIN0005,2023-01-17,Operational,12464.71
MAC3421,Allow,LIN0020,22-12-2024,Under Maintenance,21356.52
MAC3422,We,LIN0007,11/07/2023,Under Maintenance,45029.64
MAC3423,Family,LIN0016,2023-04-17,Under Maintenance,45935.34
MAC3424,Military,LIN0020,12-09-2024,Faulty,25307.14
MAC3425,Walk,LIN0006,2024-10-14,Under Maintenance,37224.61
MAC3426,Interest,LIN0009,2023-05-25,Faulty,31282.19
MAC3427,Without,LIN0005,10/12/2022,Operational,7647.78
MAC3428,Each,LIN0016,09/02/2022,Faulty,20348.26
MAC3429,Let,LIN0014,02-10-2022,Under Maintenance,0
MAC3430,Born,LIN0015,16/10/2022,Faulty,22109.4
MAC3431,Federal,LIN0008,02/17/2022,Under Maintenance,32671.4
MAC3432,Stop,LIN0008,05/23/2022,Operational,42043.71
MAC1042,Dinner,LIN0013,2024-02-22,Under maintenance,9863.0
MAC3434,Prevent,LIN0005,12/24/2022,Operational,12701.54
MAC3435,Step,LIN0001,31/03/2023,Under Maintenance,33923.1
MAC3436,Move,LIN0010,2024-09-21,Under Maintenance,0
MAC3437,Ok,LIN0001,05/01/2023,Operational,41116.4
MAC3438,Seat,LIN0002,10/28/2022,Operational,44831.65
MAC0938,Guy,LIN0002,04/06/2023,Under Maintenance,41971.8
MAC3440,Lose,LIN0013,2023-11-05,Under Maintenance,47252.3
MAC3441,Town,LIN0009,2022-02-18,Under Maintenance,13998.41
MAC3442,Drive,LIN0014,05-09-2023,Under Maintenance,15215.96
MAC3443,Policy,LIN0002,07/09/2023,OPERATIONAL,19635.59
MAC3444,Movement,LIN0010,24/10/2024,Under Maintenance,24351.37
MAC3445,Apply,LIN0014,2024-07-17,Under Maintenance,Twenty Five Thousand
MAC3446,Beautiful,LIN0019,18-11-2023,Operational,11075.29
MAC1738,Knowledge,LIN0018,14/09/2023,Faulty,Ten Thousand
MAC3448,Eye,LIN0019,11/05/2022,Under Maintenance,43298.86
MAC3449,Him,LIN0005,05/17/2024,Operational,-540.3
MAC3450,Expect,LIN0007,08/01/2022,Under Maintenance,38806.99
MAC3451,Before,LIN0002,03/02/2023,Under Maintenance,7531.79
MAC3452,Car,LIN0018,22/02/2022,Operational,3935.95
MAC3453,Conference,LIN0016,16-08-2022,Under Maintenance,10960.62
MAC3454,Test,LIN0020,30/10/2022,Faulty,15573.26
MAC3455,Those,LIN0002,2023-04-09,OPERATIONAL,28780.62
MAC3456,Lose,LIN0010,03-07-2023,OPERATIONAL,15208.32
INVALID_67,Available,LIN0009,03/07/2022,Operational,10890.21
MAC3458,True,LIN0008,2024-04-22,Under Maintenance,13199.54
MAC3459,Believe,LIN0002,11/27/2023,Under Maintenance,45298.53
MAC3460,Name,LIN0019,25-01-2023,Under Maintenance,-4937.25
MAC3461,Far,LIN0015,18-04-2023,Under Maintenance,27601.74
MAC3462,Network,LIN0003,04/27/2023,Operational,32920.18
MAC3463,Business,LIN0008,01/08/2022,Under Maintenance,16468.97
MAC3464,Total,LIN0007,02-08-2023,Under Maintenance,23617.75
MAC3465,Scientist,LIN0007,2022-10-07,faulty,31801.79
MAC3085,Son,LIN0001,2024-08-13,UNDER MAINTENANCE,13015.9
MAC3467,Production,LIN0020,2022-01-19,Under Maintenance,21367.31
MAC3468,Study,LIN0010,05/24/2022,Under Maintenance,38163.31
MAC3469,Plan,LIN0004,25/06/2023,Operational,22687.92
INVALID_83,Feeling,LIN0014,03/01/2023,Operational,14539.96
MAC3471,Natural,LIN0002,24-12-2022,Faulty,7753.93
MAC3472,Help,LIN0012,13/03/2024,Under Maintenance,16391.14
MAC3473,Notice,LIN0014,17/10/2023,Under Maintenance,13100.01
MAC3474,Morning,LIN0015,2022-04-25,Under Maintenance,16625.26
MAC3475,Including,LIN0011,08/13/2022,Faulty,14315.34
MAC3476,Network,LIN0011,11/24/2022,Faulty,23680.54
MAC3477,Hotel,LIN0007,2023-09-01,Faulty,27277.91
MAC3478,Method,LIN0013,07/10/2022,Operational,5903.94
MAC3479,Step,LIN0017,07/21/2024,under maintenance,2861.86
MAC1495,Dinner,LIN0019,05/23/2024,Operational,Five Hundred
MAC3481,Should,LIN0005,08/06/2022,Faulty,35073.55
MAC3482,Huge,LIN0005,2024-05-15,Under Maintenance,5337.46
MAC3483,Born,LIN0006,11/20/2022,Operational,0
MAC3484,One,LIN0019,08-02-2022,Under Maintenance,Ten Thousand
MAC3485,Reduce,LIN0017,07/11/2023,Under Maintenance,35843.84
MAC3486,Sometimes,LIN0014,2023-05-31,Faulty,42212.32
MAC3487,Fast,LIN0012,2023-12-18,Faulty,28846.19
MAC3488,Mission,LIN0013,11/11/2023,Operational,48807.23
MAC3489,Approach,LIN0015,04-02-2024,Operational,41803.25
MAC3490,Production,LIN0006,2024-05-15,Operational,10639.0
MAC3491,Do,LIN0015,23/07/2022,Under Maintenance,Ten Thousand
MAC3492,Happy,LIN0009,25/02/2022,Under Maintenance,7820.42
MAC3493,Central,LIN0005,23-07-2022,Under Maintenance,10953.39
MAC3494,Listen,LIN0012,2022-11-14,Operational,33454.45
MAC3495,Contain,LIN0015,26-03-2023,Operational,41013.96
MAC3496,Save,LIN0003,23-11-2023,Faulty,14487.22
INVALID_40,Smile,LIN0020,10/24/2023,Under Maintenance,11269.59
MAC3498,First,LIN9999,09/05/2023,Under Maintenance,10701.38
MAC3499,Environment,LIN0005,23/06/2024,Operational,11064.18
MAC3500,Debate,LIN0001,08/13/2024,Under Maintenance,49814.47
MAC3501,Return,LIN0013,02/03/2022,Faulty,31198.14
MAC3502,Fine,LIN0018,12/20/2024,Faulty,27631.01
MAC3503,Beyond,LIN0016,2022-01-20,Operational,43814.94
MAC3504,Quite,LIN0010,18-11-2024,Operational,44927.64
MAC3505,Dog,LIN0010,29-04-2023,Under Maintenance,1565.5
MAC3506,Shoulder,LIN0004,2022-03-08,Operational,30860.4
MAC3507,Effort,LIN0004,22/07/2022,Faulty,41601.45
MAC3508,Do,LIN0019,2022-07-23,Faulty,7411.54
MAC3509,Character,LIN0012,07-11-2024,Under Maintenance,36879.3
MAC3510,Your,LIN0016,05/31/2023,Faulty,29773.35
MAC3511,In,LIN0019,01-04-2022,Under Maintenance,25462.59
MAC3512,Key,LIN0002,10/11/2022,Under Maintenance,30291.82
MAC3513,Treat,LIN0019,2022-10-05,Under Maintenance,1513.78
MAC3514,Wife,LIN0011,16-06-2024,Under Maintenance,17021.24
MAC3515,Future,LIN0016,04/12/2023,Faulty,42473.86
MAC3516,Benefit,LIN9999,27/10/2022,Faulty,
MAC3517,Off,LIN0009,30/10/2022,Faulty,6777.79
MAC3518,Develop,LIN0014,05/21/2022,Under Maintenance,13268.13
MAC3519,Worker,LIN0003,2022-08-23,Faulty,10959.71
MAC3520,Drop,LIN0017,11/02/2024,Under Maintenance,44999.88
MAC3521,Your,LIN0010,11/06/2022,Under Maintenance,
MAC3522,Laugh,LIN0013,08/04/2024,Under Maintenance,Five Hundred
MAC3523,Approach,LIN0003,2023-05-22,Faulty,Twenty Five Thousand
MAC3524,Sure,LIN0011,10/17/2023,Under Maintenance,
MAC3525,Book,LIN0013,01/09/2022,Under Maintenance,26832.03
MAC3526,Cause,LIN0005,20-01-2022,Under Maintenance,3311.44
MAC3527,Herself,LIN0013,07/06/2022,Under Maintenance,10243.82
INVALID_59,Score,LIN0002,2024-12-13,Operational,21437.64
MAC3529,Long,LIN0019,2024-05-20,Under Maintenance,36811.99
MAC3530,Project,LIN0019,2023-08-14,Operational,Twenty Five Thousand
INVALID_47,Soon,LIN0020,11-05-2023,operational,47541.43
MAC3532,Approach,LIN0009,11/17/2024,Faulty,28485.25
MAC3533,Church,LIN0007,10/06/2023,Operational,35587.98
MAC3534,Bag,LIN0015,11/01/2022,Faulty,42699.76
MAC3535,Include,LIN0003,25/04/2024,Faulty,27448.08
MAC3536,White,LIN0010,03-06-2023,Faulty,20489.27
MAC3537,Billion,LIN0005,2024-07-24,Operational,3336.05
MAC3538,Newspaper,LIN0002,25-07-2024,Under Maintenance,15255.27
MAC3539,Card,LIN0008,2022-12-03,Faulty,47683.91
MAC3540,Item,LIN0016,01-02-2022,Faulty,17697.33
MAC3541,Religious,LIN0006,03/08/2024,Operational,23774.86
MAC3542,Serve,LIN0002,02/06/2022,Faulty,36677.74
MAC3543,Business,LIN0004,02/15/2024,Operational,28822.03
MAC3544,Discover,LIN0015,08/02/2023,Operational,35430.29
MAC3545,Both,LIN0002,08/12/2023,Operational,32791.36
MAC3546,Address,LIN0012,08/02/2022,Operational,18093.62
MAC3547,Property,LIN0003,14-05-2024,Under Maintenance,36960.21
MAC3548,Blue,LIN0004,2022-07-14,Under Maintenance,23593.47
MAC3549,Way,LIN0009,08/31/2022,Faulty,12677.23
MAC3550,Prevent,LIN0017,29-06-2022,Under Maintenance,46995.17
MAC3551,Trade,LIN0012,06-02-2022,Under Maintenance,27474.83
MAC3552,Medical,LIN0013,03/23/2024,Faulty,
MAC3553,Television,LIN0012,02/13/2023,Faulty,1856.11
MAC3554,Everyone,LIN0018,14/01/2023,Operational,7568.63
MAC3555,Purpose,LIN0006,24/01/2024,Faulty,32539.85
MAC0244,Relate,LIN0018,29-08-2022,Under Maintenance,41727.63
MAC3557,Attack,LIN0008,19/03/2023,Under Maintenance,27942.29
MAC3558,Knowledge,LIN0012,03/30/2022,Faulty,25280.99
MAC3559,Watch,LIN0010,2023-08-04,Operational,32865.29
MAC3560,Necessary,LIN0011,08/07/2023,Under Maintenance,47624.38
MAC3561,Star,LIN0001,07/06/2024,Operational,16605.46
MAC3562,White,LIN0012,12/04/2024,Operational,21945.12
MAC3563,Law,LIN0001,2022-04-07,Faulty,12989.74
MAC3564,Body,LIN0009,18-05-2024,Operational,18995.65
MAC3565,Ahead,LIN0016,21-04-2023,Under Maintenance,35836.33
MAC3566,Condition,LIN0006,27/01/2024,Faulty,47526.77
MAC3567,Technology,LIN0002,06/23/2023,Under Maintenance,33037.55
MAC3568,Every,LIN0007,06/06/2022,Faulty,32180.91
MAC3569,Line,LIN0013,2023-10-07,Under Maintenance,44000.03
MAC3570,Forget,LIN0020,04-03-2023,UNDER MAINTENANCE,26424.2
MAC3571,Determine,LIN0003,07/04/2022,Faulty,24288.6
MAC3572,Mr,LIN0020,2023-02-22,Operational,
MAC3573,Among,LIN0006,13-09-2022,Operational,204.13
MAC3574,Investment,LIN0002,04/03/2024,Operational,38827.1
MAC3575,Either,LIN0003,18-11-2023,Operational,36476.71
MAC3576,National,LIN0017,26-02-2022,faulty,21788.79
MAC3577,Not,LIN0018,20/10/2022,Under Maintenance,32705.79
MAC3578,Improve,LIN0005,27-09-2023,Under Maintenance,15661.97
MAC3579,Success,LIN0014,31-03-2023,Under Maintenance,4355.4
MAC3580,Nation,LIN0019,09/28/2022,FAULTY,Twenty Five Thousand
MAC3581,Machine,LIN0007,2023-08-27,Under Maintenance,5543.0
MAC3582,South,LIN0009,2024-05-28,Operational,34834.09
MAC3583,Run,LIN0009,12/09/2022,Operational,38883.51
MAC3584,At,LIN0002,02-02-2023,Faulty,47731.62
MAC3585,Understand,LIN0020,09-09-2023,Under Maintenance,36159.84
MAC3586,Evening,LIN0009,08/21/2024,Operational,15716.37
MAC3587,Career,LIN9999,05/31/2024,Under Maintenance,
MAC3588,About,LIN0004,09/01/2024,Faulty,24751.31
MAC3589,Store,LIN0015,30/06/2024,Operational,23470.15
MAC3590,More,LIN0008,07/01/2024,Faulty,16235.84
MAC3591,Picture,LIN0014,07/29/2022,Faulty,2366.08
MAC3592,Until,LIN0008,17-02-2024,Faulty,19313.07
MAC3593,Whose,LIN0003,2024-08-31,Faulty,4596.91
MAC3594,Buy,LIN0011,19/06/2024,Faulty,6350.21
MAC3595,Knowledge,LIN0011,2024-11-25,operational,38378.4
MAC3596,Lose,LIN0019,25-07-2024,Faulty,32241.49
MAC3597,Life,LIN0006,10/04/2024,Operational,35138.24
MAC3598,Arrive,LIN0018,10/14/2023,Operational,23306.56
MAC3599,Money,LIN0019,20-12-2023,Operational,9712.13
MAC3600,Different,LIN0013,2024-03-19,Operational,37794.63
MAC3601,Mind,LIN0016,2022-03-07,Under Maintenance,39463.98
MAC3602,Foreign,LIN0008,16/11/2024,Under Maintenance,20056.0
MAC3603,Project,LIN0017,2022-02-19,Operational,
MAC3604,Class,LIN0012,2022-03-22,Under Maintenance,2252.31
MAC3605,Buy,LIN0013,2022-05-24,Under Maintenance,13363.11
MAC3606,Meet,LIN0001,2024-01-31,Operational,31249.01
MAC1726,International,LIN0013,2024-03-07,Under Maintenance,48440.4
MAC3608,Beat,LIN0001,2023-06-10,Operational,27455.61
MAC3609,News,LIN0016,10-03-2022,Faulty,859.56
MAC3610,Energy,LIN0018,2024-08-20,Faulty,34443.27
INVALID_10,Treat,LIN0018,10-02-2023,Faulty,18061.73
MAC3612,Gas,LIN0010,24/05/2022,Faulty,41827.56
MAC3613,Charge,LIN0009,2024-09-24,Under Maintenance,14084.75
MAC3614,Trip,LIN0006,12/11/2022,Operational,9886.2
MAC3615,Trouble,LIN0004,09/08/2024,Operational,40179.51
MAC3616,Woman,LIN0020,2022-08-10,Under Maintenance,29366.12
MAC2967,Drug,LIN0019,08/15/2024,Operational,35377.45
MAC3618,Impact,LIN0001,20/12/2023,Faulty,8635.16
MAC3619,Stop,LIN0006,09/21/2022,Operational,12877.93
MAC3620,Part,LIN0005,2024-08-05,under maintenance,8895.99
MAC3621,Seem,LIN0009,2024-04-06,Operational,27497.85
MAC3622,Him,LIN0014,10/04/2022,Operational,44670.32
MAC3623,Generation,LIN0019,23-07-2023,Faulty,29096.9
MAC3624,Sure,LIN0007,06/13/2023,Under Maintenance,16186.17
MAC3625,Politics,LIN0011,2023-04-22,Operational,32363.68
MAC3626,Reality,LIN0012,18/08/2022,Faulty,36055.93
MAC3627,Head,LIN0006,02/27/2024,Operational,24513.55
MAC3628,Detail,LIN0011,10-04-2024,faulty,41012.94
MAC3629,Behavior,LIN0014,07/12/2024,Faulty,4263.24
MAC3630,Consumer,LIN0002,03-10-2023,Faulty,20139.31
MAC3631,Month,LIN0016,2023-01-16,Operational,10921.12
MAC3632,Huge,LIN0020,07/29/2023,Under Maintenance,
MAC3633,Cost,LIN0009,11/20/2023,Faulty,8036.23
MAC3634,Of,LIN0011,2024-01-20,Under Maintenance,28795.56
MAC3635,Serious,LIN0009,2024-10-03,Faulty,49883.62
MAC3636,Yard,LIN0018,19/11/2023,Operational,31729.65
MAC3637,Share,LIN0020,02/01/2023,Under Maintenance,35051.74
MAC3638,Score,LIN0015,11/28/2024,under maintenance,
MAC3639,Different,LIN9999,19-01-2022,Under Maintenance,45477.78
MAC3640,Imagine,LIN0002,10/22/2023,Faulty,8882.77
MAC3641,Will,LIN0016,2023-09-07,Under Maintenance,43014.31
MAC3642,Interest,LIN0005,2022-06-08,UNDER MAINTENANCE,48417.37
MAC3643,Travel,LIN0013,29-04-2023,Operational,7749.35
MAC3644,Perhaps,LIN0006,07/01/2023,Faulty,12201.1
MAC3645,Network,LIN0012,24/11/2023,Faulty,0
MAC1737,Reveal,LIN0009,07/31/2024,Operational,7455.92
MAC3647,Management,LIN0017,2024-03-20,Under Maintenance,
MAC3648,Defense,LIN0018,18/01/2023,Operational,44369.23
MAC3649,Since,LIN0017,15-10-2023,Operational,
MAC3650,Structure,LIN0019,30/04/2024,operational,20914.67
MAC3651,So,LIN0002,21-11-2023,Faulty,17258.23
MAC3652,Hit,LIN0005,13-03-2023,Under Maintenance,12187.58
MAC3653,Town,LIN0011,19-01-2022,Operational,6279.72
MAC3654,Method,LIN0006,19-08-2023,Faulty,-377.53
MAC3655,Charge,LIN0007,29/11/2022,Faulty,30756.5
MAC3656,Together,LIN0008,01/21/2022,Operational,44205.28
MAC3657,Meet,LIN0006,11/10/2023,Faulty,17320.67
MAC3658,Management,LIN0003,2022-12-22,Faulty,36157.71
MAC3659,Ahead,LIN0012,2022-02-16,Faulty,24231.55
MAC3660,Education,LIN0009,13/10/2024,Operational,9117.89
MAC3661,Pull,LIN0018,06/02/2024,FAULTY,11540.18
MAC3662,Cold,LIN0001,21-07-2023,Under Maintenance,36892.69
MAC3663,Sign,LIN0015,19/02/2023,Faulty,45997.8
MAC3664,Consider,LIN0002,06-02-2023,Operational,46034.78
MAC3665,Try,LIN0014,2023-03-13,UNDER MAINTENANCE,25803.05
MAC3666,Majority,LIN0020,2024-08-11,Operational,27407.95
MAC3667,Open,LIN9999,16-04-2023,UNDER MAINTENANCE,49000.74
MAC3668,Space,LIN0010,2023-04-20,Operational,43561.12
INVALID_92,Significant,LIN0003,13/11/2022,Under Maintenance,7235.31
MAC3670,Gun,LIN0009,01/06/2022,under maintenance,11213.62
MAC3671,For,LIN0009,07-08-2023,Under Maintenance,7289.67
MAC3672,Certain,LIN0009,11-10-2023,Operational,31020.49
MAC3673,Ago,LIN0019,06/05/2024,Faulty,1116.66
MAC3674,Trial,LIN0015,2024-09-07,Faulty,31007.67
MAC3675,Election,LIN0012,2024-04-15,Under Maintenance,14439.62
MAC3676,Lawyer,LIN0018,08/25/2023,Faulty,37484.31
MAC3677,Least,LIN9999,13/02/2024,Under Maintenance,
MAC3678,Question,LIN0016,04/17/2023,Faulty,5889.26
MAC3679,Everyone,LIN0013,22-05-2023,Under Maintenance,
MAC3680,Reduce,LIN0015,10-12-2022,Under Maintenance,
MAC3681,Type,LIN0008,06/08/2022,Under Maintenance,11069.19
MAC3682,Individual,LIN0015,13-06-2024,Under Maintenance,11602.42
MAC3683,Old,LIN0007,2022-08-08,Under maintenance,19697.42
MAC3684,Whether,LIN0003,25/03/2022,Under Maintenance,22405.63
MAC3685,Yet,LIN0018,02-12-2024,Faulty,7306.32
MAC3686,Should,LIN0012,2024-07-09,Operational,8018.3
MAC3687,Political,LIN0006,10/12/2022,Faulty,8003.0
MAC3688,Thank,LIN0009,10/09/2023,Under maintenance,34927.57
MAC3689,Often,LIN0019,05/12/2023,Under Maintenance,22131.28
MAC3690,Sure,LIN0013,11/14/2022,Under Maintenance,32072.75
MAC3691,Lose,LIN0015,2022-09-04,Operational,2840.65
MAC3692,Third,LIN9999,11/18/2024,Faulty,19526.76
MAC3693,Middle,LIN0007,05-08-2023,Operational,15731.6
INVALID_54,Soon,LIN0011,01/05/2022,Faulty,23100.99
MAC3695,Recognize,LIN0018,2022-02-10,Operational,6659.86
MAC3696,A,LIN0006,15/09/2024,Under Maintenance,45964.26
MAC3697,Attack,LIN0018,10/01/2024,Under Maintenance,16839.57
MAC3698,Father,LIN0011,02-03-2024,under maintenance,27449.69
MAC3699,Anything,LIN0020,2022-12-19,Faulty,16873.48
MAC3700,Upon,LIN0006,2024-10-14,Under Maintenance,41320.84
MAC3701,Question,LIN0016,07/24/2023,Under Maintenance,9860.83
MAC3702,Well,LIN0019,2024-04-10,Operational,12469.6
MAC3703,Movie,LIN0012,05/30/2024,Under Maintenance,9444.72
MAC3704,Beyond,LIN0002,2023-11-04,Under Maintenance,20147.78
MAC3705,Artist,LIN0017,06/06/2024,Operational,31360.87
MAC3706,Foreign,LIN0015,11/15/2023,Faulty,15153.95
MAC3707,Score,LIN0005,03-06-2023,Operational,Five Hundred
MAC3708,Hope,LIN0015,08-08-2022,Faulty,49460.68
MAC3709,Republican,LIN0006,23/11/2023,Under Maintenance,
MAC3710,New,LIN0013,28/08/2023,Under Maintenance,2704.77
MAC3711,Able,LIN0005,06/01/2023,operational,21548.55
MAC3712,Walk,LIN0003,2024-11-02,Under Maintenance,31163.1
MAC3713,Resource,LIN0008,18-04-2023,Faulty,48919.36
MAC3714,Moment,LIN0017,07-01-2024,Operational,11311.55
MAC3715,Across,LIN0019,05/14/2024,Operational,30021.25
MAC3716,Sometimes,LIN0018,07/03/2024,Faulty,47802.72
MAC3717,Record,LIN0016,2022-04-30,Faulty,30296.6
MAC3718,Speech,LIN0006,2022-01-31,Faulty,19820.49
MAC3719,Notice,LIN0007,10/18/2022,Operational,28535.96
MAC3720,Political,LIN0012,16-12-2023,Faulty,-3674.03
MAC0622,That,LIN0003,01/12/2022,Operational,0
MAC1595,Somebody,LIN0016,03/05/2022,Under Maintenance,41541.63
MAC3723,Great,LIN0005,2023-08-17,UNDER MAINTENANCE,40450.08
MAC3724,Wide,LIN9999,16/10/2022,Faulty,
MAC3725,Similar,LIN0007,19-01-2023,Under Maintenance,
MAC3726,Tell,LIN0012,01/07/2022,Under Maintenance,-3877.57
MAC3727,While,LIN0002,28/11/2024,Operational,8333.41
MAC3728,Your,LIN0013,15/02/2022,Faulty,19202.03
INVALID_18,Teacher,LIN0011,12/05/2024,Under Maintenance,31022.16
MAC3730,Party,LIN0016,06/16/2023,Faulty,14853.01
MAC3731,Successful,LIN0006,23/02/2024,Under Maintenance,45727.38
MAC3732,Local,LIN0001,15/01/2024,Faulty,44157.68
MAC3733,Performance,LIN0009,03/26/2022,Faulty,25333.33
MAC3734,Test,LIN0020,28/02/2022,Operational,29007.69
MAC3735,Teach,LIN0007,10-12-2022,Operational,8093.6
MAC3736,Record,LIN0008,05/08/2022,Operational,
MAC3737,Offer,LIN0009,12/22/2023,Faulty,25728.56
MAC3738,Physical,LIN0018,24/02/2023,Faulty,34139.38
MAC3739,Party,LIN9999,02/06/2023,Faulty,42897.27
MAC3740,Top,LIN0002,17/01/2023,Operational,10577.32
MAC3741,Center,LIN0005,17/03/2024,Faulty,17556.81
MAC3742,Far,LIN0005,13-10-2023,Under Maintenance,1054.31
MAC3743,Get,LIN0011,2023-02-05,Under Maintenance,11326.01
MAC3744,Think,LIN0014,23/01/2024,OPERATIONAL,37792.43
MAC3745,Avoid,LIN0010,21/12/2022,Faulty,28894.26
MAC3746,Test,LIN0007,01/14/2024,Operational,4884.48
MAC3747,Respond,LIN9999,02/21/2023,Faulty,15267.98
MAC3748,To,LIN0011,02/28/2023,Operational,6631.09
MAC3749,Thus,LIN0017,2024-06-09,Operational,16705.87
MAC3750,West,LIN0016,12/04/2023,Under Maintenance,36841.27
MAC3751,Matter,LIN0005,28-01-2024,Under Maintenance,37727.89
