HospitalID,HospitalName,Location,Capacity
HOS4806,Fill,Chennai,134
HOS4807,Decide,Mumbai,140
HOS4808,Child,Mumbai,151
HOS4809,Miss,Hyderabad,133
HOS4810,Easy,Bangalore,297
HOS3385,Role,Chennai,223
HOS4812,Check,Hyderabad,199
HOS4813,Congress,Hyderabad,162
HOS4814,Specific,Delhi,260
HOS4815,Culture,Chennai,198
HOS4816,Tree,Delhi,69
HOS4817,Something,Chennai,6
HOS4818,Pattern,Chennai,178
HOS4819,Gas,Hyderabad,90
HOS4820,Writer,Hyderabad,201
HOS4821,Different,Mumbai,91
HOS4822,Event,Delhi,138
HOS4823,Blood,Hyderabad,117
HOS4824,Learn,Mumbai,167
HOS4825,Response,Bangalore,216
HOS4826,Strategy,Delhi,158
HOS4827,Project,Chennai,199
HOS4828,Form,Chennai,258
HOS4829,Ask,Delhi,228
HOS4830,Go,Bangalore,1
HOS4831,Word,Chennai,207
HOS4832,This,Chennai,253
HOS4833,Available,Mumbai,257
HOS4834,Support,Mumbai,56
HOS4835,Affect,Delhi,54
HOS4836,Almost,Hyderabad,9999
HOS4837,Federal,Delhi,85
INVALID_11,Ahead,Delhi,82
HOS4839,Career,Bangalore,271
HOS4840,Bring,Chennai,297
HOS4841,Since,Bangalore,110
HOS4842,Amount,Chennai,296
HOS4843,Record,Hyderabad,257
HOS4844,Physical,Delhi,246
HOS4845,Kind,Bangalore,111
HOS4846,Artist,Bangalore,27
INVALID_25,Hundred,Chennai,179
HOS4848,Traditional,Mumbai,98
HOS4849,Prevent,Bangalore,278
HOS4850,Firm,Bangalore,180
HOS4851,Fine,Bangalore,292
HOS4852,Almost,Hyderabad,3
HOS4853,Ready,Chennai,179
HOS0899,Street,Mumbai,243
HOS4855,Talk,Mumbai,108
HOS4856,Degree,Delhi,5
HOS4857,Anything,Bangalore,284
HOS4858,Relationship,Mumbai,238
HOS4859,Day,Delhi,255
HOS4860,Father,Chennai,300
HOS4861,Sound,Hyderabad,220
HOS4862,So,Mumbai,285
HOS4863,Nice,Hyderabad,14
HOS4864,Choice,Mumbai,67
HOS4865,Quality,Hyderabad,13
HOS4866,With,Bangalore,96
HOS4867,General,Mumbai,24
HOS4868,Shake,Bangalore,229
HOS4869,But,Mumbai,25
HOS4870,Top,Bangalore,143
HOS4871,Recently,Bangalore,169
HOS4872,Person,Mumbai,80
HOS4873,Information,Bangalore,144
HOS4874,Sure,Chennai,76
INVALID_76,Trouble,Hyderabad,7
HOS4876,Clearly,Chennai,264
HOS4877,Adult,Hyderabad,43
HOS4878,Run,chennai,204
HOS4879,Easy,Delhi,116
HOS4880,Lead,Chennai,279
HOS4881,You,Mumbai,55
HOS4882,Smile,Bangalore,62
HOS4883,Word,Chennai,5
HOS4884,Natural,Mumbai,260
HOS4885,Identify,Mumbai,284
HOS4886,Require,Bangalore,202
HOS4887,Great,Mumbai,290
HOS4888,Threat,Delhi,19
HOS4889,Way,Chennai,243
HOS4890,Than,Bangalore,204
HOS4891,Produce,Bangalore,221
HOS4892,Young,Delhi,263
HOS4893,Speak,Mumbai,9
HOS4894,Group,Mumbai,262
HOS4895,Nearly,Chennai,163
HOS3204,Effort,Hyderabad,249
HOS4897,Foreign,Delhi,234
HOS4898,Create,Bangalore,95
HOS4899,Letter,Bangalore,9
HOS2022,Plan,Delhi,38
HOS4901,Meeting,Mumbai,221
HOS4902,Perhaps,Delhi,281
HOS4903,Not,Hyderabad,164
HOS4904,Food,Delhi,144
HOS4905,Magazine,Mumbai,147
HOS4906,Feeling,Mumbai,111
HOS4907,Information,HYDERABAD,206
HOS4908,Develop,Hyderabad,9999
HOS4909,Thousand,Bangalore,210
HOS4910,From,Bangalore,52
HOS4911,Enjoy,Mumbai,60
HOS4912,Way,Delhi,280
HOS0983,Again,Bangalore,187
HOS4914,Ever,Delhi,144
HOS4915,Animal,Chennai,205
HOS4916,Avoid,Delhi,233
HOS4917,Move,Delhi,275
HOS4918,Local,Delhi,108
HOS4919,Place,Bangalore,17
HOS4920,Practice,Chennai,267
INVALID_88,Pull,Bangalore,206
HOS4922,Argue,Bangalore,38
HOS4923,Few,Mumbai,183
HOS4924,Personal,Mumbai,160
HOS4925,Also,Chennai,192
HOS4926,Leg,Bangalore,204
HOS1185,Save,Bangalore,267
HOS4928,Draw,Mumbai,8
HOS4929,Plan,HYDERABAD,227
HOS4930,Drive,Bangalore,9999
HOS4931,Allow,bangalore,273
HOS4932,Ability,Mumbai,160
HOS4933,Half,Hyderabad,219
INVALID_48,What,Hyderabad,176
HOS4935,Place,Chennai,256
HOS4936,Learn,Mumbai,152
HOS4937,Like,Delhi,177
HOS4938,Suffer,Delhi,91
HOS4939,Child,Delhi,197
HOS4940,Simply,Hyderabad,67
HOS4941,Difference,Bangalore,290
HOS4942,International,Mumbai,298
HOS4943,Month,Mumbai,8
HOS4944,Book,Chennai,245
HOS4945,East,Bangalore,116
HOS4946,Speech,Bangalore,291
HOS4947,Significant,Chennai,2
HOS4948,Mission,hyderabad,268
HOS4949,Activity,Hyderabad,198
HOS4950,Charge,Hyderabad,18
HOS4951,Create,Hyderabad,285
HOS4952,Laugh,Delhi,218
HOS4953,Possible,Delhi,270
HOS4954,City,Hyderabad,90
HOS4955,Watch,Delhi,-1
HOS4956,Out,Bangalore,131
HOS4957,Make,Mumbai,90
HOS4958,Believe,Chennai,189
HOS4959,Recent,Hyderabad,268
HOS4960,Close,Delhi,207
HOS4961,Bit,Bangalore,138
HOS4962,Nation,Chennai,50
HOS4963,Majority,Mumbai,147
HOS4964,Age,Mumbai,-1
HOS4965,Spring,Bangalore,113
HOS4966,Relate,Chennai,185
HOS4967,The,Delhi,129
HOS4968,City,Hyderabad,93
HOS4969,Stop,Hyderabad,27
HOS4970,Century,Mumbai,223
INVALID_40,Minute,Hyderabad,-1
HOS4972,Style,Delhi,55
HOS4973,Her,Bangalore,163
HOS4974,Report,Delhi,61
HOS4132,Draw,Mumbai,21
HOS4976,Anyone,Mumbai,236
HOS4977,Seem,Hyderabad,167
HOS4978,Level,Hyderabad,160
HOS4979,Son,Delhi,132
HOS4980,So,Bangalore,163
HOS4981,Improve,Chennai,295
HOS4982,Challenge,Delhi,299
HOS4983,Agent,Mumbai,206
HOS4984,Least,Delhi,106
HOS4985,Have,Mumbai,133
HOS4986,Rate,Delhi,0
HOS4987,Goal,Bangalore,238
HOS4988,Write,Hyderabad,281
HOS4989,Myself,Bangalore,46
HOS4990,Three,Bangalore,5
HOS4991,Wish,Delhi,118
HOS4992,Kitchen,Delhi,283
HOS4993,Message,HYDERABAD,136
HOS4994,Coach,Delhi,-1
HOS4995,Thing,Mumbai,193
HOS4996,Scene,Chennai,202
HOS4997,Outside,Bangalore,272
HOS4998,Space,Bangalore,46
HOS4999,Who,Chennai,30
HOS5000,According,Mumbai,189
HOS4657,Head,Chennai,47
HOS0210,Up,Bangalore,262
HOS0788,Memory,Chennai,6
HOS0449,Tax,Delhi,95
HOS3836,Especially,Delhi,65
HOS3586,Everything,Delhi,81
HOS3107,Simple,Chennai,295
HOS1777,Find,Delhi,108
HOS4538,Purpose,Bangalore,265
HOS1412,Outside,Delhi,184
HOS1967,Smile,Mumbai,236
HOS0953,Answer,Bangalore,58
HOS1587,Yeah,mumbai,0
HOS2980,Modern,Bangalore,37
HOS0515,Pretty,Chennai,7
HOS0310,Current,Hyderabad,154
HOS1268,Enter,Bangalore,107
HOS3836,Especially,Delhi,65
HOS3513,Risk,Hyderabad,32
HOS0013,Amount,Mumbai,96
HOS2829,Though,Bangalore,221
HOS1592,Light,Delhi,172
HOS3867,Build,Delhi,272
HOS3822,Return,Hyderabad,293
HOS3266,Art,Delhi,261
HOS3832,Leave,Bangalore,277
HOS3857,Lay,Bangalore,63
HOS0569,Risk,Hyderabad,46
HOS2546,Tell,Delhi,155
HOS3269,Later,MUMBAI,107
HOS2904,Thing,Hyderabad,1
HOS0190,Action,Bangalore,112
HOS4052,Group,Chennai,109
HOS3583,Talk,Chennai,164
HOS4149,Thank,Delhi,260
HOS0467,Feeling,Hyderabad,250
HOS0293,Thing,Chennai,78
HOS2369,Key,Chennai,127
HOS2216,Political,chennai,106
HOS3859,Than,Delhi,231
HOS3165,Performance,CHENNAI,83
HOS0867,Successful,Hyderabad,268
INVALID_61,Skin,Bangalore,124
HOS1980,Recent,Mumbai,258
HOS2035,Road,Bangalore,283
HOS0025,Able,Mumbai,70
HOS4714,Respond,Mumbai,293
HOS2437,Today,Chennai,90
HOS1364,Break,Delhi,69
HOS1540,From,Hyderabad,40
HOS4973,Her,Bangalore,163
HOS0723,Eat,Delhi,75
HOS2434,Write,Hyderabad,88
HOS2193,Dark,Delhi,40
HOS2526,Film,Bangalore,75
HOS3604,Guy,Mumbai,137
HOS1223,Leave,Chennai,223
HOS2000,Carry,mumbai,35
HOS1739,Middle,Delhi,217
HOS1026,Author,Mumbai,234
HOS1845,Stop,Delhi,249
HOS3544,Family,Delhi,11
HOS1867,Economy,Hyderabad,32
HOS3034,Two,Mumbai,120
HOS0614,Mouth,Mumbai,58
HOS0616,Then,Hyderabad,77
HOS1204,Program,Delhi,53
HOS4917,Move,Delhi,275
HOS0366,Newspaper,Delhi,300
HOS3765,Religious,Bangalore,76
HOS3072,Impact,Hyderabad,96
HOS0550,Above,Mumbai,93
HOS3890,Part,Mumbai,21
HOS4675,International,Delhi,211
HOS2877,Understand,Mumbai,101
HOS1147,Least,Hyderabad,6
HOS3599,Clearly,Chennai,108
HOS0232,Car,Bangalore,68
HOS4113,More,chennai,155
INVALID_85,Front,Chennai,201
HOS0964,Standard,mumbai,160
HOS3630,Cause,Hyderabad,224
HOS1161,Seem,Bangalore,130
HOS2983,Social,Bangalore,292
HOS0057,Several,Hyderabad,4
HOS4867,General,Mumbai,24
HOS3442,Owner,delhi,9999
HOS0436,Establish,Chennai,114
HOS0063,Out,Bangalore,136
HOS0893,Travel,Bangalore,174
HOS1855,American,Delhi,5
HOS4312,Notice,Hyderabad,127
HOS2556,Quite,Hyderabad,207
HOS3759,Age,Bangalore,148
HOS1758,She,Hyderabad,71
HOS3681,Opportunity,Bangalore,178
HOS4537,Happy,Bangalore,208
HOS2138,Inside,Mumbai,228
HOS3501,Pattern,Bangalore,120
HOS0911,Heavy,MUMBAI,185
HOS1466,Account,Bangalore,123
HOS3649,Scene,Delhi,168
HOS3099,Ground,Chennai,175
HOS2223,Class,Bangalore,122
HOS0099,They,Bangalore,195
HOS4514,Media,Mumbai,2
HOS0882,Father,Delhi,227
HOS2679,Hour,Mumbai,145
HOS4827,Project,Chennai,199
HOS3965,Out,Delhi,119
HOS0227,Quickly,Chennai,273
HOS1792,Society,Bangalore,-1
HOS2529,He,Mumbai,45
HOS3053,Treat,Chennai,10
HOS4820,Writer,Hyderabad,201
HOS3150,Full,Delhi,215
HOS0208,Class,Chennai,177
HOS0488,Around,Hyderabad,108
HOS2454,Keep,HYDERABAD,106
HOS3263,Type,Mumbai,289
HOS0776,Offer,Delhi,216
HOS3810,Nothing,Chennai,223
HOS0457,Leader,Bangalore,265
HOS1574,Attorney,Delhi,25
HOS4402,Fill,Chennai,285
HOS1204,Program,Delhi,53
HOS2279,Woman,Bangalore,204
HOS1576,Model,Mumbai,203
HOS4726,Region,Bangalore,226
HOS3427,Use,Chennai,247
HOS0792,Military,Bangalore,118
HOS4824,Learn,Mumbai,167
HOS4412,Life,Mumbai,146
HOS4932,Ability,Mumbai,160
HOS0562,Provide,Delhi,107
HOS3601,Action,Bangalore,-1
HOS4353,Appear,Mumbai,165
HOS2537,Believe,Mumbai,78
HOS1963,Deal,Delhi,101
HOS0300,Plan,Mumbai,4
INVALID_15,Happen,Mumbai,254
HOS3563,Natural,Bangalore,265
HOS2866,Among,Delhi,-1
HOS1253,Environment,Bangalore,253
HOS0880,Eight,Chennai,112
HOS2212,Successful,Hyderabad,120
HOS0679,Finally,Bangalore,167
HOS2381,Daughter,Bangalore,51
HOS3263,Type,Mumbai,289
HOS2921,Radio,Delhi,217
HOS0564,Drive,Delhi,157
HOS0722,Six,Hyderabad,24
HOS0494,Check,MUMBAI,215
HOS3294,Public,Chennai,159
HOS0267,Question,Delhi,110
HOS4155,Eye,Hyderabad,61
HOS2576,Debate,Hyderabad,139
HOS3858,Seek,Bangalore,148
HOS3045,Lay,Mumbai,181
HOS4576,Series,Chennai,0
HOS0248,Back,DELHI,265
HOS1113,Get,Bangalore,240
HOS4267,Recognize,Chennai,130
HOS4843,Record,Hyderabad,257
HOS3054,Amount,Hyderabad,159
HOS2825,Say,Bangalore,42
HOS0750,Own,BANGALORE,82
HOS4079,There,Mumbai,149
HOS4759,Believe,Chennai,234
HOS0739,A,Bangalore,194
HOS0361,As,Chennai,224
HOS2113,Final,Hyderabad,218
HOS3518,Person,Hyderabad,29
HOS1159,Know,Hyderabad,134
HOS3760,Fear,Chennai,207
HOS3968,Recent,Chennai,81
HOS1281,Mother,Hyderabad,197
HOS4880,Lead,Chennai,279
HOS4798,Create,Hyderabad,216
HOS4973,Her,Bangalore,163
HOS4349,Capital,Hyderabad,25
HOS0208,Class,Chennai,177
HOS2198,Whom,HYDERABAD,254
HOS2637,Life,Delhi,12
HOS0954,Attack,Chennai,101
HOS4163,Something,Bangalore,99
HOS3992,Hundred,Hyderabad,156
HOS4680,Very,Chennai,163
HOS1064,Green,Mumbai,202
HOS3093,Fund,Hyderabad,119
HOS4061,Play,Delhi,-1
HOS2882,Nation,Chennai,299
HOS0621,Eye,Hyderabad,152
HOS0500,Bank,MUMBAI,268
HOS3903,Especially,Mumbai,176
HOS0720,Reality,Mumbai,14
HOS4923,Few,Mumbai,183
HOS2077,Training,Chennai,118
HOS2467,Say,Hyderabad,216
HOS3696,Thousand,Mumbai,199
HOS4700,Maybe,Mumbai,252
HOS3417,Stop,CHENNAI,289
HOS2226,Pay,Mumbai,237
HOS4953,Possible,Delhi,270
HOS3504,Series,Bangalore,30
HOS1667,We,Chennai,141
HOS1988,Peace,Chennai,255
HOS0300,Determine,Chennai,177
HOS3038,Which,Chennai,255
HOS4780,Wonder,Bangalore,68
HOS2223,Class,Bangalore,122
HOS1386,Behind,Chennai,40
HOS0654,Wide,Mumbai,264
HOS2190,Son,Mumbai,14
HOS0726,Among,Delhi,110
HOS1000,Would,Bangalore,135
HOS4779,Win,Delhi,20
HOS4749,Order,Mumbai,112
HOS0393,Sing,Hyderabad,21
HOS3480,Seat,Chennai,160
HOS0376,Great,Hyderabad,266
HOS1126,Stage,Delhi,80
HOS2680,Red,Bangalore,12
HOS0583,Foot,Mumbai,258
HOS2827,Ok,Hyderabad,135
HOS4451,College,Mumbai,122
HOS2880,Learn,Bangalore,296
HOS2984,Agree,Mumbai,115
HOS3590,Ready,Bangalore,65
HOS4508,Security,Chennai,255
HOS2142,Team,Chennai,225
HOS2865,Cultural,Chennai,262
HOS4453,Pay,Bangalore,9999
HOS0155,Authority,Mumbai,164
HOS1881,Year,Hyderabad,155
HOS3980,Wrong,hyderabad,9999
HOS4977,Seem,Hyderabad,167
HOS0180,Star,Chennai,9999
HOS4974,Report,Delhi,61
HOS0908,Voice,Delhi,86
HOS0061,Front,Delhi,67
HOS3763,Road,Hyderabad,80
HOS3777,Receive,Delhi,-1
INVALID_45,Southern,Chennai,219
HOS4783,Daughter,Mumbai,9999
HOS3874,But,Chennai,249
HOS4360,Scientist,Hyderabad,165
HOS3453,Game,Mumbai,109
HOS3096,Pull,Hyderabad,63
HOS0078,Art,Hyderabad,250
BROKEN,Test
BROKEN,Test
BROKEN,Test
