AccountID,CustomerID,Balance,AccountType,OpenDate,Status
ACC2952,CUS0001,-1300.86,Country,2023-08-27,Inactive
ACC2953,CUS0002,4915.67,Mr,06/27/2024,Frozen
ACC2954,CUS0009,13194.17,Best,07/11/2024,Frozen
ACC2955,CUS0014,20272.55,Throughout,05/18/2022,Active
ACC2956,CUS0001,23991.55,Woman,16-01-2023,Inactive
ACC2957,CUS9999,6132.86,World,2024-06-11,Active
ACC2958,CUS0012,18857.08,Involve,03/05/2022,Active
ACC2959,CUS0011,6562.14,Skin,03/11/2022,Frozen
ACC2960,CUS0014,3326.69,Where,26/08/2024,Inactive
ACC2961,CUS0007,47068.8,Piece,28/03/2024,Active
ACC2962,CUS0002,2878.02,Less,2024-08-30,Frozen
ACC2963,CUS0005,17768.92,President,2023-12-06,Active
ACC2964,CUS0001,17950.86,Plan,2024-02-09,Frozen
ACC2965,CUS0004,5311.77,If,27-10-2022,frozen
ACC2966,CUS0020,5880.82,Box,10/10/2023,Active
ACC2967,CUS0018,5716.75,Simply,13-09-2022,Active
ACC2968,CUS0019,48716.52,Director,04-04-2023,ACTIVE
ACC2969,CUS0003,44280.74,Trial,2024-01-07,Inactive
ACC2970,CUS0012,8349.66,Two,01/13/2024,Inactive
ACC2971,CUS0015,0,Mind,2023-05-17,Inactive
ACC2972,CUS0002,43831.51,Company,17/05/2023,Active
ACC2973,CUS0014,10414.58,Thought,16-07-2024,Frozen
ACC2974,CUS0009,16550.95,Area,06/24/2022,Active
ACC2975,CUS0018,44892.9,Mention,03/12/2023,Inactive
ACC2976,CUS0004,16482.96,Drive,2022-12-11,Active
ACC2622,CUS0015,20167.63,Value,08/05/2022,Inactive
ACC2978,CUS0010,46031.4,Again,2023-04-22,Frozen
ACC2979,CUS0002,42551.57,Sport,16-12-2023,Active
ACC2980,CUS0011,46691.8,Simple,2023-04-23,Frozen
ACC2981,CUS0012,36992.76,Certainly,2024-10-30,Frozen
ACC2982,CUS0015,20392.1,Sign,08-04-2023,frozen
ACC2983,CUS0011,Ten Thousand,Yet,26/05/2024,Inactive
INVALID_42,CUS0007,38095.26,Effort,2024-02-06,Active
ACC2985,CUS0008,26611.09,No,06/30/2023,frozen
ACC2986,CUS0001,33578.52,Today,12/06/2024,Inactive
ACC2987,CUS0003,15902.75,Fear,02/27/2022,Frozen
ACC2988,CUS0019,25248.64,Read,24/01/2024,Frozen
ACC2989,CUS0003,7228.12,Current,12/05/2023,Frozen
ACC2990,CUS0018,24148.73,Throw,25/01/2022,Frozen
ACC2991,CUS0008,29610.16,Left,11/22/2022,Frozen
ACC2992,CUS0003,37428.37,Citizen,2022-07-17,Frozen
ACC2993,CUS0004,29958.69,Most,19/02/2022,Frozen
ACC2994,CUS0001,8061.07,Letter,2023-12-19,Active
ACC2995,CUS0012,16615.5,Add,03/11/2022,Inactive
ACC2996,CUS0002,28634.12,Probably,2024-04-20,Inactive
ACC0679,CUS0017,7320.05,Scientist,01/06/2024,Active
ACC2998,CUS0016,21619.19,Coach,16/07/2023,Frozen
ACC2999,CUS0009,35485.07,Draw,2022-06-29,Active
ACC3000,CUS0005,-3269.24,Color,28/12/2022,Active
ACC3001,CUS0020,16017.53,Yet,17/01/2022,Inactive
ACC3002,CUS0010,29774.2,Late,12/05/2022,Active
ACC3003,CUS0015,49301.31,Network,20/09/2022,Frozen
ACC3004,CUS0012,43585.24,Thus,24-01-2023,Active
ACC3005,CUS9999,-1559.77,Him,16-08-2022,Frozen
ACC3006,CUS0002,38392.3,Central,2023-10-24,Frozen
ACC1641,CUS0012,0,Wear,10/25/2023,Inactive
ACC3008,CUS0004,8056.67,Next,05-08-2024,Inactive
ACC3009,CUS0020,38594.28,Machine,11/10/2023,Active
ACC0328,CUS0015,27718.95,Role,2024-07-28,Inactive
ACC3011,CUS0008,7933.22,Property,05/31/2024,Frozen
ACC3012,CUS0012,15943.08,How,07/26/2022,Inactive
ACC3013,CUS0014,34795.36,Or,2022-02-21,Inactive
ACC3014,CUS0003,41704.93,Author,09/24/2024,Frozen
ACC3015,CUS0006,25178.6,Yes,2022-02-20,Inactive
ACC3016,CUS0018,34543.93,Nice,2024-07-03,Frozen
ACC2194,CUS0015,22507.58,Lose,2022-04-05,Frozen
ACC3018,CUS0001,26447.89,Evidence,27/01/2022,inactive
ACC3019,CUS0016,14393.02,Difference,03/04/2023,Active
ACC3020,CUS0018,39726.18,Story,30-05-2024,Active
ACC3021,CUS0005,6016.0,State,2023-07-03,Frozen
ACC3022,CUS0004,39924.13,Series,20/12/2024,Inactive
ACC3023,CUS0006,13033.38,Key,06/04/2024,Inactive
ACC3024,CUS0003,31712.21,Work,23/07/2022,Inactive
ACC3025,CUS0013,6473.28,At,09-12-2023,Frozen
INVALID_16,CUS0012,49394.92,Model,04/22/2022,Active
ACC3027,CUS0011,,Peace,21-06-2023,Inactive
ACC3028,CUS0003,5047.95,While,26/03/2023,Inactive
INVALID_97,CUS0010,10973.47,Lead,08/06/2024,Inactive
ACC3030,CUS0018,0,Citizen,2024-01-28,Frozen
ACC3031,CUS0011,41759.27,Reflect,10/31/2024,FROZEN
ACC3032,CUS0002,30365.08,Commercial,06/19/2024,Frozen
ACC3033,CUS0011,20917.48,Box,2022-05-12,Inactive
ACC3034,CUS0008,4433.07,Carry,05/02/2022,Inactive
ACC3035,CUS0001,47209.42,Market,02/02/2023,Frozen
ACC3036,CUS0018,0,Recognize,01/11/2022,Active
ACC3037,CUS9999,15852.66,Air,25/11/2024,Frozen
ACC3038,CUS0011,1062.46,Space,02/01/2024,Frozen
ACC3039,CUS0001,,Fear,15-12-2024,Frozen
ACC3040,CUS0012,Ten Thousand,Clear,17-05-2022,Inactive
ACC3041,CUS0010,1408.98,White,15/08/2024,Active
ACC3042,CUS0014,9931.37,No,2022-09-07,Active
ACC3043,CUS0012,46105.67,Long,28-12-2022,Frozen
ACC3044,CUS0006,27725.76,Remain,2023-02-04,Frozen
ACC3045,CUS0018,31616.59,Star,30/01/2022,Inactive
ACC3046,CUS0008,34246.22,Condition,04/05/2023,Inactive
ACC3047,CUS0010,22696.77,Event,12/10/2022,Inactive
ACC3048,CUS0018,42689.74,Series,19-01-2022,Active
ACC3049,CUS0020,12704.84,North,2023-08-23,Inactive
ACC3050,CUS0016,25798.32,Sound,2024-03-06,Active
ACC3051,CUS0018,,Bill,06/07/2024,Active
ACC3052,CUS0016,15460.97,Somebody,2023-04-17,Active
ACC3053,CUS0003,19629.85,Something,03/07/2024,Frozen
ACC3054,CUS0016,36618.61,Those,30/04/2023,Frozen
ACC3055,CUS0012,35524.57,General,26-07-2023,Frozen
ACC3056,CUS0020,32944.17,Around,22-10-2022,Frozen
ACC3057,CUS0018,22679.62,Indicate,06-08-2022,Frozen
ACC0756,CUS0008,1171.25,Care,2024-03-11,Active
ACC3059,CUS9999,34349.26,Manage,2024-05-08,Inactive
INVALID_94,CUS0020,37981.71,Baby,12/03/2023,Active
ACC2217,CUS0014,30758.49,Thought,19-01-2023,Frozen
ACC3062,CUS0013,-349.77,Oil,2023-06-23,Active
ACC3063,CUS0003,13972.99,Popular,11/02/2023,Active
ACC3064,CUS0001,19618.46,Piece,05-05-2024,Frozen
ACC3065,CUS0016,6874.09,North,08/08/2023,Frozen
ACC3066,CUS0012,2606.04,Seven,2024-10-25,Active
INVALID_47,CUS0016,19985.48,Simple,10-02-2023,Active
ACC3068,CUS0019,,Girl,14/08/2024,Frozen
ACC3069,CUS0012,14503.26,Single,14-10-2023,Frozen
ACC3070,CUS0019,42236.41,Thing,11/22/2022,Inactive
ACC3071,CUS0017,15015.42,Line,10/07/2024,Active
ACC0279,CUS0002,10068.7,Position,26-07-2022,Frozen
ACC3073,CUS0012,41642.26,Lawyer,31/01/2024,Active
ACC3074,CUS0002,5794.75,Suggest,02/10/2022,Inactive
ACC3075,CUS0016,29178.87,Election,2023-05-27,Active
ACC3076,CUS0020,18763.14,Become,2022-10-25,Active
ACC3077,CUS0001,4361.5,Stop,22/08/2022,Active
ACC3078,CUS0010,46767.07,Record,2022-02-02,Inactive
ACC3079,CUS0014,36764.3,Father,11/10/2023,Frozen
ACC3080,CUS0017,43384.5,Game,2024-02-18,Active
ACC3081,CUS0002,37664.96,May,2023-03-12,Active
ACC3082,CUS0020,4390.4,Direction,05/17/2022,Frozen
ACC3083,CUS0004,23257.29,She,19-12-2024,Inactive
ACC3084,CUS0005,42272.82,Keep,05/02/2023,Active
ACC3085,CUS0013,43682.06,Meet,26-12-2023,Inactive
ACC3086,CUS0020,0,Stock,2023-08-17,Active
ACC3087,CUS0012,34357.68,Method,2024-09-18,Active
ACC1226,CUS0001,27365.39,Fast,07/11/2024,Frozen
ACC0558,CUS0001,16678.46,Approach,02-10-2024,Active
ACC3090,CUS0002,44279.16,Everyone,05/04/2023,Active
ACC3091,CUS0008,-1791.84,Offer,27/06/2024,Active
ACC3092,CUS0011,5064.49,About,23/05/2022,Active
ACC3093,CUS0015,2976.51,President,2024-10-11,Inactive
ACC3094,CUS0020,48149.52,Either,02/24/2023,Inactive
INVALID_37,CUS0003,13981.03,Time,05/28/2023,Active
ACC3096,CUS0013,47672.62,Store,01/04/2022,Frozen
ACC3097,CUS0019,15481.28,Check,04/08/2023,Inactive
ACC3098,CUS0009,28926.48,Or,2022-01-13,Frozen
ACC3099,CUS0005,36910.78,Material,02-05-2022,Active
ACC3100,CUS0004,48588.26,Hundred,11/09/2022,Active
ACC3101,CUS0010,48341.85,South,04/02/2022,Frozen
ACC3102,CUS0005,41977.59,Language,13-09-2022,Inactive
ACC3103,CUS0003,21513.56,On,2024-11-15,Inactive
ACC3104,CUS0001,29695.31,Plant,17/06/2023,Frozen
ACC3105,CUS0007,21680.05,Peace,2022-09-14,Frozen
ACC3106,CUS0007,20935.27,Of,02/21/2022,Inactive
ACC3107,CUS0012,49368.65,The,02-05-2024,FROZEN
ACC3108,CUS0019,30503.32,Simply,19/04/2024,Frozen
ACC3109,CUS0012,8540.09,Point,2024-07-21,Frozen
ACC3110,CUS0017,47323.32,Form,23/02/2022,Active
ACC3111,CUS0016,19992.15,Meet,12/15/2023,Frozen
ACC3112,CUS0018,47172.33,Cultural,04-10-2022,Frozen
ACC3113,CUS0003,38171.99,Not,23/01/2022,Inactive
ACC3114,CUS0020,7668.89,Add,27-03-2023,Frozen
ACC3115,CUS0002,0,Miss,28/12/2023,FROZEN
ACC3116,CUS0011,48469.59,Arrive,20/06/2024,Active
ACC3117,CUS0012,34738.37,Form,10/14/2023,Active
ACC3118,CUS0006,19606.49,Party,17-07-2024,Frozen
ACC3119,CUS0001,47884.3,Natural,23/10/2024,Active
ACC3120,CUS0018,15073.01,Soon,01/04/2022,Inactive
ACC3121,CUS0010,0,So,20/05/2022,Inactive
ACC3122,CUS0015,13574.07,Little,12/07/2023,active
ACC3123,CUS0013,36374.73,Hair,15-09-2023,Active
ACC3124,CUS0015,26469.51,Care,15-04-2022,Active
ACC3125,CUS0020,41188.91,Blue,03-07-2024,Active
ACC3126,CUS0003,30206.54,Listen,29-01-2024,Frozen
ACC3127,CUS0001,3966.38,Property,02-05-2023,Active
ACC3128,CUS9999,,Into,25/02/2022,Inactive
ACC3129,CUS0018,41359.03,Bar,05/16/2022,Frozen
ACC3130,CUS0017,48200.85,Partner,09/28/2023,Inactive
ACC3131,CUS0011,21038.64,Great,2022-10-24,Frozen
ACC3132,CUS0003,20946.88,Popular,2023-12-04,Inactive
ACC3133,CUS0005,29183.72,Collection,10/27/2024,Inactive
ACC3134,CUS0013,22452.04,Reflect,04/18/2022,Inactive
ACC3135,CUS0006,16547.59,Large,2024-01-02,Frozen
ACC3136,CUS0004,11881.09,Inside,15-09-2023,Active
ACC3137,CUS0005,28413.8,Interesting,03-03-2022,Frozen
ACC3138,CUS0014,47478.87,Career,2022-06-29,inactive
ACC3139,CUS0016,24654.71,Question,11-10-2022,inactive
ACC3140,CUS0012,8618.72,Who,01-09-2022,Active
ACC3141,CUS0010,10154.91,Society,28/03/2024,Active
ACC3142,CUS0019,25579.41,White,10/03/2024,Inactive
ACC3143,CUS0020,35526.73,Rock,2022-06-08,Active
ACC3144,CUS0016,32462.21,Provide,15/06/2023,Active
ACC3145,CUS0002,47504.71,Anything,09/13/2024,Frozen
ACC3146,CUS0002,46298.57,Information,2022-02-02,Frozen
ACC3147,CUS0005,13252.51,Go,2023-05-16,Active
ACC3148,CUS0004,0,High,28/03/2023,Active
ACC3149,CUS0020,16431.48,Win,01/05/2024,Frozen
ACC3150,CUS0016,0,Accept,20/03/2022,Inactive
ACC1261,CUS0011,30431.42,High,26/01/2023,Active
ACC3152,CUS0016,33247.9,Win,01-11-2022,Active
ACC3153,CUS0016,13789.67,Open,09/29/2024,Inactive
ACC3154,CUS0018,Ten Thousand,Paper,21/11/2024,Active
ACC3155,CUS0015,40393.71,Down,04/14/2024,Inactive
ACC3156,CUS0010,48460.99,Cell,2023-04-13,Frozen
ACC3157,CUS0016,27677.65,Position,2023-12-29,Frozen
ACC3158,CUS0004,30309.01,Sound,2023-05-25,Active
INVALID_24,CUS0004,39106.66,My,17/03/2024,Inactive
ACC3160,CUS9999,14051.31,How,08/22/2023,Frozen
ACC3161,CUS0002,37725.12,Public,28/01/2022,FROZEN
ACC3162,CUS0020,37804.31,Onto,08/31/2023,Frozen
ACC3163,CUS0019,1680.17,Option,27/07/2023,Active
ACC3164,CUS0004,24299.26,Even,29/05/2024,active
ACC3165,CUS0006,20333.14,Majority,2023-12-10,Active
ACC3166,CUS0004,5684.23,Capital,27/11/2024,inactive
ACC3167,CUS0009,24484.5,Situation,02-08-2022,Frozen
ACC3168,CUS0005,10372.31,Different,01/16/2024,Active
ACC3169,CUS0010,4533.0,Wide,03-12-2024,Active
ACC3170,CUS0015,27029.56,Side,2023-08-05,Inactive
ACC3171,CUS0001,26679.99,True,09/27/2022,Active
ACC3172,CUS0004,7349.71,House,03-06-2024,Inactive
ACC3173,CUS0007,21704.44,Attack,17/07/2024,Frozen
ACC3174,CUS0020,27931.11,Whose,2022-02-06,Frozen
ACC3175,CUS0003,25644.92,Arrive,2022-07-13,Inactive
ACC3176,CUS0014,37466.56,Prove,13-08-2024,Inactive
ACC3177,CUS0007,3196.99,Thus,07-06-2022,Frozen
ACC3178,CUS0018,2979.01,Cell,26/01/2022,Active
ACC3179,CUS0018,41452.27,Kid,06/10/2022,Inactive
ACC3180,CUS0018,24739.45,More,05/09/2024,Active
ACC3181,CUS9999,20953.38,Dream,02/05/2023,Active
ACC3182,CUS0011,37720.3,Box,25-10-2022,Active
ACC3183,CUS0012,19784.74,Staff,06-01-2024,Inactive
ACC3184,CUS0008,2808.06,Get,09/25/2023,Inactive
ACC3185,CUS0016,15290.55,Follow,11/10/2022,Frozen
ACC3186,CUS0008,40127.38,Them,11-11-2023,Active
ACC3187,CUS0004,4405.2,Simple,05/24/2024,Frozen
ACC3188,CUS0003,45244.06,Forget,22-10-2024,Active
ACC3189,CUS0008,19997.46,Meet,24/10/2022,Active
ACC3190,CUS0002,5225.93,Do,2024-07-24,Active
ACC3191,CUS0010,15367.0,Certain,08/04/2022,Inactive
ACC3106,CUS0018,3613.94,Word,2024-04-11,Inactive
ACC3193,CUS0001,1009.33,Station,2023-02-23,Frozen
ACC3194,CUS0003,,Certain,2024-01-22,Inactive
ACC3195,CUS0004,9050.52,Energy,2022-11-19,Active
ACC3196,CUS0015,49826.81,Term,2024-01-30,Active
ACC3197,CUS0019,6851.91,Radio,03-12-2024,Active
ACC3198,CUS0005,9701.5,Office,11-05-2023,ACTIVE
ACC3199,CUS0018,Five Hundred,People,21-02-2023,Frozen
INVALID_70,CUS0015,22391.72,Stock,15/07/2024,Inactive
ACC3201,CUS0012,8285.33,American,2022-06-07,Active
ACC3202,CUS0015,12584.47,In,21/11/2024,Active
ACC3203,CUS0005,8423.05,Popular,19-03-2024,Inactive
ACC3204,CUS0004,41714.33,Miss,10/01/2023,Frozen
ACC3205,CUS0020,17228.32,Work,2024-06-25,Active
ACC3206,CUS0020,1020.37,Center,16-01-2022,Frozen
ACC3207,CUS0018,13490.2,Role,06/15/2022,FROZEN
ACC3208,CUS0018,43222.3,Able,21/06/2022,Inactive
ACC3209,CUS0014,16404.01,Station,29-08-2023,Inactive
ACC3210,CUS0015,25210.52,I,03/21/2024,Frozen
ACC3211,CUS0014,38762.27,Nature,2024-07-23,Frozen
ACC3212,CUS0019,8678.03,Current,29-04-2023,active
ACC3213,CUS0011,5417.51,Because,04/11/2023,Inactive
ACC3214,CUS0017,28480.47,Perhaps,05-11-2022,Frozen
ACC3215,CUS0007,27534.86,Bring,12/03/2022,Active
ACC3216,CUS0004,18134.4,Skill,10/20/2024,Frozen
ACC3217,CUS0002,32891.45,Return,2023-12-27,Frozen
ACC3218,CUS0007,1804.41,Article,2023-12-02,Active
ACC3219,CUS0010,41194.47,Fly,23/08/2022,Active
ACC3220,CUS0018,38018.34,Debate,07-10-2023,Active
ACC3221,CUS0003,23121.98,Really,15/10/2022,ACTIVE
ACC3222,CUS0003,28249.04,Deep,16-07-2023,Active
ACC3223,CUS0016,43627.4,Market,01/23/2022,Inactive
ACC3224,CUS0014,14928.2,Enter,07/11/2024,Active
ACC3225,CUS0016,46002.82,Always,17-11-2024,Active
ACC3226,CUS0019,48940.03,South,22-03-2022,Inactive
ACC3227,CUS0010,10023.55,Per,12/04/2024,Frozen
ACC3228,CUS0001,-1595.72,Successful,06/15/2023,ACTIVE
ACC3229,CUS0007,9663.72,Blue,10/05/2023,Frozen
ACC3230,CUS0013,44036.23,Here,26/01/2023,Active
ACC3231,CUS0017,12404.42,Point,2024-02-04,Frozen
ACC3232,CUS0007,38395.9,Approach,06/07/2024,Frozen
ACC3233,CUS0002,18604.67,Point,26/02/2024,Inactive
ACC3234,CUS0003,Five Hundred,Personal,01/04/2024,Frozen
ACC3235,CUS0014,14038.56,System,11/07/2023,Inactive
ACC3236,CUS0018,10082.34,Never,06/19/2022,Active
ACC3237,CUS0017,13014.38,Safe,06/25/2024,FROZEN
ACC3238,CUS0003,33959.38,Run,2023-03-29,Active
ACC3239,CUS0017,27213.49,Long,23/09/2023,Inactive
ACC3240,CUS0003,29247.25,Option,10/10/2024,Frozen
ACC3241,CUS0018,-4138.29,Dog,18/10/2024,Inactive
ACC3242,CUS0002,9428.74,Anyone,2023-04-14,Active
ACC3243,CUS0016,-3120.06,Challenge,03/16/2023,Active
ACC3244,CUS0020,47637.66,Its,16/06/2022,Inactive
ACC3245,CUS0020,48659.78,Face,30-01-2022,Inactive
ACC3246,CUS0009,26594.73,Nice,03/10/2022,Frozen
ACC3247,CUS0013,38415.63,War,03-07-2022,INACTIVE
ACC3248,CUS0017,-3271.08,Class,29/05/2023,Inactive
ACC3249,CUS0011,28014.95,Race,17/09/2023,Active
ACC3250,CUS0011,2403.61,Today,10/07/2022,Inactive
ACC3251,CUS0013,2597.13,Up,30/09/2024,FROZEN
ACC3252,CUS0001,10888.74,Half,10/13/2023,Inactive
ACC3253,CUS0016,-2151.66,Growth,2022-07-23,Inactive
ACC3254,CUS0012,38788.23,Huge,08/20/2023,Frozen
ACC3255,CUS0009,37338.36,Debate,2023-02-15,Inactive
ACC3256,CUS0013,2658.14,Remain,11/21/2023,Inactive
ACC3257,CUS0016,41949.99,Coach,2022-06-30,Inactive
ACC3258,CUS0016,3707.66,Develop,07/17/2024,Inactive
ACC3259,CUS0005,,Born,2022-08-09,Frozen
ACC3260,CUS0013,37906.07,Wind,05/18/2022,Active
ACC3261,CUS0003,9081.8,Recognize,04/12/2024,Inactive
ACC3262,CUS0006,1367.25,Receive,2024-05-14,Active
ACC3263,CUS0014,33121.37,Now,03-09-2023,Active
ACC3264,CUS0003,35885.26,Manage,2023-03-24,Active
ACC3265,CUS0016,11599.29,Order,14-07-2024,Active
ACC3266,CUS0013,34250.82,Maybe,03/12/2023,Inactive
ACC3267,CUS0018,6718.58,Education,2022-07-06,Active
ACC3268,CUS0002,40519.27,Red,11/30/2024,Inactive
ACC3269,CUS0018,43897.51,Popular,07/23/2024,Active
ACC3270,CUS0005,11980.68,Standard,01-02-2024,Inactive
ACC3271,CUS0010,4777.19,Blue,2024-03-05,Inactive
ACC3272,CUS0013,19982.57,Everybody,19/06/2024,Active
ACC3273,CUS0006,1108.91,Community,2022-01-09,Active
ACC3274,CUS0008,21545.1,Simple,05/06/2023,Frozen
ACC3275,CUS0010,14650.33,History,08-10-2022,Frozen
ACC3276,CUS0019,Twenty Five Thousand,Discover,09/07/2023,Active
ACC3277,CUS0005,10815.16,Recent,02/24/2024,Active
ACC3278,CUS0016,2269.47,Minute,09-04-2024,Frozen
INVALID_49,CUS0002,46471.28,Conference,10-11-2023,Frozen
ACC3280,CUS0005,12948.48,Sometimes,07/08/2023,Inactive
INVALID_21,CUS0012,7148.19,Middle,2022-02-05,Frozen
ACC3282,CUS0009,17222.33,Various,01/26/2024,Frozen
ACC3283,CUS0008,41895.25,Similar,16-03-2024,Inactive
ACC3284,CUS0013,31674.79,Congress,2022-03-19,Active
ACC3285,CUS0014,,Art,02-09-2024,Inactive
ACC3286,CUS0014,39771.42,Term,20-03-2023,Active
ACC3287,CUS0012,9507.29,Analysis,01/12/2023,Inactive
ACC3288,CUS0019,32834.1,Agency,18-03-2022,Frozen
ACC2633,CUS0003,42535.16,Three,26-07-2024,Active
ACC3290,CUS0015,48887.72,Approach,20/01/2023,Active
ACC3291,CUS0018,13109.98,Action,27/10/2024,Active
ACC3292,CUS0017,0,Up,23/10/2022,Frozen
ACC3293,CUS0007,35762.54,Range,31-07-2024,Inactive
ACC3294,CUS0007,36323.71,Glass,2023-10-07,Inactive
ACC3295,CUS0011,,Sound,07/08/2024,Active
INVALID_12,CUS0006,,Anything,20/07/2023,Frozen
ACC3297,CUS0018,38011.55,Term,27/02/2023,Inactive
ACC3298,CUS0005,20306.75,Word,01-12-2022,Inactive
ACC3299,CUS0012,16472.79,Control,2022-08-25,Inactive
ACC3300,CUS0009,43499.19,Republican,12/08/2022,Active
ACC3301,CUS0009,41948.62,Newspaper,25/04/2022,Active
ACC1391,CUS0019,Twenty Five Thousand,Wind,22-08-2024,Frozen
INVALID_97,CUS0015,1550.34,Attack,25/03/2024,Active
ACC3304,CUS0011,32917.46,Find,04/02/2022,Frozen
ACC3305,CUS0002,34670.54,Race,21-05-2022,Inactive
ACC3306,CUS0014,8377.07,Institution,2024-08-20,Frozen
ACC3307,CUS0018,32187.04,My,21/08/2022,Inactive
ACC3308,CUS0018,9052.26,Senior,2024-06-17,Inactive
ACC3309,CUS0015,35610.62,Or,02/28/2024,Frozen
ACC3310,CUS0015,39106.38,Present,30/12/2023,Frozen
ACC3311,CUS0013,40112.83,State,01/14/2022,Inactive
ACC3312,CUS0004,9083.68,His,08-11-2023,Active
ACC3313,CUS0014,25065.44,President,08-12-2024,Inactive
ACC3314,CUS0007,,Question,2024-05-04,INACTIVE
ACC3315,CUS0009,,Sometimes,25/07/2024,Frozen
ACC3316,CUS0016,6331.64,Media,2024-05-02,Inactive
ACC3317,CUS0003,-899.33,Camera,06-02-2023,Frozen
ACC3318,CUS0020,36355.28,Might,12/03/2023,Active
ACC3319,CUS0005,18493.8,Structure,04/13/2024,Inactive
ACC3320,CUS0012,14957.82,If,10/29/2022,Frozen
ACC3204,CUS9999,30904.88,Wife,01/16/2023,Frozen
ACC3322,CUS0012,Five Hundred,Analysis,05/07/2023,Active
ACC3323,CUS0016,27515.65,Meeting,03/20/2022,Frozen
ACC3324,CUS0005,9703.19,Alone,05/10/2023,Active
ACC3325,CUS0009,24629.1,Sure,08/30/2023,Frozen
ACC3326,CUS0020,14123.58,Whole,15/04/2022,Frozen
ACC3185,CUS0009,17122.57,Will,11-05-2022,Active
ACC3328,CUS0008,2474.9,Hospital,10-08-2023,Active
ACC3329,CUS0010,6346.71,Wait,2023-03-29,Frozen
ACC3330,CUS0014,33432.98,Join,22/06/2022,Active
ACC3331,CUS0018,-4030.31,Within,2024-06-25,Active
ACC3332,CUS0018,31186.63,Every,24/10/2023,Inactive
ACC3333,CUS0016,15625.22,Professional,21/07/2024,Frozen
ACC3334,CUS0019,12337.66,Yes,2023-03-27,Active
ACC3335,CUS0015,13214.74,A,03/05/2024,Inactive
ACC3336,CUS0012,25509.39,Language,12/24/2023,frozen
ACC3337,CUS0007,14421.43,Here,2022-06-19,Frozen
ACC3338,CUS0008,Ten Thousand,Result,13-02-2024,Frozen
ACC3339,CUS0017,42346.12,Become,01-02-2023,Inactive
ACC3340,CUS0001,44998.37,Bad,02/06/2024,Active
ACC3341,CUS0005,22120.05,Red,23-02-2024,Active
ACC3342,CUS0006,0,Cold,08/01/2022,Active
ACC3343,CUS0005,23157.73,View,09/14/2024,Frozen
ACC3344,CUS0015,48623.61,Happen,28-05-2023,Frozen
ACC3345,CUS0019,37750.59,Man,03-02-2023,Frozen
ACC3346,CUS0019,10235.26,Just,18-11-2022,Frozen
ACC3347,CUS0012,Twenty Five Thousand,Face,13-12-2022,Active
ACC3348,CUS0004,8220.69,Tree,07/08/2024,Inactive
ACC3349,CUS0017,31084.9,Son,2022-04-22,Active
ACC3350,CUS0003,-2277.58,Rise,23-02-2022,Frozen
ACC3351,CUS0002,36478.4,Ago,27-08-2023,Frozen
ACC3352,CUS0012,21176.77,Structure,12-10-2023,Frozen
ACC3353,CUS0008,22714.81,All,17-03-2024,Frozen
ACC3354,CUS0012,25631.42,Win,19/09/2023,Inactive
ACC3355,CUS0009,35331.47,Fast,2023-02-13,Active
ACC3356,CUS0002,12289.52,Short,14-09-2023,Inactive
ACC3357,CUS0014,,Key,2024-09-17,Inactive
ACC1890,CUS0003,12769.88,Today,18/04/2022,Frozen
ACC3359,CUS0005,10572.81,Race,31/05/2024,Inactive
ACC3360,CUS0015,25384.39,Mission,07/02/2024,Active
ACC3361,CUS0010,37938.68,Career,05/29/2022,Frozen
ACC3362,CUS0003,5394.94,Economic,05/27/2024,inactive
ACC3363,CUS0017,16081.07,Hard,23/12/2023,ACTIVE
INVALID_1,CUS9999,35810.14,Ahead,2023-08-27,Inactive
ACC3365,CUS9999,2758.31,Whose,2023-03-14,Inactive
ACC3366,CUS0019,12884.17,Teach,28-05-2024,Frozen
ACC3367,CUS0014,0,Fine,2023-10-11,Active
ACC3368,CUS0002,46482.21,Message,2022-03-04,Inactive
INVALID_73,CUS0007,17323.94,Near,10/06/2022,Inactive
ACC3370,CUS0014,43389.06,Specific,12/06/2023,Active
ACC3371,CUS0009,34618.58,Task,2023-12-20,Frozen
ACC3372,CUS9999,27715.46,Another,05/29/2022,Frozen
ACC3373,CUS0002,31112.75,Pattern,05/12/2024,Inactive
ACC3374,CUS0020,18157.44,Stay,28/06/2022,Active
ACC3375,CUS0009,36822.82,Including,04-09-2024,Inactive
ACC3376,CUS0005,43749.41,Carry,2022-09-18,Active
ACC3377,CUS0007,5403.95,Chance,05/23/2023,Frozen
ACC3378,CUS0001,24832.28,Body,31-10-2022,FROZEN
ACC3379,CUS0017,13170.11,Nation,21/11/2023,Inactive
ACC3380,CUS0003,27525.77,Family,10/02/2022,Inactive
INVALID_69,CUS0012,13268.77,Decision,2024-03-28,Active
ACC3382,CUS0018,25435.51,Stop,31-03-2023,Inactive
ACC3383,CUS0013,6539.1,In,13-10-2022,Active
ACC3384,CUS0004,3906.93,Job,12/04/2024,Active
ACC3385,CUS0004,,Very,16/03/2023,Inactive
ACC2499,CUS0020,46763.25,Hundred,12/02/2023,Frozen
ACC3387,CUS0018,37400.4,Control,2022-09-20,Frozen
ACC3388,CUS0019,42635.88,Despite,2023-07-30,Active
ACC3389,CUS0016,44635.77,Board,01-12-2023,active
ACC3390,CUS0020,39695.21,Animal,03/20/2023,Active
ACC3391,CUS0010,25768.7,Type,10/09/2024,Frozen
