LoanID,CustomerID,LoanType,LoanAmount,InterestRate,StartDate,Status
LOA3321,CUS9999,Home,45194.33,32226.45,2024-01-23,Natural
LOA3322,CUS0010,Personal,33857.89,19295.07,11/01/2023,Staff
LOA3323,CUS0015,Home,15575.69,11624.97,10/06/2023,Skill
LOA3324,CUS0020,Personal,,29057.96,07/25/2024,Firm
LOA3325,CUS0012,Education,32299.09,10909.65,2023-01-20,Style
LOA3326,CUS0016,Education,6665.38,0,04/17/2022,Need
LOA3327,CUS0014,Education,42611.21,1474.85,14-10-2023,Experience
LOA3328,CUS0003,Home,16945.11,44735.76,2023-06-12,Investment
LOA3329,CUS0007,Personal,29452.43,0,26/09/2024,National
LOA3330,CUS0006,Car,9007.62,Ten Thousand,2023-04-21,Power
LOA3331,CUS0011,Education,15429.59,29108.99,29/03/2023,Effect
LOA3332,CUS0016,car,26288.43,,2022-09-13,Shoulder
LOA3333,CUS0001,Car,45979.54,42849.44,18-04-2022,Onto
LOA3334,CUS0018,home,43956.88,42817.49,21-08-2022,Commercial
LOA3335,CUS0018,Education,21246.72,954.54,2023-05-02,Poor
LOA3336,CUS0016,Education,12009.53,27861.74,24-12-2024,Beat
LOA3337,CUS0002,Home,29476.65,15702.06,09-06-2022,Laugh
LOA3338,CUS9999,Personal,37386.04,17534.14,13-01-2023,Main
LOA3339,CUS0014,Education,27241.67,34225.34,10/10/2023,Vote
LOA3340,CUS0006,Education,37178.36,32611.82,22/08/2022,Nation
LOA3341,CUS0018,home,31646.4,30471.09,2022-10-02,Task
LOA3342,CUS0017,PERSONAL,12370.68,33985.05,24/10/2022,Get
LOA3343,CUS0019,Education,16057.22,46541.55,2024-08-23,Message
LOA3344,CUS0009,Education,41642.52,47373.2,02-12-2024,Media
INVALID_85,CUS0018,Education,21822.4,19707.75,06/24/2023,Weight
LOA3346,CUS0018,Education,15726.62,29061.49,21-05-2022,Customer
LOA3347,CUS0013,Education,49709.83,29530.77,2023-05-29,Wall
LOA3348,CUS0009,Home,18066.6,49304.82,2023-07-08,Owner
LOA3349,CUS0017,Car,39391.59,735.92,07/11/2024,So
LOA3350,CUS0008,Education,33239.88,23113.78,2022-07-13,Management
LOA3351,CUS0019,Home,14551.13,23073.06,01/01/2024,Try
LOA3352,CUS0017,Home,-4094.39,927.8,11/09/2022,Recognize
LOA3353,CUS0018,Education,49881.24,14065.72,19-02-2022,Figure
LOA3354,CUS0009,Home,37704.08,45903.94,07-01-2022,Task
LOA3355,CUS0010,personal,33927.25,21290.89,2022-08-10,Across
LOA1097,CUS0014,Personal,21240.65,46229.09,17/04/2024,Institution
LOA3357,CUS0007,Home,39354.54,Ten Thousand,07/04/2022,Different
LOA3358,CUS0011,Personal,47829.12,46844.71,2024-01-12,Past
LOA3359,CUS0015,Car,30907.38,31194.43,2022-05-12,Kind
LOA3360,CUS0018,Personal,1435.96,24475.75,11/01/2022,Draw
LOA3361,CUS0002,Home,10948.61,20789.0,29-10-2024,Exactly
LOA3362,CUS0009,Personal,42928.43,9513.24,2023-03-25,Guy
LOA3363,CUS0004,Education,15801.31,24275.26,16/08/2022,Street
LOA3364,CUS0013,EDUCATION,33952.91,13900.54,01/06/2024,We
LOA3365,CUS0004,CAR,43910.11,47891.37,01/26/2023,Rate
LOA2819,CUS0004,Home,18368.85,41632.01,29/05/2022,Attention
LOA3367,CUS0010,Personal,14162.07,5717.54,04/18/2024,Painting
LOA3368,CUS0017,Car,32778.63,23843.94,12/05/2024,Although
LOA3369,CUS0019,Home,29796.7,4346.07,2024-12-03,Rock
LOA3370,CUS0016,Home,6329.18,35679.38,04-03-2022,Amount
LOA2993,CUS0013,Home,36437.18,26734.6,05/02/2024,Special
LOA3372,CUS0014,Personal,13914.5,13483.16,08/12/2022,Must
LOA3373,CUS0020,Home,20557.09,1931.92,11/24/2023,She
LOA3374,CUS0007,Car,1102.47,Twenty Five Thousand,27/08/2022,Appear
LOA3375,CUS0014,Education,14789.28,10663.14,17-03-2024,Source
LOA3376,CUS0004,Home,40730.02,16570.57,13-11-2024,Require
LOA3377,CUS0006,Car,17901.04,-3279.66,06/07/2024,Price
LOA3378,CUS0017,Education,28403.96,14050.56,12/17/2022,Up
LOA3379,CUS0016,Home,35644.03,8544.55,09/10/2022,Finally
LOA3380,CUS0013,Personal,25668.67,39603.82,2022-10-11,Drug
LOA3381,CUS0011,Personal,42250.8,20610.16,05/05/2022,Student
LOA3382,CUS0009,PERSONAL,17629.48,13442.27,24/06/2023,Voice
LOA3383,CUS0006,Personal,3082.56,24393.4,24/03/2023,Look
LOA3384,CUS0016,Home,17462.58,17566.47,03/02/2023,Should
LOA3385,CUS0013,Home,4005.34,42571.07,11/12/2023,Resource
LOA3386,CUS0002,Education,15437.37,2230.82,2022-07-06,Agency
LOA3387,CUS0002,PERSONAL,9847.94,33959.4,2024-10-08,Really
LOA3388,CUS0014,Car,35340.11,49616.62,07/22/2022,Ball
LOA3389,CUS0020,Car,30004.8,39034.85,19-07-2023,Experience
LOA3390,CUS0002,PERSONAL,13029.19,42391.54,2024-12-03,Practice
LOA3391,CUS0019,Education,29172.35,4628.61,02/06/2023,Program
LOA3392,CUS0015,Education,,23457.73,2024-01-28,Amount
LOA3393,CUS0019,Education,31519.18,23567.53,21/06/2024,Piece
LOA3394,CUS0017,Education,22610.95,44176.78,11/30/2023,South
LOA3395,CUS0014,Car,15619.19,35178.05,27/03/2023,Amount
LOA3396,CUS0017,Education,,15511.24,07/12/2024,Next
LOA0517,CUS0009,Education,48004.89,31643.72,12/08/2024,Skin
LOA3398,CUS0005,Personal,42812.73,46931.23,21/05/2023,Hundred
LOA3399,CUS0003,Car,1996.81,14273.99,10/29/2024,Skill
LOA3400,CUS0020,Education,26099.94,42883.68,15-03-2023,Treatment
LOA3401,CUS0013,Car,25977.45,16508.19,08/18/2024,Daughter
LOA3402,CUS0019,Education,12532.49,9253.67,27/07/2022,Thus
LOA3403,CUS0016,Personal,4832.3,,11/22/2022,Fall
LOA3404,CUS0001,Home,22403.24,25810.74,2024-08-11,More
LOA3405,CUS0012,Education,21023.37,42254.74,10-03-2023,Remain
LOA3406,CUS0017,education,17776.08,5761.29,28-02-2024,Figure
LOA3407,CUS0009,Car,19208.13,11999.78,14-01-2023,Develop
LOA3408,CUS0005,Car,16344.25,16505.67,07/03/2023,Trouble
LOA3409,CUS0001,Home,40529.79,,12/27/2022,Leader
LOA3410,CUS0009,PERSONAL,8009.24,0,15-03-2024,Eat
LOA3411,CUS0007,Home,-2623.11,2908.31,16-04-2024,Yard
LOA3412,CUS0006,Home,49180.5,40999.53,24-11-2024,Anyone
LOA3413,CUS0008,Car,26240.0,24222.59,09-03-2024,Available
LOA3414,CUS0012,Home,19793.04,3217.75,2022-01-29,Sound
LOA3415,CUS0004,Personal,,41407.06,12/19/2022,Address
LOA0184,CUS0008,Personal,26429.35,22870.83,2023-06-21,Arrive
LOA3417,CUS0005,Personal,9258.29,20437.65,25-06-2022,Letter
LOA3418,CUS0015,Personal,42209.91,41459.08,2024-03-25,Situation
LOA3419,CUS0015,EDUCATION,17430.14,14796.26,2024-02-01,Else
LOA3420,CUS0003,Car,1147.25,27582.24,06/01/2024,Generation
LOA3421,CUS0001,Personal,7482.05,,02/07/2024,Style
LOA1393,CUS0009,Car,7613.83,36147.84,2022-06-24,Civil
LOA3423,CUS0018,Personal,11583.85,36606.94,06/11/2023,Site
LOA3424,CUS0020,Car,48482.58,22384.7,2022-02-21,Close
LOA3425,CUS0004,Home,10091.65,Five Hundred,10/07/2023,Machine
LOA3426,CUS0007,Education,29901.28,19989.32,22-06-2022,Lose
INVALID_78,CUS0006,Home,,44543.17,2022-12-04,Scientist
LOA3428,CUS0009,HOME,29951.78,8822.85,24-02-2022,Use
LOA3429,CUS0003,Car,24425.88,34595.51,09/22/2023,Again
LOA3430,CUS0004,Education,10635.18,15883.44,08/11/2022,Reason
LOA3431,CUS0004,education,26830.34,29340.99,2023-04-09,Box
LOA3432,CUS0007,Personal,5685.1,5450.0,11/22/2024,Ten
LOA3433,CUS0017,Home,14569.53,49334.76,21-08-2023,Speech
LOA3434,CUS0019,Car,20866.72,18171.49,2023-06-27,White
LOA3435,CUS0013,Home,,,10/23/2022,While
LOA3436,CUS0006,Education,6182.35,44586.12,15/02/2024,Hotel
LOA3437,CUS0003,Home,0,8039.05,07/04/2024,Big
LOA3438,CUS0014,Home,22136.83,27716.9,28/11/2024,Question
LOA3439,CUS0007,Personal,11372.76,4659.8,25/11/2024,Interview
LOA3440,CUS0005,Personal,48236.37,42539.66,20-03-2022,Father
LOA3441,CUS0014,Personal,15466.55,2814.85,11-07-2023,Response
LOA1798,CUS0013,Personal,6563.73,39056.78,2024-10-19,Green
LOA3443,CUS0006,Education,41133.94,29192.74,14-05-2022,Truth
LOA0313,CUS0005,Home,49468.21,7110.91,04-10-2023,Relationship
LOA3445,CUS0020,Education,17060.13,6684.32,03/28/2024,Light
LOA3446,CUS0002,Car,30312.64,20197.75,29/01/2024,Decision
LOA3447,CUS0013,Education,29949.38,,2024-03-24,Nothing
LOA3448,CUS0014,HOME,43789.03,42011.27,01/03/2024,Fish
LOA3449,CUS0017,Home,46722.18,34726.04,14/12/2023,Black
INVALID_6,CUS0015,Personal,33233.79,3215.58,05/12/2023,Serve
LOA3451,CUS0016,Car,28361.39,11160.76,11/29/2022,Just
LOA3452,CUS0017,Education,Twenty Five Thousand,46142.16,2023-05-12,Professor
LOA3453,CUS0014,Home,32078.86,9293.61,26-11-2024,Myself
LOA2804,CUS0015,Home,17987.69,4432.3,03/18/2024,Concern
LOA3455,CUS0001,Personal,31151.31,,2022-03-17,Population
LOA3456,CUS0013,Education,46858.06,29643.32,15/02/2024,Truth
LOA3457,CUS0012,Personal,29463.99,27016.68,06/09/2022,Relationship
LOA3458,CUS0010,Personal,9346.25,49304.54,08/18/2023,Day
LOA3459,CUS0017,Home,7122.9,42567.2,23-08-2024,Plan
LOA3460,CUS0017,Car,24911.43,29132.46,11/01/2022,Toward
LOA1128,CUS0017,Car,3911.54,44750.11,03/02/2022,Keep
LOA3462,CUS0010,Car,14738.11,Five Hundred,27-04-2023,Push
INVALID_92,CUS9999,Education,26451.31,49336.49,08/04/2024,Sound
LOA3464,CUS0015,Home,7744.93,-4079.77,03/02/2022,Finish
LOA3465,CUS0010,Car,12711.09,27045.41,2023-07-09,Certainly
LOA3466,CUS0017,Home,23683.04,34073.87,27/09/2023,Move
LOA3467,CUS9999,Personal,34136.19,36791.06,17/04/2023,There
LOA3468,CUS0020,Education,11420.18,43193.61,2022-03-29,Plant
LOA3469,CUS0003,Personal,2184.49,6554.81,18-02-2022,Environmental
LOA3470,CUS0019,Education,23544.3,7931.47,2023-10-27,Detail
LOA3471,CUS9999,Education,5511.41,47473.68,2024-06-05,Interest
LOA3472,CUS0018,Car,36246.36,46151.94,2022-05-26,How
LOA2179,CUS0016,Personal,-2516.26,1603.04,14-06-2023,Meet
LOA3474,CUS0005,Education,12061.23,14791.93,10/04/2024,Machine
LOA3475,CUS0020,Education,41510.16,26598.19,02-01-2022,Bring
LOA3476,CUS0003,Home,0,30381.61,08/21/2024,Yourself
LOA3477,CUS0020,Personal,5016.88,13029.32,15/10/2024,On
LOA3478,CUS0020,Education,27521.07,9750.17,26/02/2022,Election
LOA3479,CUS0006,Home,18934.77,34086.82,12/15/2024,Key
LOA3480,CUS0019,Car,31905.74,25595.81,2023-10-15,Indicate
LOA3481,CUS0020,Car,26943.75,7415.18,01-06-2022,Nearly
LOA3482,CUS0001,Education,13973.43,5496.59,2022-09-13,Serious
LOA3483,CUS0005,Car,42315.35,38619.28,09/11/2023,Receive
LOA3484,CUS0007,Education,13369.69,28597.94,01/06/2023,Himself
LOA3485,CUS0016,Personal,38536.61,-1062.54,12/18/2022,Social
LOA3486,CUS0008,personal,11850.17,18955.34,14-09-2022,Could
LOA3487,CUS9999,Car,39133.49,29451.62,09/01/2023,Draw
LOA3488,CUS0006,Home,31522.1,33660.57,05-08-2023,Will
LOA3489,CUS0015,Home,Ten Thousand,8305.97,10-07-2023,System
LOA3490,CUS0013,Education,2427.57,6057.28,16-03-2024,Program
LOA3491,CUS0016,Personal,20102.3,,06-04-2023,Always
LOA3492,CUS0012,Home,42895.22,27777.32,05-01-2022,Religious
LOA3493,CUS0013,Education,40164.75,43159.08,28/06/2024,Eight
LOA3494,CUS0003,Car,5582.9,22217.04,2023-09-29,Unit
LOA3495,CUS0013,Home,24986.13,10447.58,2023-10-04,Sit
LOA3496,CUS0006,Education,4196.33,38647.17,27/06/2023,Majority
LOA3497,CUS0003,Car,30097.46,Ten Thousand,23-06-2024,Four
LOA3498,CUS0016,Car,17671.66,15262.31,11/07/2023,Soldier
LOA3499,CUS0011,Car,Five Hundred,22066.58,2024-06-01,Suddenly
LOA3500,CUS0003,Education,-3936.64,24919.34,07-06-2023,Future
LOA3501,CUS0004,Education,25439.23,15777.99,13/02/2024,Out
LOA3502,CUS0012,Car,21607.84,30254.52,14-08-2023,Technology
LOA3503,CUS0015,Home,32497.21,47612.32,27-04-2024,Real
LOA3504,CUS0014,car,26579.38,117.34,2024-09-25,Others
LOA3505,CUS0007,Personal,,41894.92,2022-10-26,Executive
LOA0187,CUS0014,Education,47969.3,45283.12,31-10-2022,Consider
LOA3507,CUS0002,Education,45870.55,39132.58,03/10/2023,Site
LOA3508,CUS0015,Education,28063.85,47565.33,28-04-2024,Whatever
LOA3509,CUS0010,Personal,23964.9,Twenty Five Thousand,25-04-2024,East
INVALID_23,CUS0020,Personal,,-1521.15,25/01/2023,Tend
LOA3511,CUS0002,Home,,11109.54,2022-09-07,Now
LOA3512,CUS0016,Home,Ten Thousand,41955.15,07/20/2023,Night
LOA3513,CUS0003,HOME,47434.52,32226.65,09/26/2023,Agree
LOA3514,CUS0007,Home,2210.01,22693.8,2023-07-31,Child
LOA3515,CUS0016,Education,44384.91,21407.93,16/12/2022,Down
LOA3516,CUS0019,Home,16328.43,34200.69,2022-05-29,Land
LOA3517,CUS0005,Education,30271.7,28658.54,17/07/2024,Nation
LOA3518,CUS0002,Education,46777.16,46447.89,28/11/2024,View
LOA3519,CUS0008,Car,16219.49,-1255.75,08/04/2023,New
LOA3520,CUS0005,Personal,27123.12,15309.52,11/01/2022,Campaign
LOA0456,CUS0019,Education,0,14437.56,2024-09-22,Point
LOA3522,CUS0018,Home,38628.55,14022.73,24/02/2022,This
LOA3523,CUS0006,EDUCATION,14066.32,42474.49,08/20/2023,Help
LOA3524,CUS0017,HOME,20184.15,45023.59,03/10/2024,Necessary
LOA3525,CUS0019,Personal,43532.28,35028.81,2023-01-08,My
LOA3526,CUS0009,Home,37271.28,46797.33,2023-02-08,Car
LOA3527,CUS0018,Car,25627.38,1431.61,2022-11-17,Knowledge
LOA3528,CUS0003,Education,40020.31,8876.69,2023-03-24,Debate
LOA3529,CUS0003,Home,48250.33,35024.39,12/20/2024,Sport
LOA3530,CUS0005,Car,33172.8,17025.23,22-09-2024,His
LOA3531,CUS0004,Car,1609.26,1572.29,21-10-2022,Listen
LOA3532,CUS0020,Personal,-2945.32,49951.49,12/28/2024,Into
LOA3533,CUS0001,Education,46902.21,30155.34,21/05/2024,Huge
LOA3534,CUS0015,Car,30831.1,48039.57,22/02/2022,Around
LOA3535,CUS0014,Home,31298.67,2980.39,10/03/2023,Source
LOA3536,CUS0018,Home,45353.23,12925.32,10/03/2024,Miss
LOA3537,CUS0013,Personal,13070.79,43053.97,10/23/2024,Reach
LOA3538,CUS0002,Car,23969.27,48075.94,30-08-2023,Point
LOA3539,CUS9999,Car,,582.28,20/12/2023,Manage
LOA3540,CUS0009,Education,40513.4,48343.77,03/26/2024,Especially
INVALID_85,CUS0012,Personal,20765.99,28438.51,29/04/2023,These
INVALID_75,CUS0010,Personal,40465.64,17386.11,12/03/2023,Bag
LOA3543,CUS0001,Car,10825.64,9499.61,13-04-2024,Manage
LOA3544,CUS9999,Personal,9372.39,Ten Thousand,29/01/2023,Arrive
LOA3545,CUS0005,Personal,9481.41,,30-04-2022,Also
LOA3546,CUS0018,Education,47472.41,45582.18,12/02/2024,Serious
LOA3547,CUS0017,Personal,10702.3,27927.54,02/09/2024,Deep
LOA3548,CUS9999,Education,36530.31,-3459.22,29/10/2023,Free
LOA3549,CUS0014,Personal,30675.5,22224.99,20/11/2023,Chance
LOA3550,CUS9999,Personal,32380.32,19082.91,28/01/2023,Here
LOA3551,CUS0014,Car,10728.8,26384.63,07-10-2022,Floor
LOA3552,CUS0009,Personal,25086.4,-259.48,2022-06-01,Rather
LOA3553,CUS0007,Home,11755.35,34415.17,2023-11-15,Card
LOA3554,CUS0002,Car,28789.57,11177.9,02/06/2022,Partner
LOA3555,CUS0015,Education,21845.72,19930.52,02/01/2022,Thank
LOA3556,CUS0015,Education,25788.82,27575.01,11/21/2024,Draw
LOA3557,CUS0020,Home,40498.56,40231.1,30-06-2022,Painting
LOA3558,CUS0001,Car,47885.2,39551.53,06/21/2024,Lot
LOA3559,CUS0017,Education,,9356.88,10/30/2022,Next
LOA3560,CUS0011,Education,45313.43,29620.34,2022-10-16,Recent
LOA3561,CUS0017,Car,10318.07,30928.85,12/12/2022,Own
LOA3562,CUS0020,Education,-533.31,,08/28/2023,Evening
LOA3563,CUS0002,Home,2488.4,47803.94,06-12-2023,Product
LOA3564,CUS0010,Personal,34022.86,Twenty Five Thousand,2022-08-23,Low
LOA3565,CUS0008,Car,4888.28,39325.26,10/05/2024,Work
LOA1516,CUS0005,Personal,32326.61,Five Hundred,2023-12-20,Community
LOA3567,CUS0005,Education,17064.96,36641.73,06/03/2024,Music
LOA3568,CUS0018,Car,20192.36,31479.09,2024-08-22,Rather
LOA3051,CUS0015,Home,15019.33,32056.71,29-07-2023,Truth
LOA3570,CUS0001,Personal,9776.19,11103.74,10-02-2023,Human
LOA3571,CUS0011,Home,-4029.52,17032.01,05/03/2024,No
LOA3572,CUS0016,Personal,39491.88,28350.75,16-05-2023,Send
LOA3573,CUS0007,Home,32677.97,18449.07,28/07/2024,Reflect
LOA3574,CUS0002,Car,44311.86,2645.15,04-09-2023,Spend
LOA3575,CUS0019,Personal,46662.61,20864.81,2022-06-27,Spend
LOA3576,CUS0005,home,13111.23,19214.49,05-12-2023,Step
LOA3577,CUS0018,Education,Twenty Five Thousand,23013.13,10/04/2022,Civil
LOA3578,CUS0009,Car,22756.12,23029.46,2023-08-17,Mouth
LOA3579,CUS0010,Education,13263.73,47991.37,03/14/2023,Than
LOA3580,CUS0001,Education,6092.39,41625.16,01-02-2022,Whom
LOA3581,CUS0008,Personal,35511.84,19875.0,06/10/2022,Quickly
LOA3582,CUS0007,Car,0,10827.95,2024-12-24,Society
LOA3583,CUS0002,Home,9317.23,1315.53,08-09-2022,High
LOA3584,CUS0016,Personal,11231.74,39148.85,03/11/2022,Hair
LOA1065,CUS0011,Personal,6134.45,19322.16,03/11/2024,Quickly
LOA3586,CUS0013,Home,Five Hundred,,13/11/2022,Believe
LOA3587,CUS0002,Education,0,20646.74,05/02/2022,Century
LOA3588,CUS0010,Car,29652.05,47659.77,09-06-2022,Science
LOA3589,CUS0015,Personal,3667.78,877.51,17-05-2023,Suffer
LOA3590,CUS0016,Personal,45704.97,30418.57,09/24/2024,Policy
LOA3435,CUS0009,Car,14910.06,37190.12,06/12/2024,Sort
LOA3592,CUS0017,Home,0,6718.91,2022-09-30,Sit
LOA3593,CUS0004,Home,30090.87,,18/03/2023,Such
LOA3594,CUS0016,Education,32454.76,48014.1,24/05/2024,Big
LOA3595,CUS0005,Personal,30946.19,10723.29,08/04/2023,Huge
LOA3596,CUS0011,Car,Twenty Five Thousand,5409.32,27/07/2022,Democratic
LOA3597,CUS0019,Education,23659.62,38458.57,2022-09-07,Husband
LOA3598,CUS0008,Education,17682.18,13215.07,04/18/2023,Sometimes
LOA3599,CUS0016,Car,13233.52,18860.23,2023-07-06,Meeting
LOA3600,CUS0006,Home,5691.59,47726.34,2022-11-05,Hot
LOA3601,CUS0006,Education,-4388.11,27358.17,21/02/2022,Rule
LOA3602,CUS0017,Home,32151.28,4547.72,2024-02-23,Outside
LOA3603,CUS0011,Home,19449.18,20870.01,13-07-2022,When
LOA3604,CUS0020,Personal,48840.49,44477.61,2022-09-01,At
LOA3605,CUS0011,Education,12113.66,48843.15,03/04/2024,Green
LOA3606,CUS0007,Home,34349.99,16807.97,28/01/2023,Car
LOA3607,CUS0017,Education,41270.58,28920.67,12-08-2022,Single
LOA3608,CUS0001,Education,-1431.56,33679.66,11-08-2024,Raise
LOA3609,CUS0014,Home,8341.17,48335.2,2023-04-03,Believe
LOA3610,CUS0006,Personal,14972.98,3454.07,2024-01-10,Talk
LOA3611,CUS0005,HOME,,45698.84,2022-05-06,Care
LOA3612,CUS0012,Education,9554.03,32147.47,11/26/2022,Total
LOA3613,CUS0017,Home,5091.05,42061.48,08/29/2024,Control
LOA3614,CUS0007,Car,33653.52,30376.37,2022-02-02,Successful
LOA3615,CUS0010,Car,5589.13,27472.44,10/10/2023,Need
LOA3616,CUS0016,Education,39926.81,36133.27,19/01/2022,Baby
LOA3617,CUS0009,Home,29904.4,14216.59,17-04-2023,Success
LOA3618,CUS0007,Car,42269.19,30093.17,25-12-2024,Far
LOA3619,CUS0011,Education,45535.73,1300.93,12/31/2023,Song
LOA3620,CUS0019,Home,28233.32,3677.62,21-11-2022,Outside
LOA3621,CUS0015,Car,45478.66,7541.21,07/04/2023,Beautiful
LOA3622,CUS0020,Personal,29745.05,18686.97,2023-04-26,Result
LOA3623,CUS0013,Personal,6147.14,8426.37,19-11-2024,After
LOA3624,CUS0007,Car,39385.31,46649.01,27/09/2024,Whom
LOA3625,CUS0006,Personal,39099.85,,2024-11-06,Human
LOA3626,CUS0002,Personal,1526.95,8583.8,2023-12-03,Their
LOA3627,CUS0007,Education,33209.58,28121.32,10/30/2023,Yard
LOA3628,CUS0018,Car,20330.37,49880.96,2024-05-06,Trade
LOA1825,CUS0019,Education,14407.69,-3965.04,2022-07-22,Parent
LOA3630,CUS0018,Personal,29882.78,13579.23,19/05/2022,Back
LOA3631,CUS0011,Car,29391.13,40836.02,08/03/2023,My
LOA3632,CUS0013,Personal,35895.67,16676.19,2024-05-05,Analysis
LOA3633,CUS0018,Personal,27157.39,37458.24,19/03/2024,Actually
LOA3634,CUS0020,Personal,36089.44,38841.12,08/29/2023,Voice
LOA3635,CUS0019,Education,37812.25,14460.15,20-12-2023,Value
LOA3636,CUS0006,Home,10747.14,44039.46,2024-02-10,Suffer
LOA3637,CUS0011,Education,14776.3,4475.24,04-12-2023,National
LOA3638,CUS0014,Education,8134.47,32023.72,02/12/2024,Gun
LOA3639,CUS0008,Personal,18115.96,13558.02,2022-09-01,Foot
LOA1096,CUS0015,Personal,47252.4,415.08,09/18/2022,Lose
LOA3641,CUS0003,Car,11931.47,40649.01,14/07/2023,Son
LOA3642,CUS0015,Home,-4462.37,46457.77,2022-02-18,Want
LOA3643,CUS0011,Home,14399.24,43308.27,29/06/2023,Stay
LOA3644,CUS0002,Home,42726.96,18907.93,04-10-2022,Medical
LOA3645,CUS0006,Personal,47705.35,45179.41,18-07-2022,Safe
LOA3646,CUS0018,Personal,44369.41,19288.08,2022-01-11,At
LOA3647,CUS0004,Home,,7827.68,03/18/2024,Store
LOA3648,CUS0008,Education,49258.31,4332.01,01/18/2023,Now
LOA3649,CUS0007,Home,3691.23,48879.94,2022-06-29,Term
LOA3650,CUS0016,Home,26815.32,0,04/05/2023,Itself
LOA3651,CUS0016,Education,44862.73,9427.28,24-08-2024,Church
LOA3652,CUS0017,Car,,18003.17,02/12/2022,Space
INVALID_29,CUS0016,Home,31208.68,30139.23,2022-11-16,Stop
LOA3654,CUS0016,Home,13908.6,49294.13,21/09/2022,Small
LOA3655,CUS0016,Car,41938.48,20273.53,07/10/2024,Old
LOA3656,CUS0014,Personal,48949.41,25149.18,22-10-2024,Forget
LOA3657,CUS0009,Personal,35569.23,29126.79,17-02-2023,Dream
LOA3658,CUS0007,Car,44758.39,48055.65,28-11-2023,Have
LOA3659,CUS0010,Personal,8358.16,18206.62,08-12-2024,Special
LOA3660,CUS0002,Car,5426.91,7652.16,17-05-2024,When
LOA3661,CUS0002,Education,24839.6,15473.49,05-06-2023,Camera
LOA3662,CUS0019,Education,-4908.95,41075.75,08/15/2022,Late
LOA3663,CUS0020,Personal,4691.31,32088.46,05/03/2022,Paper
LOA3664,CUS0001,Home,30899.54,12032.9,10/03/2022,Water
LOA3665,CUS0011,car,35664.69,47958.99,10/20/2022,Another
LOA3666,CUS0017,Personal,30601.4,38902.07,2022-09-07,Discussion
LOA3667,CUS0006,Home,45462.83,,2022-12-10,Not
LOA3668,CUS0011,Education,21933.78,44356.66,2023-12-05,Decide
LOA3669,CUS0010,Education,15641.58,39107.93,2024-07-13,Military
LOA3372,CUS0001,Personal,27003.45,14214.36,05-06-2024,Trade
LOA3671,CUS0010,Home,38222.71,5989.75,12/18/2024,Rise
LOA3672,CUS0009,Personal,38527.53,46666.1,2022-12-25,Day
LOA3673,CUS0006,Personal,36444.49,24140.96,27/05/2023,Sing
LOA3674,CUS0016,Home,,0,09/09/2023,Tough
LOA3675,CUS0017,Education,8399.01,6677.25,2023-01-14,Have
INVALID_65,CUS0011,Personal,35894.12,35191.57,2024-06-19,Security
LOA3677,CUS9999,Personal,36892.98,42889.25,2022-05-26,Cost
LOA3678,CUS0011,Home,-1059.12,24279.16,01/07/2022,Term
INVALID_94,CUS0019,CAR,6733.96,13838.91,2023-02-22,Student
LOA3680,CUS0011,Personal,17488.45,48835.62,19-03-2024,Night
LOA3681,CUS0014,Personal,4687.31,4177.66,03/06/2024,Real
LOA3682,CUS0019,Personal,46917.85,14056.83,07/23/2024,Almost
LOA3683,CUS0009,Education,23674.18,29005.11,24/03/2023,Trip
LOA3684,CUS0019,Car,9091.4,22716.1,13/01/2022,Race
LOA3685,CUS0006,Car,41528.41,495.25,04/17/2023,Require
LOA3686,CUS0015,Personal,13440.14,26291.81,2022-07-28,Bag
LOA3687,CUS0006,Education,12767.52,46842.78,11-04-2022,Throughout
LOA3688,CUS0014,education,33147.09,25361.69,06/07/2022,Kitchen
LOA3689,CUS0004,Personal,32520.39,48159.67,09-01-2023,Mouth
LOA3690,CUS0012,Education,16190.42,32588.06,18-09-2024,Run
LOA3691,CUS0002,Personal,11810.93,24380.91,19/10/2024,Shoulder
LOA3692,CUS0007,Personal,21280.64,7413.83,08/29/2022,Energy
LOA3693,CUS0007,Education,22844.93,49428.2,27-08-2023,Debate
LOA3694,CUS0018,Home,42388.33,22967.42,20/10/2024,Increase
LOA3695,CUS0016,Car,18507.39,26294.11,28-12-2023,Citizen
LOA3696,CUS0007,Personal,22228.43,9095.37,23/10/2024,Key
LOA3697,CUS0016,Home,0,12093.73,11/14/2024,Wrong
LOA3698,CUS0008,Car,1838.95,,03/23/2023,Main
