TxnID|AccountID|TxnDate|Amount|TxnType|Channel|Status
TRA2733|ACC0018|06-12-2022|1802.51|Transfer|Significant|Pretty
TRA2734|ACC0002|31-08-2022|34311.23|Transfer|Walk|Member
TRA2735|ACC0010|2024-08-25|27871.94|debit|Worker|Member
TRA2736|ACC0014|25/08/2022|-2379.51|Credit|Order|End
TRA2737|ACC0008|06/11/2024|9938.56|Debit|Sport|Into
TRA1812|ACC0003|15-04-2024|49970.77|Debit|Condition|Maybe
TRA2739|ACC0012|02/20/2023|11293.13|Debit|Citizen|Development
TRA2740|ACC0019|18-11-2024|31729.78|Transfer|Foot|Large
TRA2741|ACC0006|2022-01-04|49802.54|Credit|Quickly|Ground
TRA2742|ACC0007|09/13/2024|-100.86|Transfer|Cut|Door
TRA2743|ACC0015|28/03/2024|Ten Thousand|Debit|Add|Manager
TRA2744|ACC0020|16-10-2024|21184.61|Debit|Red|Help
TRA2745|ACC0006|13-11-2022|14180.03|Transfer|Eight|Up
INVALID_92|ACC0002|2024-01-23|3203.43|Credit|Write|Care
TRA2747|ACC0010|09/05/2023|5912.68|Transfer|Able|Food
TRA0208|ACC0012|12-10-2022|4153.14|Transfer|Conference|Score
TRA2749|ACC0001|10/26/2024|21298.25|Debit|Hotel|Performance
TRA2750|ACC0017|01/08/2023|3493.93|Debit|Crime|Out
TRA1923|ACC0006|13-10-2024|31834.11|Withdrawal|Each|Early
TRA2752|ACC0009|07/11/2024|5479.75|Credit|Trade|Could
TRA2753|ACC0008|04/12/2022|48368.13|Credit|Nice|There
TRA2754|ACC0008|2023-06-28|44326.31|Credit|Wonder|Protect
TRA2755|ACC0016|28-04-2024|18096.97|Withdrawal|Quickly|Agreement
TRA2756|ACC0009|29/10/2023|0|credit|Senior|Tell
TRA2757|ACC0017|04/01/2024|34236.09|Credit|Talk|Even
TRA2758|ACC0002|06/29/2024|41140.21|Credit|Then|Run
TRA2759|ACC0016|2023-07-27|3525.07|credit|Politics|Affect
TRA2760|ACC0016|11/02/2022|-4579.45|Withdrawal|Amount|Moment
TRA0619|ACC0008|19/07/2024|7080.95|Debit|Small|Director
TRA2762|ACC0006|2024-07-27|47315.98|Withdrawal|Key|Never
TRA2763|ACC0015|03/07/2022|45493.41|Debit|Several|Material
TRA2764|ACC0017|27/08/2023|33030.2|Transfer|Financial|Fast
TRA2765|ACC0001|31-01-2022|48526.2|Credit|Next|Course
TRA2766|ACC0003|13/03/2023|25566.94|Debit|Various|Girl
TRA2767|ACC0003|04/15/2024|42812.47|Debit|Myself|Language
TRA2768|ACC0020|21-04-2023|37205.07|Credit|Draw|Participant
TRA2769|ACC9999|23/10/2022|-1876.63|debit|Spring|Room
TRA2770|ACC0017|04/09/2022|23730.41|Transfer|Paper|Common
TRA2771|ACC0007|28-12-2023|28572.33|Debit|Mind|Game
TRA2772|ACC0002|06/19/2023|1221.49|Debit|Understand|Second
TRA2773|ACC0008|24-12-2024|28814.9|Credit|Change|Feel
TRA2774|ACC9999|01/14/2023|4769.19|Withdrawal|Possible|Blood
INVALID_29|ACC0012|06/17/2022|15308.67|Debit|Maybe|Trade
TRA2776|ACC0005|05/21/2022|25621.72|debit|Step|Government
TRA2777|ACC0010|07/16/2022|14656.44|Debit|Age|Follow
TRA0057|ACC0010|2023-01-15|39964.58|Credit|Couple|House
TRA2779|ACC0012|08/03/2022|11580.78|Withdrawal|Authority|Specific
INVALID_6|ACC0005|05/12/2024||Transfer|Believe|Compare
TRA2781|ACC0004|19-06-2022|0|debit|New|Paper
TRA2782|ACC0008|2022-06-30|Twenty Five Thousand|Debit|Land|Trade
TRA2783|ACC0009|23/06/2022|18326.69|credit|War|Per
TRA2784|ACC0011|2022-03-14|18735.45|Credit|Ask|Rest
TRA2785|ACC0010|09/12/2023|2148.51|Transfer|Believe|Blue
TRA2786|ACC0018|17/02/2022|35967.06|Transfer|President|So
TRA2787|ACC0001|11/04/2023|-3338.48|Credit|Even|Summer
TRA2788|ACC0001|2022-10-07|3491.44|Debit|Chair|Affect
TRA2789|ACC0013|2023-05-14|6875.67|withdrawal|End|Front
TRA2790|ACC0001|2022-03-01|49473.83|Debit|Value|Ahead
TRA2791|ACC0013|2024-03-31||Credit|Low|Such
TRA0158|ACC0003|02/05/2022||Transfer|Door|Call
TRA2793|ACC0006|23-10-2024|43383.28|Debit|Set|Approach
TRA2794|ACC0011|2024-12-17|16226.24|DEBIT|Design|Assume
TRA2795|ACC0013|05-05-2023|29848.34|Transfer|Police|Police
TRA2796|ACC0017|28-10-2022|41151.94|Debit|Perhaps|Anything
TRA2797|ACC0012|08/05/2023|37972.32|Withdrawal|High|News
TRA2798|ACC0019|2023-07-14|19128.21|Debit|Per|Drop
TRA2799|ACC0009|30/07/2022|34839.84|Withdrawal|International|Middle
TRA2800|ACC0015|01-03-2022|21059.02|Credit|Line|News
TRA2801|ACC0004|2022-05-31|15883.55|Debit|Value|Industry
TRA2802|ACC0008|09/20/2024|22955.49|Withdrawal|Gas|Woman
TRA0712|ACC0015|12/10/2023|20526.85|Transfer|Fire|Consider
INVALID_12|ACC0007|03-10-2024|5646.07|Debit|Like|Different
TRA2805|ACC0013|2022-03-19|8632.47|Debit|Mind|Personal
TRA2806|ACC0003|2022-02-18|25928.57|Withdrawal|Religious|Itself
TRA2807|ACC0012|07/04/2022|48782.54|Transfer|Cup|Prevent
TRA2808|ACC0020|12/12/2024|13305.71|Debit|Follow|Part
TRA2809|ACC0014|10/14/2024|10284.9|Credit|Question|Picture
TRA2810|ACC0005|2022-12-05|4901.0|Debit|Talk|Get
TRA2811|ACC0002|19-07-2022|19812.12|Credit|Model|Open
TRA2812|ACC0018|04-05-2024|18325.29|Transfer|Particular|Major
TRA2813|ACC0015|2022-03-05|40712.72|Withdrawal|Shake|Almost
TRA2814|ACC0010|2024-12-26|48139.67|Withdrawal|How|Fall
TRA2815|ACC0018|20-11-2023|44314.81|Transfer|Pass|Expert
TRA2816|ACC0011|06/26/2023|21969.94|Credit|Meet|Accept
TRA2817|ACC0011|06/23/2022|41895.1|Debit|Quality|Street
TRA2818|ACC0003|21-12-2023|23713.2|Withdrawal|Chair|Particular
TRA2819|ACC0003|2024-07-10|46688.55|Transfer|But|Entire
TRA2820|ACC0016|13-12-2022|13000.79|Debit|Adult|In
TRA2821|ACC0006|2022-11-24|44470.58|Credit|Never|Job
TRA2822|ACC0004|12/28/2023|43864.17|Credit|Eat|Performance
TRA2823|ACC0003|04/07/2024|21088.36|Debit|None|Value
TRA2824|ACC0005|08/06/2024|45501.48|Debit|Season|Best
TRA2825|ACC0019|2023-08-13|46926.21|Credit|Manager|Past
TRA2826|ACC0005|2024-05-23|19347.89|Transfer|Pattern|Magazine
TRA2827|ACC0007|29/01/2024|0|Credit|Tonight|Drug
TRA2828|ACC0003|2022-07-18|22744.57|Transfer|Hope|Face
TRA2829|ACC0013|2024-07-09|3816.85|Credit|Ball|A
TRA2830|ACC0017|10/22/2023|10554.57|Transfer|Important|Direction
TRA2831|ACC0018|08/29/2024|45930.13|Transfer|End|Partner
TRA2832|ACC0016|2023-06-22|32566.81|Credit|Hard|Reflect
TRA2833|ACC0009|03/20/2022|33457.77|Debit|Red|List
TRA2834|ACC0004|21/03/2022|9911.28|Withdrawal|Right|Throw
INVALID_24|ACC0003|2024-04-17|6564.75|Credit|Recent|Poor
TRA2836|ACC0020|05/31/2022|45482.12|Credit|Explain|Understand
TRA2837|ACC0007|04/12/2023|44618.6|debit|But|Maybe
TRA2838|ACC0015|2022-12-15|0|Withdrawal|To|Talk
TRA2839|ACC0001|2023-05-04|28985.03|Transfer|Recent|They
TRA2840|ACC0008|2022-02-17|35906.53|Debit|End|Money
TRA2841|ACC0012|04/17/2023|26338.85|Credit|Fact|Avoid
TRA2842|ACC0018|2023-02-05|0|Transfer|Determine|Newspaper
TRA2843|ACC0014|2022-08-17|41264.87|Transfer|We|Debate
TRA2844|ACC0003|2022-01-13|19539.84|Withdrawal|Run|Record
TRA2845|ACC0006|21/07/2024|-2354.84|Withdrawal|Soldier|Never
TRA2846|ACC0001|2023-04-04|48674.09|Transfer|Someone|Exist
INVALID_36|ACC0001|29/11/2023|-2841.95|Withdrawal|Other|Word
TRA2848|ACC0015|2024-08-05|36281.96|Credit|Research|Outside
TRA2849|ACC0017|2022-03-19|Five Hundred|Withdrawal|Write|Yard
TRA2850|ACC0014|03/19/2022|34457.47|Debit|Billion|Should
TRA2851|ACC0017|10/12/2024|15283.08|Debit|People|Enjoy
TRA2852|ACC0002|13/02/2024|11618.17|Withdrawal|Call|Direction
TRA2853|ACC0016|30-04-2024|13473.19|Debit|Agency|Capital
TRA2854|ACC0019|2024-08-24||Debit|Win|Wall
TRA2855|ACC0015|06/08/2024|13027.52|Transfer|Wife|Summer
TRA2856|ACC0003|04/24/2024|10867.13|Withdrawal|Yourself|Indeed
TRA2857|ACC0002|13/05/2023|20217.23|Transfer|Who|Politics
TRA2858|ACC0001|07-01-2022|11502.85|Debit|Popular|Tend
TRA2859|ACC0012|2022-07-03|18652.77|Credit|Difficult|Their
TRA2860|ACC0014|08/10/2023|10444.04|Withdrawal|Protect|Summer
TRA2861|ACC0006|23/12/2022|29110.5|Credit|Big|Sound
TRA2862|ACC0019|2023-09-09|38472.67|Transfer|Capital|Hit
TRA2863|ACC0019|05/04/2023|28674.29|Credit|Thousand|Note
TRA2864|ACC0003|22-01-2024|-3081.79|Debit|Wife|Price
TRA2865|ACC0012|05/06/2022|49547.82|Credit|Hair|Also
TRA2866|ACC0001|10/12/2022|7444.36|Transfer|Human|Over
TRA2867|ACC0001|29/06/2024|25921.99|Debit|Fight|Ability
TRA2868|ACC0002|12-04-2024|5074.59|Withdrawal|Reason|Political
TRA2869|ACC0008|09/12/2024|7775.94|Credit|Owner|Represent
TRA2870|ACC0013|2022-02-05|2174.47|Debit|Customer|Resource
TRA2871|ACC0014|06/22/2022|43024.97|Debit|Manager|Treatment
TRA2872|ACC0010|11/01/2024|9053.82|Credit|Appear|Run
TRA2873|ACC0009|09/10/2023||Debit|Eat|Until
TRA2874|ACC0005|17/11/2022|41917.26|Transfer|Their|Drug
TRA2875|ACC0014|03/10/2023|4167.34|Withdrawal|By|Keep
TRA2876|ACC0011|2023-04-22|41914.7|CREDIT|Worker|Reduce
TRA2877|ACC9999|06/07/2024|27292.2|Withdrawal|Price|Her
TRA2878|ACC0011|2022-02-14|19983.61|Credit|Read|Relationship
TRA2879|ACC0003|2024-03-19|30899.68|Debit|Performance|Office
TRA2880|ACC0005|04/06/2023|23517.36|Credit|Pattern|Policy
TRA2881|ACC0002|03-10-2022|8377.89|Credit|Letter|Operation
TRA2882|ACC0019|04/14/2024|39104.91|Credit|Author|Lawyer
TRA2883|ACC0004|27/09/2023|47103.43|Transfer|With|Change
TRA2884|ACC0014|04/18/2023|38692.11|Credit|Bill|Under
TRA2885|ACC9999|20/08/2022|Twenty Five Thousand|Credit|Teach|Natural
TRA2590|ACC0013|2023-10-09|12571.21|Credit|Blue|Impact
TRA2887|ACC0005|27-04-2023|1693.52|Withdrawal|Recognize|Up
TRA2888|ACC0004|24-11-2022|24316.14|Debit|Represent|Town
TRA1548|ACC0009|19-09-2023|21472.9|Debit|Employee|Anyone
TRA2890|ACC0006|2024-05-17|26953.0|Transfer|Near|Cut
TRA2891|ACC0020|2023-06-28|32559.53|Debit|Century|Eat
TRA2892|ACC0017|08/16/2022|39724.44|Debit|Choice|Born
TRA2893|ACC0019|03/25/2023|6345.1|Transfer|Congress|Newspaper
TRA2894|ACC0009|25-07-2024|21791.24|Credit|Likely|Whether
TRA2895|ACC0006|05-06-2022|25140.81|Withdrawal|Weight|You
TRA0710|ACC0019|2023-05-13||Withdrawal|Trouble|Late
TRA2897|ACC9999|07/09/2022|8474.59|Withdrawal|News|Head
TRA2898|ACC0009|04/23/2023|1307.41|Credit|Only|Enough
TRA0173|ACC0014|10/08/2022|3298.65|Transfer|Network|School
TRA2900|ACC0007|07/01/2023|40830.18|Withdrawal|Beat|Pm
TRA2901|ACC0020|20/11/2024|41329.91|Credit|White|Seek
TRA2902|ACC0010|27/03/2023|9980.35|Withdrawal|Important|Special
TRA2903|ACC0007|05/07/2023|21961.83|Withdrawal|Rise|Recently
TRA2904|ACC0015|2022-01-01|18807.54|Debit|Tax|Price
TRA2905|ACC0014|06/04/2024|40987.08|Transfer|Deep|Fall
TRA2906|ACC0006|13/07/2023|17756.15|Debit|Down|Between
TRA2907|ACC0018|18/07/2023|33526.79|Debit|Collection|Something
TRA2908|ACC0019|12-04-2022|35937.04|Credit|What|Occur
TRA2909|ACC0005|10/12/2022|49759.08|Transfer|Fast|Else
TRA2910|ACC0009|05/07/2024|40236.04|Debit|Their|Yet
TRA2911|ACC0015|2022-11-08|39221.48|Debit|Others|Tend
TRA2912|ACC0002|2023-03-07|29105.18|Debit|Tough|Western
TRA2913|ACC0017|28/05/2024|24825.21|Transfer|Fire|Reflect
TRA2914|ACC0001|20-09-2022|11753.79|Withdrawal|Else|Its
TRA2915|ACC0006|02/22/2024|34136.55|CREDIT|Field|Some
TRA2916|ACC0007|04/16/2024|42527.07|Withdrawal|Modern|Democrat
TRA2917|ACC0005|01/10/2024|6569.28|Withdrawal|Pay|Heart
TRA2918|ACC0008|2022-01-27|40831.3|Credit|Information|Baby
TRA2919|ACC0007|13/05/2024|45441.0|CREDIT|Receive|Really
TRA2920|ACC0014|2022-04-03|4501.71|Transfer|Hotel|Top
TRA2921|ACC0010|20-12-2024|18856.02|Credit|Red|Music
TRA2922|ACC0016|12/15/2022|40701.61|Debit|Apply|Prove
INVALID_49|ACC0002|12/13/2022|24317.1|Credit|Seven|Couple
TRA2924|ACC0013|03-01-2022|34865.99|Debit|Seat|Song
TRA2925|ACC0015|03/21/2022|9558.01|Withdrawal|Protect|Present
TRA2926|ACC0012|08/07/2023|38381.86|Credit|Sea|Daughter
TRA2927|ACC0007|03/06/2023|38769.99|Withdrawal|Husband|Number
TRA2928|ACC0017|2022-03-06|39840.45|Transfer|Glass|Born
TRA2929|ACC0002|2024-01-09|35615.35|Credit|Hit|Two
TRA2930|ACC0018|2022-08-20|29061.97|Transfer|Save|Main
TRA2931|ACC0008|29/04/2022|0|Debit|Feel|Himself
TRA2932|ACC0013|07/19/2024|15558.46|Debit|State|Bill
TRA2933|ACC0016|12/03/2023|38446.36|Transfer|Type|Go
TRA2934|ACC0003|12/04/2022|8145.92|Transfer|Them|Themselves
TRA2935|ACC0011|2024-06-17|-2027.02|Debit|Water|Customer
TRA2936|ACC0012|10/04/2023|21903.85|Withdrawal|Bag|Nearly
TRA2937|ACC0005|19-08-2023|16770.57|Withdrawal|Power|Mean
TRA2938|ACC0009|18-02-2022|7856.45|Debit|Pattern|Place
TRA2939|ACC0017|04-09-2022|39430.73|Withdrawal|Civil|Full
TRA2940|ACC0004|2022-05-26|Five Hundred|WITHDRAWAL|Think|Improve
TRA0193|ACC0006|07/31/2023|31344.66|Credit|Teacher|Likely
TRA2942|ACC0012|2023-08-11|36317.71|Transfer|Tax|Bring
TRA2736|ACC0012|2024-02-28|48867.88|Credit|Own|Often
TRA2944|ACC0011|11/08/2024|20737.52|Transfer|Upon|Several
TRA2945|ACC0014|2023-06-28|39357.37|Debit|Form|Believe
TRA2946|ACC0005|01/03/2024|-3477.0|Debit|Animal|Several
TRA2947|ACC0019|30-01-2023|34886.96|Withdrawal|Article|Perform
TRA2948|ACC0004|09/30/2024|18443.21|Transfer|Event|Economy
TRA2949|ACC0007|09/19/2023|1908.6|Debit|Modern|Southern
TRA2950|ACC0011|03-02-2022|1011.76|Transfer|Know|Think
TRA2951|ACC0011|11/01/2023|15098.89|Credit|Edge|Against
TRA2952|ACC0006|11/04/2024|-1880.56|debit|Purpose|War
TRA2953|ACC0015|01/01/2022|2415.45|Transfer|Though|Room
TRA2954|ACC0012|01/09/2023|Ten Thousand|Credit|Down|Worry
TRA2955|ACC0003|23-04-2023||Credit|Sea|So
TRA2956|ACC9999|13/12/2024|41219.31|Transfer|List|Member
TRA2957|ACC0002|25/11/2022|29199.62|debit|Identify|Home
TRA2958|ACC0009|07/03/2024|31681.65|Withdrawal|American|Front
TRA2959|ACC0008|30/03/2023|Twenty Five Thousand|Credit|Discuss|Admit
TRA2960|ACC0013|15-07-2023|43074.52|Withdrawal|Discover|Conference
TRA2961|ACC0011|29/08/2023|36984.84|Withdrawal|Drop|Agree
TRA2962|ACC0012|01/03/2024|1254.71|Credit|Possible|Past
TRA2963|ACC0020|13/12/2023|2253.03|Withdrawal|Them|Unit
TRA2964|ACC0005|05-05-2023|0|Debit|Security|Public
TRA2965|ACC0002|01/05/2023|27864.06|Credit|Deep|Tough
TRA2966|ACC0019|2022-11-11|3088.2|Debit|Industry|Difficult
TRA2967|ACC0003|08/27/2023|18232.99|Debit|Office|Situation
TRA2968|ACC0012|2022-03-19|-3051.66|Transfer|Key|Tough
TRA2969|ACC0009|22/05/2023|23108.43|withdrawal|Why|Young
INVALID_1|ACC0005|2023-10-16|48132.84|Credit|Book|Under
TRA2971|ACC0009|30-04-2022||Credit|Shoulder|Build
TRA2972|ACC0010|15-04-2024|29456.53|Debit|More|Seek
TRA2973|ACC0010|25-07-2023|43373.2|Debit|Two|Appear
TRA2974|ACC0012|10/07/2023|9655.01|CREDIT|Give|Indeed
TRA2975|ACC0017|14-03-2023|48769.57|Debit|Wind|Network
INVALID_34|ACC0020|21/09/2023|5787.71|Withdrawal|Fish|Alone
TRA2977|ACC0016|10/04/2024|20936.52|Withdrawal|Film|Cut
TRA2978|ACC0009|01/25/2023|25039.34|Credit|Let|Operation
TRA0153|ACC0009|2024-10-30|24255.76|Transfer|More|Answer
TRA2980|ACC9999|03/16/2024|20682.44|Debit|Place|Minute
TRA2981|ACC0006|14-10-2024|36876.09|Credit|Explain|Strategy
TRA2982|ACC9999|10/07/2023|5341.21|Credit|Whole|Soon
INVALID_50|ACC0010|21-07-2022|29519.78|Transfer|They|Large
TRA2984|ACC0016|05/25/2023|35045.35|Credit|Range|How
TRA2985|ACC0016|04/12/2024|6152.89|Credit|Pressure|Join
TRA2986|ACC0008|06/01/2023|21515.13|Debit|Risk|Lose
TRA2987|ACC0013|02/07/2022|Five Hundred|Credit|Among|He
TRA2988|ACC0014|30-06-2022|34851.5|Credit|Summer|Minute
TRA0759|ACC0019|2024-05-14|44147.89|Withdrawal|Low|Ability
TRA2990|ACC0009|26/04/2024|Twenty Five Thousand|Credit|Including|Remember
TRA2991|ACC0009|2024-11-04|43671.78|Credit|Development|Center
TRA2992|ACC0014|2023-01-06|28622.49|Transfer|Recognize|Expect
TRA2993|ACC0010|31/08/2024|16685.09|Withdrawal|During|Leader
TRA2994|ACC0018|23/10/2024|44388.23|credit|Fight|Support
TRA2995|ACC0003|11/10/2023|34643.57|Credit|May|Best
TRA2996|ACC0017|11/01/2023|19657.82|Credit|Use|Movie
TRA2997|ACC0008|06/09/2024|14014.45|Transfer|Most|Policy
TRA2998|ACC0009|12/08/2024|6106.49|Withdrawal|Tonight|Heavy
INVALID_9|ACC0001|12/08/2023|10139.77|Withdrawal|International|Cause
TRA3000|ACC0001|12/30/2023|14223.96|Withdrawal|Institution|To
TRA3001|ACC9999|01/23/2024||Transfer|Buy|Bank
TRA3002|ACC0007|2023-05-22|40060.22|Withdrawal|Cup|Now
TRA3003|ACC0009|04/07/2022|Twenty Five Thousand|Credit|Option|Lose
TRA3004|ACC0006|03/31/2022|43703.16|Debit|Lawyer|Great
TRA3005|ACC0016|10/21/2024|40114.46|Debit|Early|Play
TRA3006|ACC0015|08/24/2024|49041.16|Transfer|Debate|American
TRA3007|ACC0011|10/25/2024|27857.78|Transfer|Rate|Wait
TRA3008|ACC0016|16-04-2024|40670.08|debit|Draw|Rise
TRA3009|ACC0019|12/04/2024|32754.88|withdrawal|Keep|Represent
TRA3010|ACC0004|2024-09-26|25868.58|Transfer|Operation|Spend
INVALID_53|ACC0013|09/24/2023|1664.72|Withdrawal|Democrat|Color
TRA3012|ACC0009|04-01-2024|38148.23|Credit|Quality|Executive
TRA3013|ACC0009|03/29/2024|32741.44|Withdrawal|State|Education
TRA3014|ACC0001|21-10-2023|6320.66|Withdrawal|Skill|Worker
TRA3015|ACC0006|12-02-2023|37903.2|Credit|Mr|Always
TRA3016|ACC0011|20/09/2024|3324.52|Transfer|Pressure|Dinner
TRA3017|ACC0013|10-07-2022|12330.93|transfer|Education|Election
TRA3018|ACC0005|2023-04-12|24811.81|Transfer|Ball|Child
TRA3019|ACC0019|2024-04-15|1222.39|Credit|Food|Sometimes
TRA3020|ACC0010|20-08-2022|26197.44|Debit|Everyone|Last
TRA3021|ACC0020|08/16/2024|6042.48|Transfer|Tree|Protect
TRA3022|ACC0009|08/20/2024|44740.25|Debit|From|Another
TRA2489|ACC0016|2024-02-01|31386.52|Credit|Other|Red
TRA3024|ACC0005|2024-07-14|32489.89|Credit|Use|Let
TRA3025|ACC0007|11/25/2024|26755.06|Transfer|Hit|According
TRA3026|ACC0013|13-02-2022|19168.16|Transfer|Blue|We
TRA3027|ACC0013|11/07/2024|22698.49|Transfer|Network|Light
TRA3028|ACC0013|2024-10-18|14728.56|Transfer|Describe|Pattern
TRA3029|ACC0018|08/21/2024|38714.43|Credit|Evening|International
TRA3030|ACC0019|24/10/2024|17156.27|Credit|Possible|Protect
TRA1760|ACC0006|19/07/2024|1116.99|credit|Determine|Skin
TRA3032|ACC0017|2023-09-05|38830.96|Debit|Wonder|Cover
TRA3033|ACC0001|07/06/2023|10955.87|Credit|Very|Task
TRA3034|ACC0010|29/10/2024|17122.3|Debit|Also|Growth
TRA3035|ACC0018|07/29/2023|43601.43|Transfer|Serve|Century
TRA3036|ACC0001|01/05/2024|27256.81|Credit|Attention|Run
TRA3037|ACC0004|2022-01-12|Five Hundred|Credit|Include|There
TRA1916|ACC0017|26-02-2022|20500.62|Transfer|Happy|Recently
TRA3039|ACC0020|01/18/2022|17772.38|debit|Travel|Cup
INVALID_88|ACC0012|23/04/2024|24777.39|Withdrawal|Theory|Very
TRA3041|ACC0007|04/10/2022|43228.32|Withdrawal|Number|Moment
TRA3042|ACC0010|27/09/2024|5007.51|Withdrawal|Throughout|Season
TRA3043|ACC0014|2024-12-16|26555.95|Credit|Evening|Film
TRA3044|ACC0008|02/02/2023|43858.31|Transfer|Network|Grow
TRA3045|ACC0011|2023-08-14|8109.72|Credit|Explain|Dark
TRA3046|ACC9999|28/04/2024|46643.55|Debit|Blood|Eye
TRA3047|ACC0018|12-05-2022|1055.81|Credit|Information|Right
TRA3048|ACC0020|16-03-2022|0|Debit|Push|Remain
TRA3049|ACC0014|14/11/2022|10224.46|Transfer|Response|Could
TRA3050|ACC0004|29-05-2023|37129.17|Debit|Box|Action
TRA3051|ACC0018|20-10-2022|41916.78|Withdrawal|Training|Manage
TRA3052|ACC0014|22-01-2023|10271.87|Credit|Chair|Hour
TRA3053|ACC0004|31/07/2024|9372.77|Credit|Talk|Attorney
TRA3054|ACC0008|10/31/2022|4192.57|Debit|Degree|Today
TRA3055|ACC0008|2024-07-25|Twenty Five Thousand|Withdrawal|Just|Read
TRA3056|ACC0017|03/30/2024|36786.08|Debit|Station|Itself
TRA3057|ACC0020|03/10/2023|22767.89|Credit|Foot|Scientist
TRA3058|ACC0002|03/06/2022|42474.16|Withdrawal|Stock|Capital
TRA3059|ACC0011|01/04/2024|10827.13|Debit|Avoid|Station
TRA3060|ACC0012|05-01-2022||Credit|Clear|She
TRA3061|ACC0015|24/12/2022|-2948.82|Debit|Hour|Everybody
TRA3062|ACC0011|10/21/2024|9850.73|Debit|Give|Writer
TRA3063|ACC0005|02-09-2024|36353.99|Credit|Style|Example
TRA3064|ACC0010|20/04/2022|36256.81|Debit|Continue|Test
TRA3065|ACC0016|04-06-2023|49093.37|Withdrawal|Research|Interview
TRA3066|ACC0016|04/12/2023|37198.57|Debit|Ability|Those
TRA3067|ACC0016|2024-07-13|24662.05|Withdrawal|Could|Significant
TRA3068|ACC0016|11/08/2023|45854.14|Withdrawal|Mouth|Past
TRA3069|ACC0001|07/30/2023|12883.15|Credit|Out|Buy
TRA3070|ACC0004|2022-01-20|9809.39|Debit|Rich|Similar
TRA3071|ACC0013|05/07/2023|48247.76|Credit|Attorney|Structure
TRA3072|ACC0009|09-03-2022|39486.38|Credit|Audience|Eye
TRA3073|ACC0003|02-03-2024|45342.29|Debit|Blood|Rate
TRA3074|ACC0016|08/05/2024|7798.88|Credit|Evidence|Benefit
TRA3075|ACC0008|2022-03-22|28590.93|Withdrawal|Director|Grow
TRA3076|ACC0016|10/12/2022|27179.44|Debit|Hair|Reflect
TRA3077|ACC0014|2022-02-06|27760.06|Debit|Rest|For
TRA3078|ACC0005|14/02/2024|13985.63|Credit|Control|Challenge
TRA3079|ACC0005|2023-10-07|23010.8|Withdrawal|Forward|Edge
TRA3080|ACC0015|01/01/2022|18244.01|Withdrawal|Miss|Agreement
TRA3081|ACC9999|2022-05-16|0|Transfer|Report|Above
TRA3082|ACC0008|30/01/2024|19969.18|Withdrawal|Security|Mean
TRA3083|ACC0009|23-03-2023|41223.51|DEBIT|Among|About
INVALID_10|ACC0006|07-10-2022|46884.95|Transfer|Example|Likely
TRA3085|ACC0008|13-08-2022|36038.38|Credit|Help|Quality
TRA3086|ACC0013|02/05/2024|33008.84|Debit|Glass|Safe
TRA3087|ACC0014|08/07/2022|21757.74|Transfer|Risk|Onto
TRA3088|ACC0016|26/08/2024|9803.86|Credit|Cover|Especially
TRA1980|ACC0010|03/08/2022|32944.78|Credit|Writer|To
TRA3090|ACC0015|02/29/2024|24980.05|Debit|Mr|Safe
TRA3091|ACC0018|07-05-2023|27536.5|Debit|Side|Customer
TRA3092|ACC0018|06/25/2024|28704.78|Transfer|Media|Set
TRA3093|ACC0007|2022-05-01|11863.57|Transfer|Rule|Gas
TRA1299|ACC0012|2024-09-26|36828.57|Debit|High|Region
TRA3095|ACC0009|16-04-2022|14017.62|Withdrawal|Amount|Front
TRA3096|ACC0007|08-02-2024|24574.65|Credit|Everybody|Shake
TRA3097|ACC0007|12/02/2024|8359.56|Debit|Decade|Feeling
TRA3098|ACC0015|2022-01-25|43297.6|Debit|Woman|However
TRA3099|ACC0017|21-06-2022|1097.12|Transfer|Once|Message
TRA3100|ACC0007|2024-05-25|17185.68|Debit|All|House
TRA3101|ACC0010|19/03/2024|14675.74|Transfer|Impact|Never
TRA3102|ACC0015|08/28/2022|27847.36|Transfer|Continue|Bag
TRA3103|ACC0014|10-11-2023|29778.1|Credit|Station|Mention
TRA3104|ACC0018|01/02/2022|39849.83|Withdrawal|Meeting|Compare
TRA3105|ACC0012|07-04-2024|12823.93|Withdrawal|Say|Air
TRA3106|ACC0006|11-08-2022|22605.9|Credit|Allow|Red
TRA3107|ACC0009|2023-07-15|34108.7|Transfer|Energy|Majority
TRA3108|ACC0013|10/12/2023|3973.32|Debit|Finish|Game
TRA3109|ACC0017|01/24/2023|21497.34|Debit|Structure|Become
INVALID_72|ACC0007|07/02/2024|Ten Thousand|Withdrawal|Develop|Method
INVALID_11|ACC0013|10/16/2024|49968.69|Credit|Prepare|Exist
TRA3112|ACC0011|12/07/2023|-3209.26|Withdrawal|Concern|Pass
TRA3113|ACC0009|01/02/2024|48756.83|Debit|Sister|Wait
TRA3114|ACC0007|2023-07-17|43681.45|Withdrawal|May|Relationship
TRA3115|ACC0004|24-07-2024|18108.72|Transfer|Drive|Southern
TRA3116|ACC0013|20/10/2022|30513.97|Debit|Peace|Audience
TRA3117|ACC0017|2024-03-31|44206.71|Debit|Great|Suggest
TRA3118|ACC0015|08-10-2024|36769.65|Transfer|Nearly|Surface
TRA3119|ACC0015|01/07/2024|46840.93|Credit|Subject|Between
