CourseID,CourseName,Department,Credits,FacultyID
COU3206,Now,Arts,98,FAC0015
COU3207,Story,Arts,251,FAC9999
COU3208,Factor,Physics,23,FAC0003
COU3209,President,computer science,9999,FAC0014
COU3210,Environmental,Computer Science,131,FAC0008
COU1747,Step,Arts,277,FAC0003
COU3212,Evidence,Business,202,FAC0017
COU3213,Only,Business,15,FAC0007
COU0135,Success,Computer Science,58,FAC0011
COU3100,Building,Arts,237,FAC0001
COU3216,State,Arts,149,FAC0017
COU3217,Almost,Computer Science,69,FAC0014
COU3218,Decision,Engineering,118,FAC0016
COU3117,Society,Physics,267,FAC0013
COU3220,Sense,computer science,247,FAC0001
COU3221,Policy,Physics,235,FAC0019
COU3222,Land,Mathematics,106,FAC0013
COU3223,Term,Business,9,FAC0010
COU3224,Property,Arts,205,FAC0003
COU3225,Dark,Mathematics,273,FAC0007
COU3226,Now,Computer Science,-1,FAC0020
COU3227,Clear,Business,19,FAC0002
COU3228,Trip,Engineering,161,FAC0013
COU3229,Congress,Engineering,193,FAC0012
COU3230,Prove,Physics,209,FAC0012
COU3231,Production,Physics,114,FAC0014
COU3232,Prepare,Physics,128,FAC0010
COU3233,Management,Business,254,FAC0019
COU3234,Weight,Computer Science,248,FAC0020
COU3235,Popular,Mathematics,18,FAC0020
COU3236,Table,physics,178,FAC0020
COU3237,Production,Engineering,11,FAC9999
COU3238,Political,business,90,FAC0004
COU3239,Miss,Computer Science,99,FAC0003
COU3240,Degree,Physics,104,FAC0017
COU3241,Early,Business,169,FAC0015
COU3242,Through,Arts,24,FAC0007
COU3243,Say,Mathematics,181,FAC0005
COU3244,Also,Arts,18,FAC0011
COU3245,Response,Engineering,149,FAC0008
COU3246,Interesting,Engineering,37,FAC0016
COU3247,Might,ARTS,36,FAC0005
COU3248,Hard,Engineering,37,FAC0017
COU3249,Kitchen,Arts,62,FAC0004
COU3250,Early,Arts,142,FAC9999
COU3251,Anything,Business,232,FAC0010
COU3252,Film,Business,36,FAC0013
COU3253,Hotel,Computer Science,159,FAC0019
COU3254,President,Arts,40,FAC0009
COU3255,Other,Mathematics,85,FAC0002
COU3256,Congress,Physics,189,FAC0003
COU3257,Final,Arts,68,FAC0007
COU3258,Bring,Business,15,FAC0008
INVALID_99,Meet,Computer Science,136,FAC0020
COU3260,War,Arts,261,FAC0019
COU3261,By,BUSINESS,94,FAC0020
COU3262,Rock,Computer Science,184,FAC0008
COU3263,Loss,Computer Science,47,FAC0004
COU3264,Heart,Mathematics,193,FAC0012
COU2202,Fly,Computer Science,4,FAC0018
COU3266,Production,Physics,86,FAC0005
COU3267,Fly,Business,290,FAC0018
COU3268,Safe,Engineering,237,FAC0016
COU3269,Middle,Engineering,296,FAC0015
COU3270,Professional,Mathematics,271,FAC0018
COU3271,Himself,Arts,203,FAC0008
COU3272,Name,Arts,51,FAC0012
COU3273,Difficult,Engineering,136,FAC0005
COU3274,Argue,Arts,298,FAC0007
COU3275,Former,Mathematics,53,FAC0001
COU3276,Maybe,Physics,241,FAC0008
COU3277,Him,Computer Science,102,FAC0004
COU3278,Usually,Engineering,139,FAC0014
COU3279,Traditional,Engineering,103,FAC0003
COU3280,Artist,Engineering,222,FAC0015
COU3281,Five,Business,209,FAC0005
COU3282,Total,Physics,120,FAC0007
COU3283,Yourself,Physics,175,FAC0011
COU3284,Purpose,Physics,229,FAC0017
COU3285,Run,Engineering,270,FAC0001
COU3286,Why,Arts,204,FAC0003
COU3287,Identify,Computer Science,298,FAC0008
COU3288,Action,Arts,298,FAC0006
COU3289,Dark,Physics,9,FAC0017
COU3290,Else,Engineering,23,FAC0020
COU3291,Get,Computer Science,72,FAC0001
COU3292,Go,Computer Science,138,FAC0014
COU3293,Join,Business,247,FAC0007
COU3294,Government,Computer Science,269,FAC0001
COU3295,Respond,Physics,192,FAC0020
COU3296,Ready,Computer Science,237,FAC0008
COU3297,Most,Mathematics,244,FAC0012
COU3298,Business,Arts,99,FAC0018
COU3299,American,Computer Science,83,FAC0017
COU3300,Lay,Engineering,104,FAC0004
COU3301,Try,Arts,82,FAC0016
COU3302,Position,MATHEMATICS,10,FAC0015
COU3303,Fight,Physics,218,FAC0001
COU3304,History,Physics,153,FAC0012
COU3305,Marriage,Engineering,107,FAC0001
COU3306,Many,Engineering,213,FAC0006
COU3307,Explain,Mathematics,25,FAC0002
COU3308,Certainly,Computer Science,160,FAC0008
COU3309,Rate,Physics,120,FAC0011
COU3310,Reach,Mathematics,286,FAC0011
COU3311,Adult,Physics,134,FAC0019
COU3312,Single,Business,74,FAC0018
COU3313,Claim,Engineering,72,FAC0019
COU3314,Woman,Arts,91,FAC0016
COU3315,Enough,Physics,107,FAC0005
COU3316,Service,Physics,170,FAC0020
COU3317,High,Business,212,FAC0010
COU3318,Quality,Physics,168,FAC0014
COU3319,Wonder,Business,31,FAC0020
COU3320,Actually,Physics,80,FAC0001
COU3321,Trial,Mathematics,122,FAC0018
COU3322,Wait,Computer Science,152,FAC0016
COU3323,Deal,Mathematics,262,FAC0009
COU3324,Although,Business,93,FAC9999
COU3325,Maintain,Mathematics,6,FAC0010
COU3326,Car,Mathematics,36,FAC0007
COU3327,Would,Mathematics,274,FAC0017
COU3328,Teacher,Computer Science,75,FAC0004
COU3329,Player,Mathematics,65,FAC0004
COU3330,Risk,Engineering,35,FAC0002
COU3082,Team,Business,26,FAC0010
COU3332,Economic,Business,235,FAC0016
COU3333,Recognize,Mathematics,37,FAC0002
COU3334,Own,Business,70,FAC0020
COU3335,Easy,Arts,-1,FAC0016
COU3336,Son,Computer Science,52,FAC0001
COU3337,Receive,Physics,109,FAC0009
COU3338,Believe,engineering,195,FAC0014
COU3339,Wide,Physics,267,FAC0016
COU3340,Firm,PHYSICS,24,FAC0008
COU3341,Process,Computer Science,176,FAC0014
COU3342,Modern,Computer Science,208,FAC0015
COU3343,Need,Physics,59,FAC0019
COU3344,Take,Physics,258,FAC0020
COU3345,His,COMPUTER SCIENCE,45,FAC0015
COU3346,Argue,Mathematics,240,FAC9999
COU3347,Who,Computer Science,76,FAC0009
COU3348,Perform,Engineering,238,FAC0012
COU3349,Describe,physics,12,FAC0009
COU3350,Production,Computer Science,160,FAC0003
COU3351,What,Mathematics,-1,FAC0005
COU3352,Rock,Arts,257,FAC0020
COU3353,Executive,Computer Science,153,FAC0007
COU3354,Investment,Business,218,FAC0018
COU3355,For,Physics,89,FAC0004
COU2182,Bad,Engineering,40,FAC0016
COU3357,Should,Computer Science,72,FAC0007
COU3358,Song,Physics,146,FAC0010
COU3359,Note,Physics,145,FAC0012
COU3360,Security,Mathematics,269,FAC0002
COU3361,Democrat,Business,166,FAC0004
COU3362,Show,Computer Science,235,FAC0009
COU3363,Perhaps,Arts,59,FAC0004
COU3364,Help,Arts,134,FAC0020
COU3365,Short,Arts,57,FAC0001
COU3366,Company,Business,118,FAC0002
COU3367,Big,Computer Science,234,FAC0020
COU3368,Because,Mathematics,297,FAC0004
COU3369,Leg,Mathematics,227,FAC0002
COU3370,Remember,Physics,8,FAC0007
COU3371,Response,Mathematics,6,FAC0020
COU3372,Ready,Engineering,270,FAC0018
COU3064,Take,Engineering,138,FAC0018
COU3374,Clear,Business,46,FAC0008
COU1882,Simply,Arts,235,FAC0020
COU3376,Crime,Engineering,23,FAC0003
COU3377,North,Arts,-1,FAC0007
COU3378,House,Engineering,151,FAC0020
COU3379,Boy,Arts,11,FAC0019
COU3380,Performance,Engineering,180,FAC0011
COU3381,Second,Mathematics,128,FAC0013
COU3382,Clear,Business,257,FAC0008
COU3383,Sit,Arts,230,FAC0004
COU3384,Plant,Arts,94,FAC0009
COU3385,Something,Mathematics,120,FAC0017
COU3386,Real,Computer Science,95,FAC0006
COU3387,Test,Arts,218,FAC0012
COU3388,There,Mathematics,4,FAC0016
COU3389,Do,Arts,300,FAC0012
COU3390,Finish,Computer Science,87,FAC0014
COU3391,Pretty,Computer Science,219,FAC0014
COU3392,Whom,Mathematics,172,FAC0005
COU3393,Represent,arts,170,FAC0006
INVALID_30,Dinner,Mathematics,47,FAC0005
COU3395,Apply,Arts,46,FAC9999
COU3396,Improve,Business,152,FAC0014
COU3397,Room,Arts,56,FAC0010
COU3398,Time,Computer Science,32,FAC0019
COU3399,Population,Physics,225,FAC0019
COU1642,Bring,Engineering,286,FAC0014
COU3401,Purpose,Business,61,FAC0014
COU3402,Start,Computer Science,188,FAC0005
COU3403,Such,Computer Science,94,FAC0016
COU3404,Hour,Arts,49,FAC0011
COU3405,Hundred,Physics,117,FAC0017
COU3406,Choose,Physics,72,FAC0009
COU3407,Bill,Mathematics,40,FAC0019
COU3408,Guess,Physics,232,FAC0011
COU3409,Scene,Engineering,165,FAC0013
COU3410,May,Engineering,113,FAC0001
COU3411,Big,Engineering,61,FAC0016
COU3412,Pull,Business,36,FAC0011
COU3413,History,Computer Science,99,FAC0007
COU3414,Deal,Arts,64,FAC0015
COU3415,South,Engineering,179,FAC0009
COU3416,Program,Physics,254,FAC0015
COU3417,Often,Business,61,FAC0007
COU3418,Day,Computer Science,220,FAC0009
COU3419,Push,Physics,206,FAC0011
COU3420,Police,Engineering,107,FAC0007
COU3421,Condition,Mathematics,97,FAC0007
COU3422,Daughter,Business,102,FAC0003
COU3423,Around,Computer Science,102,FAC0001
COU3424,Partner,Arts,196,FAC0012
COU3425,True,Business,179,FAC9999
COU3426,Early,Physics,154,FAC0005
COU3427,Watch,Computer Science,257,FAC0006
COU3428,Growth,Physics,153,FAC0010
COU3429,Forget,MATHEMATICS,147,FAC0016
COU3430,Early,Engineering,174,FAC0007
COU3431,Perform,Mathematics,125,FAC0005
COU3432,Mind,Engineering,153,FAC0010
COU3433,Avoid,Business,148,FAC0018
COU3434,Fly,Computer Science,163,FAC0002
COU3435,Father,Computer Science,115,FAC0019
COU3436,Throw,Computer Science,253,FAC0006
COU3437,Hot,Business,43,FAC0017
COU3438,Pull,Engineering,122,FAC0012
COU3439,True,Mathematics,179,FAC0017
COU3440,Imagine,Computer Science,161,FAC0007
COU3441,Ahead,Engineering,196,FAC0016
COU3442,Design,Mathematics,163,FAC0016
COU3443,Set,Arts,52,FAC0012
COU3444,Person,Computer Science,237,FAC0011
COU3445,Such,mathematics,11,FAC0018
COU3446,Environmental,Computer Science,23,FAC0003
COU3447,Answer,Physics,189,FAC0005
COU3448,Others,Engineering,123,FAC0004
COU3449,Assume,Mathematics,14,FAC0007
COU3450,Relate,Physics,8,FAC0002
COU3451,Argue,Arts,264,FAC0002
COU3452,Field,Mathematics,7,FAC0001
COU3453,Trouble,Engineering,134,FAC0005
COU3454,Daughter,Computer Science,0,FAC0005
COU3455,Form,Engineering,105,FAC0011
COU3456,Recently,Business,135,FAC0011
COU0311,Expect,Business,111,FAC0014
COU3458,Four,Physics,43,FAC0007
COU3459,Recognize,Business,207,FAC0013
COU3460,Unit,Arts,38,FAC0014
COU3461,Play,Mathematics,195,FAC0016
COU3462,Wish,Computer Science,174,FAC0020
COU3463,Debate,Physics,78,FAC0015
COU3464,Child,Business,185,FAC0019
COU3465,Personal,Engineering,155,FAC0006
COU3466,Want,Physics,188,FAC0004
INVALID_85,Director,Computer Science,10,FAC0014
COU3468,Space,Mathematics,177,FAC0017
COU3469,Social,Business,134,FAC0013
COU3470,Coach,Physics,153,FAC0007
COU3471,Possible,arts,23,FAC0012
COU3472,Represent,Mathematics,147,FAC0012
COU3473,Current,Arts,278,FAC0007
COU3474,Follow,Mathematics,61,FAC0009
COU3475,Voice,Computer science,202,FAC0002
COU3476,She,Computer Science,238,FAC0003
COU3477,Though,Computer Science,263,FAC0016
COU3478,Help,Arts,32,FAC0019
COU3479,Race,Arts,274,FAC0019
COU3480,Area,PHYSICS,226,FAC0017
COU3481,Seat,Business,98,FAC0002
COU3482,Well,Mathematics,4,FAC0015
COU3483,Wonder,Business,113,FAC0017
COU2280,Material,Physics,202,FAC0002
COU3485,Task,Physics,67,FAC0016
COU3486,Go,Mathematics,-1,FAC0019
COU3487,Member,Business,231,FAC0017
COU3488,Put,Mathematics,260,FAC0018
COU3489,Card,mathematics,191,FAC0017
COU3490,Republican,Business,278,FAC0019
COU3491,Race,Engineering,183,FAC0016
COU3492,Service,Computer Science,189,FAC0017
COU3493,Close,Physics,211,FAC0014
COU3494,While,Business,204,FAC0016
COU1308,Though,Business,7,FAC0001
COU3496,Realize,Business,151,FAC0013
COU3497,Herself,Arts,80,FAC0018
COU3498,Mrs,Arts,54,FAC9999
COU3499,Career,Mathematics,33,FAC0020
COU3500,Actually,Arts,178,FAC0017
COU3501,Between,Computer Science,45,FAC0008
COU3502,Suffer,Computer Science,13,FAC0006
COU3503,Significant,Engineering,299,FAC0005
COU3504,Again,Mathematics,249,FAC0003
COU3505,These,Physics,197,FAC0013
COU3506,Exactly,Mathematics,156,FAC0006
COU3507,Bill,Mathematics,153,FAC0007
COU3508,Another,Mathematics,265,FAC0015
COU3509,Join,Business,251,FAC0008
COU2384,Left,Computer Science,119,FAC0011
COU3511,Performance,Engineering,173,FAC0015
COU3512,Father,Physics,9,FAC0010
COU3513,Choice,Physics,101,FAC0013
COU3514,Why,Computer Science,136,FAC0012
COU3515,Black,ARTS,174,FAC0017
COU3516,Important,Arts,278,FAC0015
COU3517,Pay,Physics,221,FAC0005
COU3518,Camera,Engineering,175,FAC0006
COU3519,Former,Computer Science,139,FAC0004
COU3520,Finish,Physics,236,FAC9999
COU3521,Ahead,Mathematics,168,FAC0008
COU3522,Seem,Computer Science,218,FAC0013
COU3523,Better,Mathematics,178,FAC0002
COU3524,Quickly,Engineering,271,FAC0009
COU3525,Major,Business,117,FAC0014
COU3526,Some,Business,150,FAC0001
COU3527,Account,Computer Science,192,FAC0014
COU3528,List,Mathematics,258,FAC0006
COU3529,Perhaps,ENGINEERING,213,FAC0007
COU3530,Suggest,Physics,290,FAC0004
COU3531,Thing,Engineering,146,FAC0016
COU3532,Change,Arts,157,FAC0014
COU3533,Beyond,Physics,41,FAC0001
COU3534,Big,Mathematics,145,FAC0003
COU3535,Action,Engineering,18,FAC0017
COU3536,Crime,Physics,116,FAC0016
COU3537,Enjoy,Arts,123,FAC0014
COU3538,Dark,Arts,128,FAC0020
COU3539,War,Computer Science,122,FAC0006
COU3540,Democrat,Mathematics,189,FAC9999
COU3541,Family,Engineering,278,FAC0004
COU3542,Outside,Arts,201,FAC0018
COU3543,Just,Physics,34,FAC0003
COU3544,Leader,Computer Science,146,FAC0005
COU3545,Want,Business,201,FAC0017
COU3546,Gas,Business,278,FAC0009
COU3547,Teach,Physics,168,FAC0011
COU3548,Little,Arts,24,FAC0002
COU3549,State,Engineering,258,FAC0020
COU3550,Mr,Business,253,FAC0002
COU3551,Long,Engineering,21,FAC0013
COU3552,Full,Arts,115,FAC0014
COU3553,Maintain,Physics,103,FAC0006
COU3554,Manager,Physics,206,FAC0014
COU3555,Turn,Engineering,121,FAC0015
COU3556,Least,Business,246,FAC0013
COU3557,Recently,Mathematics,290,FAC0008
COU3558,After,Computer Science,169,FAC0018
COU3559,Trip,Engineering,257,FAC0012
COU3560,Table,Physics,254,FAC0007
COU1465,Save,Business,18,FAC0001
COU3562,Significant,Mathematics,108,FAC0012
COU3563,Can,Business,69,FAC0011
INVALID_7,Shoulder,Engineering,83,FAC0017
COU3565,Day,Business,148,FAC0003
COU3566,Color,Engineering,58,FAC0009
COU3567,Poor,Mathematics,148,FAC0003
COU3568,Able,Mathematics,97,FAC0016
COU3569,Sing,Engineering,11,FAC0018
COU3570,Worker,physics,157,FAC0016
COU3571,Food,Arts,297,FAC0004
COU3572,Campaign,Computer Science,114,FAC0016
COU3573,Bad,Physics,75,FAC0007
COU3574,Century,physics,298,FAC0003
COU3575,Research,Mathematics,268,FAC0018
COU1356,Cold,Physics,141,FAC0002
COU0994,Consumer,Arts,83,FAC0004
COU3578,Respond,Computer Science,81,FAC0019
COU3579,Trade,Arts,25,FAC0003
COU3580,Ground,Mathematics,203,FAC0014
COU3581,Phone,Physics,143,FAC0008
COU3582,Success,Computer Science,186,FAC0014
COU3583,Coach,Business,80,FAC9999
COU3584,Late,Arts,176,FAC0008
COU3585,Phone,engineering,170,FAC0004
COU3586,Imagine,Business,195,FAC0015
COU3587,Child,Business,185,FAC0015
COU3588,Religious,Computer Science,42,FAC0019
COU3589,Perform,Business,295,FAC0003
COU3590,Answer,Business,114,FAC0020
COU3591,Weight,Engineering,87,FAC0011
COU3592,Today,Computer Science,209,FAC0020
COU2941,Lawyer,Physics,64,FAC0009
COU3594,Wear,Physics,80,FAC0002
COU2486,Bit,Arts,229,FAC0019
COU3596,City,Mathematics,111,FAC0007
COU3597,Middle,Mathematics,159,FAC0013
COU1171,Quickly,computer science,86,FAC0018
COU3599,Edge,Business,120,FAC0004
INVALID_40,Trip,Engineering,87,FAC0019
COU3601,Plan,Physics,208,FAC0013
COU3102,Politics,Arts,175,FAC0017
COU3603,A,Business,210,FAC0002
COU3604,Answer,Business,261,FAC0001
COU3605,Ball,Business,103,FAC0009
COU3606,Cover,Mathematics,80,FAC0015
COU3607,Onto,Computer Science,294,FAC0004
COU3608,Most,physics,232,FAC0006
COU0248,Still,Mathematics,300,FAC0003
COU3610,Indicate,Arts,184,FAC0014
COU3611,When,Physics,101,FAC0008
COU3612,Among,Mathematics,222,FAC0016
COU3613,Available,Computer Science,284,FAC0006
COU3614,Example,Physics,168,FAC0003
COU3615,Child,Arts,218,FAC0004
COU3616,Rest,Engineering,53,FAC0013
COU3617,Career,Computer Science,226,FAC0018
COU3618,See,Arts,39,FAC0006
COU3619,Get,Business,0,FAC0004
COU3620,Go,PHYSICS,87,FAC0002
COU3621,Animal,Arts,75,FAC0004
COU3622,Employee,Engineering,242,FAC0019
COU3623,Fill,Engineering,68,FAC0017
COU3624,Defense,Business,65,FAC0004
COU3625,Today,Engineering,83,FAC0011
COU3626,Trial,engineering,26,FAC0011
COU3627,Now,Arts,54,FAC0020
COU3628,Along,Mathematics,34,FAC0003
COU3629,Police,Mathematics,209,FAC0019
COU3630,Organization,Arts,266,FAC0001
COU3631,Size,Mathematics,131,FAC0019
COU1000,Reveal,Computer Science,166,FAC0001
COU3633,Establish,Physics,165,FAC0016
COU3634,Itself,Engineering,112,FAC0006
COU3635,Radio,Physics,187,FAC0012
COU3636,Throw,Business,181,FAC0003
COU3637,Yard,Physics,152,FAC0013
COU1030,Learn,Computer Science,131,FAC0012
COU3639,Great,Engineering,281,FAC0004
COU3640,Fear,Physics,29,FAC0003
COU3641,Enter,Engineering,207,FAC0020
COU3642,Sure,Business,9999,FAC0004
COU3643,Time,Engineering,245,FAC0020
COU3644,Professional,Engineering,135,FAC0009
COU3645,Open,Business,239,FAC0013
COU3646,Life,Mathematics,299,FAC0005
COU3647,Skin,ARTS,190,FAC0001
COU3648,Condition,Mathematics,209,FAC0016
COU3649,Including,Arts,217,FAC0009
COU3650,Speak,Business,194,FAC0017
COU0905,Sing,Arts,214,FAC0013
COU3652,Hear,Engineering,5,FAC0016
COU3653,Enjoy,Engineering,9999,FAC0019
COU3654,Majority,Business,272,FAC0009
COU3655,All,Engineering,76,FAC0009
COU3656,Center,Business,251,FAC0008
COU3657,Section,Arts,97,FAC0006
COU3658,Attack,Arts,196,FAC0001
COU1291,Must,Engineering,83,FAC0012
COU3660,Top,Business,83,FAC0018
COU3661,Building,Business,262,FAC0017
COU3662,Development,business,72,FAC0014
COU3663,Moment,Arts,70,FAC0014
COU3664,Tell,Computer Science,229,FAC0016
COU3665,Answer,Computer Science,237,FAC0007
COU3666,Stuff,Business,55,FAC0005
COU3667,Positive,Engineering,99,FAC0009
COU3668,Nearly,Engineering,139,FAC0006
COU3669,Price,Engineering,8,FAC0016
COU3670,Brother,Business,70,FAC0010
COU3671,Mention,Computer Science,148,FAC0012
COU3672,Reach,Business,177,FAC0004
COU3673,Knowledge,Arts,57,FAC0018
COU3674,Tell,Physics,131,FAC0006
COU3675,Water,Arts,297,FAC0007
COU3676,Their,Computer Science,11,FAC0011
COU3677,Off,Arts,-1,FAC0010
COU3678,Fact,Computer Science,33,FAC0004
COU3679,Certain,Mathematics,156,FAC0010
COU3680,Everybody,Computer Science,149,FAC0014
COU3681,Use,Arts,241,FAC0006
COU3682,Various,Arts,125,FAC9999
COU3683,Five,Business,195,FAC0005
COU3684,General,mathematics,119,FAC0007
COU3685,Give,Arts,25,FAC0020
COU3686,Detail,Mathematics,18,FAC0018
COU3687,Tax,Physics,18,FAC0012
COU3688,Never,Business,191,FAC0018
COU3689,Beat,Arts,186,FAC0005
COU3690,Put,Engineering,120,FAC0012
COU3691,Heavy,Arts,235,FAC0014
COU3692,Forward,Arts,290,FAC0018
COU3693,Arm,Mathematics,48,FAC0006
COU3694,Apply,Computer Science,226,FAC0020
COU3695,Garden,Mathematics,274,FAC0009
COU3696,Manager,Computer Science,65,FAC0012
COU3697,Identify,Mathematics,223,FAC0013
COU3698,Site,Arts,45,FAC0007
COU3699,Next,Computer Science,184,FAC0005
COU3700,Order,Business,53,FAC0016
COU3701,Would,Computer Science,0,FAC0020
COU3702,Every,Arts,126,FAC0001
COU3703,Ahead,Computer Science,153,FAC0001
COU3704,Leg,Business,268,FAC0007
COU3705,Condition,Physics,53,FAC0010
COU3706,Number,Business,174,FAC0003
COU3707,Main,Arts,83,FAC0002
COU3708,Training,Arts,7,FAC0002
COU3709,Right,Physics,243,FAC0006
COU3710,Offer,Mathematics,288,FAC0013
COU3711,Experience,Engineering,259,FAC0017
COU3712,That,Computer Science,9999,FAC0008
COU3713,Board,Physics,240,FAC0007
COU3714,With,physics,272,FAC0007
COU3715,Dark,Arts,156,FAC0009
COU3716,Behavior,Computer Science,9999,FAC0020
COU3717,Quality,Engineering,173,FAC0012
COU3718,World,Engineering,92,FAC0015
INVALID_7,Girl,Arts,44,FAC0018
COU3720,Reflect,ENGINEERING,6,FAC0015
COU3721,Give,Business,196,FAC0002
COU3722,She,Arts,85,FAC0003
COU3723,Around,Arts,249,FAC0010
COU3724,Study,Mathematics,259,FAC0003
COU3725,Space,Business,109,FAC0002
COU3726,Likely,Arts,212,FAC0003
COU3727,Size,Mathematics,243,FAC0013
COU3728,About,Mathematics,160,FAC0014
COU3729,Some,Arts,196,FAC0011
COU3730,Avoid,Computer Science,268,FAC0004
COU3731,You,Mathematics,85,FAC0005
COU3732,Television,Engineering,57,FAC0020
COU3733,As,Mathematics,87,FAC0007
COU3734,Save,Business,196,FAC0008
COU3735,Down,Computer Science,118,FAC0019
COU3736,Will,Computer Science,188,FAC9999
COU3737,Data,Mathematics,55,FAC9999
INVALID_52,High,Engineering,109,FAC0006
COU3739,Including,Computer Science,55,FAC0005
COU3740,Better,Mathematics,138,FAC0012
COU3741,Describe,Mathematics,193,FAC0003
COU3742,Another,business,220,FAC0007
INVALID_82,Probably,ARTS,15,FAC0015
COU3744,Shake,Engineering,146,FAC0007
COU3745,Throw,Engineering,108,FAC0008
INVALID_69,Purpose,Business,17,FAC0013
COU3747,Case,Computer Science,209,FAC0006
