ExamID|StudentID|CourseID|ExamDate|Score|Grade|Status
EXA2750|STU0006|COU0008|01/02/2023|26024.59|D|Southern
EXA2751|STU0020|COU0010|15/02/2023|41546.74|D|Language
EXA2752|STU0007|COU0002|2023-01-13|2833.63|D|Year
EXA2753|STU0020|COU0005|12/10/2023|35421.11|F|Actually
EXA2754|STU0014|COU0020|2022-02-14|18389.68|A|Coach
EXA2755|STU0011|COU0011|20/02/2022|0|A|Key
EXA2756|STU0004|COU0003|25-01-2024|30706.81|A|Life
EXA2757|STU0008|COU0004|2022-09-09|6780.37|D|Try
EXA2758|STU0003|COU0017|27/04/2023|43264.06|A|Choice
EXA2759|STU0008|COU0012|2023-01-24|9322.79|A|Sell
EXA2760|STU0006|COU0019|2023-10-13||A|Around
EXA2761|STU0014|COU0012|21-08-2022|19020.64|D|Off
EXA2762|STU0019|COU0014|06-09-2022|34509.82|A|Charge
EXA2763|STU0003|COU0008|2022-02-11|22673.28|C|Total
EXA2764|STU0016|COU0002|30-08-2024|47123.27|C|Man
EXA2765|STU0019|COU0006|27/11/2024|40342.35|B|Whom
EXA2766|STU0003|COU0011|13/02/2022|40095.37|c|Watch
EXA1121|STU0011|COU0006|2023-01-21||B|Carry
EXA2768|STU0015|COU0018|2022-04-09|45700.08|A|Meeting
EXA2769|STU0008|COU0002|10/10/2022|30507.44|A|Good
EXA2770|STU0008|COU0002|05/11/2022||D|Development
EXA2771|STU0019|COU0006|2022-10-12|15312.16|C|Factor
EXA2772|STU0020|COU0003|20-06-2022|33953.63|A|Great
EXA2773|STU0005|COU0016|27/02/2024|44204.33|F|West
EXA2774|STU0018|COU0018|10/02/2022|35077.28|C|Scientist
EXA2775|STU0003|COU0010|28/04/2023|29893.7|B|Budget
EXA2776|STU0002|COU0001|12/31/2022|23534.6|D|Move
EXA2777|STU0003|COU0010|2023-11-30|23445.85|B|Red
EXA2778|STU0020|COU0003|2022-12-10|-3436.03|B|Final
EXA2779|STU0020|COU0010|10/05/2022|6462.15|B|Gas
EXA2780|STU0007|COU0010|2023-10-06|24738.36|D|During
EXA2781|STU0010|COU9999|2022-02-21|14164.77|D|Would
EXA2782|STU0001|COU0007|10-04-2023|44974.86|C|Ability
EXA2783|STU0010|COU0007|2023-05-07|40200.08|D|Off
EXA2784|STU0011|COU0008|05/03/2022|42696.79|d|Political
EXA2785|STU0008|COU0019|10/10/2024|4455.65|B|Small
EXA2786|STU9999|COU0016|03/29/2024|35019.49|A|Strong
EXA2787|STU0009|COU0020|09/03/2023|14122.74|A|Approach
EXA2788|STU0002|COU0018|20/02/2024|19278.22|A|Seat
EXA2789|STU0018|COU0009|14-06-2023|44151.11|A|Describe
EXA2790|STU0013|COU0016|11/03/2024|38955.19|D|Pretty
EXA2791|STU0018|COU0018|09/19/2023|49448.9|B|Fact
EXA2792|STU0014|COU0015|12/24/2022|30179.3|F|Tax
EXA2793|STU0005|COU0017|04/20/2024|11983.09|A|Cultural
EXA2794|STU0003|COU0008|26-11-2022|35332.45|C|She
EXA2795|STU0007|COU0009|10-08-2024|0|F|Song
EXA2796|STU0010|COU0014|12-09-2023|48361.23|F|Trial
EXA2797|STU0003|COU0008|23-11-2022|23902.95|B|You
EXA2798|STU0001|COU0007|2023-11-06|31595.46|F|Word
EXA2799|STU0002|COU0003|09-05-2022|32829.94|B|Serious
EXA2800|STU0011|COU0012|25/06/2022|16900.22|F|Individual
EXA2801|STU0005|COU0013|18/03/2024|1075.12|B|Open
EXA2802|STU0014|COU0006|10/03/2023|13429.11|D|You
EXA2803|STU0006|COU0014|09/06/2024|30837.03|C|Painting
EXA2804|STU0008|COU0001|13-05-2023|3318.32|F|Bit
EXA2805|STU0001|COU0018|15/03/2024|19940.52|C|Air
EXA2806|STU0014|COU0006|06/18/2024|23867.49|D|Common
EXA2807|STU0001|COU0009|2024-03-18|41371.6|B|Manage
EXA2808|STU0016|COU0016|18/07/2024|13855.71|B|Current
EXA2809|STU0009|COU0001|2023-03-22||B|Account
EXA2810|STU0006|COU0008|09/20/2022|44344.8|B|Impact
EXA2811|STU0009|COU0009|03-11-2024|15765.54|A|Company
EXA2812|STU0020|COU0019|2022-01-12|5217.21|C|Fast
EXA2813|STU9999|COU0008|28-09-2024|42174.26|D|Special
EXA2814|STU0020|COU0011|21/02/2024|Ten Thousand|A|Board
EXA2815|STU0014|COU0009|24/01/2024|31944.38|B|Specific
EXA2816|STU0016|COU0017|2023-02-20|46537.28|A|Key
EXA2817|STU0013|COU0017|2023-05-21|34634.85|C|Public
EXA2818|STU0015|COU0019|03/12/2023|49122.01|A|By
EXA2819|STU0020|COU0001|18-08-2022|31558.84|B|Behavior
EXA0844|STU0001|COU0017|09/24/2024|2206.95|C|Land
EXA2821|STU0008|COU0003|25/11/2023|13494.04|A|Take
INVALID_1|STU0012|COU0014|2023-02-13|6926.2|D|Break
EXA2823|STU0019|COU0002|05/05/2024|11825.58|F|Half
EXA2824|STU0010|COU0016|09/04/2022|32278.89|F|Trouble
EXA2825|STU0003|COU0001|26-11-2024|17842.19|C|Plan
INVALID_1|STU0018|COU0006|04/11/2022|Twenty Five Thousand|A|School
EXA2827|STU0015|COU0009|17/07/2022|28899.9|C|Behind
EXA2828|STU0018|COU0008|29-12-2023|42696.44|F|Event
EXA2829|STU0002|COU0010|12-09-2023|16225.71|C|Its
EXA2830|STU0006|COU0014|08/30/2022|4776.17|F|Poor
EXA2831|STU0010|COU0018|2023-04-26|12502.3|D|House
EXA2832|STU0009|COU0011|17/06/2023|42694.16|F|Garden
EXA2833|STU0015|COU0010|26/09/2022|35269.96|A|Success
EXA2834|STU0020|COU0001|18/03/2024|46690.99|f|Tv
EXA1391|STU0002|COU0014|02/22/2023|9980.0|B|Event
EXA2836|STU0006|COU0016|12/08/2022||F|Marriage
EXA0985|STU0009|COU0007|01-02-2024|19789.17|F|Build
EXA2838|STU0009|COU0020|16-08-2022|30177.3|A|Consumer
EXA2839|STU0016|COU0007|05/11/2024|21448.67|D|Cut
EXA2840|STU0017|COU0002|03/26/2024|37210.99|C|Others
EXA2841|STU0014|COU0010|14-06-2024|24116.81|D|Class
EXA2842|STU0010|COU9999|22-01-2022|10877.38|B|Most
EXA2843|STU0005|COU9999|13-07-2022|35724.73|C|Point
EXA2844|STU0019|COU0006|04/03/2024|33439.44|B|Investment
EXA2845|STU0011|COU0009|18/05/2022|17445.17|B|Series
EXA2846|STU0011|COU0007|23-05-2023|44382.55|F|Item
EXA2847|STU0005|COU0006|11/02/2024|18391.24|C|But
EXA2848|STU0015|COU0016|22-02-2023|2812.17|C|Special
EXA2849|STU0018|COU0003|08/28/2024|44692.69|D|Letter
EXA2850|STU0001|COU0015|27/03/2024|43023.63|A|Feel
EXA2851|STU0017|COU0016|01-03-2022||F|Information
EXA2852|STU0007|COU0010|06/01/2022|43735.96|D|Knowledge
EXA2853|STU0002|COU9999|2024-06-25|32603.42|D|Administration
EXA2854|STU0016|COU0007|14-10-2024|47293.93|A|Style
EXA2855|STU0019|COU0002|18-09-2023|27532.96|B|She
EXA2856|STU0012|COU0019|09-07-2024|49020.43|B|Hundred
EXA2857|STU0019|COU0006|2023-09-15|28598.08|C|Side
EXA2858|STU0013|COU0010|2023-10-05|33221.09|A|Production
EXA2859|STU0020|COU0004|12/02/2022|38672.47|B|Movement
EXA2860|STU0018|COU0020|2022-02-12|15234.13|C|Create
EXA2861|STU9999|COU0016|04/18/2024|Twenty Five Thousand|F|Early
EXA2862|STU0006|COU0020|30/12/2022|40431.3|F|Act
EXA2863|STU0016|COU0017|16-04-2024|7936.96|F|Decade
EXA2864|STU0017|COU0005|16-04-2024|12550.39|F|City
EXA2865|STU0003|COU0017|22/12/2022|38149.38|C|Since
EXA1431|STU0017|COU0013|2023-01-29|39708.9|D|Easy
EXA2867|STU0008|COU0011|19/11/2024|25404.97|D|View
EXA2868|STU0003|COU0005|2024-01-19|39441.88|D|Late
EXA2869|STU0011|COU0017|03/07/2024|23559.96|B|Time
EXA2870|STU0002|COU0008|03/06/2023|15668.51|B|Third
EXA2871|STU0012|COU0009|2023-07-13|25975.19|B|Land
EXA2872|STU0003|COU0006|01/11/2022|48077.28|F|Detail
EXA1217|STU0005|COU0015|2023-03-20|42285.24|C|Possible
EXA2874|STU0019|COU0017|20/07/2023|18489.17|B|Cup
EXA2875|STU0003|COU0006|30-03-2024||D|Usually
EXA2876|STU0001|COU9999|11/11/2022|41940.63|A|Within
EXA2876|STU0017|COU0015|09/10/2023|21137.38|B|Body
EXA2878|STU0014|COU0010|06/30/2024|29313.09|B|Work
EXA2879|STU0002|COU0019|2022-01-01|4399.08|A|Culture
EXA2880|STU0019|COU0017|2024-10-21|12152.78|F|Early
EXA2881|STU0011|COU0008|17/05/2023|16624.58|D|Yourself
EXA2032|STU0003|COU0020|01/16/2024|13771.01|B|Authority
EXA2883|STU0008|COU0002|2023-02-26|35570.88|C|During
EXA2884|STU0011|COU0015|28/05/2024|11014.77|B|Shoulder
EXA2885|STU0008|COU0001|2024-08-13|43420.68|A|Situation
EXA2886|STU0013|COU0015|06/16/2024|34842.29|C|It
EXA2887|STU0003|COU0016|2024-11-01|8612.78|D|Nation
EXA1142|STU0019|COU0008|24-06-2023|36500.79|A|Evening
EXA2889|STU0004|COU0011|15-09-2022|5963.04|C|Rest
EXA2890|STU0017|COU0008|08/11/2024|4160.6|A|East
EXA2891|STU0003|COU0002|04/12/2023|30425.97|F|Family
EXA2892|STU0014|COU0012|2022-03-20|39636.7|B|Finally
EXA2893|STU0020|COU0005|03/06/2022|-4609.71|D|System
EXA2894|STU0006|COU0011|08/21/2024|18202.13|A|Indeed
EXA2895|STU0016|COU9999|2024-02-16|41046.4|A|Test
EXA2896|STU0005|COU0002|17/01/2022|45406.13|B|Stand
EXA2897|STU0012|COU0004|2024-12-13|32270.87|C|North
EXA2898|STU0004|COU0020|13/06/2024|33377.72|B|Cost
EXA2899|STU0014|COU0011|25/05/2023|41420.47|D|Peace
EXA2900|STU0015|COU0012|12/28/2024|46484.97|A|Former
EXA2901|STU0019|COU0002|10/10/2024|42250.36|C|Through
EXA2902|STU0006|COU0010|17-02-2023|6499.93|D|Explain
EXA2903|STU0006|COU0009|16/10/2024|11981.89|A|Character
EXA2904|STU0007|COU0019|01-08-2022||d|Hit
EXA2905|STU0006|COU0007|04/19/2022|44739.38|B|Vote
EXA2906|STU0010|COU0011|2024-11-04|41135.47|A|Explain
EXA2907|STU0018|COU0002|18/11/2023|45909.81|D|Seem
EXA2908|STU0009|COU0004|2022-11-17|47107.33|F|Out
EXA2909|STU0005|COU9999|08-07-2022|11877.5|A|Simple
EXA2910|STU0004|COU0001|06-04-2022|11167.95|F|Check
EXA2911|STU0019|COU0009|31-08-2024|2849.24|D|Almost
EXA2912|STU0015|COU0016|19/12/2024|30576.27|D|Decide
EXA2913|STU0016|COU0010|2024-02-21|5492.16|B|Key
EXA2914|STU0011|COU0002|09/12/2024|3255.41|A|Join
EXA2915|STU0008|COU0014|08/24/2024|Twenty Five Thousand|A|Mouth
EXA2916|STU0020|COU0020|2023-09-04|15408.4|D|Near
EXA2917|STU0017|COU0020|04/22/2022|43010.07|B|Evening
EXA2918|STU0018|COU0012|05/01/2023|42855.34|D|Some
EXA2919|STU0011|COU0014|2024-07-10|20849.46|B|Treatment
EXA2920|STU0010|COU0006|11/04/2023|8535.53|F|Production
EXA2921|STU0015|COU0013|2022-02-14|8075.24|F|Right
EXA2922|STU0015|COU0014|2024-09-07|8001.11|C|Court
EXA2923|STU0005|COU0019|2022-05-07|2387.73|D|Scene
EXA2924|STU0006|COU0018|05/09/2023|3861.09|C|Tell
INVALID_79|STU0013|COU0016|06-08-2023|Ten Thousand|B|Work
EXA2926|STU0020|COU0020|2024-03-20|24316.85|B|Fact
EXA2927|STU0015|COU0006|2022-03-12|36425.69|C|Capital
EXA2928|STU0002|COU0019|05-02-2022|2333.95|D|Discussion
EXA2929|STU0005|COU0008|08/17/2022|31590.34|B|Parent
EXA2930|STU0006|COU0013|2022-06-28|0|F|Floor
EXA2931|STU0010|COU0002|2023-04-06|15139.35|D|Color
EXA2932|STU0014|COU0019|2024-08-10|14249.66|C|Let
EXA2933|STU0018|COU0011|11/03/2022|23062.22|D|Bring
EXA0792|STU0016|COU0005|05/26/2022|48714.91|A|What
EXA2935|STU0017|COU0010|26/08/2024|36983.65|A|Writer
EXA2936|STU0012|COU0008|01/15/2023|26771.89|D|Follow
EXA2937|STU0020|COU0002|12/04/2024|30582.66|D|Worry
EXA2938|STU0003|COU0002|25/09/2023|40921.26|A|Skill
EXA2939|STU0016|COU0005|2024-05-28|4064.0|B|Suddenly
EXA1834|STU0001|COU0014|28-05-2022|4287.94|B|Instead
EXA2941|STU0006|COU0005|13/07/2023|42125.71|C|Present
EXA2942|STU0006|COU0017|10-05-2023|5408.74|D|Congress
EXA2943|STU0003|COU0006|07/17/2023|44321.9|D|Federal
EXA2944|STU0007|COU0018|2022-12-08|16462.1|B|Member
EXA2945|STU0002|COU0007|23/12/2023|2139.01|F|Focus
EXA2946|STU0011|COU0011|26-10-2023|36242.98|A|Manager
EXA2947|STU0015|COU0001|2024-11-27|35956.74|A|Baby
EXA2948|STU0002|COU0001|01/25/2022|36039.15|b|Look
EXA2949|STU0001|COU0004|01/01/2023|34992.9|B|Do
EXA2950|STU0004|COU0010|2022-07-30|21076.67|F|Answer
EXA2951|STU0009|COU0020|19/03/2022|0|F|Rich
EXA2952|STU0008|COU0003|09-06-2024|42750.26|A|Figure
EXA2953|STU9999|COU0003|2024-02-21|24190.95|C|Per
EXA2954|STU0008|COU0014|03-01-2024|44506.14|C|Head
EXA2955|STU0005|COU0008|09/07/2024|33646.13|C|Theory
EXA2956|STU0016|COU0016|13/12/2024|27429.87|D|Final
EXA2957|STU0017|COU9999|2023-03-04|47101.77|D|Four
EXA2958|STU0009|COU0008|2024-02-04|26884.25|B|Part
EXA2959|STU0001|COU9999|13-04-2024|22924.48|B|Now
EXA2960|STU0004|COU0005|08/07/2024|17578.47|D|Mother
EXA2961|STU0005|COU0002|27/10/2024|43464.0|C|No
EXA2962|STU0020|COU0009|2023-11-06|1380.4|B|Present
EXA2963|STU0006|COU0004|12-02-2023|40250.41|F|Use
INVALID_71|STU9999|COU0018|07/06/2024|17751.39|D|Cost
EXA2965|STU0020|COU0006|01/10/2022|14356.1|D|Enough
EXA2966|STU0020|COU0004|12/11/2024|0|A|Something
EXA2967|STU0014|COU0019|2024-10-29|2755.4|D|Budget
EXA2968|STU0001|COU0017|12/23/2023|12366.71|D|Should
EXA2969|STU0007|COU0007|05/31/2024|11461.34|D|Next
EXA2970|STU0014|COU0011|2023-10-05|Five Hundred|C|Need
EXA2971|STU0014|COU0016|01/05/2023|5098.4|F|Type
EXA2972|STU0019|COU0015|05/06/2022|17578.12|A|Ever
EXA2973|STU0001|COU0001|21-10-2024|18222.03|C|Positive
EXA2974|STU0010|COU0002|07/13/2023|16844.93|A|Authority
EXA2975|STU0004|COU0002|07-03-2024|31892.16|C|Day
EXA2976|STU0011|COU0005|03/11/2022|24582.94|C|Generation
EXA2977|STU0019|COU0010|03/12/2023|25641.86|D|Or
EXA2978|STU0015|COU0011|08/18/2023|28270.22|C|Nothing
EXA2979|STU0007|COU0017|2023-09-10|7695.29|D|Paper
EXA2980|STU0018|COU0015|2022-10-29|42635.71|A|Set
EXA2981|STU0002|COU0011|06/16/2024|44131.65|B|Brother
EXA2982|STU0010|COU0020|20-11-2023|14805.72|F|Production
EXA2983|STU0010|COU0017|07/12/2023|9525.75|F|Detail
EXA2984|STU0005|COU0005|2022-07-10|49413.3|D|Daughter
INVALID_2|STU0017|COU0005|25/02/2023|36291.59|C|Family
EXA2986|STU0014|COU0013|09/08/2022|32327.25|C|Address
EXA2987|STU0009|COU0008|2024-08-16|38997.39|A|Hope
EXA2988|STU0002|COU0020|02-02-2024|7916.23|B|Final
EXA2989|STU0004|COU9999|07/08/2023|22377.87|B|Relate
EXA2990|STU0014|COU0002|15/03/2022|38384.65|D|Stand
EXA2991|STU0003|COU0007|08/28/2022|7674.3|F|Action
EXA2992|STU0002|COU0007|2023-04-19|30665.61|F|College
EXA2993|STU0005|COU0013|08-08-2024|24202.8|D|Husband
EXA2994|STU0015|COU0006|2022-06-13|37413.76|F|Player
EXA2995|STU0015|COU0009|19-06-2024|Five Hundred|B|Usually
EXA2996|STU0007|COU0006|21-08-2024|46470.15|C|Whom
EXA2997|STU0012|COU0003|25-01-2022|33037.73|B|Week
EXA2998|STU0001|COU0002|03-03-2022||f|Any
EXA1102|STU0016|COU0010|04-03-2023|9348.37|C|And
EXA3000|STU0004|COU0013|14-05-2024|46236.9|b|Add
EXA3001|STU0008|COU0004|08/22/2024|13384.04|F|Region
EXA3002|STU0009|COU0014|25-04-2024|16800.43|A|Shoulder
EXA3003|STU0003|COU0015|06/11/2024|22444.43|B|Step
EXA3004|STU0012|COU0017|2022-08-18|34078.63|D|Down
EXA3005|STU0002|COU0001|06/28/2023|34293.35|A|Western
EXA3006|STU0010|COU0004|07-05-2023|43997.72|B|Whole
EXA3007|STU0010|COU0017|06-07-2024|34108.64|F|Allow
EXA2752|STU0014|COU0016|2023-09-16|25859.08|D|Note
EXA3009|STU0001|COU0010|2022-08-30|40298.98|C|Expert
EXA3010|STU0011|COU0005|04/10/2023|4009.48|A|Him
EXA3011|STU0008|COU0020|06/05/2022|Twenty Five Thousand|D|Foreign
EXA3012|STU0019|COU0016|15/10/2023|35921.12|D|Letter
EXA3013|STU0004|COU0010|31/08/2022||D|Himself
EXA3014|STU0018|COU0020|10/11/2023|19516.2|B|East
EXA3015|STU0017|COU9999|13-09-2022|17794.81|D|Only
EXA3016|STU0005|COU0019|04/16/2023|12670.66|A|Lose
EXA3017|STU0007|COU0006|09/02/2024|39900.85|B|Police
EXA3018|STU0008|COU0019|16-06-2023|8680.26|C|Provide
EXA3019|STU0006|COU0002|10/29/2023|49366.79|C|Check
EXA3020|STU0009|COU0014|03/30/2022|34938.66|A|Cut
EXA3021|STU0011|COU0020|10/12/2023|32621.73|F|Little
EXA3022|STU0008|COU0011|2024-02-29|30280.16|C|Operation
EXA3023|STU0012|COU0002|07/01/2024|35974.3|B|Day
EXA3024|STU0015|COU0003|27-04-2023|18840.29|C|Produce
EXA3025|STU0018|COU0013|19/01/2022|10359.29|D|Action
EXA3026|STU0018|COU0016|12/11/2023|22855.33|A|Would
EXA3027|STU0013|COU9999|08/01/2022|45094.27|F|Campaign
EXA3028|STU0005|COU0015|04/19/2022|14120.45|F|His
EXA3029|STU0020|COU0013|2024-07-08|37562.22|D|Help
EXA3030|STU0013|COU0001|11/06/2024|27721.79|F|Window
EXA3031|STU0001|COU0007|29/05/2024|29582.39|F|Police
EXA3032|STU0007|COU0019|03/07/2024|35450.18|A|Movie
EXA3033|STU0001|COU0007|09/23/2023||A|Still
EXA3034|STU0018|COU0014|06/21/2022||a|Without
EXA3035|STU0015|COU0011|2022-05-27|4323.63|A|Security
EXA3036|STU0002|COU0012|23/04/2024|1693.78|A|Call
EXA3037|STU0014|COU0008|2023-06-22|40195.26|F|Cold
EXA1163|STU0016|COU0013|11/09/2023|6098.99|D|Sort
EXA3039|STU9999|COU0003|2023-05-31|17639.97|B|Blood
EXA3040|STU0005|COU0007|19/11/2024|43959.21|C|Again
EXA3041|STU0017|COU0001|2024-07-09|22126.66|A|Project
EXA3042|STU0011|COU0015|08/06/2024||B|Interest
EXA3043|STU0001|COU0016|23-03-2022|38687.1|A|Class
EXA3044|STU0010|COU0011|10/27/2023|20713.36|B|Movie
EXA3045|STU0004|COU0011|05/14/2023|18269.2|D|Field
INVALID_78|STU0001|COU0012|30-05-2022|25953.07|D|Wrong
EXA3047|STU0019|COU0015|27/02/2022|38020.08|A|Continue
EXA3048|STU0017|COU0002|2024-09-27|26030.63|B|Free
EXA3049|STU0015|COU0008|23/04/2023|36960.16|F|Sport
EXA3050|STU0019|COU0017|26-10-2022|28854.78|c|Work
EXA2461|STU0009|COU0020|2022-09-13|10788.77|f|Evidence
EXA0300|STU0010|COU0016|2024-02-09|14724.74|F|Consumer
EXA3053|STU0002|COU0017|16/04/2023|41953.37|D|Little
EXA3054|STU0016|COU0010|12/03/2023|16975.72|D|Present
EXA3055|STU0001|COU0017|09/08/2024|19971.04|A|Situation
EXA3056|STU0015|COU0009|2022-01-13|28503.1|B|Rest
EXA3057|STU0015|COU0019|20-05-2024|26093.82|A|Describe
EXA3058|STU0019|COU0015|14/07/2022|0|D|Pattern
EXA3059|STU0008|COU0010|06/24/2023|44217.33|D|Choose
EXA3060|STU0014|COU0008|09/02/2022|2907.27|A|Do
EXA3061|STU0012|COU0009|17-08-2022|41915.25|C|Couple
EXA3062|STU0003|COU0018|26-07-2023|39145.13|F|Evening
EXA3063|STU0002|COU9999|03/09/2022|Twenty Five Thousand|A|Kid
EXA3064|STU0007|COU0003|01/02/2024|31594.07|C|Only
EXA3065|STU0013|COU0016|2022-04-18|5929.4|F|Other
EXA1785|STU0010|COU9999|22-02-2024|18879.98|C|Process
EXA3067|STU0002|COU0017|05/11/2023|26807.14|C|Interest
EXA3068|STU0016|COU0017|03/09/2024|44925.92|B|Agency
EXA3069|STU0009|COU0020|31-12-2023|32212.82|C|Wide
EXA3070|STU0018|COU0015|27-06-2022|3084.52|B|Outside
EXA0192|STU0013|COU0017|2023-11-21|32946.04|C|Space
EXA3072|STU0009|COU0016|2023-04-24|-4063.59|B|Many
EXA3073|STU0004|COU0006|2024-01-16|47849.68|C|Similar
EXA1629|STU0002|COU0003|04/10/2023|11260.52|A|Camera
EXA3075|STU0016|COU0012|05/03/2024|42826.97|A|President
EXA3076|STU0002|COU0015|24/04/2022||C|Site
EXA3077|STU0007|COU0018|2024-11-08|43689.32|A|Image
EXA3078|STU0009|COU0010|06-10-2023|4475.61|B|Most
EXA3079|STU0017|COU0017|04/22/2023|20842.16|F|Single
EXA3080|STU0007|COU0018|10/18/2022|49009.65|B|Color
EXA3081|STU0005|COU0003|30-11-2023|0|F|Car
EXA3082|STU0013|COU0019|22/11/2022|32557.25|B|Sometimes
EXA3083|STU0006|COU0008|2024-09-17|16506.54|D|My
EXA3084|STU0018|COU0004|19-09-2024|6181.33|C|Off
EXA3085|STU0013|COU0015|26/03/2022|35250.44|B|Least
EXA3086|STU0004|COU9999|2024-06-25|Twenty Five Thousand|D|Attention
EXA3087|STU0020|COU0004|12/27/2024|10144.84|C|Nearly
EXA3088|STU0019|COU0018|2024-12-23|44397.0|C|Space
EXA3089|STU0017|COU0017|03/03/2022|31641.65|D|Development
EXA3090|STU9999|COU0015|12/08/2023|10976.57|A|Reveal
EXA1108|STU0013|COU0012|24/11/2023|12998.15|C|Sport
EXA3092|STU0004|COU0014|2024-03-14|36747.48|C|Health
EXA3093|STU0019|COU0016|06/10/2023|45176.27|f|Agency
EXA3094|STU0017|COU0017|05/10/2024|49115.34|C|Trip
EXA3095|STU0016|COU0004|18-01-2024|39497.7|A|Likely
EXA3096|STU0015|COU0019|31-10-2024|42409.15|C|Service
EXA3097|STU0003|COU0006|2023-02-08|38358.53|B|Tonight
EXA3098|STU0010|COU0016|2022-02-09|49861.96|A|Control
EXA3099|STU9999|COU0004|08-12-2023|22753.0|D|Eight
EXA3100|STU0013|COU0003|2024-08-08|9997.9|C|Seem
EXA3101|STU0020|COU0020|03-01-2023|29036.46|A|Mind
EXA3102|STU0019|COU0016|17/07/2024|36682.87|C|Rate
EXA3103|STU0003|COU0003|04-07-2023|37749.76|D|Go
EXA3104|STU0014|COU0020|2022-11-25|2818.33|B|Including
EXA3105|STU0015|COU0003|08/29/2024|30340.09|F|Future
EXA0785|STU0019|COU0002|10/08/2024|38157.46|D|Third
EXA3107|STU0012|COU9999|08/01/2023||D|Nearly
EXA3108|STU0006|COU0003|28/12/2024|45931.35|F|Training
EXA3109|STU0005|COU0005|01/11/2024|19183.01|a|War
EXA3110|STU0018|COU0009|02/10/2024|10852.4|A|Continue
EXA3111|STU0009|COU0016|15-04-2024|13675.52|F|Thought
EXA3112|STU0006|COU0013|09/03/2023|15476.96|C|Back
EXA3113|STU0016|COU0018|21-03-2024|10118.83|F|Response
EXA3114|STU0016|COU0014|02/23/2022|34597.52|F|Piece
EXA3115|STU0008|COU0015|09/02/2022|6988.95|B|Property
EXA3116|STU0019|COU0007|24-02-2022|47071.99|F|Threat
EXA3117|STU9999|COU0003|01-10-2023|18531.56|A|Throw
EXA3118|STU0019|COU0018|2023-12-02|5421.22|A|Hit
EXA3119|STU9999|COU0002|30/11/2024||D|Over
EXA3120|STU0014|COU0012|11/04/2022|31368.66|D|Spring
EXA0835|STU0013|COU0003|2022-05-01|10877.55|B|Use
EXA3122|STU0017|COU0003|23/11/2022|29528.68|C|List
EXA3123|STU0017|COU0009|05/08/2023|18869.85|C|Big
EXA3124|STU0018|COU0011|07-11-2023|16034.29|A|Pm
EXA3125|STU0011|COU0013|2024-05-31|43606.14|B|Toward
EXA3126|STU0009|COU0019|01/22/2022|5856.83|C|Yes
EXA3127|STU0015|COU0019|2022-03-31|10029.94|B|Our
EXA3128|STU0002|COU0003|02/29/2024|46739.81|B|Figure
EXA3129|STU0013|COU0006|21-07-2023|4743.09|F|Strategy
EXA3130|STU0019|COU0015|08/29/2024|0|F|Between
EXA3131|STU0019|COU0011|2022-05-18|25675.68|A|Mr
EXA3132|STU0008|COU0015|2022-05-20|17237.15|C|Weight
EXA3133|STU0014|COU0001|04/03/2022|22413.4|A|Course
EXA3134|STU0004|COU0013|2022-04-27|32329.19|A|Six
EXA3135|STU0003|COU0003|26/05/2022|32708.9|C|Race
EXA3136|STU0002|COU0001|2022-12-18|3396.17|C|Continue
EXA3137|STU0001|COU0012|10/07/2024|26928.8|B|Analysis
EXA3138|STU0017|COU0013|2023-03-22|37687.64|A|Way
EXA3139|STU0014|COU0005|2022-01-03|12182.0|A|Prevent
EXA3140|STU0006|COU0011|06/14/2024|45422.82|A|Both
EXA3141|STU0006|COU0019|07/06/2023|32600.81|B|Sell
EXA3142|STU0013|COU0017|2022-02-27|30791.7|F|There
EXA3143|STU0002|COU0011|16/07/2024|47263.19|D|Court
EXA3144|STU0013|COU9999|21-02-2023|49762.13|B|Body
EXA3145|STU0018|COU0002|12-08-2022|11687.54|F|Outside
EXA3146|STU0014|COU0016|13/09/2024|36322.94|D|Traditional
EXA3147|STU0014|COU0020|21/12/2024|24118.08|A|Pay
EXA3148|STU0007|COU0007|29-05-2022||B|Institution
EXA3149|STU0001|COU0012|02/24/2023|3662.51|C|Indeed
EXA3150|STU0006|COU0012|2024-02-21|35231.33|A|Three
EXA3151|STU0006|COU0018|05/08/2022|8514.26|A|Nearly
EXA3152|STU0011|COU0018|04-02-2023|28167.83|F|Section
EXA3153|STU0019|COU0009|17-02-2022|23322.23|D|Stuff
EXA3154|STU0004|COU0014|05/01/2022||C|Since
EXA3155|STU0020|COU0001|15/10/2024|4339.06|A|Car
EXA3156|STU0010|COU0016|06/12/2024|40561.27|F|Degree
EXA3157|STU0004|COU0006|2022-11-24|38080.33|C|Find
EXA1031|STU0002|COU0016|06-06-2023|32589.85|D|Market
EXA3159|STU0013|COU0009|24-08-2024|-4898.66|B|Direction
EXA3160|STU0002|COU0004|02-08-2024|41737.12|B|Word
EXA3161|STU0011|COU0014|06/09/2024|7349.36|C|Decide
EXA3162|STU0007|COU0012|07/31/2023|0|B|Person
EXA3163|STU0003|COU0017|2024-06-07|0|C|Society
EXA3164|STU0016|COU0018|24-09-2022|4456.57|D|Sign
EXA3165|STU0020|COU0006|2023-11-26|26449.89|A|Worker
EXA3166|STU0017|COU0006|2022-02-12|14810.52|F|Only
EXA3167|STU0005|COU0003|2023-02-01|3351.9|A|Point
