OrderID|CustomerID|ProductID|OrderDate|Quantity|TotalAmount|Status
ORD2739|CUS0007|PRO0001|17-01-2022|171|4814.92|Delivered
ORD2740|CUS0019|PRO0014|06/22/2023|233|20209.26|Pending
ORD2741|CUS0007|PRO0008|19-03-2024|134||Cancelled
ORD2742|CUS0001|PRO0006|08/19/2022|295|31548.74|Cancelled
ORD2743|CUS0011|PRO0005|2022-08-10|99|37920.17|Cancelled
ORD2744|CUS0008|PRO0013|11-09-2023|42|31749.69|Pending
INVALID_18|CUS0006|PRO0005|11/03/2022|56|29247.28|Delivered
INVALID_23|CUS0009|PRO0003|12/07/2023|18|5923.05|Delivered
ORD2747|CUS9999|PRO0020|09/12/2024|35|34289.48|Returned
ORD2748|CUS0018|PRO0007|2022-04-24|175|11300.96|Cancelled
ORD2749|CUS9999|PRO0013|12/11/2022|203|47037.84|Pending
ORD2750|CUS0013|PRO0007|08/25/2022|34|18975.32|Returned
ORD2751|CUS0011|PRO0014|25-07-2022|30|25488.23|Delivered
ORD2752|CUS0018|PRO0009|14-02-2023|44||Delivered
ORD0218|CUS0012|PRO0017|19/03/2024|179|25440.88|Returned
ORD2754|CUS0005|PRO0013|26-01-2022|233|40884.89|Returned
ORD2755|CUS0003|PRO0019|2023-07-13|299|31166.04|Returned
ORD2756|CUS0015|PRO0007|24-07-2022|212|5723.35|Cancelled
ORD2757|CUS0014|PRO0016|05/28/2024|199|41755.28|Delivered
ORD2758|CUS0005|PRO0020|25-08-2024|180|34358.12|Pending
ORD2759|CUS0003|PRO0008|09-11-2024|298|Five Hundred|Pending
ORD2760|CUS0006|PRO0020|08/08/2022|140|38686.28|Returned
ORD2761|CUS0019|PRO0013|2024-06-23|118|21978.48|Cancelled
INVALID_48|CUS0007|PRO0003|2024-06-28|198|32070.69|Pending
ORD2763|CUS0006|PRO0004|09/03/2024|0|8456.7|Pending
ORD2764|CUS0005|PRO0011|2023-03-04|224|5531.37|Pending
ORD2765|CUS0016|PRO0014|01-02-2024|210|4614.08|Cancelled
ORD2766|CUS0001|PRO0014|06-02-2024|274|43190.07|Delivered
ORD2767|CUS0010|PRO0010|2024-11-10|290|1686.58|Pending
ORD2768|CUS0019|PRO0019|21-10-2024|190|33230.53|Cancelled
INVALID_32|CUS0018|PRO0008|11-01-2024|163|15626.4|Delivered
ORD2770|CUS0001|PRO0009|23/08/2024|120|5622.77|delivered
ORD2771|CUS0020|PRO0014|04/02/2023|140|13028.52|Pending
ORD2772|CUS0013|PRO0015|05/17/2023|254||CANCELLED
ORD2773|CUS0001|PRO0017|01-04-2023|160||Cancelled
ORD2774|CUS0020|PRO0017|2024-06-04|32|20515.24|Pending
ORD2775|CUS0015|PRO0003|21/05/2024|101|41392.29|Cancelled
ORD2776|CUS0010|PRO0004|13-05-2023|24|20185.02|Delivered
ORD2777|CUS0018|PRO0015|26-01-2024|44|45997.24|Returned
ORD2778|CUS0018|PRO0007|05-11-2022|54|34631.99|Pending
ORD2779|CUS0007|PRO0009|24-01-2023|66|10215.26|DELIVERED
ORD2780|CUS0007|PRO0008|16-02-2023|288||Pending
ORD2781|CUS0004|PRO0009|17/05/2022|109|36677.58|Returned
ORD2782|CUS0002|PRO0004|13/06/2022|143|47596.11|Pending
ORD2783|CUS0005|PRO0004|09/16/2023|161|Five Hundred|Returned
ORD2784|CUS0006|PRO0004|15/09/2023|114|33832.61|Cancelled
ORD2785|CUS9999|PRO0018|07/19/2024|71|20777.69|Returned
ORD2786|CUS0015|PRO0004|05-01-2023|35|19511.59|Pending
ORD2787|CUS0001|PRO0012|17-01-2022|286|23899.21|Pending
ORD2788|CUS0020|PRO0007|10/30/2024|12|4070.04|Delivered
ORD2789|CUS0001|PRO0008|11/08/2022|34|19260.53|Delivered
ORD2790|CUS0003|PRO0003|2023-12-14|295||Delivered
ORD2791|CUS0007|PRO0013|04/12/2024|135|25955.91|Pending
ORD2792|CUS0004|PRO0007|30/12/2022|102|43917.64|Pending
ORD2793|CUS0019|PRO0010|06/10/2023|53|13614.53|Delivered
ORD2794|CUS0011|PRO0011|31/01/2023|291||Delivered
ORD2795|CUS0002|PRO0016|06-06-2024|194||Pending
ORD2796|CUS0017|PRO0013|2023-06-16|116|7488.17|Cancelled
ORD2650|CUS0007|PRO0016|2022-11-30|14|17478.44|Delivered
ORD2798|CUS0008|PRO0004|09-07-2023|45|17897.58|Cancelled
ORD2799|CUS0020|PRO0001|16-08-2023|128|44467.69|Cancelled
ORD2800|CUS0011|PRO0010|23/05/2022|51|34347.95|Delivered
ORD2801|CUS0006|PRO0004|05-01-2024|238|29366.88|Delivered
ORD2802|CUS0019|PRO0012|2023-09-27|30|41513.8|Pending
ORD2803|CUS0010|PRO0010|2024-05-30|33|40107.81|Pending
ORD2804|CUS0015|PRO0016|2024-03-29|55|18689.92|Cancelled
ORD2805|CUS0020|PRO0010|04-12-2024|26|-1050.01|Cancelled
ORD2806|CUS0011|PRO0002|17-05-2023|124|Five Hundred|PENDING
ORD2807|CUS0013|PRO0018|02/22/2023|145|22214.08|Pending
ORD2808|CUS0012|PRO0015|19/11/2024|153|1733.41|Cancelled
ORD2809|CUS0011|PRO0015|10/10/2023|25|-3448.4|Delivered
ORD2810|CUS0001|PRO0010|11/16/2024|70|11290.79|Delivered
ORD2811|CUS0011|PRO0014|19/01/2023|275|18731.34|Returned
ORD2812|CUS0015|PRO0003|06/23/2022|224|6802.2|Cancelled
ORD2813|CUS0004|PRO0005|14-08-2024|264|32030.34|Returned
ORD2814|CUS0004|PRO0001|2022-11-28|266|35609.52|Returned
ORD2815|CUS9999|PRO0012|21/03/2022|212|28238.82|Cancelled
ORD2816|CUS0010|PRO0004|2024-10-11|50|20423.51|Returned
ORD2817|CUS0001|PRO0008|03-01-2023|125|14220.93|Returned
ORD2818|CUS0014|PRO0004|2023-04-16|6|5631.04|Pending
ORD2819|CUS9999|PRO0011|2023-09-28|95|25501.24|Returned
ORD2820|CUS0008|PRO0015|11-11-2023|258|41729.89|Cancelled
ORD2821|CUS0017|PRO0010|10/15/2024|91|13429.36|Cancelled
ORD2822|CUS0003|PRO0002|10-06-2022|9999|28437.19|Delivered
ORD2823|CUS0013|PRO0013|2024-06-07|62|36839.16|Returned
ORD2824|CUS0012|PRO0019|04/17/2022|16|7536.07|Pending
ORD2825|CUS0010|PRO0005|28-06-2024|-1|27413.04|Cancelled
INVALID_75|CUS0019|PRO0017|25-06-2024|259|Twenty Five Thousand|Pending
ORD2827|CUS0020|PRO0001|01/21/2023|79||Cancelled
ORD2828|CUS0013|PRO0007|06/16/2024|187|13529.18|Cancelled
ORD2829|CUS0017|PRO0004|17-10-2023|113|38202.56|Delivered
ORD2830|CUS0006|PRO0014|05/12/2023|204|8024.62|Returned
ORD2831|CUS0013|PRO0007|26/02/2024|250|10750.59|Cancelled
ORD2832|CUS0019|PRO0011|06-02-2023|185|13321.76|Pending
ORD2833|CUS9999|PRO9999|04/06/2024|181|9933.65|Delivered
ORD2834|CUS0003|PRO0004|31-10-2024|152|13240.55|Cancelled
ORD2835|CUS0020|PRO0008|17/02/2024|104|21315.46|Pending
ORD2836|CUS0004|PRO0016|17-07-2022|268|41380.65|Returned
ORD2837|CUS0011|PRO0015|17/09/2024|148|0|Delivered
ORD2838|CUS0004|PRO0019|2022-12-26|298|7597.13|Delivered
ORD2839|CUS0004|PRO0004|11-01-2023|46|7570.95|Pending
ORD2840|CUS0013|PRO0007|03-09-2024|242|31520.76|Returned
ORD2841|CUS0004|PRO0019|09/05/2022|-1|49527.28|Delivered
ORD2842|CUS0020|PRO0013|23/01/2023|226|48320.53|Delivered
ORD2843|CUS0018|PRO0015|08/29/2023|197|29584.11|Cancelled
ORD2844|CUS0003|PRO0008|2023-07-17|150|32111.45|delivered
ORD2845|CUS0019|PRO0004|08-09-2022|166|34361.54|RETURNED
ORD2846|CUS0006|PRO0012|11-10-2024|12|21638.44|Pending
ORD2847|CUS0010|PRO0008|11/12/2022|130|17489.05|Returned
ORD2848|CUS0010|PRO0003|09/12/2024|215|14630.76|Pending
ORD2849|CUS0018|PRO0004|13/07/2022|97|42569.97|Pending
ORD2850|CUS0001|PRO0008|2023-08-24|54|12690.91|Cancelled
ORD2851|CUS0013|PRO0017|2022-08-16|67|15694.51|Pending
ORD2852|CUS0008|PRO0003|14-11-2022|180|46380.73|Pending
ORD2853|CUS0015|PRO0013|23-04-2024|14|44795.79|cancelled
ORD2854|CUS0008|PRO0019|05/10/2023|0|29788.19|Returned
ORD2855|CUS0014|PRO0017|09/23/2024|158|20597.86|Cancelled
ORD2856|CUS0013|PRO0001|2023-08-17|13|28334.27|Delivered
ORD2857|CUS0005|PRO0014|2024-11-24|48|43715.38|Pending
ORD2858|CUS0014|PRO0002|05/22/2024|80|17011.48|Cancelled
ORD2859|CUS0001|PRO0002|30/08/2024|163|34621.38|Delivered
ORD2860|CUS0013|PRO0006|26-04-2023|6|22511.9|Pending
ORD2861|CUS0017|PRO0011|18/09/2024|27|42591.48|returned
ORD2862|CUS0017|PRO0005|02/27/2024|232|29481.1|Pending
ORD2863|CUS0004|PRO0012|04/01/2022|132|13817.09|Delivered
ORD2864|CUS0016|PRO0006|17/02/2024|209|45564.14|Delivered
ORD2865|CUS0020|PRO0020|09-05-2023|12|33067.04|Returned
ORD2866|CUS0008|PRO0007|24-06-2023|243|11186.08|Delivered
ORD2867|CUS0017|PRO0010|2023-09-27|214|4208.69|Pending
ORD2868|CUS0015|PRO0011|17-04-2023|157|24684.75|Returned
ORD2869|CUS0007|PRO0015|2022-04-28|275|24422.0|Cancelled
ORD2870|CUS0019|PRO0018|11/07/2023|55|27795.54|Returned
ORD0120|CUS0012|PRO0019|23/02/2022|151|38116.78|Pending
ORD2872|CUS0014|PRO0011|22/11/2022|263||Pending
INVALID_68|CUS0009|PRO0009|2022-08-16|151|15854.9|Pending
ORD2874|CUS0018|PRO0004|2023-09-27|105|29216.47|Cancelled
ORD2875|CUS0012|PRO0018|2023-09-20|152|4145.74|Pending
ORD2876|CUS0006|PRO0015|24/04/2024|1|29629.16|Pending
ORD2877|CUS0008|PRO0017|05/20/2022|97|43258.78|Pending
ORD2878|CUS0014|PRO9999|01/09/2022|203|30479.26|Delivered
ORD2879|CUS0005|PRO0002|2022-12-02|82|8636.11|Delivered
ORD2880|CUS9999|PRO0020|08/20/2023|79|43527.92|Returned
ORD2881|CUS0006|PRO0016|2023-03-10|36|1629.97|Returned
ORD2882|CUS0020|PRO0017|2022-11-11|176|32925.26|Delivered
ORD2883|CUS0013|PRO0008|2022-08-29|136|34285.92|Pending
ORD2884|CUS0016|PRO0020|2023-12-15|244|29507.26|Cancelled
ORD2885|CUS0010|PRO0014|21-05-2023|193|8515.49|Returned
ORD2886|CUS0020|PRO0020|31-10-2024|253|16919.87|Returned
ORD2887|CUS0009|PRO0015|03/14/2022|96|36709.84|Cancelled
ORD2888|CUS0017|PRO0006|16/01/2024|2|5841.35|Delivered
ORD2889|CUS9999|PRO0006|05/04/2022|101|45751.51|Cancelled
ORD2890|CUS0020|PRO0001|14/05/2022|57|15488.12|Delivered
ORD2891|CUS0020|PRO0014|17-11-2023|159|32093.31|RETURNED
ORD2892|CUS0008|PRO0011|10/04/2023|268|20078.51|Returned
ORD2893|CUS0002|PRO0006|04/01/2023|19|10956.54|Returned
ORD2894|CUS0001|PRO0013|04/07/2024|68|19272.09|Returned
ORD2895|CUS0001|PRO0009|05/24/2022|69|30375.78|Delivered
ORD2896|CUS0016|PRO0003|11/03/2022|50|1909.5|Returned
ORD2897|CUS0009|PRO0011|2022-02-22|221|42957.41|Cancelled
ORD2898|CUS0002|PRO0014|08/29/2023|119|17964.08|Cancelled
ORD1286|CUS0013|PRO0006|29/11/2022|274|7076.29|Cancelled
ORD2900|CUS0010|PRO0002|03/05/2022|155|19533.83|Cancelled
ORD2901|CUS0001|PRO0009|17/11/2023|191|17645.76|Cancelled
ORD2902|CUS0006|PRO0016|27-09-2023|117|32655.25|Pending
ORD2903|CUS0009|PRO0019|29-06-2022|0|3906.87|Returned
ORD2904|CUS0003|PRO0001|12/09/2023|152|5988.21|Returned
ORD2905|CUS0002|PRO0001|01/09/2024|270|24400.32|Delivered
ORD2906|CUS0004|PRO0010|14/08/2024|298|30268.16|Cancelled
ORD2907|CUS0005|PRO0004|09-09-2023|216|23271.59|Cancelled
ORD2908|CUS0013|PRO0005|03/30/2022|96|24506.82|Cancelled
ORD2909|CUS0015|PRO0011|2023-03-11|229|22646.3|Cancelled
ORD2910|CUS0019|PRO0013|01-08-2024|124|1852.42|Pending
ORD2911|CUS0020|PRO0003|2022-02-26|157|26002.9|Cancelled
ORD2912|CUS0004|PRO0016|15/12/2023|232|-2431.34|Delivered
ORD2387|CUS0016|PRO0013|13-04-2022|130|9245.66|pending
ORD2914|CUS0011|PRO0017|10/31/2024|24|1245.98|CANCELLED
ORD2915|CUS0008|PRO0015|03/09/2023|286|48417.73|Delivered
ORD2916|CUS0016|PRO0017|09/14/2024|20|Five Hundred|Delivered
ORD2917|CUS0005|PRO0010|24-08-2024|104|13628.51|Cancelled
ORD2918|CUS0012|PRO0012|06-12-2022|111|49108.08|Returned
ORD2919|CUS0006|PRO0017|2022-02-03|149|34884.89|Delivered
ORD2920|CUS0012|PRO0001|26/01/2024|61|0|Delivered
ORD2921|CUS0015|PRO0019|2023-05-09|205|22370.68|Cancelled
ORD2922|CUS0009|PRO0011|18-05-2022|292|26400.27|Pending
ORD2923|CUS0006|PRO0004|04/12/2024|117|34436.28|Delivered
ORD2924|CUS0011|PRO0006|22-02-2024|199|23445.64|Pending
ORD2925|CUS0009|PRO0003|23/07/2023|34|40360.66|Pending
ORD2926|CUS0003|PRO9999|09-08-2024|287|10839.77|Delivered
ORD2927|CUS0018|PRO0008|2023-03-30|35|8026.46|Cancelled
ORD2928|CUS0010|PRO0011|02/07/2023|254|28023.07|Pending
ORD2929|CUS0014|PRO0015|01-08-2022|173|-513.76|Returned
ORD2930|CUS0011|PRO0016|01/07/2024|160|37615.42|Cancelled
ORD2931|CUS0005|PRO0010|2024-07-01|203||Pending
ORD2932|CUS0014|PRO0010|05/23/2023|165|2655.05|Pending
INVALID_78|CUS0002|PRO0007|2022-05-12|202||Delivered
ORD2934|CUS0011|PRO0008|14/04/2024|265|44459.37|Delivered
ORD2935|CUS0007|PRO0004|2023-06-13|209|0|Returned
ORD2936|CUS0006|PRO0012|03/05/2023|247|41951.88|Delivered
ORD2937|CUS0012|PRO0018|2023-05-18|131|25200.45|Delivered
ORD2938|CUS0019|PRO0007|2024-03-24|98|42919.44|Delivered
ORD2939|CUS0010|PRO0019|18-09-2024|121|44683.67|Returned
ORD2940|CUS0001|PRO0002|08/07/2024|27|6603.05|Pending
INVALID_27|CUS0010|PRO0018|09/02/2022|133|14914.65|Returned
ORD2942|CUS0013|PRO0011|08/20/2023|285|4735.42|Delivered
ORD2943|CUS0013|PRO0019|29/07/2024|252|4063.12|Delivered
ORD2944|CUS0017|PRO0016|2024-06-04|9999|36043.42|Delivered
ORD2945|CUS0009|PRO0020|10/19/2022|283|10648.39|Returned
ORD2946|CUS0016|PRO0005|26/02/2024|253|33746.35|Returned
ORD2947|CUS0010|PRO9999|03-10-2023|108|2106.79|pending
ORD2948|CUS0017|PRO0020|10/26/2022|0|29788.87|Returned
ORD2949|CUS0001|PRO0020|19-08-2024|95|45599.22|Pending
ORD2950|CUS0013|PRO0005|2022-07-03|243|49956.28|Returned
ORD2951|CUS0012|PRO0014|2023-03-04|120|48737.12|Delivered
ORD2952|CUS0012|PRO0012|06-08-2022|245|48588.96|Pending
ORD2953|CUS0010|PRO0006|31/10/2023|215|29903.68|Returned
ORD0554|CUS0016|PRO0017|15-08-2024|118|44413.89|Pending
ORD2955|CUS0020|PRO0016|2023-11-23|105|20640.11|Pending
ORD2956|CUS0008|PRO0020|2024-05-09|128|10546.25|Delivered
ORD2957|CUS0008|PRO0003|22/07/2022|211|9358.33|Cancelled
ORD2958|CUS0013|PRO0006|26-02-2024|235|20397.76|Pending
ORD2959|CUS0013|PRO0016|15-07-2022|160|5218.01|Cancelled
ORD2960|CUS9999|PRO0003|10/26/2024|121|49754.93|Cancelled
ORD2961|CUS9999|PRO0008|03-03-2022|249|1440.4|Pending
ORD2962|CUS0004|PRO0019|12/29/2022|24|28848.51|Pending
ORD2963|CUS0008|PRO0009|06/03/2022|255|11418.21|PENDING
ORD2964|CUS0007|PRO0014|12/04/2022|99|41668.11|Delivered
ORD2965|CUS0020|PRO0018|2024-02-20|297|21811.35|Cancelled
ORD2966|CUS0018|PRO0009|04-02-2022|292|Five Hundred|Cancelled
ORD2967|CUS0010|PRO0017|2024-08-10|129|18641.52|Cancelled
ORD2968|CUS0009|PRO0006|12/25/2023|32|36487.84|Delivered
ORD2969|CUS0017|PRO0020|12-01-2022|185|45324.08|Returned
ORD2970|CUS0013|PRO0018|05/01/2022|97|3806.68|Delivered
ORD2971|CUS0014|PRO0009|08-11-2023|11|0|Returned
ORD2972|CUS0005|PRO0010|2022-04-17|15|42834.42|Delivered
ORD2973|CUS0019|PRO0010|04/07/2024|189|Twenty Five Thousand|RETURNED
ORD2974|CUS0003|PRO0020|11/02/2022|179|24036.73|Pending
ORD2975|CUS0019|PRO0014|16-10-2024|86|28054.95|Cancelled
ORD2976|CUS0012|PRO0019|01/09/2024|100|30691.48|Cancelled
ORD2977|CUS0017|PRO0011|2024-08-03|148|42505.29|Delivered
ORD2978|CUS0007|PRO0012|06/05/2022|161|25812.09|Returned
ORD2979|CUS0017|PRO0007|09/09/2023|213|40066.62|Pending
ORD2980|CUS0018|PRO0003|27-04-2022|76|48773.19|Delivered
ORD2981|CUS0009|PRO0011|31-05-2024|292|44725.48|Returned
ORD2982|CUS0010|PRO0009|12-02-2023|110|15592.11|Returned
ORD2983|CUS0006|PRO0002|02/23/2022|13|37253.9|Pending
ORD2984|CUS0003|PRO0012|10/03/2024|123|-1566.17|Pending
ORD2985|CUS0003|PRO0019|04-10-2024|233|29389.08|Delivered
ORD2986|CUS0009|PRO0003|09/05/2023|239|23140.84|Cancelled
ORD2987|CUS0010|PRO0009|04/04/2022|258|9758.09|Returned
ORD2988|CUS0011|PRO0011|31/10/2024|93|22871.55|Delivered
ORD2989|CUS0016|PRO0009|05/07/2024|282|32252.89|delivered
ORD2990|CUS0007|PRO0016|16-12-2023|168|8179.21|Delivered
ORD2991|CUS0010|PRO0008|11/09/2024|95|28637.22|Cancelled
ORD2992|CUS0007|PRO0018|23-11-2023|75|18907.8|Cancelled
ORD2993|CUS0015|PRO0020|2022-08-13|56|40919.55|Delivered
ORD2994|CUS0001|PRO0003|25-04-2022|166|0|Pending
ORD2995|CUS0006|PRO0017|02-09-2024|131|30691.32|Delivered
ORD2996|CUS0001|PRO0013|09/19/2023|60|2511.36|Delivered
ORD2997|CUS0005|PRO0007|10/05/2024|0|40639.06|Pending
ORD2629|CUS0012|PRO0001|02/22/2024|262|13403.19|Delivered
ORD2999|CUS0002|PRO0013|08/05/2023|161|46485.12|Cancelled
ORD3000|CUS0014|PRO0010|2024-04-15|286|46327.69|Returned
ORD3001|CUS0001|PRO0007|2024-12-01|277|33742.14|delivered
ORD3002|CUS0017|PRO0002|26/09/2023|295|5584.23|Pending
ORD3003|CUS9999|PRO0008|29/11/2024|266|40270.79|Cancelled
ORD3004|CUS0015|PRO0020|13/04/2023|239|27479.44|delivered
ORD3005|CUS0008|PRO0016|08/24/2022|81|10135.82|Delivered
ORD3006|CUS0003|PRO0018|15/09/2022|246|5523.36|Pending
ORD3007|CUS0008|PRO0004|26-01-2022|0|4180.36|Delivered
ORD3008|CUS0015|PRO9999|18/07/2022|77|0|Returned
ORD3009|CUS0013|PRO0012|14/06/2024|219|17392.28|Pending
ORD3010|CUS0006|PRO0015|08/10/2022|23|18134.63|Cancelled
INVALID_99|CUS9999|PRO0017|22-10-2024|81|4833.4|Pending
ORD3012|CUS0014|PRO0005|09-10-2024|274|36071.08|Cancelled
ORD3013|CUS0007|PRO0003|10/07/2022|218|47844.64|Returned
ORD3014|CUS0016|PRO0005|2023-08-25|176|30648.56|Pending
ORD3015|CUS0003|PRO0010|12/04/2024|78|0|Pending
ORD3016|CUS0010|PRO0013|05/25/2024|104|Twenty Five Thousand|Pending
ORD3017|CUS0019|PRO0010|2024-01-30|183|35568.8|Cancelled
ORD3018|CUS0010|PRO0014|09/16/2023|161|10745.7|Cancelled
ORD3019|CUS0008|PRO0002|09/06/2024|111|22690.37|Pending
ORD3020|CUS0001|PRO0006|2022-11-16|-1|23008.13|Pending
ORD0806|CUS0001|PRO0012|29-06-2024|104|13456.19|Delivered
ORD3022|CUS0001|PRO0007|05/12/2023|247|44502.72|Returned
ORD3023|CUS0012|PRO0007|01/04/2023|67|41550.74|Returned
ORD3024|CUS0003|PRO0009|08-07-2023|174|3545.64|Cancelled
INVALID_33|CUS0015|PRO0011|01/02/2022|50|17939.5|Returned
ORD3026|CUS0002|PRO0011|20-08-2023|283|25446.51|Cancelled
ORD3027|CUS0013|PRO0008|2023-09-17|13|27780.17|Cancelled
ORD3028|CUS0002|PRO0011|10/01/2024|130|5746.52|Returned
ORD0536|CUS0005|PRO0013|31-10-2023|272|46658.37|Returned
ORD3030|CUS0003|PRO0005|07-05-2024|283|25305.85|Returned
ORD3031|CUS0013|PRO0011|05/28/2022|228|49032.88|Pending
ORD3032|CUS0011|PRO0014|02-12-2024|-1|4141.22|Pending
ORD3033|CUS0001|PRO0020|25-05-2022|32|8312.52|Returned
ORD3034|CUS0018|PRO0018|2022-09-30|126|22904.24|Cancelled
ORD3035|CUS0002|PRO0013|27/03/2023|239|4593.38|Returned
ORD3036|CUS0010|PRO0001|23-05-2024|218|32403.99|Pending
ORD3037|CUS0019|PRO0014|09/07/2023|295|29065.66|Delivered
ORD3038|CUS0005|PRO0019|06/16/2023|23|15793.24|Returned
ORD3039|CUS0004|PRO0016|08/08/2023|-1|13820.19|Cancelled
ORD3040|CUS0019|PRO0018|2024-05-20|247|49370.16|Pending
ORD3041|CUS0010|PRO0009|2023-07-14|69||Pending
ORD3042|CUS0006|PRO0014|2024-03-19|187|31916.23|Delivered
ORD3043|CUS0014|PRO0017|02-05-2023|188|6310.16|RETURNED
ORD0997|CUS0011|PRO0010|22-11-2022|4|40487.46|Pending
INVALID_96|CUS0009|PRO0005|2022-03-18|109|43832.51|Returned
ORD3046|CUS0001|PRO0017|08/25/2024|23|22001.63|Cancelled
ORD3047|CUS0004|PRO0016|31/03/2024|46|2366.75|Cancelled
ORD3048|CUS0010|PRO0007|2022-04-19|289|35429.61|Delivered
ORD3049|CUS0001|PRO0001|08-09-2022|267|49267.91|pending
ORD3050|CUS0009|PRO0015|06/04/2024|56|32584.58|Cancelled
ORD3051|CUS0017|PRO0008|12/04/2023|199|23205.09|Delivered
ORD3052|CUS0007|PRO0019|08/05/2023|40|44476.81|Cancelled
ORD3053|CUS0011|PRO0012|05/07/2024|92|35863.74|Cancelled
ORD3054|CUS0015|PRO0005|28-09-2022|234|14076.33|Delivered
ORD3055|CUS0014|PRO0016|08-11-2022|245|13914.3|Returned
ORD3056|CUS0012|PRO0018|16-05-2024|123|6625.24|Cancelled
ORD3057|CUS0011|PRO0006|17-09-2024|261|1994.43|Returned
ORD3058|CUS0002|PRO0004|19-07-2023|52|1672.39|Pending
ORD3059|CUS0011|PRO0011|2023-09-20|223|22086.46|Cancelled
ORD3060|CUS0002|PRO0003|2022-09-14|273|1400.07|Delivered
ORD3061|CUS0019|PRO0015|27/03/2022|279|Ten Thousand|Pending
ORD3062|CUS0008|PRO0020|31-07-2023|248|11689.06|Pending
ORD3063|CUS0013|PRO0019|2022-10-19|283|23154.16|Returned
ORD3064|CUS0011|PRO0005|08-11-2023|40|31282.58|Delivered
ORD3065|CUS0014|PRO0017|21/09/2022|243|17032.32|Returned
ORD3066|CUS0002|PRO0015|02/26/2022|201|43362.73|Pending
ORD3067|CUS0020|PRO0020|15-05-2024|240|6098.64|Delivered
ORD3068|CUS0018|PRO0005|13/11/2023|255|29256.41|Delivered
ORD3069|CUS0019|PRO0010|12-07-2024|132|9800.27|Returned
ORD3070|CUS0013|PRO0018|2022-03-09|132||Cancelled
ORD3071|CUS0009|PRO0012|09/03/2023|58|34470.48|Returned
ORD3072|CUS0002|PRO0013|09/08/2024|9999|3521.34|delivered
ORD3073|CUS0007|PRO0018|04/20/2023|283|30348.67|Delivered
ORD3074|CUS0015|PRO0012|30/03/2024|252|22252.12|Returned
ORD3075|CUS0013|PRO0007|10/26/2024|32|24214.01|Delivered
ORD3076|CUS0012|PRO0012|22-01-2022|173|23846.3|Delivered
ORD0893|CUS0006|PRO0006|2023-09-15|71|23938.11|Pending
ORD3078|CUS0013|PRO0017|03/10/2024|157|24288.65|Cancelled
ORD3079|CUS0016|PRO0020|04/27/2024|129|21728.73|Delivered
ORD3080|CUS9999|PRO0001|2022-02-07|266|7418.73|Returned
ORD3081|CUS9999|PRO0020|18-05-2024|280|24412.89|Cancelled
ORD3082|CUS0015|PRO0015|2022-05-22|193|49856.55|Cancelled
ORD3083|CUS0012|PRO0017|29/05/2022|179|-3608.65|Cancelled
ORD3084|CUS9999|PRO9999|2023-02-03|251|30457.34|Returned
ORD3085|CUS0009|PRO0019|2023-12-14|12|41220.4|Delivered
ORD3086|CUS0017|PRO0009|28-03-2022|167|16949.17|Cancelled
ORD3087|CUS0001|PRO0009|2022-03-22|69|3998.74|Pending
ORD3088|CUS0001|PRO0016|2022-02-06|48|43677.71|Cancelled
ORD3089|CUS0019|PRO0007|15/02/2023|143|22150.77|Delivered
ORD3090|CUS0007|PRO0007|19/07/2024|286|36480.82|Cancelled
INVALID_13|CUS0017|PRO0006|25-03-2022|118|8082.09|Cancelled
ORD3092|CUS0007|PRO0016|06/27/2022|153|1569.71|Delivered
ORD3093|CUS0006|PRO0011|12/01/2022|19|17891.06|Cancelled
ORD3094|CUS0014|PRO0005|07/26/2023|223|0|Delivered
ORD3095|CUS0013|PRO0003|2023-06-22|82|49168.21|Delivered
ORD3096|CUS9999|PRO0003|15-10-2024|50|41074.99|Cancelled
ORD3097|CUS0008|PRO0018|21-02-2022|226|4365.62|Cancelled
ORD3098|CUS0009|PRO0018|09/03/2024|9999|31431.88|PENDING
ORD3099|CUS0013|PRO0005|01/07/2024|60|49226.91|Cancelled
ORD3100|CUS0003|PRO0016|17-02-2023|99|12261.31|Cancelled
ORD3101|CUS0004|PRO0020|09-06-2024|95|8116.57|Delivered
ORD3102|CUS0004|PRO0004|2022-02-17|300|22135.17|Pending
ORD0369|CUS0007|PRO0006|22-09-2024|222|15413.24|CANCELLED
ORD3104|CUS0011|PRO0018|17/04/2023|215|17374.37|Delivered
ORD3105|CUS0011|PRO0015|08/08/2022|216|43362.16|Cancelled
ORD3106|CUS0003|PRO0006|17/05/2024|40|20076.17|Returned
ORD0566|CUS0005|PRO0015|06/04/2023|172|20431.44|Cancelled
ORD3108|CUS0003|PRO9999|04/23/2023|116|36498.22|Delivered
ORD2681|CUS0012|PRO0008|26-06-2023|205|34767.53|Cancelled
ORD3110|CUS0019|PRO0001|22/05/2022|285|2477.68|Cancelled
ORD3111|CUS0012|PRO0005|20-01-2022|151|22248.43|returned
ORD3112|CUS0002|PRO9999|03/12/2022|189|48571.92|Cancelled
ORD3113|CUS0013|PRO0018|01/15/2023|55|41167.13|Cancelled
INVALID_96|CUS0001|PRO0009|2024-09-15|285|49319.93|Delivered
ORD3115|CUS0002|PRO0008|03/31/2022|129|-1269.42|Delivered
ORD3116|CUS0010|PRO0006|2024-08-09|102|0|Returned
ORD3117|CUS0004|PRO0002|05/06/2024|18|Twenty Five Thousand|Delivered
ORD3118|CUS0007|PRO0016|01-07-2024|16|36509.68|Cancelled
