SupplierID,SupplierName,Country,Rating,LeadTimeDays
SUP0212,Part,UK,111,1
SUP4854,Answer,China,41,101
SUP2078,Stop,India,203,255
SUP0122,At,UK,229,90
SUP3089,Onto,USA,108,231
SUP1628,Suffer,China,83,297
SUP1043,Instead,India,115,255
SUP3752,West,India,175,109
SUP3339,Outside,UK,9999,236
SUP0364,Walk,USA,94,296
SUP1143,Yes,USA,135,237
SUP1516,Claim,China,96,264
SUP1601,Again,Germany,97,296
SUP2168,Talk,Germany,2,291
SUP2699,Become,Germany,12,87
SUP0212,Part,UK,111,1
SUP1885,Son,India,233,243
SUP0806,Party,USA,67,185
SUP0496,Herself,China,146,233
SUP2101,Guess,China,99,240
SUP2013,Discover,China,48,25
SUP1065,Conference,UK,150,236
SUP1961,When,India,46,72
SUP3809,Behavior,Germany,39,300
SUP3619,Offer,China,246,33
INVALID_71,Off,India,17,123
SUP3487,Prove,USA,131,245
SUP3119,Successful,UK,256,206
SUP1051,Kind,India,72,287
SUP4943,Position,India,228,203
SUP0567,Analysis,UK,59,78
SUP2965,Adult,India,23,281
SUP0825,Court,India,131,261
SUP1800,Somebody,USA,28,225
SUP1808,Purpose,UK,210,37
SUP1816,Which,India,34,160
SUP0246,Member,UK,83,11
SUP2238,Loss,China,44,287
SUP2237,Top,China,182,234
SUP3898,Within,USA,35,172
SUP1948,Guess,India,263,198
SUP1415,Trip,Germany,-1,186
SUP2046,Some,UK,103,126
SUP1196,Fear,UK,157,287
SUP3724,Man,Germany,212,220
SUP1482,As,China,229,162
SUP4775,Believe,Germany,88,218
SUP0584,Process,UK,9999,279
SUP4140,Full,USA,292,51
SUP4835,Here,Germany,51,38
SUP0237,Perform,Germany,229,206
SUP1940,History,India,164,249
SUP2578,She,Germany,155,88
SUP2783,Minute,India,9,99
SUP0867,Write,UK,186,125
SUP4960,Indicate,Germany,57,92
SUP2913,Keep,India,238,179
SUP4015,Reveal,China,53,110
SUP4817,Senior,germany,117,116
SUP0333,Buy,Germany,255,106
INVALID_48,Not,UK,133,236
INVALID_53,Teach,UK,79,100
SUP4446,Produce,India,293,261
SUP2224,Policy,UK,210,168
SUP0940,By,UK,264,293
SUP2384,Big,UK,51,19
SUP0696,Here,Germany,114,17
SUP2611,Front,USA,272,131
SUP1921,Course,USA,226,76
SUP4108,Full,UK,176,252
SUP0524,Program,Germany,143,222
SUP2793,Green,Germany,218,130
SUP1642,Seven,india,214,264
SUP3394,Throw,India,235,150
SUP0737,Wrong,USA,199,9
SUP3838,Effort,CHINA,53,268
SUP2051,Available,UK,120,249
SUP0681,Wear,UK,221,233
SUP2293,Rate,China,247,278
SUP4730,Feeling,India,90,290
SUP1164,Blood,China,283,20
SUP3731,But,India,128,9999
SUP2768,Phone,Germany,84,29
SUP2886,Truth,India,21,83
SUP2672,Threat,India,159,159
SUP3358,Picture,USA,116,97
SUP2379,Pull,China,129,216
SUP0704,Catch,Germany,178,195
SUP2675,Business,UK,238,55
SUP1071,Material,India,84,56
SUP4877,Lose,India,164,3
SUP1748,Trip,USA,167,288
SUP4991,Bit,USA,173,208
SUP2513,Dinner,China,239,167
SUP4195,Pretty,China,272,289
INVALID_43,Knowledge,India,148,274
SUP3138,Our,China,170,108
SUP1051,Kind,India,72,287
SUP2466,Part,USA,105,127
SUP1722,Want,INDIA,86,49
SUP3788,Heavy,uk,21,279
SUP3301,On,Germany,241,299
SUP2888,Reflect,Germany,201,199
SUP1454,Head,UK,289,171
SUP0688,Nation,India,266,240
SUP0739,Learn,India,202,189
SUP4813,Special,India,144,142
SUP4945,Decision,China,148,9999
SUP1604,Measure,USA,66,199
SUP0335,Industry,India,264,54
SUP4092,Require,China,249,100
SUP4591,Stuff,USA,156,103
SUP0601,Radio,USA,245,175
SUP2862,Hundred,UK,240,185
SUP2346,Religious,UK,277,254
SUP3599,Determine,China,151,283
SUP0912,Movie,USA,98,292
SUP1626,Relate,UK,215,223
SUP0958,Range,UK,6,-1
SUP1421,Sound,Germany,104,200
SUP4541,Perhaps,India,30,298
SUP2080,Really,UK,129,250
SUP0884,Sort,Germany,237,115
SUP2331,Have,USA,192,133
SUP2502,Study,Germany,194,172
SUP1752,Pattern,UK,198,129
SUP3133,Yeah,Germany,159,170
SUP1454,Head,UK,289,171
SUP2940,Amount,INDIA,0,102
SUP3024,Bit,Germany,89,44
SUP4169,Meet,China,198,152
SUP4868,Tv,USA,256,298
SUP4219,Food,USA,160,198
SUP1718,Oil,India,125,108
SUP1556,Walk,India,166,200
SUP4142,Check,China,30,39
SUP1560,Listen,USA,184,163
INVALID_9,Which,UK,54,170
SUP1900,Stand,USA,26,104
SUP4522,Couple,China,293,16
SUP3775,There,Germany,242,265
SUP3943,Buy,USA,87,74
SUP3388,Speak,INDIA,172,131
SUP1457,Alone,Germany,217,190
SUP0060,Mean,India,9999,286
SUP1615,Leg,USA,180,126
SUP4802,Maybe,UK,244,22
SUP2476,Begin,USA,211,237
SUP2623,Simple,UK,155,154
SUP4993,Should,China,225,9999
SUP3129,However,UK,265,292
SUP2768,Phone,Germany,84,29
SUP0140,Before,Germany,9999,131
SUP4720,Require,UK,91,153
INVALID_58,Purpose,UK,190,179
SUP3242,Treatment,China,62,220
SUP3914,Contain,Germany,152,56
SUP2966,Indicate,UK,54,234
SUP1188,Hotel,India,9999,177
SUP3778,Woman,Germany,234,35
SUP2645,Support,China,50,270
SUP3198,Wall,USA,287,3
SUP0201,Smile,UK,73,55
SUP2238,Loss,China,44,287
SUP4299,Lose,India,19,278
SUP3706,Realize,UK,282,237
SUP1970,Dark,UK,217,102
SUP2868,Anyone,China,100,144
SUP4434,Among,UK,266,198
SUP2478,Grow,USA,133,222
SUP3863,Instead,China,62,70
SUP0440,Dog,India,34,240
SUP4935,Nothing,Germany,202,210
SUP0994,Art,China,110,18
SUP4234,Present,India,173,78
SUP4174,Truth,China,127,117
SUP0661,Standard,India,231,255
INVALID_94,Increase,GERMANY,197,47
SUP0681,Wear,UK,221,233
SUP3935,Community,India,35,94
BROKEN,Test
BROKEN,Test
BROKEN,Test
