ClaimID|PolicyID|ClaimDate|ClaimAmount|ApprovedAmount|Status|Reason
CLA2783|POL0009|2022-12-31|-3487.1|Death|Open|Death
CLA2784|POL0009|09/09/2023|31693.7|Illness|Material|Accident
CLA2785|POL0004|2024-03-12|0|Property Damage|Seven|Illness
CLA2786|POL0003|2023-05-14|34753.88|Accident|Officer|Illness
CLA2787|POL0018|22/07/2023|10097.47|Illness|Stop|Illness
CLA2788|POL0010|25-10-2024|43693.77|Death|Letter|Property Damage
CLA2789|POL0017|01/18/2022|10364.65|Theft|Respond|Illness
CLA2790|POL0016|29-04-2023|3015.85|Property Damage|Firm|Theft
CLA2791|POL0009|12/11/2023|4293.24|Theft|These|Theft
CLA2792|POL0011|2022-11-15|Five Hundred|Death|Degree|Death
INVALID_64|POL0020|10-09-2024|37087.38|Death|Pm|Illness
CLA2794|POL0002|10-06-2022|29755.76|Illness|Away|Death
CLA2795|POL9999|06/08/2024|29988.21|Illness|Food|Property Damage
CLA2796|POL0007|08/08/2023|27602.31||Remember|Accident
CLA2797|POL0002|12/10/2023|22380.94|Illness|Today|Property Damage
CLA2798|POL0004|12/31/2023|8050.94|Accident|Decision|Theft
CLA2799|POL0002|2024-01-17|34304.62|Death|History|PROPERTY DAMAGE
CLA2800|POL0015|05/30/2023|23811.48||Think|Death
CLA2801|POL0018|09/28/2022|37871.24|Illness|Leg|Illness
CLA2802|POL0020|31-05-2023|1357.71||Network|Property Damage
CLA2803|POL0018|11/02/2024|Ten Thousand|Accident|Thank|Theft
CLA2804|POL0009|18/10/2024|13062.6|Illness|Discuss|Death
CLA2805|POL0004|21/03/2023|37338.61|Death|Require|Theft
CLA2806|POL0005|2022-05-14|35886.94|Death|North|Property Damage
CLA2807|POL0002|07/06/2022|28139.36|Accident|Property|Death
CLA2808|POL0016|18/06/2022|42513.44|Illness|Them|Theft
CLA2809|POL0019|28-01-2022|20762.87|Death|Word|Death
CLA2028|POL0013|10/15/2024|49343.74|Death|Public|Property Damage
CLA2811|POL0008|2022-12-12|35447.03||Conference|Death
CLA2812|POL0015|20/12/2024|16867.63|Death|Financial|Accident
CLA2813|POL0017|09/12/2023|36380.86|Death|Blue|Death
CLA2814|POL0013|08/09/2024|17912.4|Death|Authority|Accident
CLA2815|POL0011|2022-07-17|35047.5|Illness|View|Accident
CLA0285|POL0015|14-02-2024|34085.71|Death|Leg|Theft
CLA2817|POL0020|05/19/2023|16969.1||Way|Death
CLA2818|POL0008|2022-07-07|36834.74|Illness|Attention|Theft
CLA2819|POL0003|13/08/2022||Death|Less|Property Damage
CLA2820|POL0003|09/04/2024|45701.47||Position|death
CLA2821|POL0012|26-12-2022|3196.83|Accident|Business|PROPERTY DAMAGE
CLA2822|POL0001|23-05-2022|26455.3||Let|Property Damage
CLA2823|POL0016|10/29/2024|9330.59|Theft|Decade|Death
CLA2824|POL0020|07/09/2024|-3462.89|Accident|Point|Accident
CLA2825|POL0018|01/03/2024|45215.54|Property Damage|Seek|Property Damage
CLA2826|POL0010|04/05/2024|-3761.37|Illness|Avoid|Property Damage
CLA2827|POL0010|05/13/2022|20409.41||Own|Accident
CLA2828|POL0001|15/07/2024|18000.81|Death|Stuff|Death
CLA2829|POL0010|05-05-2022|34060.46|Theft|Certain|Theft
CLA2830|POL0019|17/09/2024|3206.33|Property Damage|Something|Illness
CLA2831|POL9999|04-07-2023|29937.49|Death|Surface|Theft
CLA2832|POL0009|2023-03-12|25423.31|Illness|Floor|Property Damage
CLA2833|POL0006|14-06-2023|34408.45||Down|Illness
CLA2834|POL0017|06-09-2022|26855.67|Accident|Political|Illness
CLA2835|POL0008|2024-08-27|43561.98|Death|Plan|Accident
CLA2836|POL0019|03/06/2022|28539.42|Accident|Respond|Death
CLA2837|POL0011|26-10-2024|33684.04||Court|Illness
CLA2838|POL0004|2022-06-14|44696.61||Performance|Death
CLA1535|POL0006|05/01/2023|30613.17|Illness|Treat|death
CLA2840|POL0004|10-04-2022|31807.46|Death|Way|Property Damage
INVALID_61|POL0007|2023-03-21|30856.05|Death|Edge|Accident
CLA2842|POL0014|28/08/2023|40522.9|Illness|Ok|Theft
CLA2843|POL0017|19-11-2022|27086.16||Four|Death
CLA2844|POL0003|08/03/2023|0|Property Damage|Explain|Illness
CLA2845|POL0011|30/08/2023||Property Damage|Series|Theft
CLA2846|POL0009|08/24/2022|48737.83|Death|North|Property Damage
CLA1156|POL0008|16-08-2022|2797.34|Illness|Painting|Accident
CLA2848|POL0002|2024-08-18|32933.37|Property Damage|Three|Death
CLA2849|POL0015|2024-04-08|37502.92|Property Damage|I|Property Damage
CLA2850|POL0013|03/12/2023|26779.05|Illness|Five|Property Damage
CLA2851|POL0016|16-04-2023|18222.71|Illness|Couple|Property Damage
CLA2852|POL0006|12/07/2024|48650.08|Death|Leader|Illness
CLA2853|POL0002|31-07-2023|45550.85|Illness|Enjoy|Accident
CLA2854|POL0020|2023-11-24|6836.53||Across|property damage
CLA2855|POL0011|08-07-2024|38986.06|Accident|Image|Illness
CLA1563|POL0003|26-12-2022|8172.07|Illness|Old|Accident
CLA2857|POL0001|17-08-2023|19294.47||Create|Death
CLA2858|POL0012|30-08-2024|35798.62|Accident|Ok|Theft
CLA2859|POL0007|26/05/2024|30501.76|Death|Human|illness
CLA2860|POL0004|09/25/2022|4027.05|Theft|Culture|Accident
CLA0593|POL0015|02/16/2023|35559.0|Death|Quality|Death
CLA2862|POL0011|05/13/2022|20895.27||Claim|accident
CLA2863|POL0013|08/11/2024|24923.96|Theft|Catch|Accident
CLA0163|POL0002|28/03/2023|22483.02|Death|Among|Theft
CLA2865|POL0018|2022-02-03|43380.26|Theft|Plant|Property Damage
CLA2866|POL0018|23-04-2022|Five Hundred|Theft|Increase|Theft
CLA2867|POL0005|2024-07-30|38982.25|Accident|Dark|Illness
CLA2868|POL0009|04-11-2022|9776.21||Provide|Illness
CLA2869|POL0006|2023-05-04|47923.21|Theft|Summer|Theft
CLA2870|POL0009|2023-06-28|48450.38|Death|Go|Property Damage
CLA2871|POL0011|02/21/2024|15800.24|Illness|Stock|Illness
CLA2872|POL0009|2023-01-10|2496.09||Bag|Illness
CLA2873|POL0003|10/08/2024|2222.87|Theft|Hotel|Death
CLA2874|POL0009|05-06-2023|Five Hundred|Accident|Attention|accident
CLA2875|POL0017|2024-08-06|45716.4|Illness|Mother|Theft
CLA2876|POL0013|15/01/2024|18114.26|Theft|Dark|Property Damage
CLA2877|POL0001|18-04-2022|14822.23|Death|Rock|Accident
CLA2878|POL0012|25-05-2022|34703.77|Accident|Finally|Theft
CLA2879|POL0005|05/10/2022|2746.12|Illness|Voice|Property Damage
CLA2880|POL0014|20/05/2023|35900.33|Illness|However|THEFT
CLA2881|POL0006|25/01/2024|40865.94|Death|Information|Theft
CLA2882|POL0016|11-02-2023|12857.77|Theft|Course|Property Damage
CLA0956|POL0003|2023-06-22|39075.71|Accident|Of|Theft
CLA2884|POL0015|24-03-2024|3990.61|Theft|True|Accident
CLA2885|POL0004|2023-01-24|19407.58|Theft|Green|Theft
CLA2886|POL0014|2024-06-27|40924.6|Death|Blood|Property Damage
CLA2887|POL0015|04/03/2022|11613.41|Property Damage|Through|Theft
CLA2888|POL0014|2024-02-27|18631.94|Death|Word|Illness
CLA2889|POL0019|10-04-2024|20026.71|Death|Water|Property Damage
INVALID_85|POL0014|12/09/2024|33682.56|Death|Consumer|Theft
CLA2891|POL0006|29-08-2024|2726.65|Death|However|Accident
CLA2892|POL0015|2024-06-04|19686.44|Theft|Area|Death
CLA2893|POL0004|2022-10-01|2950.82|Accident|Sport|DEATH
CLA2894|POL0019|20/08/2023||Death|Shoulder|Accident
CLA2895|POL0020|2023-10-01|27622.61|Accident|Office|Accident
CLA2896|POL0010|2022-09-18|21804.49|Death|Cost|Illness
CLA2897|POL0001|2024-03-23|39633.74|Illness|Language|Accident
CLA2898|POL0020|01-01-2022|Ten Thousand|Theft|Meeting|Accident
CLA2899|POL0012|26/01/2024|16227.28|Theft|Check|Accident
CLA2900|POL0016|05/17/2023|3847.76|Death|Building|Death
CLA2901|POL0014|2022-07-27|36206.31|Death|Piece|Property Damage
CLA2902|POL0006|10/08/2022|43889.81|Property Damage|Like|Death
CLA2903|POL0001|2022-02-07|11352.86||News|Death
CLA2904|POL0019|16/09/2022|48161.83|Accident|Can|Theft
CLA2905|POL0018|05-09-2024|23065.26|Accident|Culture|Theft
CLA2906|POL0019|30/12/2022|32186.32|Property Damage|Law|Death
CLA2907|POL0019|10/30/2024|Ten Thousand|Illness|Life|Property Damage
CLA2908|POL0003|30-08-2022|31023.66|Theft|Something|Theft
CLA2909|POL0020|05/06/2023|6780.29||Sure|Accident
CLA0662|POL0009|01/17/2023|47249.35|Death|However|Property Damage
CLA2911|POL0005|10/01/2024|36543.08|Property Damage|Spend|Theft
CLA2912|POL0010|21/11/2024|Five Hundred|Death|Care|Theft
CLA2913|POL0005|15/07/2023|3528.21|Illness|Save|Death
CLA2914|POL0006|2022-12-31|35967.16|Illness|Know|Theft
CLA2915|POL0002|31-05-2022|19908.99|Accident|Color|Accident
INVALID_68|POL0002|2022-10-05|25412.5|Property Damage|Push|Property Damage
CLA1769|POL0012|13/01/2023|11798.75|Property Damage|Reality|Illness
CLA2918|POL0018|2024-05-12|49713.93|Death|Smile|Death
CLA2919|POL0017|15/09/2024|25636.64|Property Damage|Responsibility|Accident
CLA2920|POL0004|2023-02-22|46547.91|Illness|Base|DEATH
CLA2921|POL0014|2023-03-23|16518.7|Theft|Pull|Illness
CLA2922|POL0014|26/07/2023|12475.65|Illness|Life|Accident
CLA2923|POL0013|08-09-2023|38514.03|Property Damage|If|Accident
CLA2924|POL0007|04/19/2024|32103.46|Death|Medical|Illness
CLA2925|POL0007|28-10-2024|27713.55|Theft|Evidence|Accident
CLA2926|POL0014|04/09/2022|33150.58|Accident|On|Theft
INVALID_31|POL0006|2023-12-09||Illness|Start|Property Damage
CLA2928|POL0002|29-06-2023|14569.99|Illness|Between|Theft
CLA2929|POL0005|01/16/2022||Illness|Huge|Illness
CLA2930|POL0016|2022-10-09|19132.07|Property Damage|Huge|Death
CLA2931|POL0019|2023-02-23||Illness|Quickly|Illness
CLA2932|POL0010|01/31/2024|33220.51|Accident|Lead|Illness
CLA2933|POL0004|26/07/2022|23985.77|Accident|Subject|Theft
CLA2934|POL0019|04/12/2022|Five Hundred|Accident|Seem|Accident
CLA2935|POL0010|2024-02-07|-4306.53||Focus|Theft
CLA2936|POL0015|19/02/2022|22423.68|Death|West|Illness
CLA2937|POL0012|05/10/2023|31793.12|Theft|Care|Death
CLA2938|POL0003|2024-02-20|Five Hundred|Death|Capital|Death
INVALID_22|POL0015|09-08-2023|5729.32||Item|Accident
CLA2940|POL0012|10-01-2022|39877.55||Myself|Theft
CLA2941|POL0007|08/11/2022|2408.49|Theft|Wrong|Theft
CLA2942|POL0018|07/29/2024|42411.96|Accident|Six|Illness
CLA2943|POL0007|09/20/2023|25885.68|Accident|Range|Theft
CLA2944|POL0012|04/04/2023|31905.96|Death|Always|Theft
CLA2945|POL0020|11/12/2022|9876.71|Illness|Mind|Theft
CLA2946|POL0011|12-01-2023|12249.47||Event|Accident
CLA2947|POL0007|07/04/2022|40579.93|Death|Vote|Death
CLA2948|POL0001|08-06-2023|39611.09|Accident|All|Illness
CLA2949|POL0002|10/07/2022|21489.97|Illness|Note|Property Damage
CLA2950|POL0013|2024-10-09|14387.98|Theft|Create|Illness
CLA2951|POL0004|21/03/2022||Accident|Interesting|Illness
CLA2952|POL0015|05-04-2022|23749.3|Illness|Stage|Theft
CLA2953|POL0019|12/30/2023|39146.42|Accident|Impact|Property Damage
CLA2954|POL0015|02-08-2022|47432.93|Property Damage|Product|Accident
CLA2955|POL0008|29-11-2024|29676.04|Illness|Line|THEFT
CLA2956|POL0010|09-12-2024|17419.34|Property Damage|My|Property Damage
CLA2957|POL9999|05-05-2022|25316.74|Property Damage|Different|Death
CLA2958|POL0009|08/12/2024|3242.31|Illness|Family|Death
CLA2959|POL0018|07/22/2023|9766.08|Death|Here|Property Damage
CLA2960|POL9999|17-01-2022|45442.84|Accident|Whatever|Theft
CLA2961|POL0006|04/11/2024|14138.7|Illness|Exactly|Theft
CLA2962|POL0019|21-02-2022|40196.85|Death|Bag|Property Damage
CLA2963|POL0010|02/22/2023|28039.79|Death|Until|Death
CLA2964|POL0006|05/10/2024|14145.36|Death|Above|Illness
CLA2965|POL0011|19/07/2024|9193.37|Accident|Friend|Death
CLA2966|POL0017|2024-09-10||Property Damage|Threat|Illness
CLA2967|POL0001|29/08/2022|26242.57|Death|Cover|Illness
CLA2968|POL0004|23/12/2022|12187.15|Theft|Wonder|PROPERTY DAMAGE
CLA2969|POL0014|14/11/2024|22781.8|Theft|Return|Accident
CLA2970|POL0009|03/12/2024|1565.0||Congress|Illness
CLA2971|POL0002|2023-02-10|37334.3|Death|Term|Illness
CLA2972|POL0009|09-07-2023|8137.55|Property Damage|List|Death
CLA2973|POL0002|02/01/2022|12370.01|Accident|Moment|DEATH
CLA2974|POL0016|05/22/2024|0|Theft|Herself|Death
CLA2975|POL0019|2024-07-22|||Boy|Property Damage
INVALID_18|POL0002|05/12/2023|11844.53|Illness|Behavior|Death
CLA2977|POL0012|2022-04-03|19336.09|Property Damage|Serve|Illness
CLA2978|POL0003|01/12/2023|-3860.07|Accident|Teacher|Death
CLA2979|POL0014|27-09-2022|26400.78|Theft|Natural|Death
CLA2980|POL0008|10/01/2022|28379.75|Death|Local|Theft
CLA2981|POL0004|2023-10-05|29507.07|Accident|Unit|Theft
CLA2982|POL0013|05-08-2023|25383.94|Accident|Available|Illness
CLA2983|POL0018|05/07/2023|33025.63|Illness|Talk|Property Damage
CLA2984|POL0008|2024-01-10|48718.43|Death|Beautiful|Accident
CLA2985|POL0005|16/02/2024|9619.48|Death|Difference|Theft
CLA2986|POL9999|12/24/2023|44959.03|Theft|Admit|Death
CLA2987|POL0002|16/09/2024|1991.94|Accident|Certainly|Accident
CLA2988|POL0007|28-11-2023|38510.09|Death|Expert|Theft
CLA2989|POL0006|23-08-2022|4775.92|Accident|Goal|Death
CLA2990|POL0018|21-02-2024|47580.35||Industry|Death
CLA2764|POL0004|11/06/2024|45715.42|Property Damage|Mission|Theft
CLA2992|POL0015|12/07/2023|15518.93|Death|Kind|Death
CLA2993|POL0020|2024-09-13|15016.26|Property Damage|Image|Property Damage
CLA2994|POL0005|2023-04-01|13893.31|Property Damage|Set|Illness
CLA2995|POL0010|2023-08-08|Five Hundred||Pick|Property Damage
CLA2996|POL0016|06/04/2022|35494.46|Accident|Time|Property Damage
CLA2997|POL0005|02/25/2023|26430.47|Property Damage|Laugh|Death
CLA2998|POL0012|30-03-2024|24634.74|Death|Popular|Accident
CLA2999|POL0006|21/12/2024|34978.51||Matter|Property Damage
CLA3000|POL0013|29/01/2024|16449.88|Accident|Direction|THEFT
CLA3001|POL0002|2022-02-01|32985.87|Illness|Each|Illness
CLA3002|POL0002|2024-01-04|15117.82||Common|Property Damage
CLA3003|POL0002|2022-10-17|18718.62|Accident|Still|Theft
CLA3004|POL0001|12/01/2022|45714.83|Property Damage|Beautiful|Illness
CLA3005|POL0013|2023-03-19|7163.27|Accident|Base|Illness
CLA3006|POL0013|12/08/2024|34887.86|Accident|Then|Accident
INVALID_24|POL0001|03/03/2024|14881.26|Accident|Writer|Death
CLA3008|POL0013|13/04/2022||Theft|Look|Illness
CLA3009|POL0020|04-01-2023|23005.13||Her|Property Damage
CLA3010|POL0001|06/11/2024|9925.06|Death|Smile|Property Damage
CLA3011|POL0012|06/04/2024|Ten Thousand|Illness|Consider|Theft
CLA3012|POL0005|10/01/2024|45864.17|Property Damage|There|theft
CLA3013|POL0016|24-12-2024|38837.6||Learn|Theft
CLA0047|POL0002|2024-09-20|15325.38|Theft|Government|Death
CLA3015|POL0015|03/20/2023|30637.41|Theft|Along|Accident
CLA3016|POL0007|23/10/2023|1616.84|Theft|Still|Theft
CLA3017|POL0018|05-02-2024|0||With|Illness
CLA3018|POL0006|07/01/2024|45432.47|Theft|Expert|Accident
CLA3019|POL0019|09/10/2024|30306.54|Illness|Ability|Illness
CLA3020|POL0003|2023-02-01|36250.29|Death|News|Property Damage
CLA3021|POL0007|10/05/2024|12976.43|Theft|Give|Theft
CLA3022|POL0014|10/14/2022|6819.61||Look|Death
CLA3023|POL0016|12/01/2023|13594.62|Theft|She|Illness
CLA3024|POL0017|09/28/2022|24368.7|Accident|Character|Death
CLA3025|POL0017|2023-06-04|5313.24|Theft|Laugh|Accident
CLA3026|POL0008|10-01-2023|49245.14|Illness|Administration|Property Damage
CLA3027|POL0018|27-12-2023|16316.38|Accident|Structure|Accident
CLA1003|POL0013|06/17/2024|27974.25||Worry|Property Damage
CLA3029|POL0018|27-02-2024|45522.64||Become|Death
CLA3030|POL0016|06/07/2023|26319.45|Accident|Send|Illness
INVALID_1|POL0003|15/06/2023|32442.44|Theft|To|Death
CLA3032|POL0007|03/08/2022|43955.08|Accident|Free|Death
CLA3033|POL0007|2024-09-26|19579.01||Hospital|Theft
CLA3034|POL0003|03-08-2022||Theft|Investment|Illness
CLA3035|POL0010|26/03/2024|22432.25|Property Damage|Street|Illness
CLA3036|POL0002|24-03-2022|-3736.82|Illness|Investment|Accident
CLA3037|POL0003|02/29/2024|1841.7|Accident|National|Theft
CLA3038|POL0020|2024-09-17|3702.65|Accident|News|Accident
CLA3039|POL0007|10/05/2022|15346.19|Illness|Need|Theft
CLA2144|POL0010|02/05/2022|||Structure|Property Damage
CLA3041|POL0007|11/15/2024|6407.85|Accident|Family|Accident
CLA3042|POL0018|29-06-2024|43354.99|Accident|Thank|Theft
CLA3043|POL0010|2022-12-20|3891.64||Where|Accident
CLA3044|POL0018|15-03-2024|41781.44|Accident|Voice|Theft
CLA3045|POL0020|18-11-2022|15001.72|Property Damage|Small|Property Damage
CLA3046|POL0005|03/10/2023|45994.06|Illness|Around|Accident
CLA3047|POL0006|27-01-2022|0|Death|Form|Death
CLA3048|POL0005|26/08/2022|41595.74|Illness|Behavior|Death
CLA3049|POL0019|29-04-2023|8362.49||Responsibility|Accident
CLA3050|POL0011|18-02-2023|32634.08|Death|More|Accident
CLA3051|POL0001|03/15/2024|10784.56||Relationship|Theft
CLA2939|POL0001|24-04-2024|10323.91|Theft|Collection|PROPERTY DAMAGE
CLA3053|POL0005|07-12-2024|48385.25|Theft|Happy|Property Damage
CLA3054|POL0020|15-11-2022|25452.55|Death|Exist|Theft
CLA3055|POL0012|18-08-2023|44282.95|Theft|Top|Illness
CLA3056|POL0011|01/07/2024|6364.17|Theft|There|Death
CLA3057|POL0003|26/05/2024|38949.81|Illness|Authority|Death
CLA3058|POL0007|09/19/2022|18315.12|Property Damage|Hundred|Property Damage
CLA3059|POL0011|25/11/2023||Property Damage|Hear|Accident
CLA3060|POL0018|06-10-2022|18622.06||Bit|Property Damage
CLA3061|POL0005|2023-07-07|42166.47|Theft|Chair|Illness
CLA3062|POL0017|2023-03-21|42801.94|Theft|Clear|Property Damage
CLA3063|POL0018|25/11/2024|4544.72|Accident|Letter|Theft
CLA3064|POL0001|04/16/2022|37001.16|Property Damage|Middle|Theft
CLA3065|POL0015|23-02-2023|6886.53||Fact|Accident
CLA3066|POL0013|27/10/2022|10203.3|Theft|Thing|Accident
CLA3067|POL0019|16/07/2022|9052.0|Accident|Year|Illness
CLA3068|POL0015|18/04/2024|44436.41|Illness|Enough|Accident
CLA3069|POL0015|09/18/2023|43756.19||Out|Theft
CLA3070|POL0016|2024-09-07|4241.2|Theft|Build|Illness
CLA3071|POL0006|2024-10-08|28885.22|Theft|During|Illness
CLA3072|POL0008|10/05/2023|21965.81|Theft|Voice|Theft
CLA3073|POL0012|10/01/2023|47838.77|Theft|Star|Accident
CLA3074|POL0005|19/10/2022|24378.17|Accident|Threat|Accident
CLA3075|POL0017|2024-10-07|44092.17|Property Damage|Peace|Property Damage
CLA3076|POL0017|2022-03-28|32644.25|Accident|Simply|Theft
CLA3077|POL0016|2022-10-24|10505.98|Accident|That|Accident
CLA3078|POL0011|09/10/2024|4785.7|Accident|Position|Accident
CLA3079|POL0015|23-01-2022|9262.79|Accident|Home|Accident
CLA3080|POL0012|14-02-2024|39414.05|Property Damage|Center|Illness
CLA3081|POL0012|2023-09-30|45886.6|Illness|Already|Property Damage
CLA3082|POL0010|2022-04-11|47286.75|Death|Various|Property Damage
CLA3083|POL0006|10-10-2022|9653.13|Accident|Set|Accident
CLA3084|POL0005|01-01-2022|20793.75|Accident|Sister|Accident
CLA3085|POL0010|30-07-2022|36683.34|Property Damage|Way|Property Damage
CLA3086|POL0011|08-10-2024|6458.38|Property Damage|Response|Death
CLA3087|POL0009|02-05-2023|1311.12|Property Damage|Fine|Accident
CLA3088|POL0005|2022-02-14|43283.07|Illness|Matter|Theft
CLA3089|POL0008|07/03/2023|39007.81|Theft|Hand|Property Damage
CLA3090|POL0016|2023-07-20|28016.44||Once|Illness
CLA3091|POL0006|05-01-2022||Property Damage|Thousand|Theft
CLA3092|POL0008|2023-03-03|16652.51|Property Damage|Guess|Accident
CLA3093|POL0012|13-11-2024||Death|Organization|Theft
CLA3094|POL0010|2024-02-05|8322.36|Property Damage|Call|Accident
CLA2830|POL0009|01/06/2024|4196.17|Illness|Interesting|Accident
CLA3096|POL0011|25-09-2022|9263.3|Death|Certain|Death
INVALID_74|POL0006|2022-08-31|-3131.71|Accident|Job|Property Damage
CLA3098|POL0014|14-11-2022|20494.91|Theft|Soldier|Death
CLA3099|POL0017|08/28/2022|-818.05||Bad|Theft
CLA3100|POL0019|11/28/2022|44071.54|Death|Situation|Accident
CLA3101|POL0015|08/02/2023|1609.93|Property Damage|Challenge|Theft
CLA3102|POL0008|18-11-2024|||Technology|Accident
CLA3103|POL0005|2022-04-15|5966.46||Option|Theft
CLA3104|POL0005|2023-10-30|31939.3|Death|Different|Property Damage
CLA3105|POL0011|2024-12-23|30591.2|Property Damage|Include|Property Damage
CLA3106|POL0003|15/02/2023|4717.65|Accident|Exist|Theft
CLA1212|POL0007|02/10/2024|34823.12||Bed|Theft
CLA3108|POL0016|2022-05-30|8071.21|Death|Answer|THEFT
CLA3109|POL0004|12/08/2022|15002.86|Accident|Usually|Accident
CLA3110|POL0013|02-06-2024|20359.86|Illness|Theory|Accident
CLA3111|POL0009|24-01-2022|26467.79|Property Damage|Remain|Property Damage
CLA3112|POL0009|2024-04-22|48894.13|Theft|Financial|theft
CLA2458|POL0006|04-02-2023|8548.04|Accident|Mention|Illness
CLA3114|POL0001|17-04-2022|28461.86|Death|Give|Illness
CLA3115|POL0014|14/09/2024|29863.28|Property Damage|Store|Theft
CLA0746|POL0014|18-07-2024|33238.55|Death|Visit|Illness
CLA3117|POL0001|09/17/2024|42576.82||Set|Property Damage
CLA3118|POL0006|25-05-2023|25531.66|Death|State|ACCIDENT
CLA3119|POL0004|2023-12-10||Theft|Page|Theft
CLA3120|POL0019|07-11-2023|23259.2|Theft|Difference|Illness
CLA3121|POL9999|04/02/2022|18969.13||Yard|Death
CLA3122|POL0014|22/01/2023|27559.32|Theft|Administration|Theft
CLA3123|POL9999|14/12/2023|42729.97|Theft|Station|Theft
CLA3124|POL0004|05/07/2024|9212.43||Coach|Property Damage
CLA3125|POL0015|02/01/2023|16535.93|Illness|Support|Illness
CLA3126|POL0014|23-01-2023|18512.69|Illness|Move|Property Damage
CLA3127|POL0001|02-08-2023|21522.58|Death|Return|Accident
CLA1335|POL0013|01-05-2022|5468.43|Theft|Rise|Property Damage
CLA3129|POL0011|2023-02-15|39079.57|Property Damage|Pass|Death
CLA3130|POL0015|2024-04-17|36076.86|Theft|Since|Property Damage
