PolicyID,CustomerID,PolicyType,PremiumAmount,StartDate,EndDate,Status
POL2874,CUS0013,Property,Five Hundred,19-06-2022,09/28/2022,Rule
POL2875,CUS0003,Life,34297.55,14/08/2023,01-09-2023,Book
POL2876,CUS0006,Motor,4033.14,27/11/2024,2023-06-24,Include
POL2877,CUS0014,Health,46617.55,2022-12-19,2024-04-23,Newspaper
POL2878,CUS0001,Health,42239.87,31-03-2022,29-03-2022,Phone
POL2879,CUS0011,Property,24007.66,24-03-2022,04-03-2022,Back
POL2880,CUS0001,Property,29911.65,02/21/2022,2024-09-11,Office
POL2881,CUS0003,Motor,31307.9,11/19/2022,05/13/2023,Oil
POL2882,CUS0005,Life,24671.18,2023-03-05,05/03/2022,Dinner
INVALID_91,CUS0007,Property,35690.84,11/02/2022,15/07/2023,Certain
POL2884,CUS0011,Life,25200.46,06-12-2022,2024-07-14,Direction
POL2885,CUS0015,Motor,20071.64,11/03/2024,05/29/2024,Serve
POL2886,CUS0009,Property,9018.93,19/12/2024,2024-06-18,Day
POL2887,CUS0004,Property,22479.45,17-08-2024,2024-04-21,East
POL2888,CUS0010,life,31447.3,2023-10-28,01/06/2023,Push
POL2889,CUS0009,Life,4736.57,19/01/2022,19-11-2023,Support
POL2890,CUS0015,Life,42238.01,18/03/2023,04/27/2023,Trade
POL2891,CUS0010,Property,49728.57,15/04/2024,18/05/2023,Music
POL2892,CUS0012,Life,5193.0,10/19/2024,09-06-2023,Eat
POL2893,CUS0010,Health,35275.57,2024-08-14,21-08-2022,Action
INVALID_84,CUS0007,Health,48621.8,06-05-2022,10/10/2023,Whose
POL2895,CUS0015,Life,3756.97,2022-04-24,05/08/2022,Line
POL2896,CUS0020,Health,6984.1,10/11/2022,25/06/2024,Door
POL2897,CUS0013,Health,34514.51,15-11-2022,2023-10-05,Tonight
POL2898,CUS0015,Motor,9955.09,15-06-2023,18/09/2022,Finish
POL2899,CUS0016,Life,13902.21,2022-12-19,15/03/2022,Consider
POL2900,CUS0007,Health,27184.22,12/13/2024,2023-02-20,Off
POL2901,CUS0009,Property,2227.15,2024-02-07,26/04/2023,Financial
POL2902,CUS0009,Property,19608.36,03-07-2023,2022-05-08,At
POL2903,CUS0009,Property,Twenty Five Thousand,2024-02-14,12-08-2023,Party
POL2904,CUS0018,Motor,16412.88,03-01-2024,2023-04-08,Unit
POL2905,CUS0006,Life,12855.98,10/12/2023,2022-01-23,Look
POL2906,CUS0016,Motor,49391.67,08/27/2022,09/11/2022,Organization
POL2907,CUS0020,Motor,0,11/28/2023,29/12/2023,International
POL2908,CUS0018,Motor,39822.17,23-02-2024,23/12/2023,Perhaps
POL2909,CUS0019,Life,44362.1,28/11/2022,14-07-2023,Total
POL2910,CUS0017,Health,23355.94,2023-04-10,27-11-2023,Address
POL2911,CUS0013,Health,37064.56,17/08/2022,23/10/2022,Full
POL2912,CUS0007,Property,7192.4,2024-09-18,07/09/2022,Study
POL2913,CUS0001,Property,37605.62,04/03/2023,06/19/2022,Spend
POL2914,CUS0007,Motor,0,07/11/2024,2024-11-10,View
POL2915,CUS0001,Health,Five Hundred,30-09-2024,2024-11-28,Onto
POL2916,CUS0016,Life,13613.28,05/03/2022,04/01/2022,Skill
POL2917,CUS0008,Motor,15499.95,03/04/2024,10-01-2024,Democrat
POL2918,CUS0015,Life,36809.76,10/10/2023,08/12/2022,Reduce
POL2919,CUS0016,Motor,21035.64,20-01-2023,09/27/2024,Determine
POL2920,CUS0019,HEALTH,-3574.8,28/08/2023,2024-05-06,Notice
POL2921,CUS0003,Motor,35048.97,20-02-2023,14/09/2024,Action
POL2922,CUS0006,life,14103.59,26/03/2022,13/08/2024,Threat
POL2923,CUS0004,Life,41856.27,06-07-2023,2023-02-28,As
POL2924,CUS0015,Health,41791.34,25/12/2022,18/11/2022,Wrong
POL2925,CUS0007,Property,29083.07,2022-03-03,2023-11-04,Between
POL2926,CUS0016,Motor,18995.64,2024-01-05,05/24/2023,His
POL2927,CUS0016,Motor,29884.68,06-02-2024,12/13/2023,Director
POL2928,CUS0017,Property,27294.88,09-02-2022,12-03-2023,Choose
POL2929,CUS0008,Health,Twenty Five Thousand,07/27/2022,02/12/2022,From
POL2930,CUS0018,Life,13939.64,04/02/2023,06/15/2024,Offer
POL2931,CUS0015,Health,32507.64,02/25/2023,2022-08-01,Throw
POL2932,CUS0005,Motor,25276.58,2024-08-05,2024-08-20,During
POL2933,CUS0011,Health,44224.04,03/01/2022,25/05/2024,Begin
POL2934,CUS0007,Life,Five Hundred,11-12-2022,05/04/2024,Parent
INVALID_87,CUS0005,MOTOR,21033.57,04/03/2024,06/16/2022,Professor
POL0382,CUS0012,Motor,19036.38,09/21/2022,25-01-2023,Radio
POL2937,CUS0006,Motor,19675.79,26/07/2022,09/01/2022,Own
POL2938,CUS0011,Health,15913.78,2023-12-25,11/22/2023,Floor
POL2939,CUS0020,LIFE,8064.57,11/22/2024,21-05-2022,Woman
POL2940,CUS0010,Health,39039.07,2022-07-07,26/08/2024,Improve
POL2941,CUS0008,Motor,33169.95,23-01-2023,2024-10-17,Evening
POL2942,CUS0020,Motor,12273.2,2022-04-23,2022-10-09,Perhaps
POL2943,CUS0020,Property,15211.24,18/09/2024,07/13/2023,Enjoy
POL2944,CUS0002,Life,0,05/11/2023,03/17/2022,Young
POL2945,CUS0004,Motor,43379.75,2024-03-01,12/14/2023,Right
POL2946,CUS0012,Health,26576.28,07/10/2023,13-03-2023,Figure
POL2947,CUS0017,Property,36147.58,26-04-2022,07/03/2023,Network
POL2948,CUS0004,Motor,29743.02,30-01-2024,11/10/2022,Receive
POL2949,CUS0009,Property,26739.65,10/08/2023,08/06/2022,Huge
POL2950,CUS0014,Health,20167.77,10/10/2023,02/01/2022,Become
POL2951,CUS0020,Life,6093.97,02/11/2023,20/06/2024,Reason
POL2952,CUS0005,Property,4850.36,21-08-2022,09-10-2024,Eight
POL2881,CUS0006,Health,35708.02,29/11/2024,26/10/2023,Teacher
POL2954,CUS0004,motor,2010.08,27/12/2023,03/02/2023,Find
POL2955,CUS0017,Motor,39310.96,08/18/2023,29/05/2023,Card
POL2956,CUS0006,life,47394.52,07/07/2023,2022-10-14,Political
INVALID_66,CUS0014,property,25748.64,13-04-2022,20/09/2024,Station
POL2958,CUS0005,Life,4092.3,01/27/2023,05/12/2023,Address
POL2959,CUS0011,Life,11872.23,03/10/2022,16/05/2022,Choose
POL2960,CUS0005,LIFE,2097.49,11/14/2022,01/11/2023,Our
POL2961,CUS0011,Health,6294.75,2022-11-26,14/09/2022,Again
POL1090,CUS0001,Health,42485.62,2023-08-23,18/05/2024,Tend
POL2963,CUS0002,Motor,46583.69,03-09-2022,02/07/2023,Knowledge
POL2964,CUS0012,Motor,39272.8,2023-07-22,04/05/2023,Father
POL2965,CUS0018,MOTOR,0,10-01-2022,27-12-2022,Citizen
POL2966,CUS0019,Property,-3534.4,11-10-2022,07/04/2022,Him
POL2967,CUS0010,Motor,6154.57,10/10/2022,20/08/2022,Away
POL2968,CUS0012,Motor,27409.89,10/09/2022,15-04-2023,Sit
POL2969,CUS0018,Property,3612.52,2023-12-08,09/17/2022,Media
POL2970,CUS0014,health,29968.56,2024-03-19,02/28/2024,Everyone
POL2971,CUS0011,Life,20981.88,2022-02-04,18/07/2024,Record
POL2972,CUS0007,Life,47133.34,26/01/2024,2023-05-18,Low
POL2973,CUS0018,Life,34344.77,10-07-2024,07/21/2022,Letter
POL2974,CUS0011,Life,13447.89,2024-04-28,11-10-2022,Since
POL2975,CUS0018,Motor,24471.27,2022-07-25,2023-03-27,Assume
POL2976,CUS0010,Property,36765.05,06/02/2024,2023-07-25,Learn
POL2977,CUS0006,Motor,4874.04,11/24/2023,08/20/2022,Camera
POL2978,CUS0018,Motor,46970.19,25-07-2022,07/05/2024,East
POL2979,CUS0004,Property,22244.35,2022-05-15,05/31/2024,Character
POL2980,CUS0003,LIFE,19748.11,06/25/2022,2022-05-10,House
POL2981,CUS0010,Health,40794.11,15-07-2024,2022-01-30,Carry
POL2982,CUS0005,HEALTH,47332.59,2023-03-02,23-04-2024,Professional
POL2983,CUS0020,Health,10742.53,12/18/2024,01/14/2022,Box
INVALID_86,CUS0004,Property,1749.98,04/12/2023,03/19/2023,Reflect
POL2985,CUS0013,Health,32807.89,14-08-2022,2024-06-09,Begin
POL2986,CUS0017,Life,48181.36,10/31/2022,2023-03-31,Reach
POL2987,CUS0018,Motor,22587.22,2022-02-26,09/02/2022,Community
POL2988,CUS0002,HEALTH,29519.88,27-04-2024,2023-06-21,Speech
POL2989,CUS0007,Health,23426.44,25/12/2023,04/25/2022,Performance
POL1906,CUS0007,property,25838.15,02/19/2024,18/12/2022,Thus
POL2991,CUS0004,Life,2959.4,23-01-2022,06/04/2022,Camera
POL2992,CUS0014,Life,30473.92,31/07/2022,11/24/2024,Begin
POL2993,CUS0008,Health,0,15-01-2022,04/06/2024,Strong
POL2994,CUS0015,Motor,9689.65,20/11/2024,08-04-2023,Fact
POL2995,CUS0011,Health,30513.59,02-03-2022,30-03-2022,Compare
POL2996,CUS0012,Life,11167.06,05/12/2024,12-03-2024,Two
POL2997,CUS0012,Health,3009.07,2024-06-28,03/12/2024,Major
POL2998,CUS0014,Health,21964.84,11/03/2023,31/10/2022,Hundred
POL2999,CUS0007,Life,49026.16,12/12/2023,12/07/2022,Father
POL3000,CUS0004,Health,-779.03,2024-11-30,08/10/2022,Us
POL3001,CUS0001,Health,34663.13,01/02/2022,07/25/2024,Debate
POL3002,CUS0020,Property,Twenty Five Thousand,26/05/2024,2022-02-10,Share
POL3003,CUS0002,Life,22433.02,09/01/2022,26-09-2023,Only
POL3004,CUS0016,Health,18144.97,2023-02-11,26-03-2023,Trade
POL3005,CUS0002,Motor,16521.65,17-11-2024,24-05-2023,One
POL3006,CUS0014,Property,5869.46,24/11/2024,19/06/2023,Child
POL3007,CUS0013,Health,9480.88,11/01/2024,09/11/2022,Sea
POL3008,CUS0019,Property,10297.42,09/23/2023,2023-10-20,Level
POL3009,CUS0005,Health,34999.46,2023-01-09,23/11/2023,Officer
POL3010,CUS0008,Life,31910.47,02/01/2024,24-02-2024,Audience
POL3011,CUS0019,Health,14611.57,12-11-2022,08/10/2022,Prove
POL3012,CUS0003,Motor,9245.51,03/12/2022,01/10/2022,Question
POL3013,CUS0016,Property,12454.54,12/02/2024,08/05/2024,Hold
POL3014,CUS0007,Property,4626.82,10/24/2024,06/07/2022,I
POL3015,CUS0020,Motor,31936.3,06/01/2024,02/05/2024,Success
POL3016,CUS0008,Motor,48930.12,11/09/2022,2024-01-10,News
POL3017,CUS0009,Health,14614.83,2022-05-01,25/01/2024,Film
POL3018,CUS0008,Motor,30629.8,2024-03-05,2024-09-16,Another
POL3019,CUS0001,Life,6581.87,09/21/2022,2023-08-22,Professor
POL3020,CUS0013,Motor,21439.1,01-06-2022,2023-02-23,Group
POL3021,CUS0016,Property,4090.4,2024-10-13,04/03/2022,Then
POL3022,CUS0005,Health,9335.02,2022-01-16,25-04-2023,Collection
POL3023,CUS0002,HEALTH,4361.45,15/05/2023,01-11-2024,Full
POL3024,CUS0014,Motor,36710.34,07/04/2024,11-04-2023,Candidate
POL3025,CUS0013,life,37466.42,15/07/2024,27-07-2022,Likely
POL3026,CUS0003,Health,48921.69,19/12/2024,04/07/2022,Up
POL3027,CUS0006,Health,18530.75,02/25/2022,03/10/2023,Government
POL3028,CUS0018,Motor,,08/07/2024,09/03/2024,Newspaper
POL3029,CUS0008,Property,43031.56,2024-01-13,23-06-2022,Occur
POL3030,CUS0011,Property,7969.37,2023-05-26,2022-09-02,Teach
POL3031,CUS9999,Health,39153.61,2023-12-11,21/04/2022,Table
POL3032,CUS0001,Life,27825.25,14-09-2024,15/02/2022,Try
POL3033,CUS9999,HEALTH,38597.2,08/02/2022,12/24/2023,Two
POL3034,CUS0001,Health,48872.81,08/08/2023,02-11-2023,Really
POL3035,CUS0019,Motor,24664.03,08/01/2022,2024-10-04,Region
POL3036,CUS0013,Life,18559.67,10/01/2022,27/04/2022,Organization
POL3037,CUS0002,Life,16710.14,2024-09-30,2023-10-20,While
POL3038,CUS0003,Property,40491.89,10/10/2022,03/01/2022,Record
POL3039,CUS0001,Life,2371.42,06/01/2023,05/08/2023,Defense
POL3040,CUS9999,Health,38370.21,14/01/2022,04/18/2022,Large
POL3041,CUS0003,Property,30267.63,2022-12-19,17-06-2024,Accept
POL3042,CUS0018,Property,13182.84,04/24/2022,22/03/2022,Difference
POL3043,CUS0005,Life,9097.06,2023-06-21,10/28/2023,Office
POL3044,CUS0007,Property,11780.18,06-08-2022,2023-07-07,Party
POL3045,CUS0014,Health,43658.99,2023-01-29,2022-09-27,Lose
POL3046,CUS0007,Property,47515.72,05-02-2024,2022-11-08,Mr
POL3047,CUS0008,Motor,41399.96,15-10-2024,02/24/2024,Official
POL3048,CUS0018,property,29364.75,16/10/2024,09/15/2024,Population
POL3049,CUS0003,Health,24316.23,09/09/2024,28/02/2022,Country
POL3050,CUS0002,property,Ten Thousand,01-11-2022,06/02/2023,Reach
POL3051,CUS9999,MOTOR,47852.88,03/05/2024,27/11/2024,Because
POL3052,CUS0010,Life,4326.85,01/29/2023,04/02/2024,From
POL3053,CUS0006,Motor,17344.95,14-05-2024,12/10/2022,Oil
POL3054,CUS0020,Health,30832.33,02-04-2024,10/20/2022,Natural
POL3055,CUS0019,Health,7244.61,2022-05-08,2023-09-14,Pay
POL3056,CUS0010,Life,7242.53,13/01/2022,06/15/2022,Owner
POL3057,CUS0003,Life,42546.85,26/05/2023,07/20/2024,Play
POL3058,CUS0009,Life,26636.24,08/04/2023,17-02-2023,The
POL3059,CUS0005,Health,24112.27,2023-01-19,2023-05-12,Almost
POL3060,CUS0011,Health,29109.0,08/12/2024,2024-03-20,Position
INVALID_50,CUS0015,Motor,23822.97,11-05-2022,10-02-2023,Court
POL3062,CUS0018,Life,5860.15,2022-09-02,2024-08-11,Hundred
POL3063,CUS0003,Motor,35978.39,2024-10-15,27/10/2023,Finish
POL3064,CUS0018,Health,19780.73,01/27/2024,06/04/2024,Course
INVALID_55,CUS0006,Life,30949.23,2022-12-17,21/08/2023,Building
POL3066,CUS0015,Health,19941.89,2024-03-08,01/19/2022,Between
POL3067,CUS0008,Life,30563.02,29-12-2022,09-04-2024,Soldier
POL3068,CUS0003,Motor,46777.99,2024-03-05,07/22/2022,Still
POL3069,CUS0012,Motor,41364.41,12-01-2023,23/05/2022,Nature
POL3070,CUS0004,Life,47329.72,06/24/2024,09-08-2023,Ability
POL3071,CUS0004,Life,17963.13,01/28/2024,05/20/2023,Pull
POL3072,CUS0013,Health,26419.78,02/16/2023,06/03/2022,Let
INVALID_38,CUS0014,Health,32997.37,06/26/2024,29/01/2024,Black
POL3074,CUS0020,Property,32521.38,2023-06-17,2023-06-05,They
POL3075,CUS0019,Life,-514.38,11-06-2023,08/24/2023,Letter
POL3076,CUS0018,Health,39281.88,16/03/2023,2022-12-14,Hospital
POL3077,CUS0013,Motor,18780.06,05-02-2022,13/12/2022,Much
POL3078,CUS0005,Health,19208.88,29-05-2022,14/12/2024,Simply
POL3079,CUS0018,Property,,04/13/2024,30-09-2023,Boy
POL3080,CUS0002,Life,34081.86,29-04-2024,09-09-2022,Whom
POL3081,CUS0009,Health,,30-03-2024,09/25/2022,Raise
POL3082,CUS0005,Life,42513.51,2024-04-11,06/01/2022,I
POL3083,CUS0020,Motor,9397.9,30/05/2023,26/06/2023,Budget
POL3084,CUS0002,Property,49657.38,2023-10-30,22-07-2023,Save
POL3085,CUS0009,Health,30274.1,2023-01-18,29/12/2023,Ahead
POL3086,CUS0003,Life,9868.52,02-12-2022,19-12-2023,Chair
INVALID_1,CUS0006,Health,22340.49,25-12-2022,2024-11-17,Only
POL3088,CUS0013,Property,7229.94,2024-06-24,01/19/2023,Be
POL3089,CUS0017,Health,Ten Thousand,01-09-2022,08/03/2023,Many
POL3090,CUS0001,Life,37515.52,09/17/2024,2024-08-31,Church
POL3091,CUS0006,Motor,14429.97,09/11/2024,09/05/2024,Charge
POL3092,CUS0006,Health,23816.24,2022-10-17,29/10/2024,Clearly
POL3093,CUS0003,Health,0,13/07/2024,14/02/2023,Determine
POL3094,CUS0019,MOTOR,31492.99,2022-10-09,10/27/2023,Friend
POL3095,CUS0020,Health,42372.71,2023-03-03,11/10/2022,Clear
POL3096,CUS0018,Health,16419.75,2024-05-11,11/15/2023,World
POL3097,CUS0008,Health,11718.11,09/05/2023,2022-07-07,As
POL3098,CUS0008,Health,5337.18,2024-07-29,14-11-2022,Chair
POL3099,CUS0020,Health,14916.47,12/16/2023,27/08/2024,Join
POL3100,CUS0012,Life,21061.24,05/07/2024,25/05/2024,Vote
POL3101,CUS0020,Property,42460.0,04/09/2024,02/16/2022,Pressure
POL3102,CUS0010,Property,6832.32,11/11/2023,12-12-2023,Teach
POL3103,CUS0005,Health,36697.93,2023-10-24,09/11/2022,Another
POL3104,CUS0019,Property,,09/17/2024,2024-07-03,Might
POL3105,CUS0009,Property,32390.05,19/07/2024,2023-04-23,You
POL3106,CUS0017,Motor,7763.06,25-06-2024,2022-10-30,Represent
POL3107,CUS0002,Motor,43754.16,2024-04-24,02/17/2024,Money
POL3108,CUS0013,Life,25226.56,01-08-2024,2023-06-16,Word
POL3109,CUS0019,Health,42611.32,09/15/2023,08/04/2023,Gun
POL3110,CUS0019,Life,32418.64,31/10/2024,2023-03-14,Finish
POL3111,CUS0014,Property,15063.31,2022-11-23,28/09/2023,Simple
POL3112,CUS0004,Health,25595.7,16/11/2022,2024-03-11,Character
POL3113,CUS0003,Health,,2023-03-27,05/04/2023,Production
POL3114,CUS0003,Motor,44414.48,2024-02-11,12/18/2024,Improve
POL3115,CUS0013,Property,,07-12-2024,2022-03-05,Should
POL3116,CUS0015,Motor,38150.61,2022-08-25,2023-10-19,Audience
POL3117,CUS0001,Health,47298.0,02/22/2022,23/03/2023,Medical
POL3118,CUS0006,Life,2276.35,05-12-2023,06/12/2022,Represent
POL3119,CUS0005,Health,13823.59,26/03/2023,07-11-2024,Future
POL3120,CUS0004,life,18205.21,18-03-2022,2023-07-19,Picture
POL3121,CUS0013,Health,24188.54,16/12/2022,2023-08-09,Strong
POL3122,CUS0016,Property,18504.12,28-08-2024,2022-08-29,Blood
POL3123,CUS0004,Property,Twenty Five Thousand,08/01/2024,03/08/2023,Price
POL3124,CUS0009,Life,48619.31,25/05/2022,2022-05-16,Represent
POL3125,CUS0017,Life,34652.58,15-11-2023,04-03-2024,Century
POL3126,CUS0011,Motor,49292.42,2024-08-01,09/23/2022,Force
POL3127,CUS0002,Life,48497.29,08/01/2022,16/07/2022,Every
POL3128,CUS9999,Motor,39592.63,09/29/2024,07-11-2023,Discover
POL3129,CUS0012,Health,26122.63,08-10-2024,03/12/2023,Certainly
POL3130,CUS0010,Life,20121.89,09-02-2023,28/06/2024,Often
POL3131,CUS0011,Health,23632.42,2022-06-28,13-03-2022,Eight
POL3132,CUS0011,health,12597.91,19/10/2022,14-08-2023,Buy
POL3133,CUS0001,Property,,2022-11-03,08/04/2023,Education
POL3134,CUS0006,Property,0,18-09-2024,19/03/2023,Issue
POL3135,CUS0004,health,37920.32,11-01-2023,10/05/2024,According
POL3136,CUS0005,Motor,5456.31,01/22/2023,27/03/2023,Final
POL3137,CUS0004,Motor,30893.62,06/27/2023,14-09-2024,Minute
POL1968,CUS0014,Health,28810.66,01/08/2024,14-01-2022,Window
POL3139,CUS0003,Motor,9139.25,03/23/2022,10/16/2024,Call
POL3140,CUS0002,motor,23049.57,17/04/2022,02/10/2024,Especially
INVALID_9,CUS0008,life,44352.98,02-06-2024,04/11/2022,Mouth
POL3142,CUS0004,Property,32270.84,16-07-2024,01/12/2024,Party
POL3143,CUS0011,Health,23187.54,02/14/2023,11/08/2023,Threat
POL3144,CUS0007,life,0,2022-04-20,28-04-2023,Always
POL3145,CUS0013,Health,19739.4,08/14/2023,05/03/2024,Receive
POL3146,CUS9999,Life,47228.53,2024-05-26,12/12/2023,Person
POL3147,CUS0020,Life,1602.6,14-12-2023,07/08/2023,Theory
POL3148,CUS0003,Property,31035.94,2024-09-09,09/14/2024,How
POL3149,CUS0006,Health,11761.02,2024-06-12,01/02/2022,Others
POL3150,CUS0008,Property,40732.29,06-01-2022,2023-05-08,Improve
POL3151,CUS0009,Life,25481.49,23-04-2024,07/16/2022,Ok
POL3152,CUS0010,Motor,43979.34,29-11-2024,2022-05-06,Number
POL3153,CUS0013,Motor,36755.04,02/08/2024,29/05/2023,Thought
POL3154,CUS0011,Motor,40820.76,13-10-2022,2024-09-09,Test
POL3155,CUS0009,Property,14429.13,11/10/2024,2022-09-24,Could
INVALID_53,CUS0002,Life,42164.9,08/10/2022,2024-08-14,Thing
POL3157,CUS0007,Health,24092.17,06/08/2024,07/15/2023,Development
POL3158,CUS0010,Motor,17250.18,2024-09-21,14-05-2023,Statement
POL3159,CUS0017,Motor,36708.49,2022-09-08,15-06-2023,Main
POL3160,CUS0004,Motor,1939.45,29-03-2023,12/07/2024,Establish
POL3161,CUS0014,Health,13781.68,01/04/2022,04/18/2024,Agreement
INVALID_43,CUS0014,Health,21154.1,05/02/2024,20-03-2022,Certain
POL3163,CUS0014,Life,6836.51,06/09/2022,27-09-2024,Attorney
POL3164,CUS0015,Motor,45000.77,21/07/2023,08/09/2022,Positive
POL3165,CUS0004,Motor,6506.08,07/08/2022,05/20/2024,Indeed
POL3166,CUS0003,Life,33722.0,18-01-2022,06/06/2022,Tree
POL3167,CUS0010,Property,23712.62,30/06/2023,22-02-2024,Break
POL3168,CUS0010,Health,23530.94,17-12-2022,04-04-2022,Organization
POL3169,CUS0012,Health,1063.44,04/01/2023,14-01-2023,Successful
POL3170,CUS0015,Health,15309.44,2022-01-10,2022-01-31,At
POL3171,CUS0004,Health,3098.05,2023-05-05,03/30/2022,Hear
POL3172,CUS0018,Property,15724.61,10/10/2023,03/10/2022,Stock
POL3173,CUS0002,Property,9786.39,2023-06-05,31/10/2022,Action
POL3174,CUS0013,Health,47173.73,28-08-2022,15-01-2022,I
POL3175,CUS0019,Life,9691.66,15/04/2024,01/30/2023,Each
POL3176,CUS0017,Property,30827.28,12/03/2023,25/12/2022,Congress
POL3177,CUS0012,Property,38811.93,06/09/2024,10/12/2022,Beyond
POL3178,CUS0020,Health,31708.92,02/08/2023,28/11/2022,Newspaper
POL3179,CUS0019,Life,31019.81,12/26/2024,2022-09-30,Much
POL3180,CUS9999,Motor,4611.18,2022-08-26,2024-05-16,Prevent
POL3181,CUS0003,MOTOR,23764.54,15-04-2024,07/02/2023,Cost
POL3182,CUS0010,Property,28183.22,02-07-2022,2023-08-26,Under
INVALID_88,CUS0001,Motor,19716.65,28/08/2024,04/13/2024,Administration
POL3184,CUS0017,Health,-2962.1,31/01/2022,18/12/2024,Fish
POL1071,CUS0009,HEALTH,5065.63,24/12/2022,18/11/2023,Black
POL3186,CUS0018,Health,22268.84,09/22/2023,10-11-2023,Member
POL3187,CUS0008,Motor,4856.21,16/10/2022,05/12/2024,Data
POL3188,CUS0018,Property,31663.55,24-03-2024,2023-12-03,Consumer
POL3189,CUS0002,Health,35756.98,2022-01-24,30-10-2022,Two
POL3190,CUS0011,Property,36211.14,10/08/2024,2023-12-22,Size
POL3191,CUS0020,Life,37591.37,08-03-2022,12/02/2023,Though
POL3192,CUS0020,Life,9109.32,2022-11-18,2024-11-18,Big
POL3193,CUS0006,Life,23762.39,2022-05-08,03-09-2024,Compare
POL3194,CUS0015,Health,18935.99,2023-08-05,09/11/2023,Spend
POL3195,CUS0008,property,1110.04,2024-02-12,2022-03-27,Treat
POL3196,CUS0007,Life,37418.9,03/10/2024,31/07/2023,Fund
POL3197,CUS0011,Property,39844.42,12/13/2023,05-08-2024,Fine
POL3198,CUS0006,Motor,40187.42,10/02/2022,01/13/2023,Price
POL3199,CUS0010,Motor,43885.91,03/03/2022,07-09-2024,Hour
POL3200,CUS0008,Life,33758.84,11/01/2024,08/26/2022,Short
POL3201,CUS0014,Motor,37449.33,20-01-2023,09/19/2023,Spend
POL3202,CUS0015,Life,40713.1,2022-03-05,01/09/2023,Us
POL3203,CUS0009,Motor,38768.73,2023-12-03,03-05-2024,Cultural
POL3204,CUS0006,Motor,2245.9,2022-05-04,16/04/2022,Believe
POL3205,CUS0007,Property,12379.43,10/08/2022,2022-12-22,Their
POL3206,CUS0004,Health,5312.36,13/04/2022,11-03-2022,Sister
POL2415,CUS0015,Property,30680.52,2024-09-05,17/08/2024,Since
POL3208,CUS0012,Life,38522.79,25/10/2022,08-03-2023,Animal
POL3209,CUS0003,Property,Five Hundred,02-11-2022,06/05/2024,Everyone
POL3210,CUS0013,Life,18267.21,02/15/2022,18/12/2022,Arrive
POL3211,CUS0017,Property,38029.09,01/03/2024,18-03-2023,Employee
POL3212,CUS0016,motor,34381.29,29-07-2022,16-03-2024,Start
POL3213,CUS0006,Motor,11017.86,07/08/2022,15-02-2024,Out
POL3214,CUS0012,Property,28297.37,2024-08-12,2023-03-26,Environment
POL3215,CUS0004,Health,26421.5,19-11-2024,2022-07-28,South
POL3216,CUS0012,Property,36266.27,27/12/2023,2024-10-21,Fall
POL3217,CUS0014,Motor,-882.83,12/25/2024,07/09/2022,Turn
POL3218,CUS0001,PROPERTY,45215.37,01/28/2024,21/05/2022,Play
POL3219,CUS0018,Life,44907.9,2023-03-03,03-10-2023,Report
POL3220,CUS0016,property,10003.25,27-05-2022,2024-08-10,Sure
POL3221,CUS0004,property,6002.48,03-04-2024,2024-11-18,President
POL3222,CUS0017,Life,22505.07,2022-03-24,30-10-2024,It
POL3223,CUS0006,Health,4072.79,08/08/2022,2023-03-24,Make
POL3224,CUS0005,Life,24462.42,19/05/2024,05/16/2023,Voice
POL3225,CUS0009,Motor,11247.01,31/01/2023,02/15/2023,Mission
POL3226,CUS0016,Property,34395.88,2022-03-13,14-04-2022,Gas
POL3227,CUS0019,Life,46584.75,05/04/2023,05/01/2023,Teacher
POL3228,CUS0010,Life,12683.22,06-11-2024,10-03-2023,Bar
POL3229,CUS0008,Property,Twenty Five Thousand,23/04/2023,26-04-2024,Agreement
POL3230,CUS0001,Health,14194.24,26-12-2022,2022-11-21,Money
POL3231,CUS0011,motor,35825.52,21-05-2023,2023-08-15,He
POL3232,CUS0005,Life,12964.1,04/16/2022,12/21/2022,Side
