RouteID|Origin|Destination|DistanceKM|EstimatedHrs|RouteType
ROU2949|Yes|Only|27042.01|9746.36|Highway
ROU2950|Fear|Want|26647.81|2197.97|Mixed
ROU2951|Debate|Man|13210.32|39716.6|Highway
ROU2952|Recently|Number|-3558.47|40388.27|City
ROU2953|Up|Financial|30456.92|46525.46|Highway
ROU2954|Where|Trial||48397.02|City
ROU2658|Structure|Word|15708.84|30467.48|Highway
ROU2956|Job|Put|27020.66|38748.07|HIGHWAY
ROU2957|Book|Sport|28522.01|17614.51|City
ROU2958|Develop|Figure|30827.41|Five Hundred|Mixed
ROU2959|Type|Child|5926.76|1879.46|Highway
ROU2960|Very|Drug|28466.03|26040.45|Highway
ROU2961|Technology|Exactly|Twenty Five Thousand|18891.19|mixed
ROU2962|Effort|Hundred|11390.32|20440.93|City
ROU2963|Inside|Space|36651.82|Five Hundred|Highway
ROU2964|Surface|Office|34860.38|45735.05|Highway
ROU2965|Move|Apply|42718.4|43504.35|Mixed
ROU2966|Term|Contain|26038.45|33522.9|Mixed
ROU2967|Teach|Cell|21636.9|9528.23|City
ROU2968|Suggest|Sing|32418.89|31148.41|Mixed
ROU2969|Them|Condition|22975.46|1565.6|Mixed
ROU2970|End|Serious|46012.79|36008.9|City
ROU2971|Quality|Ten|4434.06|38885.6|City
ROU2972|Trade|President|21113.3|Five Hundred|Highway
ROU2973|Development|Drive|41733.66|7588.25|Mixed
ROU2974|Yeah|Media|8731.55|41205.33|Mixed
ROU1503|Week|Low|Twenty Five Thousand|5488.13|City
ROU2976|Go|Young|14295.17|39554.48|Mixed
ROU2977|Industry|Ready|40059.69|3550.85|Mixed
ROU2978|Great|Military|||City
ROU2979|Business|Whom|43785.66|8981.19|City
ROU2980|Today|Chair|46361.06|4605.09|City
ROU2981|We|Front|43298.52|42074.62|Mixed
ROU2982|Defense|Trade|15940.89|22145.09|Highway
ROU2983|Price|Begin|30329.49|18711.01|Mixed
ROU2984|Investment|Adult|49664.36|27958.55|Mixed
ROU2985|Rather|Movement|23102.54|41103.26|Highway
ROU2986|Parent|Among|-2565.39|26778.86|Mixed
ROU2987|Produce|Lot|44336.88|814.46|City
ROU2988|Deal|Research|22979.53|28692.61|Mixed
ROU2989|Perhaps|Approach|43074.65|19640.61|Mixed
ROU1173|Charge|Language|37161.91|0|Mixed
ROU2991|Energy|Win|29859.83|21292.13|Highway
ROU2992|Someone|Line|4253.25|14672.89|Highway
ROU2993|Traditional|Seek|15476.47|28821.7|Highway
ROU2994|Guy|Both|-3468.22|33295.3|HIGHWAY
ROU1430|Much|Together|32889.03|36309.55|City
ROU2996|Lawyer|Which|19081.85|23457.16|Highway
ROU2997|Participant|Traditional|13029.69|24441.15|Mixed
ROU2998|Partner|Future|44602.91|41385.41|MIXED
ROU2999|Soldier|Candidate|38684.53|19744.67|Highway
ROU3000|Operation|Address|41460.58|1421.8|Highway
ROU3001|Special|Different|25262.9|47727.75|City
ROU3002|Mouth|Second|7699.17|25821.86|Highway
ROU3003|Discussion|Republican|25224.02|9086.37|Mixed
ROU3004|Moment|Speech|Twenty Five Thousand|26571.87|Mixed
ROU3005|Rest|Moment|19452.11|9650.24|Highway
ROU3006|Public|Answer|33790.27||City
ROU3007|By|Ask|19296.47|-2471.26|City
ROU3008|Plan|Those|15315.88|34841.1|Mixed
ROU3009|Allow|Phone|25390.88|9166.06|Highway
ROU3010|Through|Discover|31600.46|31203.3|City
ROU3011|Light|Trade|32462.39|Twenty Five Thousand|Mixed
ROU3012|Change|Factor|3032.08|37429.42|Highway
ROU3013|Night|System|28206.45|36578.17|Highway
ROU3014|Recent|Real|27530.38|16844.64|City
ROU3015|Case|Everything|15067.67|4105.8|MIXED
ROU3016|Practice|Defense|28257.26|22917.96|Mixed
ROU3017|Light|Goal|11965.67|20012.2|City
ROU3018|Set|Step|24219.5|39301.06|City
ROU3019|Important|Support|27137.57|17197.93|Mixed
INVALID_16|Decide|Course|32261.24|23570.24|Highway
ROU3021|Discover|Congress|16348.48|-3532.2|Mixed
ROU3022|Well|Occur|37720.44|31837.41|Mixed
ROU3023|She|Research|28405.98|34618.23|Mixed
ROU3024|Need|Myself|13132.67|22531.15|city
ROU3025|Democrat|Simply|6061.66|6604.44|Highway
ROU3026|Bank|Computer|6395.33|38366.73|Highway
ROU3027|Degree|See|15326.67|42073.62|Mixed
ROU3028|Major|Network|26629.02|20889.5|Highway
ROU3029|View|Better|3511.73|-4279.76|Highway
ROU3030|Painting|Anyone|19155.53|26539.67|Highway
ROU3031|Particularly|Necessary|40266.73|6330.63|Mixed
ROU3032|Both|Against|17819.75|49692.25|Highway
ROU3033|Produce|Pretty|32043.49|Ten Thousand|Highway
ROU3034|Production|Court|27826.8|19069.93|City
ROU3035|Feeling|Group|18757.53|Twenty Five Thousand|Mixed
ROU3036|Gun|Herself|42932.27|24068.55|City
ROU3037|Either|Suggest|27896.23|7406.79|City
INVALID_49|Skin|Between|33872.79|34567.2|City
ROU3039|Both|Discover|30229.93|43015.82|Mixed
ROU3040|Ever|Trip|45495.32||Mixed
ROU3041|Administration|Although|25240.53|11960.43|Mixed
ROU3042|Analysis|Tree||17085.49|Mixed
ROU3043|Husband|Continue|38017.77|24690.59|Mixed
ROU3044|Whose|System|48853.69|25575.9|mixed
ROU3045|From|Themselves|35026.95|38334.19|Mixed
ROU0331|My|Country|5826.83|16605.92|Highway
ROU3047|Situation|Record|3270.04|0|Mixed
INVALID_40|Research|First|6222.87|41008.12|Mixed
ROU3049|Wear|Job|33948.94|1493.25|Highway
ROU3050|Result|Three|29410.89|32192.84|Mixed
ROU2280|Ago|Either|20470.9|46293.93|Mixed
ROU1602|Quality|Authority|34613.08|Ten Thousand|Mixed
ROU3053|Well|Night|27763.35|Ten Thousand|Mixed
ROU3054|Partner|Choice|17911.51|1892.13|City
ROU3055|Customer|Range|28982.95|33869.04|City
INVALID_68|Admit|Chance|Five Hundred|-3585.4|Highway
ROU3057|Up|Wish|18664.22|986.22|City
ROU3058|President|Sit|16675.76|46344.72|Highway
ROU3059|Foreign|Third|36558.67|21814.17|HIGHWAY
ROU3060|Share|Page|28791.71|48528.65|City
ROU3061|Age|Month|28478.36|15074.48|Mixed
ROU3062|Tough|Into|24974.94|20897.36|mixed
ROU3063|Report|Defense|48859.91|12574.12|Mixed
ROU3064|Fill|Seat|35162.08|20206.8|Mixed
ROU3065|Challenge|Prove|21387.31|912.59|Mixed
ROU3066|Live|Across|28982.93|19639.68|City
ROU3067|Appear|Mean|46161.18|46225.13|Highway
ROU3068|Peace|Very|32702.38|Twenty Five Thousand|Highway
ROU3069|Turn|Catch|40886.46|13184.8|City
ROU3070|Free|Great|21308.18|43681.84|City
ROU3071|Good|Media|24920.28|8212.33|Mixed
ROU0994|Loss|More|17562.54|18875.28|City
ROU3073|Rest|Blood||36898.95|Mixed
ROU3074|Positive|Reach|15880.25|27785.0|Highway
ROU3075|Seven|Music|12052.3||Mixed
ROU3076|Bed|Audience|5900.35|29726.19|CITY
ROU3077|Lay|Skill|26982.99|43603.74|City
ROU3078|Authority|Too|24866.17|43275.98|City
ROU3079|Single|Evidence|23002.05|23900.71|Mixed
ROU3080|Film|Really|45670.52|18670.98|Mixed
ROU3081|Month|Group|49961.26|32680.69|City
ROU3082|High|Lead|46343.75|49930.07|Mixed
ROU3083|Show|Week|35631.13|24391.25|Mixed
ROU3084|Beautiful|Push|41433.8|48030.17|Highway
ROU3085|Develop|Easy|46221.47|44116.19|Mixed
INVALID_27|Half|Visit|32745.32|4611.39|CITY
ROU3087|Knowledge|Sing|4637.74|10267.18|city
ROU3088|Quickly|Collection|0|31067.83|City
ROU3089|Force|Gun|23554.79|3885.98|Highway
ROU3090|Stay|Mind|42793.28|22375.26|Mixed
ROU3091|We|Show|7974.52|44457.24|City
ROU3092|Onto|Few|31621.55|16942.09|City
ROU3093|Defense|Treat|Five Hundred|2499.79|City
ROU3094|Bank|Paper|13045.48|6233.56|Mixed
ROU3095|Only|Race|-2134.71|0|City
ROU3096|Kid|Painting||9961.23|Mixed
ROU3097|Full|Blue|26433.24|11649.58|Highway
INVALID_36|Affect|Occur|27124.49|6796.96|CITY
ROU3099|Hold|Maintain|1224.11|27597.13|Highway
ROU3100|Large|Determine|2857.46|36808.33|Mixed
ROU3101|Soon|Couple|33840.99|20618.78|Highway
ROU3102|Father|Life|Ten Thousand|44272.29|Mixed
ROU3103|Every|How|34229.58|0|City
INVALID_87|Situation|Decade|30681.13|19679.18|Highway
ROU3105|Outside|Decade|17634.5|32568.26|City
ROU3106|Example|Early|18807.92|6293.91|City
ROU3107|Someone|Maintain|41007.06|37543.1|City
ROU3108|Media|Letter|20436.34|27333.46|City
ROU3109|Interview|Management|30403.43|47890.53|Highway
ROU3110|Eat|Different|3305.56|5011.74|Highway
ROU3111|Family|Decide|9709.62|32784.08|Highway
ROU3112|Including|Moment|4420.01|49637.23|City
ROU3113|Find|Cut|43025.3|10487.06|City
ROU3114|Our|Top|14332.39|33670.93|Highway
ROU3115|Husband|Else|0|29371.38|Mixed
ROU3116|Example|Much|22296.37||Highway
ROU3117|People|Phone|49857.85|4340.92|City
ROU3118|Theory|Couple|-345.6|10421.33|Mixed
ROU3119|Live|High|48478.61|645.86|Highway
ROU3120|Teach|Tell|19508.06|30785.7|Mixed
ROU3121|News|Any|6042.27|47192.63|City
ROU2331|White|Order|15139.61|8849.73|Highway
ROU3123|Result|Rule|9246.04|2197.89|Highway
ROU3124|Woman|System|28798.43|6719.53|Mixed
ROU3125|Entire|For|49441.06|32879.36|Highway
ROU3126|Last|Near|41544.44|14065.07|Mixed
ROU3127|Light|Chance|18255.24|47235.74|Mixed
ROU2041|Beat|All|17197.46|Twenty Five Thousand|Highway
ROU3129|Job|Science|18134.57|41650.58|City
ROU3130|Card|With|36209.04|17130.53|Mixed
ROU3131|Information|Pick|47357.98|45633.55|Mixed
ROU3132|Assume|Sister|35826.31|1587.33|City
ROU3133|Through|These|21134.08|47144.87|City
ROU3134|Under|Fact|1502.72||Highway
ROU3135|Up|Occur|11904.79|26815.73|mixed
ROU3136|Cause|At|5190.79||Highway
ROU3137|Environment|According|20562.64|39791.47|City
ROU3138|Operation|Avoid|33252.88|14465.4|Mixed
ROU3139|Environmental|Pick|14291.38|16394.09|Highway
ROU3140|Hold|Leave|16729.6|45595.47|Mixed
ROU3141|Approach|Wall|17651.17|10173.45|Mixed
ROU3142|International|Specific|18583.78|27844.64|Highway
ROU3143|Serious|Those|18859.53|43668.12|Highway
ROU3144|Ago|Find|37236.47||Highway
ROU3145|Identify|Gas|17832.03|49126.89|City
ROU3146|Structure|Foot|6998.28|29701.97|Highway
ROU3147|Address|Kind|30864.37|15250.56|HIGHWAY
ROU3148|Anything|Certain|12296.66|3488.25|Highway
ROU3149|Tonight|Popular|28492.35|44037.22|City
ROU3150|Sound|Responsibility|37559.07|49707.01|Highway
ROU3151|Wall|Collection|22695.13|34750.16|City
ROU3152|Middle|Also|24716.26|38555.7|HIGHWAY
ROU3153|Week|Enough|34320.72|9299.12|Highway
ROU3154|Whole|Act|17180.69|16136.04|Highway
ROU3155|Buy|Though|15754.19|9263.54|Highway
ROU3156|Available|She|17656.5|6243.82|Highway
ROU3157|Large|Head|12504.36|19001.36|Highway
ROU3158|Recent|Its|32849.98|21736.59|Highway
ROU3159|Throughout|Catch|34405.42|4425.78|Highway
ROU3160|Water|See|43464.64|Ten Thousand|Highway
ROU3161|Inside|Almost|49040.54|37481.66|Mixed
ROU3162|Know|Become|46148.15||Mixed
ROU3163|Instead|History|30589.25|47051.94|CITY
ROU3164|Nothing|Situation|27361.32|35628.04|City
ROU3165|Crime|Trial|10618.69|34262.87|Highway
ROU3166|Never|Apply|48588.89|16160.14|Highway
ROU3167|Scene|Stand|-4198.07|46401.05|Highway
ROU3168|Three|Miss|44099.17|25545.05|Mixed
ROU3169|Make|Allow|13619.33|27599.12|City
ROU3170|Step|War|28329.38|12426.37|City
ROU3171|Action|Last|25762.56|26516.95|City
ROU3172|House|Beautiful|2407.59|46781.63|City
ROU3173|Officer|Recognize|27554.09|32200.09|Mixed
ROU3174|Speech|Quickly|Twenty Five Thousand|3998.5|Mixed
ROU3175|Director|Line|5544.28|37139.48|Highway
ROU3176|Whom|City|0|14643.3|Mixed
ROU3177|Top|Understand|14990.7|44832.47|Mixed
ROU3178|Individual|Piece|44448.09|35394.74|City
ROU3179|Thought|Whom|17766.77|17821.09|Mixed
ROU3180|Indeed|Building|27906.76|36596.12|Mixed
ROU3181|Area|Step|30032.12|41357.28|City
ROU3182|Foot|Minute|20617.3|8581.87|Highway
ROU3183|Yard|They|29472.17|14346.75|Highway
ROU3184|Magazine|Up|47107.66|11197.67|Highway
ROU3185|Fill|Source|7709.54|46667.62|Highway
ROU3186|Real|Environmental|20005.49|21773.76|City
ROU3187|Certain|Left|45650.05|20955.09|Mixed
ROU3188|Mouth|Stuff|44076.01|23375.7|Highway
ROU3189|Perhaps|Whatever|18279.76|42553.66|Highway
ROU3190|Toward|Cup|22009.59|19821.86|Highway
ROU3191|Agree|Act|13230.21|Twenty Five Thousand|Highway
ROU3192|Kitchen|Image|45067.82|16108.38|Mixed
ROU3193|Member|Continue|49532.4|36126.85|City
ROU3194|Doctor|Large|29825.85|12406.23|Highway
ROU0793|Measure|Fall|49787.64|40374.68|City
ROU3196|Economic|Know|39012.65|32071.51|Mixed
ROU3197|Imagine|Yes|48865.73|6454.37|City
ROU3198|Health|You|25411.13|35300.57|Highway
ROU3199|Federal|Also|48271.49|6797.9|Highway
ROU3200|Rule|Probably|8142.67|43565.15|Highway
ROU3201|Check|During|Twenty Five Thousand|33581.48|City
ROU3202|Watch|Bit|20629.4|6967.01|Highway
ROU3203|But|However|17009.23|7851.22|Mixed
ROU3204|Strong|Smile|39550.2|44947.22|City
ROU0764|A|Deep|25982.38|6490.96|City
ROU3206|Those|Phone|22811.3|22540.83|City
ROU3207|Successful|Above|6549.46|27154.29|Mixed
ROU3208|Sport|Course|40531.32|26768.97|City
ROU3209|Indeed|Simple|41742.39|47579.77|City
ROU3210|Role|Shoulder|12395.94|46774.91|City
ROU3211|Challenge|Keep|3427.55|32984.36|City
ROU3212|Pay|Education|23398.41|2779.35|Highway
ROU3213|Model|Prepare|Twenty Five Thousand|0|city
ROU3214|Chance|Team|45478.31|4930.76|Highway
ROU3215|Cold|Space|34094.43|44502.0|Mixed
ROU3216|Language|Simply|18650.75||City
ROU3217|Voice|Amount|49108.24|5746.97|city
ROU3218|Result|Small||21542.75|Mixed
ROU3219|Understand|I|36695.22|20447.21|City
ROU3220|Ground|Home|22580.87|32794.47|Mixed
ROU3221|Discuss|Ahead|19352.49|27230.28|City
ROU3222|Cover|Mind|7228.23|34345.14|Mixed
ROU3223|Million|Teach|22697.43|-4479.95|Mixed
ROU3224|And|Stop|26064.76|38840.76|Highway
ROU0413|I|Dog|43396.64|48142.6|City
ROU3226|Once|Read|13480.03||City
ROU3227|Center|Responsibility|16492.1|13990.58|Highway
ROU3228|Drop|Science|33016.13|35911.21|Highway
ROU3229|Court|Way|13733.8|1276.58|City
ROU3230|Experience|Use|32649.78|49378.05|City
ROU3231|Join|Million|-3960.2|16080.46|City
ROU3232|Represent|Forward|Ten Thousand|18261.19|City
ROU3233|Also|Star|40868.16|21301.58|Mixed
ROU3234|Political|Ready|15917.6||City
ROU3235|Hand|Such|39072.49|45965.17|Highway
ROU3236|Whose|Third|17722.18|26851.48|City
ROU3237|Training|Anyone|27657.39|22588.94|Mixed
ROU3238|Area|Sense|48217.66|28528.38|Highway
ROU3239|Find|Think|46747.93|5875.04|Highway
ROU3240|Behavior|Million|14109.42|34665.76|City
ROU3241|Technology|Certain|37858.99|12357.06|Mixed
ROU3242|Pass|Maintain|29402.87|45931.43|Highway
ROU3243|Mrs|Pay|11603.07|47774.09|Mixed
ROU3244|Interesting|Visit|47637.67|31930.82|mixed
ROU3245|Behavior|Above|17976.84|3603.42|Highway
ROU3246|Camera|Glass|10213.95|40503.53|CITY
ROU3247|Hospital|Something|9239.95|26274.45|Highway
ROU3248|Dream|Measure|-4489.96|49336.72|Highway
ROU3249|Might|Particularly|36989.52|25411.75|Mixed
ROU3250|Some|Turn|34468.93|8320.27|City
ROU3251|Better|Reality|30083.72|7718.16|City
ROU3252|Use|Child||42748.59|Highway
ROU3253|Man|Interesting|0|15940.12|City
ROU3254|Six|Current||20232.35|Mixed
ROU3255|Myself|Mr|Twenty Five Thousand|48228.81|HIGHWAY
ROU3256|Event|Free|7313.94|15716.21|CITY
ROU3257|Rather|Eye|22342.6|10873.67|Highway
ROU3258|Executive|Knowledge|35148.17|23077.13|CITY
ROU3259|Statement|Participant|23494.81|31085.46|Highway
ROU3260|Responsibility|Improve|27114.66|48037.29|City
ROU3261|Bar|Must||24738.85|City
ROU3262|Traditional|Guy|21178.4|39823.28|Mixed
ROU3263|Quality|Wrong|37466.57|-1428.51|City
ROU3264|Scene|System|45074.92|10531.88|City
ROU3265|Detail|Stay|27524.77|18381.73|City
ROU3266|Up|Affect|Ten Thousand|27843.82|City
ROU0133|Information|Respond|13167.63|7237.86|Highway
ROU3268|Picture|Each|8993.53|12970.47|Highway
ROU3269|That|Partner|22760.22|41560.93|Highway
ROU2048|Over|Hand|Ten Thousand|0|Highway
ROU3271|Consumer|Article|27042.98|43787.7|Highway
ROU3272|Throw|Occur||5181.3|City
ROU3273|Street|Score|47157.65|23117.05|Highway
ROU3274|Important|Member|36055.86|Five Hundred|Mixed
ROU3275|Which|Per|45405.96|13084.14|Highway
ROU3276|Remain|Lawyer|24522.65|38831.16|City
ROU3277|Each|Court|2600.36|5280.38|City
ROU3278|Air|Yet|24077.59|1300.03|Highway
ROU3279|Over|Increase|39851.87|37308.6|Highway
ROU3280|Economy|Policy|27530.99|37130.57|Mixed
ROU3281|Former|Book|35272.2|Ten Thousand|Mixed
ROU3282|Place|Arm|21618.37|30329.72|City
ROU3283|There|World|20439.46|3442.63|Highway
ROU3284|Blue|Such|49736.89|0|Mixed
ROU3285|Dark|Score|12044.8|41724.89|MIXED
ROU3286|Expert|Of|9110.95|20477.49|Mixed
ROU3287|Range|Capital|18436.29|49107.41|Highway
ROU3288|Official|Stage|48811.6|27066.07|City
ROU3289|Key|Everyone|22325.17|40402.01|Highway
ROU3290|Yes|And|22214.34|47529.8|Mixed
ROU3291|Will|Hard|17746.25|33884.89|Highway
ROU3292|Toward|Rather|-1168.8|38267.09|Mixed
ROU3293|Happen|Like|43036.37|34261.65|City
ROU3294|Identify|Analysis|38255.27|35003.01|City
ROU3295|Say|Wait|47087.3|35861.72|City
INVALID_18|Science|My|48298.78|18502.07|Highway
ROU3297|Cut|Important|28681.58|25527.11|city
ROU3298|Put|Point|48384.46|1206.76|Highway
ROU3299|Amount|Quality|9425.92|26144.13|Mixed
ROU3300|Perhaps|True|2024.92|12309.96|Highway
ROU3301|Usually|Perform|17614.97|26785.79|City
ROU3302|Even|Factor|14065.68|27201.72|Mixed
ROU3303|Offer|Tv|21147.1|34060.08|Mixed
ROU3304|Save|Return|6534.25|6092.65|Highway
ROU3305|Event|Indicate||49783.93|Highway
ROU3306|Camera|Marriage|41587.05|28198.31|Mixed
ROU3307|Argue|Item|3863.97|27449.85|City
ROU3308|Sing|Bar|25240.47|36015.2|Highway
ROU3309|Body|Hotel||48977.55|Mixed
ROU3310|While|Entire|33783.64|40675.71|Highway
ROU3311|Leg|Service|14405.13|40311.68|City
ROU3312|Property|Everybody|19925.13|20644.96|Highway
ROU3313|Suggest|Like|9163.44|4478.43|City
ROU3314|Late|Hold|40329.2|41688.56|city
ROU3315|Morning|Mouth|3927.69|8413.37|Mixed
ROU3316|Floor|Your|11112.27|10877.03|Highway
ROU3317|Fish|Strong||28060.28|Highway
ROU3318|Space|Significant|10172.59|42106.46|City
ROU3319|Another|Center|32894.24|0|Highway
ROU3320|Single|True|44244.58|5806.23|City
ROU3321|Tree|Church|0|11889.51|Mixed
ROU3322|Remain|Want|16732.58|31176.01|Mixed
ROU2982|Indeed|War|7737.88|26462.1|Mixed
ROU3324|Table|When|40894.58|36009.01|City
ROU2443|News|Letter|0|19930.22|Highway
ROU3326|Opportunity|Real|19762.83|12204.94|Mixed
INVALID_79|Direction|Past|10755.58|28294.8|Mixed
ROU3328|Event|Care|11829.1|38389.35|Highway
ROU3329|Such|Character|20000.53|16664.13|Highway
ROU3330|How|Question|11013.34|10775.69|City
ROU3331|Answer|Explain|32888.84|31585.45|City
ROU3332|Western|All|25474.47|3459.18|City
ROU3333|Long|Try|13803.37|34249.87|Mixed
ROU3334|Rest|Option|48472.05|3894.31|Highway
ROU3335|Natural|Including||30596.48|Mixed
ROU3336|Up|Player|18190.01|10485.24|Highway
ROU3337|Why|Ground|0|17134.56|City
ROU3338|Tough|Last|28138.98|39911.61|City
ROU3339|Skill|Face|13706.55|44672.5|Highway
ROU3340|Meeting|Arm|1149.13|0|Highway
ROU3341|Answer|Box|3878.81|36524.3|City
ROU3342|Even|Establish||43656.41|City
ROU3343|Look|Major|47778.76|36417.8|City
ROU3344|Crime|Simply|47802.31|15473.84|City
ROU3345|Those|Oil|21931.35|47147.84|City
ROU2072|Positive|Everybody|46424.77|39785.4|Mixed
ROU3347|Sell|Window|39366.85|42128.4|City
ROU3348|Idea|Return|46763.55|46278.35|Highway
ROU3349|Buy|That|3027.76|23193.12|Mixed
ROU3350|Law|Trip|42574.18|3180.71|Highway
ROU3351|Begin|Treat|37704.63|25193.01|City
ROU3352|Condition|Whether|28236.69|37272.78|Mixed
ROU3353|Either|Over|12976.14|25176.73|City
ROU3354|Daughter|Seek|26456.91|13078.72|Mixed
ROU3355|Any|Main|46663.49|39205.0|highway
ROU3356|Be|Exactly|4479.83|4015.94|Highway
ROU3357|As|Ask|38842.39|18834.68|Mixed
ROU1152|American|Walk|27287.95|6988.28|Mixed
ROU3359|Fight|Training|46241.8|21767.02|Mixed
ROU3360|Experience|Half|12151.8|979.87|Mixed
ROU0594|Attention|Reality|20544.12|38919.21|Mixed
ROU3362|Design|Professional|42258.7|13734.86|Mixed
ROU3363|Western|Degree|47200.11|23998.44|Highway
ROU3364|Close|Sign|47655.83|-4601.05|Mixed
ROU3365|Car|Price|Ten Thousand|23891.64|Highway
ROU3366|Response|Part|42957.66|27784.47|City
ROU3367|Area|Stuff|26444.46||City
ROU3368|Push|Find|5273.32|23598.61|City
ROU3369|Popular|Party|9688.64|27253.24|Highway
INVALID_81|Because|Everyone|1279.12|35309.63|Mixed
ROU3371|Social|Effect||46112.22|City
ROU3372|Keep|Beat|0|13331.28|Highway
ROU3373|Particular|Worker|19182.3|9467.78|Highway
ROU3374|Stay|He|12049.83|3693.16|Highway
ROU3375|Break|Task|19518.52|10965.78|Mixed
ROU3376|Act|Heart|6836.55|17375.12|Mixed
ROU3377|Bar|Dog||30846.02|City
ROU3378|News|Century|28795.17|39763.29|Highway
ROU3379|Third|Past|8194.64|13583.78|Mixed
ROU3380|Someone|Serious|15662.51|12129.06|Highway
ROU3381|Quickly|Want|30174.1||Highway
ROU3382|Finish|Cover|22379.74|42186.93|Highway
ROU3383|Wear|Old|Twenty Five Thousand|Ten Thousand|Highway
INVALID_12|Nature|Family||4329.42|City
ROU3385|Leave|How|43666.57|35424.92|City
ROU3386|Open|Likely|30143.32|696.53|Highway
ROU3387|Into|End||20235.84|Mixed
ROU3388|Scene|Develop|48664.04|39294.26|Mixed
ROU3389|Though|Sport|3785.35|47506.4|Mixed
ROU3390|Poor|Both|19640.13|34574.84|City
ROU3391|Meeting|To|8950.04|5887.76|Mixed
ROU3392|Soon|What|-2484.79|8862.94|City
ROU3393|End|Open|8450.96|30014.18|City
ROU3394|Audience|Left|29757.37|7127.63|city
ROU3395|Radio|Red|9800.63|47770.66|City
ROU3396|Every|Kitchen|44106.5|37903.67|Highway
ROU3397|Happen|Yourself|35149.34|48493.36|City
ROU3398|Order|Enjoy|43135.37|46171.96|Mixed
ROU3399|Old|Help|15079.01|11949.41|Mixed
ROU3400|Here|Expert|49135.04|29533.77|Highway
ROU3401|Agency|Investment|22776.45|11805.68|MIXED
ROU3402|Year|Space|38262.68|8453.57|highway
ROU0692|Board|Treat|38354.9|47130.52|Mixed
ROU3404|Also|Author|14065.16|28460.71|Mixed
ROU3122|Ok|Week|22776.09|19257.81|City
ROU3406|Forward|Whom|35878.2|15265.13|Highway
ROU3407|World|Cover|18509.59|26735.13|Highway
ROU3408|Argue|Minute|46539.81|-4442.36|City
ROU3409|Themselves|Per|19807.7|26417.85|Highway
ROU3410|Page|Pressure|31106.83|24983.73|Mixed
ROU3411|Show|Account|48071.85|17749.72|Mixed
ROU3412|Still|Teach|4220.97|26130.21|City
ROU3413|To|Industry|1893.96|28247.63|Highway
