ShipmentID,DriverID,WarehouseID,Origin,Destination,ShipmentDate,DeliveryDate,Weight,Cost,Status,ExtraColumn
SHI2945,DRI0017,WAR0008,Strong,Thought,05/07/2023,12-01-2023,28879.1,14817.36,In-Transit,EXTRA_DATA
SHI2946,DRI0007,WAR0005,Accept,Amount,08/24/2022,,15078.94,0,Delayed,EXTRA_DATA
SHI2947,DRI0020,WAR0010,Fine,Deep,28/12/2022,2022-08-19,38055.16,17595.15,In-Transit,EXTRA_DATA
SHI2948,DRI0013,WAR0018,Technology,Might,2024-12-19,05-02-2023,6438.0,28000.66,Cancelled,EXTRA_DATA
SHI2949,DRI0010,WAR0001,Use,Cut,02/04/2022,29-06-2023,,3135.47,Cancelled,EXTRA_DATA
SHI2950,DRI0010,WAR0018,Partner,New,2024-03-30,10-01-2024,49435.22,2748.96,Cancelled,EXTRA_DATA
SHI2951,DRI0014,WAR0019,Fill,Everything,14/07/2023,03/21/2022,45699.62,18643.99,Cancelled,EXTRA_DATA
SHI2952,DRI0018,WAR9999,Total,Accept,08/14/2024,12/08/2023,49395.95,9347.93,Delayed,EXTRA_DATA
SHI2953,DRI0020,WAR0017,Yourself,News,2024-04-21,28/12/2024,4435.73,0,In-transit,EXTRA_DATA
SHI2954,DRI9999,WAR0009,Available,Keep,01-12-2022,,49815.64,40746.16,Delivered,EXTRA_DATA
SHI2955,DRI0018,WAR0007,Official,Likely,11/05/2022,28-04-2022,15631.9,10601.46,Delayed,EXTRA_DATA
SHI2956,DRI0019,WAR0009,Street,Take,26/01/2023,11-01-2023,23315.46,38981.61,Delivered,EXTRA_DATA
SHI2957,DRI0006,WAR0008,Stay,Them,05/18/2024,2024-10-11,46920.43,23084.9,Delivered,EXTRA_DATA
SHI2958,DRI0007,WAR0011,None,According,08/26/2022,,3907.76,15449.22,Delivered,EXTRA_DATA
SHI2959,DRI0006,WAR0008,Professor,Likely,2022-03-13,,9743.28,17995.02,Delivered,EXTRA_DATA
SHI2960,DRI0004,WAR0020,Quite,Painting,2024-05-01,2023-03-09,177.98,9877.34,In-Transit,EXTRA_DATA
SHI2961,DRI0015,WAR0016,These,Third,2022-01-28,2023-10-25,47920.07,17919.84,Delayed,EXTRA_DATA
SHI2962,DRI0018,WAR0007,Third,Car,29-05-2022,16/09/2022,28597.96,14338.27,Cancelled,EXTRA_DATA
SHI2963,DRI0020,WAR0008,Data,Pm,30/03/2022,2022-12-13,40267.65,6741.41,Delivered,EXTRA_DATA
SHI2964,DRI0005,WAR0002,Growth,Important,01/12/2024,,45841.12,13657.42,Delivered,EXTRA_DATA
SHI2965,DRI0002,WAR0010,Source,Win,2024-09-13,2024-10-23,,46198.42,Delivered,EXTRA_DATA
SHI2966,DRI0001,WAR0006,Nice,Begin,2023-04-04,28-01-2024,13633.37,29745.53,Cancelled,EXTRA_DATA
SHI2967,DRI0004,WAR0006,Early,Sell,2023-02-08,11-04-2022,48316.91,40110.27,Delivered,EXTRA_DATA
SHI2968,DRI0010,WAR0002,Culture,Air,2024-03-12,2024-07-17,37304.35,32378.9,Delayed,EXTRA_DATA
SHI2969,DRI0012,WAR0007,Himself,Action,06/15/2023,25/10/2024,20175.53,6614.29,Delayed,EXTRA_DATA
SHI2970,DRI0012,WAR9999,Skin,Surface,10-12-2023,22-11-2022,47928.19,21742.64,Delayed,EXTRA_DATA
SHI2971,DRI0019,WAR0003,Whose,Ever,02/07/2022,30-11-2022,7800.11,36270.95,Delivered,EXTRA_DATA
SHI2972,DRI9999,WAR0006,Control,President,18-03-2024,02-02-2022,,41042.98,In-Transit,EXTRA_DATA
SHI2973,DRI0014,WAR0009,Decision,I,10/07/2024,11/01/2022,18121.93,49702.51,In-Transit,EXTRA_DATA
SHI2974,DRI0020,WAR0013,Shoulder,Western,19/07/2023,04/16/2023,12994.39,29876.1,Cancelled,EXTRA_DATA
SHI2975,DRI0019,WAR0017,Most,Material,2022-08-04,29/03/2024,,44083.96,Cancelled,EXTRA_DATA
SHI2976,DRI0006,WAR0018,Hear,Cell,12/16/2022,08-07-2023,39479.63,,Delayed,EXTRA_DATA
SHI2977,DRI0014,WAR0002,Man,Maintain,17/04/2024,2022-08-17,0,36133.55,delayed,EXTRA_DATA
SHI2978,DRI0011,WAR0014,Seek,Deep,12/12/2023,28/12/2023,47066.52,36149.42,delayed,EXTRA_DATA
SHI2979,DRI0017,WAR0014,Even,Plant,04/06/2023,2023-05-04,23745.72,9850.47,Delayed,EXTRA_DATA
SHI2980,DRI0013,WAR0012,Soldier,Finally,10-05-2023,07/20/2024,0,5774.93,Cancelled,EXTRA_DATA
SHI2981,DRI0010,WAR0002,History,Space,26-03-2024,,2386.54,49727.34,Cancelled,EXTRA_DATA
SHI2982,DRI0002,WAR0014,Share,Understand,07/10/2022,05/12/2023,41168.9,18794.4,Cancelled,EXTRA_DATA
SHI2983,DRI0010,WAR0009,Floor,Price,03/22/2022,,15639.16,8466.38,CANCELLED,EXTRA_DATA
SHI2984,DRI0012,WAR0011,Write,Heavy,10/16/2022,31/12/2023,18918.67,6242.31,Delayed,EXTRA_DATA
SHI2985,DRI0011,WAR0004,Contain,Model,05-12-2022,,0,43473.89,Delayed,EXTRA_DATA
SHI2986,DRI0005,WAR0016,Degree,Soldier,02/27/2024,02/07/2022,10034.95,39211.8,DELIVERED,EXTRA_DATA
SHI2987,DRI0015,WAR0010,Western,Send,28-11-2023,25/05/2024,22282.1,,Delayed,EXTRA_DATA
SHI2988,DRI0008,WAR0015,Since,In,27/08/2023,20/05/2024,24916.28,41708.35,Delayed,EXTRA_DATA
SHI2682,DRI0019,WAR0015,Blue,Development,08/12/2024,23-11-2024,42875.87,6428.31,Delayed,EXTRA_DATA
SHI2990,DRI0018,WAR0011,Traditional,Inside,05/02/2022,10-09-2022,31989.93,16611.53,In-Transit,EXTRA_DATA
SHI2991,DRI0014,WAR0001,Left,Hear,14-09-2023,2022-12-16,40200.31,2289.9,In-Transit,EXTRA_DATA
SHI2992,DRI0011,WAR0015,Little,Make,2022-07-26,2023-10-06,48509.04,,Delivered,EXTRA_DATA
SHI2993,DRI0010,WAR0007,Environmental,World,04/03/2024,2024-06-03,17976.16,12615.61,Delivered,EXTRA_DATA
SHI2994,DRI0003,WAR0018,Mention,Wear,21/06/2024,2024-02-21,17844.87,47677.07,Delayed,EXTRA_DATA
SHI2995,DRI0018,WAR0002,Guess,Catch,25-05-2024,2024-10-15,28430.42,36314.34,Delivered,EXTRA_DATA
SHI2996,DRI0016,WAR0007,Recognize,Direction,2023-02-23,2022-06-25,26908.67,2917.73,Cancelled,EXTRA_DATA
SHI2997,DRI0007,WAR0003,Officer,Early,09-06-2023,11/15/2024,22185.63,15178.44,Delivered,EXTRA_DATA
SHI2998,DRI0019,WAR0017,Magazine,Tv,06/09/2022,01-12-2022,15952.58,,Cancelled,EXTRA_DATA
SHI2999,DRI0019,WAR0018,Keep,Sister,04/12/2023,19-09-2024,0,10819.77,Delayed,EXTRA_DATA
SHI3000,DRI0010,WAR0016,Rest,Whether,24/11/2022,2023-11-27,33445.68,27099.19,In-Transit,EXTRA_DATA
SHI3001,DRI0018,WAR0019,Toward,Big,13-07-2023,2022-12-01,9600.67,48123.56,delivered,EXTRA_DATA
SHI3002,DRI0001,WAR0004,Suffer,Generation,26/11/2023,,49736.75,1981.29,Cancelled,EXTRA_DATA
SHI3003,DRI0006,WAR0006,Major,Somebody,02-10-2024,23/04/2024,48120.47,35195.09,Cancelled,EXTRA_DATA
SHI2475,DRI0012,WAR0012,Anything,Result,19-10-2024,04/10/2024,13196.56,30910.22,Delayed,EXTRA_DATA
SHI3005,DRI0005,WAR0020,Minute,Strong,08/10/2022,04/06/2022,33128.78,29846.15,Cancelled,EXTRA_DATA
SHI3006,DRI0002,WAR0011,They,Avoid,10/11/2023,06/17/2024,1907.78,26484.17,Delayed,EXTRA_DATA
SHI2881,DRI0010,WAR0015,Can,Live,01/08/2024,05-03-2023,13615.66,47801.25,In-Transit,EXTRA_DATA
SHI3008,DRI0004,WAR0017,Another,Soldier,23/02/2023,01/25/2022,45820.24,46274.63,Delayed,EXTRA_DATA
SHI3009,DRI0003,WAR0010,Machine,Stage,2024-10-14,02/12/2024,19667.99,32025.52,Cancelled,EXTRA_DATA
SHI3010,DRI0009,WAR0003,Position,Be,2022-11-28,11/11/2022,45388.0,7414.16,Delivered,EXTRA_DATA
SHI3011,DRI0015,WAR0017,Opportunity,Health,06/01/2023,11/23/2023,-1815.61,41401.54,Delivered,EXTRA_DATA
SHI3012,DRI0009,WAR0004,Continue,Treat,11/05/2023,2024-03-01,12102.9,31226.51,Cancelled,EXTRA_DATA
SHI3013,DRI0001,WAR0020,Respond,Others,15-07-2022,,13187.91,-2512.44,Delayed,EXTRA_DATA
SHI3014,DRI0007,WAR0002,Every,Point,29/10/2023,07-07-2022,12502.25,14211.71,Cancelled,EXTRA_DATA
SHI3015,DRI0019,WAR0018,Long,Away,01/31/2023,2022-04-03,27878.57,36466.86,In-Transit,EXTRA_DATA
SHI3016,DRI0004,WAR0012,Develop,Lot,31/03/2022,2022-09-22,5266.7,17550.73,IN-TRANSIT,EXTRA_DATA
SHI3017,DRI0016,WAR0020,Nearly,Time,2022-06-08,,17908.79,8470.89,Delayed,EXTRA_DATA
SHI3018,DRI0001,WAR0020,Education,Whether,2024-05-18,,19535.38,26015.03,Delivered,EXTRA_DATA
SHI3019,DRI0016,WAR0011,Arrive,Start,27-04-2023,,48162.21,46000.39,In-Transit,EXTRA_DATA
SHI3020,DRI0002,WAR0008,So,Recently,03/10/2022,26-08-2023,32146.46,25647.39,IN-TRANSIT,EXTRA_DATA
SHI3021,DRI0015,WAR0010,Much,Ready,2024-01-29,27-08-2022,24336.29,48486.18,Delayed,EXTRA_DATA
SHI3022,DRI0019,WAR0002,Lawyer,Memory,2022-08-17,2024-08-08,32623.89,39022.29,In-Transit,EXTRA_DATA
SHI1846,DRI0004,WAR0003,Walk,Behind,21/03/2024,2024-11-30,28992.04,44787.45,Delivered,EXTRA_DATA
SHI3024,DRI0006,WAR0010,Can,Design,01/12/2024,27-03-2023,,13399.37,Delayed,EXTRA_DATA
SHI3025,DRI0002,WAR0014,Century,After,15-05-2022,06/15/2023,27405.56,15497.8,Delayed,EXTRA_DATA
SHI3026,DRI0014,WAR0017,Specific,What,24/11/2024,2024-02-29,43110.38,Twenty Five Thousand,Cancelled,EXTRA_DATA
SHI3027,DRI0011,WAR0020,Present,Me,31-03-2023,04/10/2024,21747.26,8441.03,In-Transit,EXTRA_DATA
SHI3028,DRI0012,WAR0015,Prove,Democratic,20-01-2024,2024-02-02,27900.0,15818.22,In-Transit,EXTRA_DATA
SHI3029,DRI0004,WAR0020,Leave,Claim,19/07/2022,,6946.68,33977.39,Cancelled,EXTRA_DATA
INVALID_96,DRI0016,WAR0002,Whose,Moment,03/08/2023,14/09/2022,12689.69,18175.61,In-Transit,EXTRA_DATA
SHI3031,DRI0017,WAR0009,Late,Audience,15/10/2023,2023-01-26,4274.05,45435.51,Cancelled,EXTRA_DATA
SHI3032,DRI0010,WAR0003,He,Artist,25/03/2022,12-06-2022,6075.35,30856.82,Cancelled,EXTRA_DATA
SHI3033,DRI0010,WAR0001,Series,Generation,2023-02-20,08-10-2022,40277.42,24416.89,Delayed,EXTRA_DATA
SHI3034,DRI0003,WAR0018,Despite,Ahead,2022-06-04,15-03-2023,9649.44,29359.95,IN-TRANSIT,EXTRA_DATA
SHI3035,DRI0007,WAR0010,Far,Man,2023-10-06,,11453.19,16327.2,DELIVERED,EXTRA_DATA
SHI3036,DRI0001,WAR0017,With,General,24-02-2023,10/01/2022,45371.99,46450.36,In-Transit,EXTRA_DATA
SHI3037,DRI0010,WAR0020,Interesting,I,05-06-2022,03/24/2024,43902.51,43814.03,Delayed,EXTRA_DATA
SHI3038,DRI0014,WAR0006,Class,Six,08/11/2024,13/07/2023,33199.56,5046.77,Delayed,EXTRA_DATA
SHI3039,DRI0009,WAR0017,Significant,Commercial,30/08/2023,2022-07-10,29757.37,47937.13,Cancelled,EXTRA_DATA
SHI3040,DRI0009,WAR0013,Chair,Bag,2023-05-31,04/21/2024,3202.45,23805.58,IN-TRANSIT,EXTRA_DATA
SHI3041,DRI0002,WAR0017,Audience,Wrong,09/12/2022,07/17/2024,32822.8,42258.21,Delivered,EXTRA_DATA
SHI3042,DRI0018,WAR0017,Heart,Put,08/21/2022,18/08/2024,28382.93,43236.29,In-Transit,EXTRA_DATA
SHI3043,DRI0010,WAR0018,Trade,Audience,20-07-2024,12-04-2023,6437.24,26764.75,Delivered,EXTRA_DATA
SHI3044,DRI0013,WAR0011,Source,Society,2023-11-01,2022-10-31,Ten Thousand,6524.88,Cancelled,EXTRA_DATA
SHI3045,DRI0017,WAR0011,Remain,Another,2022-01-24,2022-02-03,38391.95,19369.89,Delayed,EXTRA_DATA
SHI3046,DRI0012,WAR0014,Southern,Seat,04/26/2023,08/10/2024,Ten Thousand,43974.46,Delivered,EXTRA_DATA
SHI3047,DRI0017,WAR0016,When,New,19-03-2023,11/07/2022,45609.31,6686.45,In-Transit,EXTRA_DATA
SHI3048,DRI0019,WAR0015,Sing,Similar,12/10/2023,04/06/2022,34978.09,42940.78,Delivered,EXTRA_DATA
SHI3049,DRI0019,WAR0003,Since,None,2024-10-09,08/11/2022,28046.32,16524.93,Cancelled,EXTRA_DATA
SHI3050,DRI0019,WAR0017,Eye,Movie,04/07/2024,2022-03-08,34931.1,44343.6,Delayed,EXTRA_DATA
SHI3051,DRI0009,WAR0003,Just,House,2022-04-28,06/10/2023,2910.38,6305.32,In-Transit,EXTRA_DATA
INVALID_80,DRI0013,WAR0017,Relate,Compare,06/22/2023,2022-09-10,27228.57,31153.3,Cancelled,EXTRA_DATA
SHI3053,DRI0005,WAR0016,Ok,Nearly,2023-02-19,2022-05-21,35278.4,17267.07,Cancelled,EXTRA_DATA
SHI3054,DRI0014,WAR0005,Beautiful,Fight,05/07/2022,25/01/2024,,26714.11,Delayed,EXTRA_DATA
SHI3055,DRI0009,WAR0011,Community,Cut,2023-12-12,,25161.92,46439.24,Delayed,EXTRA_DATA
INVALID_91,DRI0020,WAR0010,Student,Benefit,07/20/2022,27/05/2023,42734.65,28684.98,In-Transit,EXTRA_DATA
SHI3057,DRI0002,WAR0005,Such,Let,13-09-2023,,0,33286.02,In-Transit,EXTRA_DATA
SHI3058,DRI0015,WAR0001,What,Focus,2022-10-18,01/11/2024,21015.82,Ten Thousand,In-transit,EXTRA_DATA
SHI3059,DRI0017,WAR0004,Prove,Follow,27-12-2024,27-01-2023,33121.94,37525.46,In-Transit,EXTRA_DATA
SHI3060,DRI0007,WAR0012,Skin,I,2023-01-13,06/09/2023,39300.86,4703.79,Cancelled,EXTRA_DATA
SHI3061,DRI0014,WAR0019,Husband,Build,28-11-2024,2023-03-10,Ten Thousand,28375.05,In-Transit,EXTRA_DATA
SHI3062,DRI0004,WAR0001,However,Create,14-06-2024,12/03/2024,31315.49,3197.71,In-Transit,EXTRA_DATA
SHI3063,DRI0010,WAR0010,Thus,All,03/15/2024,2023-02-03,26434.69,12623.88,Delayed,EXTRA_DATA
SHI3064,DRI0014,WAR0001,Include,Exactly,12/11/2024,24/09/2023,6135.65,35340.7,Delivered,EXTRA_DATA
SHI3065,DRI0020,WAR0017,Trial,Lay,08/14/2023,29/09/2022,33989.9,26596.25,In-Transit,EXTRA_DATA
SHI3066,DRI0012,WAR0006,State,Performance,15-10-2024,,41739.94,8010.03,Cancelled,EXTRA_DATA
SHI3067,DRI0004,WAR0018,Control,Future,26-05-2022,2022-09-05,20517.35,0,Delivered,EXTRA_DATA
SHI3068,DRI0008,WAR0004,Usually,Suggest,2023-07-19,,48240.82,21917.55,Delayed,EXTRA_DATA
INVALID_74,DRI0003,WAR0018,Quality,Computer,14/12/2022,02/28/2024,29757.41,36829.89,DELAYED,EXTRA_DATA
SHI3070,DRI0016,WAR0002,Five,Some,12-08-2023,2023-03-31,23200.86,24395.35,DELIVERED,EXTRA_DATA
SHI3071,DRI0008,WAR0007,Phone,Actually,09-07-2022,06-06-2024,,4321.78,Delivered,EXTRA_DATA
SHI3072,DRI0002,WAR0007,How,Need,29/04/2022,06-09-2024,31144.19,9898.97,Delayed,EXTRA_DATA
SHI3073,DRI0005,WAR0019,Glass,Region,2024-08-26,09-03-2022,,19942.4,Delivered,EXTRA_DATA
SHI3074,DRI0015,WAR0003,Thing,Senior,28/02/2024,,47429.5,46544.69,Cancelled,EXTRA_DATA
SHI3075,DRI0015,WAR0011,Box,Natural,15-08-2024,20-03-2022,36417.52,48522.52,Delayed,EXTRA_DATA
SHI3076,DRI0004,WAR0013,Board,Hear,2022-06-19,2023-09-24,28328.53,17028.09,In-Transit,EXTRA_DATA
SHI3077,DRI0002,WAR0002,General,Sister,04/06/2022,23/12/2022,,18399.92,Cancelled,EXTRA_DATA
SHI3078,DRI0018,WAR0014,Class,Bit,10-06-2024,01/29/2022,11172.74,,Cancelled,EXTRA_DATA
SHI3079,DRI0018,WAR0010,Who,Modern,01-07-2024,2022-10-30,567.03,Twenty Five Thousand,Delayed,EXTRA_DATA
SHI3080,DRI0008,WAR0002,Month,Particular,01/26/2022,02/04/2022,31233.02,36381.62,Delivered,EXTRA_DATA
SHI3081,DRI0011,WAR0020,Last,It,19/03/2024,,25515.77,11243.89,cancelled,EXTRA_DATA
SHI3082,DRI0018,WAR0001,Keep,Although,28/02/2022,30-03-2024,14950.53,48044.77,In-transit,EXTRA_DATA
SHI2265,DRI0003,WAR0019,Line,Crime,2023-05-26,2022-07-18,45163.32,13616.39,Delayed,EXTRA_DATA
SHI3084,DRI0005,WAR0013,Investment,Economic,27/11/2022,30-04-2023,42871.47,37017.14,Cancelled,EXTRA_DATA
SHI3085,DRI0013,WAR0004,Manage,Lot,02/09/2022,2022-03-17,33520.08,16269.62,In-Transit,EXTRA_DATA
SHI3086,DRI0013,WAR0005,Summer,Voice,05/20/2023,07/03/2022,41474.3,5870.57,cancelled,EXTRA_DATA
SHI3087,DRI0009,WAR0008,Race,Degree,2023-10-24,11/28/2022,49159.0,16248.91,In-Transit,EXTRA_DATA
SHI3088,DRI0018,WAR0004,With,House,29-12-2023,17-08-2024,19393.63,9872.49,In-Transit,EXTRA_DATA
SHI3089,DRI0009,WAR0002,Service,Argue,13-06-2024,2022-06-20,29531.52,2804.76,In-Transit,EXTRA_DATA
SHI3090,DRI0015,WAR0020,Family,Its,28-03-2024,11/05/2024,10398.37,31125.28,Delayed,EXTRA_DATA
SHI3091,DRI0010,WAR0020,Author,Power,29/11/2024,29/11/2022,24091.63,8007.85,In-Transit,EXTRA_DATA
SHI2749,DRI0015,WAR0008,Point,What,07/02/2023,,27209.77,45502.58,Cancelled,EXTRA_DATA
SHI3093,DRI0004,WAR0012,School,As,01/04/2024,2024-06-08,30305.29,40475.79,Delivered,EXTRA_DATA
SHI3094,DRI0008,WAR0012,Price,Pull,21-08-2024,09/12/2023,24826.38,24096.98,In-transit,EXTRA_DATA
SHI3095,DRI0016,WAR0009,Body,Attack,06-05-2024,,47451.57,47386.82,Delivered,EXTRA_DATA
SHI3096,DRI0015,WAR0018,Majority,Play,16/06/2023,10/04/2023,15790.59,37665.92,Cancelled,EXTRA_DATA
SHI3097,DRI0006,WAR0003,Wait,Cultural,2023-02-16,09/29/2022,-565.15,5051.72,Delayed,EXTRA_DATA
SHI3098,DRI0005,WAR0016,Actually,Participant,12/17/2024,09-02-2023,37376.07,25465.75,Delayed,EXTRA_DATA
SHI3099,DRI0009,WAR0016,Any,During,11-12-2023,12/06/2022,47956.56,37480.9,Delayed,EXTRA_DATA
SHI3100,DRI0007,WAR0017,Style,Always,2023-02-27,,13478.65,11126.1,Delivered,EXTRA_DATA
SHI3101,DRI0020,WAR0001,Program,Out,28/07/2024,,41053.25,48505.83,In-Transit,EXTRA_DATA
SHI3102,DRI0020,WAR0015,Both,Paper,2022-01-03,12/14/2023,3023.36,47089.7,Cancelled,EXTRA_DATA
SHI3103,DRI0005,WAR0017,Here,Born,2023-01-09,2023-12-09,42126.07,32416.89,Delivered,EXTRA_DATA
SHI3104,DRI0016,WAR0001,Position,Wait,20-12-2022,26-07-2022,49147.82,3130.12,Delayed,EXTRA_DATA
INVALID_71,DRI0001,WAR0005,If,Join,06/02/2023,09/04/2022,3731.84,21198.61,Delayed,EXTRA_DATA
SHI3106,DRI0010,WAR0019,Attack,Enter,02-06-2022,,35170.17,0,In-Transit,EXTRA_DATA
SHI3107,DRI0007,WAR0013,Could,Price,07/09/2022,2022-07-18,5260.45,47596.68,Delayed,EXTRA_DATA
SHI3108,DRI0020,WAR0002,Color,Trip,2023-03-08,06/18/2022,20401.16,9893.4,In-Transit,EXTRA_DATA
SHI3109,DRI9999,WAR0009,Defense,Later,02/26/2022,24/09/2022,4398.68,7469.87,In-Transit,EXTRA_DATA
SHI3110,DRI0012,WAR0004,Remain,Believe,09-04-2024,24-11-2023,20029.04,32120.18,In-Transit,EXTRA_DATA
SHI3111,DRI0013,WAR0007,We,Street,17-08-2024,04/11/2023,28291.45,4649.89,Cancelled,EXTRA_DATA
SHI3112,DRI0010,WAR0008,Human,Production,25-07-2024,05-12-2023,38591.28,7069.75,Delayed,EXTRA_DATA
SHI3113,DRI0017,WAR0011,Police,Task,02/06/2022,2024-05-16,26297.85,13724.64,Delivered,EXTRA_DATA
SHI3114,DRI0017,WAR0013,Then,Station,21/04/2024,04-03-2024,44218.3,-244.91,Delivered,EXTRA_DATA
SHI3115,DRI0008,WAR0003,Pay,Above,23/11/2023,2023-06-28,18479.02,34510.78,Cancelled,EXTRA_DATA
SHI3116,DRI0011,WAR0009,Feel,Talk,31/03/2024,26/06/2023,48461.16,14113.86,In-Transit,EXTRA_DATA
SHI1710,DRI0009,WAR0005,Establish,Resource,02/29/2024,09/13/2024,47187.36,26888.2,Cancelled,EXTRA_DATA
SHI3118,DRI0009,WAR9999,Here,Turn,03/10/2024,2023-09-02,2395.7,27725.87,Cancelled,EXTRA_DATA
INVALID_79,DRI0018,WAR0019,Recognize,Recent,15/01/2024,06/29/2022,2031.18,29063.85,In-Transit,EXTRA_DATA
SHI3120,DRI0006,WAR0013,One,Final,19/01/2024,2022-12-27,41594.55,-1633.73,In-Transit,EXTRA_DATA
SHI3121,DRI0019,WAR0018,Peace,Respond,17/04/2024,2022-03-26,44640.96,11629.57,delivered,EXTRA_DATA
SHI3122,DRI0019,WAR0019,Mind,Current,02/20/2023,,11813.34,40962.95,Cancelled,EXTRA_DATA
SHI3123,DRI0007,WAR0016,Society,Put,10/02/2023,06/20/2022,32140.47,5612.63,Cancelled,EXTRA_DATA
SHI3124,DRI0011,WAR0007,Admit,Return,03-04-2022,2024-06-11,18230.17,27980.14,Cancelled,EXTRA_DATA
SHI3125,DRI0004,WAR0018,Marriage,More,15/12/2024,2024-10-07,26855.16,26787.25,Cancelled,EXTRA_DATA
SHI3126,DRI0018,WAR0017,Democratic,Speech,12/06/2024,2024-08-19,49831.79,13665.36,Delayed,EXTRA_DATA
SHI3127,DRI0017,WAR0015,Move,Structure,20-06-2022,11/12/2022,32110.2,3963.6,Delivered,EXTRA_DATA
SHI3128,DRI0017,WAR0008,Serve,Beyond,30/01/2023,28-04-2024,35044.71,13563.59,Delayed,EXTRA_DATA
SHI3129,DRI0005,WAR0009,Easy,Thank,15/12/2024,01/05/2024,-3772.62,24615.74,In-Transit,EXTRA_DATA
SHI3130,DRI0006,WAR0018,Agreement,Edge,11/04/2024,06/26/2023,18030.16,41839.74,Delayed,EXTRA_DATA
SHI3131,DRI0012,WAR0018,Want,Out,2022-08-11,25-05-2022,17702.32,19713.59,Delayed,EXTRA_DATA
SHI3132,DRI0010,WAR0010,Day,Strong,12/20/2024,10/17/2022,24663.88,31773.18,In-Transit,EXTRA_DATA
SHI3133,DRI0009,WAR0013,Up,Them,18/04/2023,2023-07-18,45039.88,44424.4,In-Transit,EXTRA_DATA
SHI3134,DRI0013,WAR0002,Bit,Very,02/22/2024,2022-12-13,,,Cancelled,EXTRA_DATA
SHI3135,DRI0013,WAR0001,Option,Plant,08/24/2023,26/10/2023,47423.08,41534.02,cancelled,EXTRA_DATA
SHI3136,DRI0008,WAR0012,Such,Green,23/04/2024,2022-01-02,,21629.93,Delayed,EXTRA_DATA
SHI3137,DRI0011,WAR0016,Get,Whether,19-07-2022,12/06/2022,11026.69,25714.1,In-Transit,EXTRA_DATA
SHI3138,DRI0018,WAR0001,Feel,Explain,02/04/2024,2024-11-24,21714.13,10381.58,CANCELLED,EXTRA_DATA
SHI3139,DRI0002,WAR0004,Little,Major,24-10-2022,02-05-2023,49064.73,18048.8,Delivered,EXTRA_DATA
SHI3140,DRI0004,WAR0010,Exactly,History,2024-11-27,02/11/2024,Five Hundred,7104.78,In-Transit,EXTRA_DATA
SHI3141,DRI0014,WAR0012,Hand,Soldier,04-02-2023,15/05/2022,18200.6,21564.47,Delivered,EXTRA_DATA
SHI3142,DRI0012,WAR0013,Least,Away,24-01-2023,09/07/2022,27061.41,30903.48,Cancelled,EXTRA_DATA
SHI3143,DRI0008,WAR0010,Moment,Tv,12/06/2022,2022-03-30,9355.44,,Cancelled,EXTRA_DATA
SHI3144,DRI0004,WAR0004,Have,Population,08/19/2024,04/28/2024,,23927.12,Cancelled,EXTRA_DATA
SHI3145,DRI0017,WAR0002,Material,Rise,09-06-2022,08/20/2023,8162.54,20656.96,Delayed,EXTRA_DATA
SHI3146,DRI0015,WAR0014,Any,Pay,05-06-2023,15/01/2024,3936.63,47983.04,Delayed,EXTRA_DATA
SHI3147,DRI0008,WAR0004,Myself,Interest,06/22/2022,07/07/2024,4101.61,0,Delivered,EXTRA_DATA
SHI3148,DRI0006,WAR0010,Media,Energy,01/26/2023,11/15/2022,9134.33,9678.38,In-Transit,EXTRA_DATA
SHI3149,DRI0015,WAR0014,Recent,Near,10/14/2024,2022-08-07,18229.95,47327.96,In-Transit,EXTRA_DATA
SHI3150,DRI0012,WAR0010,Bit,Economy,2023-05-22,03/03/2023,11629.29,37748.52,Delivered,EXTRA_DATA
SHI3151,DRI0004,WAR0020,Trade,Social,2022-10-30,03/01/2024,47586.97,,Cancelled,EXTRA_DATA
SHI3152,DRI9999,WAR0013,Through,Ask,2023-02-16,07/10/2022,17968.8,20793.32,delivered,EXTRA_DATA
SHI3153,DRI0014,WAR0019,Hundred,The,29/12/2023,2022-12-05,18438.71,16735.34,Cancelled,EXTRA_DATA
SHI3154,DRI0002,WAR0007,Both,Level,27/08/2024,2023-07-04,7629.4,18015.65,Delayed,EXTRA_DATA
SHI3155,DRI0002,WAR0012,Election,Professional,2022-03-01,2023-06-21,14547.04,44003.65,Cancelled,EXTRA_DATA
SHI3156,DRI0002,WAR0006,Evening,Later,2023-09-03,20/03/2022,33105.48,20635.2,In-transit,EXTRA_DATA
SHI3157,DRI9999,WAR0010,Bring,Series,2024-02-12,07-02-2022,10033.99,16465.91,Delivered,EXTRA_DATA
SHI3158,DRI0006,WAR0012,Position,High,2022-11-11,03-04-2022,10529.62,10361.31,In-Transit,EXTRA_DATA
SHI3159,DRI0009,WAR0016,Deal,Push,06/04/2023,2023-02-24,18300.05,10842.63,Delayed,EXTRA_DATA
SHI0036,DRI9999,WAR0008,Sign,Several,2023-02-23,18-03-2023,33735.0,8597.92,Delivered,EXTRA_DATA
SHI3161,DRI0015,WAR0007,Nice,Everybody,10/30/2022,,19261.0,42728.66,In-Transit,EXTRA_DATA
SHI3162,DRI0020,WAR0010,Control,Wide,26-08-2023,06/06/2023,9553.97,15581.73,In-Transit,EXTRA_DATA
SHI3163,DRI0011,WAR0013,Buy,Thousand,04/02/2023,06/10/2022,0,11449.47,In-Transit,EXTRA_DATA
