WarehouseID,Location,Capacity,CurrentStock,Manager
WAR4305,Delhi,276,260,Marriage
WAR4306,Delhi,23,146,Ten
WAR4307,Bangalore,47,274,Moment
WAR4308,Hyderabad,278,-1,Magazine
WAR4309,Delhi,51,133,Attention
WAR4310,Chennai,192,131,Establish
WAR4311,Bangalore,-1,146,Market
WAR4312,Mumbai,68,212,Skin
WAR4313,Delhi,198,209,Make
INVALID_63,Mumbai,94,282,Same
WAR4315,hyderabad,298,125,Stay
WAR4316,Mumbai,232,162,Sport
WAR4317,Bangalore,293,34,System
WAR4318,Chennai,288,104,Task
WAR4319,Bangalore,27,63,Institution
WAR4320,Chennai,25,26,Writer
WAR4321,Mumbai,138,260,Reflect
WAR4322,Hyderabad,210,34,Mrs
WAR4323,Mumbai,104,56,Movement
WAR4324,Delhi,280,83,Subject
WAR4325,Bangalore,109,193,Majority
WAR4326,Hyderabad,97,261,Drive
WAR4327,Mumbai,266,297,Change
WAR4328,Bangalore,126,72,Free
WAR4329,Delhi,296,112,Research
WAR4330,DELHI,242,165,Agreement
WAR4331,Chennai,88,272,Return
WAR4332,Chennai,89,143,Difference
WAR4333,Mumbai,1,283,Whom
WAR4334,bangalore,73,75,Adult
WAR4335,Hyderabad,58,83,Thought
WAR4336,Bangalore,72,126,All
WAR4337,Mumbai,115,131,Enjoy
WAR4338,Hyderabad,240,135,Bar
WAR4339,CHENNAI,83,42,Conference
WAR4340,Mumbai,274,21,From
WAR4341,Hyderabad,16,1,Agree
WAR4342,Chennai,174,197,Paper
WAR4343,Delhi,22,134,Machine
WAR1921,Chennai,119,189,Bring
WAR4345,Bangalore,87,99,Year
WAR4346,Delhi,81,9,Turn
WAR4347,Mumbai,63,251,Rate
WAR4348,Chennai,70,28,Could
WAR4349,Mumbai,150,28,Whom
WAR2564,Bangalore,83,268,You
WAR4351,Delhi,153,196,White
WAR4352,Bangalore,127,131,Determine
WAR4353,Mumbai,166,241,Direction
WAR4354,Bangalore,76,212,Rock
WAR4355,Hyderabad,246,158,Many
WAR4356,Hyderabad,135,223,Base
WAR4357,Bangalore,76,268,Quite
WAR4358,Chennai,127,224,Poor
WAR4359,Hyderabad,225,39,Include
WAR4360,Hyderabad,202,28,Yourself
WAR4361,Delhi,31,222,Soon
WAR4362,Delhi,287,88,Reflect
WAR4363,Bangalore,256,185,Pass
WAR4364,Mumbai,278,209,His
WAR4365,Bangalore,151,164,Job
WAR4366,Chennai,240,248,Follow
INVALID_89,Delhi,254,102,Sense
WAR4368,Delhi,60,134,Region
WAR3161,Chennai,101,199,Meet
WAR3590,Mumbai,24,117,Act
WAR4371,Mumbai,69,260,Doctor
WAR4372,Hyderabad,226,225,Their
WAR4373,Bangalore,5,224,Science
WAR4374,Bangalore,102,245,Yard
WAR4375,Delhi,120,217,Side
WAR4376,BANGALORE,206,97,Establish
INVALID_85,Chennai,269,177,Concern
WAR4378,Delhi,64,222,Court
WAR4379,Delhi,38,127,Any
WAR4380,Mumbai,70,94,Become
WAR4381,Mumbai,241,290,Glass
WAR4382,Hyderabad,54,76,Final
WAR4383,Chennai,24,173,Instead
WAR4384,Delhi,195,9999,Political
WAR4385,Chennai,295,11,War
WAR4386,Mumbai,235,206,Interesting
WAR4387,Chennai,28,277,Test
WAR4388,Hyderabad,198,233,Pull
WAR4389,Bangalore,73,51,Nothing
WAR4390,Bangalore,0,166,Property
WAR4391,Bangalore,222,133,Idea
WAR4392,Delhi,85,156,Road
WAR4393,Bangalore,169,206,Draw
WAR4394,Hyderabad,57,298,Week
WAR0487,CHENNAI,0,282,Think
WAR4396,Hyderabad,238,254,Painting
WAR4397,Hyderabad,83,292,News
WAR4398,Delhi,244,163,Something
WAR4399,Delhi,122,148,Project
WAR4400,Delhi,177,56,Current
WAR4401,Delhi,282,166,Indicate
WAR4402,Hyderabad,248,201,Bag
WAR4403,Mumbai,201,262,Realize
WAR4404,Chennai,30,227,Care
WAR4405,Bangalore,286,39,School
WAR4406,Hyderabad,229,261,Industry
WAR4407,Mumbai,150,223,Black
WAR4408,Delhi,251,61,Land
WAR4409,Hyderabad,156,188,Yourself
WAR4410,Chennai,7,81,Born
WAR4411,Mumbai,194,13,Conference
WAR4412,Chennai,167,15,Compare
WAR4413,Chennai,263,272,Serve
WAR4414,Bangalore,119,259,Management
WAR4415,Delhi,300,-1,Past
WAR4416,Chennai,110,230,Attack
WAR4417,Mumbai,227,267,Nor
WAR4418,Delhi,9999,27,Everybody
WAR4419,Bangalore,127,147,Southern
INVALID_40,Chennai,80,173,Strategy
WAR4421,Chennai,60,115,Make
WAR4422,Bangalore,254,74,Poor
WAR4423,Mumbai,277,263,Heart
WAR4424,Mumbai,140,269,Mother
WAR4425,Bangalore,96,134,Foreign
WAR4426,Mumbai,264,264,Exactly
WAR4427,Mumbai,229,254,East
WAR4428,Delhi,9999,190,Enough
WAR4429,hyderabad,235,288,Fall
WAR4430,Hyderabad,299,260,Business
WAR4431,Bangalore,218,175,Perform
WAR4432,Hyderabad,277,38,Style
WAR4433,Bangalore,148,96,Catch
WAR4434,bangalore,263,300,Pressure
WAR4435,Hyderabad,42,291,Main
WAR4436,Delhi,129,266,Both
WAR4437,Mumbai,183,68,Home
WAR4438,Bangalore,249,241,Blood
WAR4439,Mumbai,21,163,Trade
WAR4440,Hyderabad,230,291,Develop
WAR4441,Delhi,176,86,Next
WAR4442,Chennai,59,88,Across
WAR4443,Chennai,64,275,Everybody
WAR2990,Bangalore,150,41,Lay
WAR4445,Mumbai,11,149,Industry
WAR4446,Chennai,222,251,Effort
WAR4447,Mumbai,190,65,Art
WAR4448,Hyderabad,127,256,Line
WAR4449,CHENNAI,83,145,Either
WAR4450,Mumbai,56,152,Common
WAR4451,Bangalore,85,9999,City
WAR4452,Mumbai,50,33,Mind
WAR4453,Mumbai,74,221,Camera
WAR4454,Hyderabad,273,162,Adult
WAR4455,Bangalore,46,98,Floor
WAR4456,Chennai,67,155,Within
WAR4457,Delhi,14,229,Professional
WAR4458,Delhi,74,88,Adult
WAR2473,Bangalore,249,54,Take
WAR4460,Chennai,237,234,Foreign
WAR4461,chennai,253,207,Service
INVALID_13,Hyderabad,249,219,More
WAR4463,mumbai,289,295,Land
WAR4464,Bangalore,195,115,Economic
WAR4465,bangalore,25,298,Site
WAR4466,Bangalore,91,162,Benefit
WAR4467,Delhi,108,154,Room
INVALID_97,Bangalore,49,211,More
WAR4469,delhi,265,150,Son
WAR4470,HYDERABAD,175,38,Never
WAR4471,Chennai,96,135,Decide
WAR4472,Delhi,212,122,Bar
WAR4473,Bangalore,181,40,Would
WAR4474,Hyderabad,75,9,Put
WAR4475,Bangalore,97,32,Politics
WAR3529,Bangalore,166,237,Doctor
WAR4477,Delhi,293,84,Claim
WAR0628,Delhi,292,98,Administration
WAR4479,Bangalore,64,214,Tell
WAR4480,Chennai,49,217,Guy
WAR4481,Chennai,112,9999,Buy
WAR4482,Mumbai,16,98,Blue
WAR4483,Chennai,50,0,Huge
WAR4484,Mumbai,175,112,Third
WAR4485,HYDERABAD,102,52,Hand
WAR4486,delhi,69,130,Staff
WAR4487,Chennai,287,90,According
WAR4488,Bangalore,109,174,Talk
WAR4489,Delhi,135,157,Ground
WAR4490,Delhi,18,205,Whom
WAR4071,Bangalore,263,279,Provide
WAR4492,Bangalore,284,239,Likely
WAR4493,Hyderabad,89,268,Recent
WAR4494,Chennai,172,286,Arm
WAR4495,Hyderabad,287,187,Everything
WAR4496,Mumbai,149,54,Animal
WAR4497,Hyderabad,73,214,Various
WAR4498,Hyderabad,176,27,Defense
WAR4499,Delhi,15,147,End
WAR4500,Bangalore,74,135,Finish
WAR4501,Bangalore,11,210,Serve
WAR4502,Chennai,111,78,Talk
WAR4503,Bangalore,195,196,Size
WAR4504,Mumbai,255,120,There
WAR4505,Mumbai,228,66,Catch
WAR4506,Delhi,149,71,Seem
WAR1919,Hyderabad,178,262,Mother
WAR4508,Mumbai,281,48,Wish
WAR4509,Hyderabad,294,96,Expect
WAR4510,Mumbai,181,205,Toward
WAR4511,Bangalore,234,285,Participant
WAR4512,Bangalore,111,119,Word
WAR4513,Delhi,172,9999,Value
WAR4514,Delhi,120,270,She
WAR4515,Hyderabad,174,77,Next
WAR4516,Mumbai,63,264,Exist
WAR4517,hyderabad,300,202,Sing
WAR4518,Mumbai,252,9999,Cause
WAR4519,Bangalore,131,244,Onto
INVALID_81,Mumbai,235,0,Sell
WAR4521,Mumbai,3,240,Simple
WAR4522,Hyderabad,213,129,Night
WAR4523,Mumbai,104,27,Important
WAR4524,Chennai,137,233,Understand
INVALID_72,Hyderabad,59,8,Activity
WAR4526,Bangalore,40,223,Trial
WAR4527,Mumbai,134,256,Others
WAR4528,Delhi,71,273,Mouth
WAR4529,Hyderabad,161,227,Pull
WAR4530,Delhi,285,232,Worker
WAR4531,Chennai,250,96,Use
WAR4532,Hyderabad,77,194,Prepare
WAR4533,hyderabad,242,204,Wind
WAR4534,Mumbai,237,101,Great
WAR4535,Delhi,204,120,Around
WAR4536,Chennai,125,291,Campaign
WAR4537,Bangalore,72,231,Play
WAR2651,Delhi,197,43,Military
WAR4539,Bangalore,60,154,Nature
WAR4540,Bangalore,236,143,Upon
WAR4541,Chennai,295,181,Society
WAR4542,Chennai,196,116,Old
WAR4543,Bangalore,24,277,Investment
INVALID_75,Chennai,292,6,Ask
WAR4545,Delhi,47,57,Change
WAR4546,Mumbai,150,15,These
WAR4547,Delhi,16,27,Too
WAR4548,Hyderabad,265,281,Light
WAR4549,Bangalore,193,299,Try
WAR4550,Bangalore,6,142,Job
WAR1830,Delhi,247,201,No
WAR4552,Hyderabad,51,112,Policy
WAR4553,Hyderabad,208,53,Suggest
WAR4554,Chennai,1,50,Industry
WAR4555,Hyderabad,162,266,Usually
WAR4556,Hyderabad,23,44,Rest
WAR4557,Delhi,206,150,Someone
WAR4558,Bangalore,300,153,Back
WAR4559,Chennai,273,273,Fund
WAR4560,Chennai,299,55,Party
WAR4561,Chennai,187,76,Hospital
WAR4562,Chennai,290,279,Rest
WAR4563,Mumbai,238,239,Once
WAR4564,Delhi,14,266,Poor
WAR4565,Hyderabad,233,158,Continue
WAR4566,Hyderabad,64,243,Economic
WAR4567,Bangalore,169,276,Decide
WAR4568,Bangalore,203,125,Cold
WAR4569,Chennai,80,29,Prepare
WAR4570,Delhi,172,237,Reflect
WAR4571,Chennai,35,292,Yet
WAR4572,Delhi,41,232,Theory
WAR4573,CHENNAI,109,255,Can
WAR4574,Bangalore,106,0,Art
WAR4575,Bangalore,123,267,Develop
WAR4576,BANGALORE,287,163,Glass
WAR4577,Mumbai,164,278,Probably
WAR4578,Delhi,19,180,National
WAR4579,Delhi,283,247,Somebody
WAR4580,Mumbai,78,208,Spend
WAR4581,Hyderabad,167,19,Call
WAR4582,Delhi,44,0,Democrat
WAR4583,Bangalore,54,273,Picture
WAR4584,Bangalore,215,158,Should
WAR4585,Chennai,273,87,Speech
WAR4586,Delhi,176,6,Sell
WAR4587,Hyderabad,52,38,Expect
WAR4588,Mumbai,6,128,Increase
WAR4589,Bangalore,66,215,Allow
WAR4590,Bangalore,170,285,Question
WAR4591,Bangalore,226,0,Which
WAR4592,Bangalore,78,144,During
WAR4593,Delhi,202,35,Act
WAR4594,CHENNAI,288,118,Over
WAR4595,Mumbai,235,230,Simple
WAR4596,Delhi,182,280,Guess
WAR4597,Bangalore,85,290,Poor
WAR4598,Chennai,-1,31,Well
WAR4599,Bangalore,32,77,Summer
WAR4600,Bangalore,285,178,Song
WAR4601,delhi,139,67,Above
WAR4602,Bangalore,218,100,Save
WAR2930,Hyderabad,122,129,Above
WAR4604,Mumbai,9999,185,Industry
WAR4605,Delhi,178,248,Admit
WAR4606,Delhi,5,23,Always
WAR4607,Mumbai,40,73,Point
WAR4608,Delhi,215,94,Activity
WAR4609,Mumbai,129,47,Worker
WAR4610,Delhi,111,56,Continue
WAR4611,Bangalore,299,181,Interesting
WAR4612,Hyderabad,297,292,Pay
WAR4613,Bangalore,-1,115,Plan
WAR4614,Mumbai,144,96,Law
WAR4615,Hyderabad,125,258,Kind
WAR4616,Delhi,26,63,Research
INVALID_82,Bangalore,22,26,Well
WAR4618,Delhi,282,285,Ability
INVALID_93,Hyderabad,65,288,Pressure
WAR4620,Hyderabad,285,-1,Land
WAR4621,Hyderabad,34,213,Share
WAR4622,Mumbai,261,139,Senior
WAR4623,Chennai,100,76,Grow
WAR4624,Hyderabad,140,217,Ten
WAR4625,Mumbai,19,205,Amount
WAR4626,Mumbai,173,57,Raise
WAR4627,Delhi,248,10,Daughter
WAR4628,Delhi,178,245,Something
WAR4629,Bangalore,235,179,Standard
WAR4630,Bangalore,120,115,Probably
WAR4631,Hyderabad,261,98,Everyone
WAR4632,Delhi,172,264,With
WAR4633,hyderabad,259,124,Quality
WAR4634,Bangalore,237,199,Party
WAR4635,delhi,276,-1,Yard
WAR4636,Hyderabad,290,132,Cover
WAR4637,Chennai,28,199,Choice
WAR4638,Hyderabad,176,276,Bar
WAR4639,Delhi,106,181,Set
WAR4640,Hyderabad,270,127,Trip
WAR4641,Delhi,193,74,Floor
WAR4642,Chennai,274,95,Strong
WAR4643,Chennai,90,285,None
WAR4644,Chennai,154,99,Film
WAR2264,Delhi,293,46,Treatment
WAR4646,Mumbai,249,1,Turn
WAR4647,Delhi,58,195,All
WAR4648,Hyderabad,21,287,Glass
WAR4649,Mumbai,293,295,Note
WAR4650,Chennai,12,47,Final
WAR4651,Delhi,224,162,Chair
WAR4652,Chennai,238,250,About
WAR4653,Chennai,253,243,About
WAR4654,Chennai,65,29,Chair
WAR4655,Bangalore,25,223,Six
WAR4656,Delhi,-1,264,Bed
WAR4657,Mumbai,146,46,Its
WAR4658,Chennai,188,90,Black
WAR4659,Mumbai,178,106,Concern
WAR4660,Bangalore,-1,268,Someone
WAR4661,Hyderabad,73,285,Few
WAR4662,Mumbai,290,148,Face
WAR4663,Mumbai,210,39,Pretty
WAR4664,Mumbai,284,164,Hard
WAR4665,Mumbai,150,274,Provide
WAR4666,Hyderabad,8,188,Eight
WAR4667,Hyderabad,61,206,Point
WAR4668,delhi,59,290,Sea
WAR4669,Mumbai,282,291,Do
WAR4670,Bangalore,196,245,Lot
WAR4671,Mumbai,57,105,Anyone
WAR4672,Delhi,262,143,Chance
WAR4673,Chennai,277,181,Resource
WAR4674,Mumbai,182,135,Identify
WAR4675,Mumbai,250,169,Act
WAR4676,Mumbai,210,96,Teacher
WAR4677,Delhi,97,153,Hotel
WAR4678,Mumbai,108,45,On
WAR4679,Delhi,152,266,Next
INVALID_94,Chennai,22,121,Resource
WAR4681,Bangalore,129,276,Foot
WAR4682,Bangalore,234,272,Reason
WAR0584,Delhi,299,93,Crime
WAR4684,Hyderabad,224,247,Trip
INVALID_72,Chennai,1,44,Loss
WAR4686,Chennai,30,170,Finish
WAR4687,Chennai,9999,196,Test
WAR4688,Delhi,138,32,Interest
WAR4689,Bangalore,198,278,Stand
WAR4690,mumbai,0,286,Page
WAR4691,Delhi,150,158,Wind
WAR4692,Chennai,140,223,Boy
WAR4693,Hyderabad,198,214,Majority
WAR4694,Chennai,220,200,Thing
INVALID_34,Mumbai,288,96,Right
WAR4696,Delhi,15,39,National
WAR4697,Mumbai,143,57,Generation
WAR4698,Mumbai,199,179,Raise
WAR4699,Bangalore,86,77,No
WAR4700,Hyderabad,133,279,International
WAR4701,Hyderabad,265,51,Develop
WAR4702,Bangalore,243,250,Occur
WAR4703,Chennai,5,1,Security
WAR4704,Mumbai,280,103,Everyone
WAR4705,Delhi,282,34,And
WAR4706,Delhi,300,131,Finally
WAR4707,Chennai,220,3,Drive
WAR4708,Hyderabad,123,57,Other
WAR4709,Chennai,226,173,Cause
WAR4710,Mumbai,170,15,Building
WAR4711,Mumbai,277,200,Two
WAR4712,mumbai,171,234,Money
WAR4713,Hyderabad,84,95,Wait
WAR4714,Mumbai,59,300,Someone
WAR4715,Mumbai,3,53,Face
WAR4716,Delhi,244,178,Business
WAR4717,Chennai,107,16,Wife
WAR4718,Delhi,65,175,Foot
WAR4719,Delhi,252,283,Film
WAR4720,Bangalore,14,43,Amount
INVALID_33,Chennai,9999,69,Him
WAR4722,Delhi,199,102,College
WAR4723,Bangalore,221,55,What
WAR4724,Hyderabad,96,208,Style
WAR4725,Delhi,57,178,Especially
WAR4726,Bangalore,291,60,Small
WAR4727,hyderabad,226,126,View
WAR4728,Bangalore,220,212,Use
WAR4729,Bangalore,100,37,Bag
WAR4730,Hyderabad,204,7,Force
WAR4731,Mumbai,33,174,Worker
WAR4732,Chennai,270,227,Week
WAR4733,Hyderabad,275,300,Miss
WAR4734,Bangalore,28,235,Soon
WAR4735,Delhi,298,145,Might
WAR4736,Mumbai,105,183,Throughout
WAR4737,Bangalore,108,167,Your
WAR4738,Chennai,182,114,Indicate
WAR4739,Mumbai,9999,12,Because
WAR4740,Bangalore,180,281,Tough
WAR4741,Delhi,140,2,Six
WAR4742,Hyderabad,166,52,Late
WAR4743,Hyderabad,82,273,Outside
WAR3715,Chennai,129,116,Piece
WAR4745,Mumbai,227,200,Least
WAR4746,Delhi,84,224,Article
WAR4747,Bangalore,248,189,Make
WAR4748,Hyderabad,251,63,Thank
WAR4749,Mumbai,70,239,Little
WAR4750,MUMBAI,288,110,Turn
WAR4751,Mumbai,125,258,White
WAR4752,Chennai,263,33,Garden
WAR4753,Bangalore,61,91,Able
WAR4754,Delhi,86,25,Boy
WAR4755,Mumbai,140,224,Day
WAR4756,Mumbai,300,195,World
WAR4757,Chennai,163,17,Clear
WAR4758,Bangalore,163,9999,Firm
WAR4759,Delhi,102,70,Should
WAR4760,MUMBAI,87,90,Store
WAR4761,Delhi,286,273,Perhaps
INVALID_21,Mumbai,22,233,Next
WAR1667,Hyderabad,4,88,Character
WAR4764,Hyderabad,251,151,When
WAR4765,Delhi,223,97,Present
WAR4766,Hyderabad,180,277,Hit
WAR4767,Hyderabad,229,20,Father
WAR4768,Delhi,190,186,Between
WAR4769,Mumbai,164,102,Off
WAR4770,Mumbai,15,193,Boy
WAR4771,Hyderabad,110,253,Door
WAR4772,Bangalore,122,210,Car
WAR4773,Chennai,130,68,Huge
WAR4774,Chennai,142,292,Resource
WAR4775,Delhi,132,44,Fly
WAR4776,Bangalore,203,269,Project
WAR4777,Delhi,148,290,Summer
WAR4778,Bangalore,109,182,Movement
WAR4779,Mumbai,135,227,Market
WAR4780,Chennai,83,23,Form
WAR4781,Hyderabad,173,138,Thank
WAR4782,Mumbai,270,71,Idea
WAR4783,Mumbai,246,247,Back
WAR4784,Hyderabad,32,262,Can
WAR4785,Hyderabad,194,221,Her
WAR2189,Delhi,220,233,Born
WAR4787,Delhi,22,158,Ok
WAR4788,Hyderabad,271,156,Explain
WAR4789,Bangalore,179,272,Opportunity
WAR4790,Hyderabad,82,226,Yard
WAR4791,Bangalore,36,0,Drop
WAR4792,Chennai,233,234,Impact
WAR4793,Chennai,266,31,Heavy
WAR4794,Delhi,77,184,Sound
WAR4795,delhi,148,98,Page
WAR4796,Hyderabad,115,133,Trial
WAR4797,Bangalore,10,108,Official
WAR4798,Delhi,172,37,Weight
WAR4799,Hyderabad,220,96,Bill
WAR4800,Mumbai,275,191,Discuss
WAR4801,Mumbai,285,75,Middle
WAR4802,Delhi,41,92,Learn
WAR4803,Bangalore,182,44,Lay
WAR4804,Hyderabad,93,244,Wife
WAR4805,Bangalore,170,3,New
WAR4806,Hyderabad,231,83,Dream
WAR4807,Mumbai,63,37,Appear
WAR4808,Chennai,297,166,Believe
WAR4809,Bangalore,244,199,Itself
WAR4810,Bangalore,10,80,Before
WAR4811,Delhi,300,280,Up
WAR4812,Chennai,168,121,Glass
WAR4813,Bangalore,215,15,Detail
WAR4814,Delhi,171,208,Contain
WAR4815,Mumbai,195,133,Game
WAR4816,Hyderabad,298,90,Animal
WAR4817,Bangalore,203,112,Positive
WAR4818,Delhi,296,31,Where
WAR4819,Hyderabad,158,87,Hot
WAR4820,Bangalore,215,-1,New
WAR4821,Bangalore,48,161,You
WAR4822,Hyderabad,59,64,Commercial
WAR4823,Bangalore,264,271,Citizen
WAR4824,Bangalore,39,194,Clear
WAR4825,Chennai,210,285,Blood
WAR4826,Chennai,192,234,Last
WAR4827,Bangalore,83,298,Can
WAR4828,Chennai,70,249,Data
WAR4829,Delhi,109,127,Goal
WAR4830,Hyderabad,143,229,Tend
WAR4831,BANGALORE,199,92,Spend
WAR1159,Mumbai,209,9999,Major
WAR4833,Delhi,128,124,Occur
WAR4834,Mumbai,212,120,East
WAR4835,Hyderabad,143,289,Long
WAR4836,Mumbai,81,298,Share
WAR4837,Chennai,41,13,Large
WAR4838,Mumbai,7,238,Together
WAR4839,Hyderabad,300,-1,People
WAR4840,Hyderabad,54,215,Official
WAR4841,Delhi,174,264,Possible
WAR4842,Bangalore,191,266,Build
WAR4843,BANGALORE,276,66,Us
WAR4844,Bangalore,156,9999,Only
WAR4845,Mumbai,125,134,How
WAR4846,Hyderabad,27,26,The
WAR4847,Hyderabad,59,242,Clearly
WAR4848,Hyderabad,228,70,Decide
WAR4849,Delhi,62,277,Son
WAR4850,Chennai,100,284,Note
WAR4851,Hyderabad,121,248,Art
WAR4852,Hyderabad,51,251,Fall
WAR4853,Mumbai,173,9999,Event
WAR4854,Hyderabad,151,102,Attention
WAR1647,Mumbai,51,132,Treat
WAR4856,Hyderabad,89,58,Onto
WAR4857,Chennai,24,289,Left
WAR4858,Mumbai,0,255,Million
WAR4859,Chennai,83,159,Imagine
WAR4860,Bangalore,201,243,Vote
WAR4861,Delhi,36,233,Tonight
WAR4862,delhi,252,137,Computer
WAR4863,Bangalore,275,58,Include
WAR4864,Bangalore,227,246,Close
WAR4865,Delhi,143,119,Popular
WAR4866,Hyderabad,28,171,Tv
WAR4867,Chennai,285,10,Another
WAR4868,Bangalore,133,69,Measure
WAR4869,Delhi,266,241,Thing
WAR4870,Hyderabad,90,281,Start
WAR4871,Chennai,5,144,Outside
WAR4872,Delhi,13,274,Very
WAR4873,Mumbai,157,189,Shoulder
WAR4874,Delhi,278,10,Plan
WAR4875,Mumbai,49,122,After
WAR4876,Mumbai,77,266,Term
WAR4877,Bangalore,295,192,Role
WAR4878,Mumbai,146,236,Including
WAR4879,Hyderabad,80,208,In
WAR4880,Delhi,106,45,Serious
WAR0968,Hyderabad,189,268,Song
WAR4882,Hyderabad,137,75,Suddenly
WAR4883,Delhi,110,104,Somebody
WAR4884,Delhi,76,151,Authority
WAR4885,Delhi,238,62,Final
WAR4886,Mumbai,67,151,Treat
WAR4887,Hyderabad,119,292,On
WAR4888,Chennai,252,67,Bad
WAR4889,Hyderabad,245,283,Number
WAR4890,Chennai,63,124,Former
WAR1195,Delhi,117,33,Plant
WAR4892,Bangalore,263,136,Him
WAR4893,HYDERABAD,57,134,Increase
WAR4894,Delhi,297,16,Assume
INVALID_80,Chennai,58,64,Movement
WAR4896,Mumbai,16,231,Rather
WAR4897,Chennai,33,-1,With
WAR4898,Chennai,110,89,Go
WAR4899,delhi,57,96,Manager
WAR4900,Chennai,221,178,Doctor
WAR4901,Chennai,34,268,Increase
WAR4902,Chennai,146,199,Born
WAR4903,Bangalore,257,280,Campaign
WAR4904,Bangalore,244,150,Identify
WAR4905,Chennai,200,257,Suffer
WAR4906,Mumbai,158,151,Maintain
WAR4907,Chennai,124,116,Like
WAR4908,Chennai,242,81,Least
WAR4909,MUMBAI,278,-1,Social
WAR4910,Bangalore,186,94,Government
WAR4911,Chennai,45,241,Always
WAR4912,Hyderabad,243,252,Finally
WAR4913,Mumbai,12,185,Bank
WAR4914,Delhi,154,1,Daughter
WAR4915,Hyderabad,292,113,Development
WAR4916,Delhi,230,15,When
WAR4917,Mumbai,294,115,Turn
WAR4918,Mumbai,92,98,Full
WAR4919,Mumbai,-1,188,Back
WAR4920,Delhi,277,259,Case
WAR4921,Bangalore,238,267,Company
WAR4922,Mumbai,67,69,Total
WAR4923,Bangalore,185,240,Black
WAR4924,Hyderabad,140,134,Look
WAR4925,Hyderabad,27,70,Expert
WAR4926,Bangalore,19,140,Economy
WAR1444,Bangalore,9999,201,Admit
WAR2554,Bangalore,250,187,Bank
WAR1337,Mumbai,1,300,Everything
WAR3829,Mumbai,254,226,Agent
WAR4931,Chennai,68,56,Specific
WAR4932,Hyderabad,52,8,Remember
WAR4933,Delhi,259,156,Your
WAR4934,Mumbai,9999,71,Hard
WAR4935,Hyderabad,9999,95,Maintain
WAR4936,Mumbai,100,198,Large
WAR4937,Chennai,7,0,Example
WAR4938,Delhi,284,198,Attack
WAR4939,Hyderabad,53,203,Second
WAR4940,Bangalore,40,188,Window
WAR2354,Mumbai,223,221,North
WAR4942,Bangalore,147,81,Drop
WAR4943,BANGALORE,257,200,Four
WAR4944,Bangalore,114,221,Activity
WAR4945,Chennai,9999,198,Them
WAR4946,Chennai,12,270,Area
WAR4947,Bangalore,55,41,Area
WAR4948,Bangalore,142,-1,Prevent
WAR4949,Mumbai,42,221,Chance
WAR4950,Delhi,9999,119,Report
WAR4951,Hyderabad,296,199,Continue
WAR4952,Delhi,274,145,History
WAR4953,Bangalore,152,171,Player
WAR4954,Hyderabad,119,167,Pick
WAR4955,Chennai,113,35,Own
WAR4956,Chennai,9999,295,Something
WAR4957,Delhi,210,52,Wonder
INVALID_74,Bangalore,55,223,Claim
WAR4959,Delhi,72,141,Past
WAR4960,Bangalore,57,273,Course
WAR4961,Hyderabad,240,57,Seek
WAR4962,Bangalore,165,291,Something
WAR4963,Chennai,229,237,Real
WAR4964,Delhi,294,296,Necessary
WAR4965,Mumbai,111,259,Wish
WAR4966,bangalore,115,145,Better
INVALID_60,Chennai,186,151,Tell
WAR4968,Delhi,141,207,Surface
WAR4969,Bangalore,9999,256,Light
WAR4970,Chennai,133,243,Politics
WAR4971,Hyderabad,224,47,Book
WAR4972,Chennai,228,30,Go
WAR4973,Hyderabad,276,299,Describe
WAR4974,Delhi,179,194,Glass
WAR4975,Bangalore,246,235,Necessary
WAR4976,Bangalore,106,16,Save
WAR4977,Mumbai,60,151,Thought
WAR4978,Hyderabad,8,171,This
WAR4979,Mumbai,59,30,Four
WAR4980,Delhi,101,31,Morning
WAR4981,Bangalore,110,48,Scientist
WAR4982,Hyderabad,104,102,Various
WAR4983,DELHI,112,275,Guess
WAR4984,Bangalore,57,0,Cold
WAR4985,Hyderabad,221,22,While
WAR4986,Mumbai,47,92,Doctor
WAR4987,Delhi,208,47,Everybody
WAR4988,Bangalore,4,143,Lay
WAR4989,Chennai,44,84,Dark
WAR4990,Chennai,261,-1,Happen
WAR4991,Chennai,24,94,President
WAR4992,Delhi,166,36,Until
WAR4993,Chennai,92,214,Reflect
WAR4994,Delhi,75,218,Address
WAR4995,Mumbai,89,78,Must
WAR4996,Bangalore,12,245,Building
WAR4997,Delhi,285,126,Shake
WAR4998,Chennai,287,87,Certain
WAR4999,Mumbai,80,134,Poor
WAR5000,Bangalore,286,178,Leader
WAR3009,Mumbai,15,254,Government
WAR0399,Bangalore,299,7,Relate
WAR4416,Chennai,110,230,Attack
WAR1109,Chennai,46,200,Indeed
WAR0740,Mumbai,87,173,Yet
WAR2043,Bangalore,251,31,Leave
WAR2379,Chennai,139,99,Administration
WAR0371,Delhi,143,151,Still
WAR0519,Mumbai,96,35,Reveal
WAR2770,Delhi,112,147,News
WAR1966,Hyderabad,208,279,Magazine
WAR3701,bangalore,223,161,Personal
WAR4838,Mumbai,7,238,Together
WAR4404,Chennai,30,227,Care
WAR1151,Mumbai,93,248,Size
WAR1880,Chennai,52,0,Lay
WAR0839,Hyderabad,267,10,Until
WAR2120,Delhi,129,192,Rate
WAR2043,Bangalore,251,31,Leave
WAR3143,Mumbai,251,52,Your
WAR3559,Delhi,28,257,Degree
